rocket_id,current_regime,target_regime,improvement_rank,limiting_factor,current_value,easy_median_value,required_change_pct,prob_lift_to_target_regime
R0332,INFEASIBLE,FRAGILE,3,Cm_alpha,-55.430076,-48.954533,11.68,0.0266
R0332,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.794162,0.744226,-6.29,0.0161
R0332,INFEASIBLE,FRAGILE,5,static_margin,0.149475,0.130246,-12.86,0.0147
R0333,INFEASIBLE,FRAGILE,1,control_effectiveness,12.529757,8.881821,-29.11,0.0568
R0333,INFEASIBLE,FRAGILE,2,thrust,49.30827,35.274838,-28.46,0.055
R0333,INFEASIBLE,FRAGILE,3,Cm_alpha,-62.588992,-48.954533,21.78,0.0513
R0333,INFEASIBLE,FRAGILE,4,max_gimbal_deg,12.248637,11.163395,-8.86,0.0364
R0333,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,56.46643,74.855953,32.57,0.0336
R0337,INFEASIBLE,FRAGILE,1,p_unstable,2.15852,1.152109,-46.63,0.0954
R0337,INFEASIBLE,FRAGILE,2,static_margin,0.19176,0.130246,-32.08,0.0458
R0337,INFEASIBLE,FRAGILE,3,backlash,0.152882,0.046223,-69.77,0.0407
R0337,INFEASIBLE,FRAGILE,4,Cm_alpha,-57.908186,-48.954533,15.46,0.0204
R0337,INFEASIBLE,FRAGILE,5,mass,1.91356,1.544939,-19.26,0.0203
R0339,INFEASIBLE,FRAGILE,1,backlash,0.158383,0.046223,-70.82,0.0981
R0339,INFEASIBLE,FRAGILE,2,Iyy,0.024561,0.027866,13.46,0.026
R0339,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,25.658731,74.855953,191.74,0.0176
R0339,INFEASIBLE,FRAGILE,4,static_margin,0.216632,0.130246,-39.88,0.0149
R0339,INFEASIBLE,FRAGILE,5,thrust,45.012455,35.274838,-21.63,0.0131
R0341,FRAGILE,EASY,1,backlash,0.119955,0.046223,-61.47,0.6449
R0341,FRAGILE,EASY,2,thrust,48.679811,35.274838,-27.54,0.1339
R0341,FRAGILE,EASY,3,Iyy,0.022322,0.027866,24.84,0.0811
R0341,FRAGILE,EASY,4,control_effectiveness,11.078885,8.881821,-19.83,0.0796
R0341,FRAGILE,EASY,5,Cm_alpha,-42.024301,-48.954533,-16.49,0.0107
R0342,INFEASIBLE,FRAGILE,1,backlash,0.125904,0.046223,-63.29,0.1534
R0342,INFEASIBLE,FRAGILE,2,Iyy,0.019659,0.027866,41.75,0.0929
R0342,INFEASIBLE,FRAGILE,3,control_effectiveness,9.571804,8.881821,-7.21,0.0318
R0342,INFEASIBLE,FRAGILE,4,Cm_alpha,-67.747223,-48.954533,27.74,0.0294
R0342,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.94595,0.744226,-21.32,0.0158
R0343,INFEASIBLE,FRAGILE,1,static_margin,0.215537,0.130246,-39.57,0.082
R0343,INFEASIBLE,FRAGILE,2,p_unstable,2.596573,1.152109,-55.63,0.064
R0343,INFEASIBLE,FRAGILE,3,backlash,0.166277,0.046223,-72.2,0.0336
R0343,INFEASIBLE,FRAGILE,4,Cm_alpha,-63.326923,-48.954533,22.7,0.0181
R0343,INFEASIBLE,FRAGILE,5,max_gimbal_deg,11.321396,11.163395,-1.4,0.0069
R0345,INFEASIBLE,FRAGILE,1,backlash,0.204637,0.046223,-77.41,0.1123
R0345,INFEASIBLE,FRAGILE,2,Iyy,0.021675,0.027866,28.57,0.0551
R0345,INFEASIBLE,FRAGILE,3,thrust,40.86026,35.274838,-13.67,0.0463
R0345,INFEASIBLE,FRAGILE,4,control_effectiveness,11.442539,8.881821,-22.38,0.0398
R0345,INFEASIBLE,FRAGILE,5,max_gimbal_deg,9.509222,11.163395,17.4,0.0147
R0347,FRAGILE,EASY,1,backlash,0.173305,0.046223,-73.33,0.7228
R0347,FRAGILE,EASY,2,thrust,43.883555,35.274838,-19.62,0.1029
R0347,FRAGILE,EASY,3,deadband,0.00198,0.079617,3921.0,0.0569
R0347,FRAGILE,EASY,4,Iyy,0.034017,0.027866,-18.08,0.0205
R0347,FRAGILE,EASY,5,mass,1.083278,1.544939,42.62,0.0193
R0349,INFEASIBLE,FRAGILE,1,control_effectiveness,10.916866,8.881821,-18.64,0.0641
R0349,INFEASIBLE,FRAGILE,2,backlash,0.164117,0.046223,-71.84,0.0421
R0349,INFEASIBLE,FRAGILE,3,max_gimbal_deg,14.910051,11.163395,-25.13,0.0253
R0349,INFEASIBLE,FRAGILE,4,deadband,0.054116,0.079617,47.12,0.0131
R0349,INFEASIBLE,FRAGILE,5,thrust,38.045787,35.274838,-7.28,0.0107
R0350,INFEASIBLE,FRAGILE,1,p_unstable,1.848278,1.152109,-37.67,0.0777
R0350,INFEASIBLE,FRAGILE,2,Iyy,0.012196,0.027866,128.49,0.0462
R0350,INFEASIBLE,FRAGILE,3,backlash,0.074702,0.046223,-38.12,0.0364
R0350,INFEASIBLE,FRAGILE,4,static_margin,0.186797,0.130246,-30.27,0.0244
R0350,INFEASIBLE,FRAGILE,5,control_effectiveness,11.597097,8.881821,-23.41,0.0241
R0351,INFEASIBLE,FRAGILE,1,Iyy,0.011328,0.027866,146.0,0.1396
R0351,INFEASIBLE,FRAGILE,2,control_effectiveness,6.373923,8.881821,39.35,0.0649
R0351,INFEASIBLE,FRAGILE,3,backlash,0.100436,0.046223,-53.98,0.0439
R0351,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,35.079591,74.855953,113.39,0.0299
R0351,INFEASIBLE,FRAGILE,5,thrust,40.92885,35.274838,-13.81,0.0223
R0352,INFEASIBLE,FRAGILE,1,backlash,0.229818,0.046223,-79.89,0.0918
R0352,INFEASIBLE,FRAGILE,2,Iyy,0.01364,0.027866,104.29,0.065
R0352,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,38.33084,74.855953,95.29,0.0242
R0352,INFEASIBLE,FRAGILE,4,static_margin,0.179944,0.130246,-27.62,0.015
R0352,INFEASIBLE,FRAGILE,5,p_unstable,1.665418,1.152109,-30.82,0.0144
R0354,INFEASIBLE,FRAGILE,1,thrust,47.733796,35.274838,-26.1,0.0385
R0354,INFEASIBLE,FRAGILE,2,backlash,0.168363,0.046223,-72.55,0.0329
R0354,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,57.452662,74.855953,30.29,0.0276
R0354,INFEASIBLE,FRAGILE,4,Cm_alpha,-59.956124,-48.954533,18.35,0.0218
R0354,INFEASIBLE,FRAGILE,5,mass,1.208512,1.544939,27.84,0.0099
R0357,INFEASIBLE,FRAGILE,1,p_unstable,2.237617,1.152109,-48.51,0.1489
R0357,INFEASIBLE,FRAGILE,2,static_margin,0.20289,0.130246,-35.8,0.0741
R0357,INFEASIBLE,FRAGILE,3,Cm_alpha,-66.051592,-48.954533,25.88,0.0374
R0357,INFEASIBLE,FRAGILE,4,mass,0.981236,1.544939,57.45,0.034
R0357,INFEASIBLE,FRAGILE,5,thrust,46.427582,35.274838,-24.02,0.0291
R0358,FRAGILE,EASY,1,backlash,0.081479,0.046223,-43.27,0.4057
R0358,FRAGILE,EASY,2,p_unstable,2.262275,1.152109,-49.07,0.2113
R0358,FRAGILE,EASY,3,static_margin,0.218729,0.130246,-40.45,0.1626
R0358,FRAGILE,EASY,4,Cm_alpha,-59.829708,-48.954533,18.18,0.0947
R0358,FRAGILE,EASY,5,thrust,43.312799,35.274838,-18.56,0.0506
R0359,INFEASIBLE,FRAGILE,1,Iyy,0.010224,0.027866,172.55,0.1154
R0359,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,24.122681,74.855953,210.31,0.0328
R0359,INFEASIBLE,FRAGILE,3,Cm_alpha,-32.064341,-48.954533,-52.68,0.0201
R0359,INFEASIBLE,FRAGILE,4,control_effectiveness,6.8686,8.881821,29.31,0.0134
R0359,INFEASIBLE,FRAGILE,5,deadband,0.016493,0.079617,382.73,0.0081
R0360,INFEASIBLE,FRAGILE,1,thrust,25.41059,35.274838,38.82,0.0333
R0360,INFEASIBLE,FRAGILE,2,control_effectiveness,12.362856,8.881821,-28.16,0.0293
R0360,INFEASIBLE,FRAGILE,3,latency_steps,6.0,4.0,-33.33,0.0161
R0360,INFEASIBLE,FRAGILE,4,deadband,0.105761,0.079617,-24.72,0.0139
R0360,INFEASIBLE,FRAGILE,5,backlash,0.048519,0.046223,-4.73,0.01
R0364,INFEASIBLE,FRAGILE,1,p_unstable,2.466328,1.152109,-53.29,0.1006
R0364,INFEASIBLE,FRAGILE,2,static_margin,0.180277,0.130246,-27.75,0.0569
R0364,INFEASIBLE,FRAGILE,3,Iyy,0.020863,0.027866,33.57,0.0483
R0364,INFEASIBLE,FRAGILE,4,Cm_alpha,-67.871331,-48.954533,27.87,0.0239
R0364,INFEASIBLE,FRAGILE,5,backlash,0.104187,0.046223,-55.63,0.0218
R0366,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,58.547771,74.855953,27.85,0.0199
R0366,INFEASIBLE,FRAGILE,2,Cm_alpha,-67.321713,-48.954533,27.28,0.0163
R0366,INFEASIBLE,FRAGILE,3,control_effectiveness,9.854477,8.881821,-9.87,0.0117
R0366,INFEASIBLE,FRAGILE,4,backlash,0.17011,0.046223,-72.83,0.0096
R0366,INFEASIBLE,FRAGILE,5,max_gimbal_deg,11.599892,11.163395,-3.76,0.0087
R0367,INFEASIBLE,FRAGILE,1,backlash,0.180083,0.046223,-74.33,0.1491
R0367,INFEASIBLE,FRAGILE,2,Iyy,0.011735,0.027866,137.46,0.0638
R0367,INFEASIBLE,FRAGILE,3,static_margin,0.201254,0.130246,-35.28,0.0157
R0367,INFEASIBLE,FRAGILE,4,thrust,32.090371,35.274838,9.92,0.0142
R0367,INFEASIBLE,FRAGILE,5,mass,1.023295,1.544939,50.98,0.0099
R0368,INFEASIBLE,FRAGILE,1,control_effectiveness,11.141884,8.881821,-20.28,0.052
R0368,INFEASIBLE,FRAGILE,2,Iyy,0.023178,0.027866,20.23,0.048
R0368,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,46.109993,74.855953,62.34,0.0271
R0368,INFEASIBLE,FRAGILE,4,static_margin,0.042131,0.130246,209.15,0.0205
R0368,INFEASIBLE,FRAGILE,5,Cm_alpha,-57.695758,-48.954533,15.15,0.0203
R0369,INFEASIBLE,FRAGILE,1,Cm_alpha,-63.772062,-48.954533,23.24,0.043
R0369,INFEASIBLE,FRAGILE,2,wind_strength,0.074282,0.245771,230.86,0.0257
R0369,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,100.565901,74.855953,-25.57,0.0124
R0369,INFEASIBLE,FRAGILE,4,mass,1.729746,1.544939,-10.68,0.0091
R0369,INFEASIBLE,FRAGILE,5,p_unstable,0.809802,1.152109,42.27,0.0074
R0370,INFEASIBLE,FRAGILE,1,backlash,0.218905,0.046223,-78.88,0.0257
R0370,INFEASIBLE,FRAGILE,2,Iyy,0.016497,0.027866,68.92,0.0182
R0370,INFEASIBLE,FRAGILE,3,static_margin,0.154091,0.130246,-15.47,0.0036
R0370,INFEASIBLE,FRAGILE,4,mass,1.735748,1.544939,-10.99,0.0024
R0370,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,67.944402,74.855953,10.17,0.0022
R0371,FRAGILE,EASY,1,backlash,0.118295,0.046223,-60.93,0.5387
R0371,FRAGILE,EASY,2,thrust,48.396078,35.274838,-27.11,0.1301
R0371,FRAGILE,EASY,3,Cm_alpha,-60.374395,-48.954533,18.92,0.1153
R0371,FRAGILE,EASY,4,p_unstable,1.624356,1.152109,-29.07,0.0543
R0371,FRAGILE,EASY,5,max_gimbal_deg,8.235786,11.163395,35.55,0.0341
R0373,INFEASIBLE,FRAGILE,1,backlash,0.151832,0.046223,-69.56,0.1391
R0373,INFEASIBLE,FRAGILE,2,Iyy,0.017699,0.027866,57.45,0.0377
R0373,INFEASIBLE,FRAGILE,3,Cm_alpha,-57.571184,-48.954533,14.97,0.0182
R0373,INFEASIBLE,FRAGILE,4,max_gimbal_deg,14.409399,11.163395,-22.53,0.0158
R0373,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.960627,0.744226,-22.53,0.0147
R0374,INFEASIBLE,FRAGILE,1,p_unstable,1.692537,1.152109,-31.93,0.0459
R0374,INFEASIBLE,FRAGILE,2,max_gimbal_deg,13.423437,11.163395,-16.84,0.0421
R0374,INFEASIBLE,FRAGILE,3,Cm_alpha,-68.743988,-48.954533,28.79,0.0397
R0374,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.894896,0.744226,-16.84,0.0366
R0374,INFEASIBLE,FRAGILE,5,control_effectiveness,13.211129,8.881821,-32.77,0.0336
R0377,INFEASIBLE,FRAGILE,1,p_unstable,1.964877,1.152109,-41.36,0.0943
R0377,INFEASIBLE,FRAGILE,2,static_margin,0.207619,0.130246,-37.27,0.0624
R0377,INFEASIBLE,FRAGILE,3,backlash,0.154568,0.046223,-70.1,0.0388
R0377,INFEASIBLE,FRAGILE,4,mass,1.049359,1.544939,47.23,0.0187
R0377,INFEASIBLE,FRAGILE,5,Cm_alpha,-53.788922,-48.954533,8.99,0.0125
R0378,FRAGILE,EASY,1,backlash,0.114591,0.046223,-59.66,0.5223
R0378,FRAGILE,EASY,2,control_effectiveness,13.02222,8.881821,-31.79,0.1008
R0378,FRAGILE,EASY,3,p_unstable,1.787726,1.152109,-35.55,0.0827
R0378,FRAGILE,EASY,4,static_margin,0.215376,0.130246,-39.53,0.0523
R0378,FRAGILE,EASY,5,max_gimbal_deg,14.468064,11.163395,-22.84,0.0354
R0379,INFEASIBLE,FRAGILE,1,Iyy,0.014285,0.027866,95.08,0.1034
R0379,INFEASIBLE,FRAGILE,2,backlash,0.103215,0.046223,-55.22,0.0818
R0379,INFEASIBLE,FRAGILE,3,p_unstable,1.533994,1.152109,-24.89,0.0463
R0379,INFEASIBLE,FRAGILE,4,control_effectiveness,10.421883,8.881821,-14.78,0.0434
R0379,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,31.843806,74.855953,135.07,0.0172
R0380,INFEASIBLE,FRAGILE,1,backlash,0.208549,0.046223,-77.84,0.0393
R0380,INFEASIBLE,FRAGILE,2,thrust,39.972808,35.274838,-11.75,0.0354
R0380,INFEASIBLE,FRAGILE,3,wind_strength,0.33208,0.245771,-25.99,0.0139
R0380,INFEASIBLE,FRAGILE,4,control_effectiveness,13.075423,8.881821,-32.07,0.0097
R0380,INFEASIBLE,FRAGILE,5,mass,1.636014,1.544939,-5.57,0.0044
R0384,INFEASIBLE,FRAGILE,1,backlash,0.160226,0.046223,-71.15,0.0927
R0384,INFEASIBLE,FRAGILE,2,p_unstable,2.118303,1.152109,-45.61,0.0248
R0384,INFEASIBLE,FRAGILE,3,static_margin,0.227708,0.130246,-42.8,0.0242
R0384,INFEASIBLE,FRAGILE,4,Cm_alpha,-54.602424,-48.954533,10.34,0.0133
R0384,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.860844,0.744226,-13.55,0.01
R0385,INFEASIBLE,FRAGILE,1,Iyy,0.018782,0.027866,48.37,0.1106
R0385,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,57.759749,74.855953,29.6,0.0219
R0385,INFEASIBLE,FRAGILE,3,best_u_max_frac,0.640977,0.744226,16.11,0.0127
R0385,INFEASIBLE,FRAGILE,4,control_effectiveness,9.605154,8.881821,-7.53,0.0107
R0385,INFEASIBLE,FRAGILE,5,Cm_alpha,-35.257549,-48.954533,-38.85,0.0057
R0387,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,30.984258,74.855953,141.59,0.0471
R0387,INFEASIBLE,FRAGILE,2,backlash,0.073987,0.046223,-37.53,0.0342
R0387,INFEASIBLE,FRAGILE,3,latency_steps,1.0,4.0,300.0,0.0161
R0387,INFEASIBLE,FRAGILE,4,p_unstable,1.547625,1.152109,-25.56,0.0148
R0387,INFEASIBLE,FRAGILE,5,wind_strength,0.407929,0.245771,-39.75,0.0144
R0392,INFEASIBLE,FRAGILE,1,backlash,0.198762,0.046223,-76.74,0.1422
R0392,INFEASIBLE,FRAGILE,2,control_effectiveness,13.323191,8.881821,-33.34,0.0406
R0392,INFEASIBLE,FRAGILE,3,Iyy,0.011683,0.027866,138.51,0.0269
R0392,INFEASIBLE,FRAGILE,4,servo_slew_deg_s,42.460757,74.855953,76.29,0.0158
R0392,INFEASIBLE,FRAGILE,5,thrust,44.618745,35.274838,-20.94,0.0137
R0397,FRAGILE,EASY,1,backlash,0.099423,0.046223,-53.51,0.6912
R0397,FRAGILE,EASY,2,thrust,37.99638,35.274838,-7.16,0.0923
R0397,FRAGILE,EASY,3,Cm_alpha,-57.075983,-48.954533,14.23,0.0779
R0397,FRAGILE,EASY,4,control_effectiveness,10.938007,8.881821,-18.8,0.0696
R0397,FRAGILE,EASY,5,servo_slew_deg_s,51.52721,74.855953,45.27,0.0631
R0399,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,42.323112,74.855953,76.87,0.0681
R0399,INFEASIBLE,FRAGILE,2,p_unstable,2.474344,1.152109,-53.44,0.0632
R0399,INFEASIBLE,FRAGILE,3,backlash,0.086912,0.046223,-46.82,0.0518
R0399,INFEASIBLE,FRAGILE,4,Iyy,0.01072,0.027866,159.94,0.0319
R0399,INFEASIBLE,FRAGILE,5,static_margin,0.22941,0.130246,-43.23,0.0288
R0403,FRAGILE,EASY,1,Iyy,0.014267,0.027866,95.32,0.2844
R0403,FRAGILE,EASY,2,backlash,0.069128,0.046223,-33.13,0.2125
R0403,FRAGILE,EASY,3,p_unstable,2.433597,1.152109,-52.66,0.1004
R0403,FRAGILE,EASY,4,static_margin,0.206711,0.130246,-36.99,0.0844
R0403,FRAGILE,EASY,5,Cm_alpha,-64.670797,-48.954533,24.3,0.0701
R0404,INFEASIBLE,FRAGILE,1,backlash,0.128462,0.046223,-64.02,0.1607
R0404,INFEASIBLE,FRAGILE,2,Iyy,0.014829,0.027866,87.92,0.1223
R0404,INFEASIBLE,FRAGILE,3,control_effectiveness,12.698792,8.881821,-30.06,0.0502
R0404,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.851541,0.744226,-12.6,0.0148
R0404,INFEASIBLE,FRAGILE,5,max_gimbal_deg,12.773112,11.163395,-12.6,0.0114
R0405,FRAGILE,EASY,1,Iyy,0.015842,0.027866,75.9,0.3307
R0405,FRAGILE,EASY,2,static_margin,0.212322,0.130246,-38.66,0.1393
R0405,FRAGILE,EASY,3,control_effectiveness,11.653903,8.881821,-23.79,0.111
R0405,FRAGILE,EASY,4,thrust,47.19591,35.274838,-25.26,0.1032
R0405,FRAGILE,EASY,5,servo_slew_deg_s,30.849357,74.855953,142.65,0.098
R0406,FRAGILE,EASY,1,backlash,0.166827,0.046223,-72.29,0.8317
R0406,FRAGILE,EASY,2,thrust,36.682607,35.274838,-3.84,0.0592
R0406,FRAGILE,EASY,3,p_unstable,0.462632,1.152109,149.03,0.0233
R0406,FRAGILE,EASY,4,wind_strength,0.129074,0.245771,90.41,0.0217
R0406,FRAGILE,EASY,5,Cm_alpha,-37.765811,-48.954533,-29.63,0.0216
R0407,INFEASIBLE,FRAGILE,1,backlash,0.227215,0.046223,-79.66,0.0618
R0407,INFEASIBLE,FRAGILE,2,Iyy,0.018139,0.027866,53.63,0.0199
R0407,INFEASIBLE,FRAGILE,3,deadband,0.099921,0.079617,-20.32,0.0067
R0407,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.884088,0.744226,-15.82,0.0061
R0407,INFEASIBLE,FRAGILE,5,thrust,49.877111,35.274838,-29.28,0.0061
R0408,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,22.300779,74.855953,235.67,0.0679
R0408,INFEASIBLE,FRAGILE,2,mass,1.972125,1.544939,-21.66,0.0228
R0408,INFEASIBLE,FRAGILE,3,thrust,40.234033,35.274838,-12.33,0.0208
R0408,INFEASIBLE,FRAGILE,4,best_u_max_frac,0.931118,0.744226,-20.07,0.01
R0408,INFEASIBLE,FRAGILE,5,latency_steps,3.0,4.0,33.33,0.0096
R0410,INFEASIBLE,FRAGILE,1,thrust,49.20707,35.274838,-28.31,0.0673
R0410,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,43.18263,74.855953,73.35,0.0414
R0410,INFEASIBLE,FRAGILE,3,Cm_alpha,-66.898409,-48.954533,26.82,0.0316
R0410,INFEASIBLE,FRAGILE,4,backlash,0.221001,0.046223,-79.08,0.024
R0410,INFEASIBLE,FRAGILE,5,deadband,0.004902,0.079617,1524.19,0.0139
R0412,INFEASIBLE,FRAGILE,1,backlash,0.181751,0.046223,-74.57,0.0914
R0412,INFEASIBLE,FRAGILE,2,Iyy,0.019711,0.027866,41.37,0.0797
R0412,INFEASIBLE,FRAGILE,3,control_effectiveness,13.970255,8.881821,-36.42,0.0413
R0412,INFEASIBLE,FRAGILE,4,thrust,40.145969,35.274838,-12.13,0.0343
R0412,INFEASIBLE,FRAGILE,5,p_unstable,0.626022,1.152109,84.04,0.0086
R0413,FRAGILE,EASY,1,backlash,0.157209,0.046223,-70.6,0.744
R0413,FRAGILE,EASY,2,thrust,36.67974,35.274838,-3.83,0.0781
R0413,FRAGILE,EASY,3,wind_strength,0.070361,0.245771,249.3,0.0355
R0413,FRAGILE,EASY,4,latency_steps,1.0,4.0,300.0,0.0195
R0413,FRAGILE,EASY,5,deadband,0.134363,0.079617,-40.75,0.0172
R0414,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,43.571903,74.855953,71.8,0.0394
R0414,INFEASIBLE,FRAGILE,2,control_effectiveness,11.951572,8.881821,-25.68,0.0382
R0414,INFEASIBLE,FRAGILE,3,p_unstable,1.830966,1.152109,-37.08,0.0237
R0414,INFEASIBLE,FRAGILE,4,Cm_alpha,-50.595951,-48.954533,3.24,0.0191
R0414,INFEASIBLE,FRAGILE,5,backlash,0.07865,0.046223,-41.23,0.0141
R0415,INFEASIBLE,FRAGILE,1,servo_slew_deg_s,26.412843,74.855953,183.41,0.1192
R0415,INFEASIBLE,FRAGILE,2,backlash,0.069654,0.046223,-33.64,0.1081
R0415,INFEASIBLE,FRAGILE,3,control_effectiveness,6.184252,8.881821,43.62,0.0284
R0415,INFEASIBLE,FRAGILE,4,p_unstable,1.891276,1.152109,-39.08,0.0249
R0415,INFEASIBLE,FRAGILE,5,max_gimbal_deg,14.19583,11.163395,-21.36,0.021
R0417,INFEASIBLE,FRAGILE,1,best_u_max_frac,0.996886,0.744226,-25.34,0.0129
R0417,INFEASIBLE,FRAGILE,2,mass,1.687398,1.544939,-8.44,0.0081
R0417,INFEASIBLE,FRAGILE,3,max_gimbal_deg,14.953287,11.163395,-25.34,0.0064
R0417,INFEASIBLE,FRAGILE,4,Cm_alpha,-50.047492,-48.954533,2.18,0.0044
R0417,INFEASIBLE,FRAGILE,5,control_effectiveness,7.654658,8.881821,16.03,0.0044
R0418,INFEASIBLE,FRAGILE,1,backlash,0.228705,0.046223,-79.79,0.1202
R0418,INFEASIBLE,FRAGILE,2,p_unstable,2.60825,1.152109,-55.83,0.0321
R0418,INFEASIBLE,FRAGILE,3,static_margin,0.209289,0.130246,-37.77,0.0178
R0418,INFEASIBLE,FRAGILE,4,control_effectiveness,9.885287,8.881821,-10.15,0.0072
R0418,INFEASIBLE,FRAGILE,5,latency_steps,3.0,4.0,33.33,0.0046
R0419,INFEASIBLE,FRAGILE,1,Iyy,0.018834,0.027866,47.96,0.0396
R0419,INFEASIBLE,FRAGILE,2,backlash,0.187278,0.046223,-75.32,0.0336
R0419,INFEASIBLE,FRAGILE,3,static_margin,0.192809,0.130246,-32.45,0.0208
R0419,INFEASIBLE,FRAGILE,4,thrust,34.891709,35.274838,1.1,0.0083
R0419,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,68.526088,74.855953,9.24,0.0061
R0420,INFEASIBLE,FRAGILE,1,backlash,0.174824,0.046223,-73.56,0.0997
R0420,INFEASIBLE,FRAGILE,2,Iyy,0.015964,0.027866,74.56,0.0635
R0420,INFEASIBLE,FRAGILE,3,thrust,40.468722,35.274838,-12.83,0.0134
R0420,INFEASIBLE,FRAGILE,4,max_gimbal_deg,9.234037,11.163395,20.89,0.0076
R0420,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.615602,0.744226,20.89,0.0047
R0421,INFEASIBLE,FRAGILE,1,backlash,0.228358,0.046223,-79.76,0.0538
R0421,INFEASIBLE,FRAGILE,2,p_unstable,2.214499,1.152109,-47.97,0.0483
R0421,INFEASIBLE,FRAGILE,3,static_margin,0.2351,0.130246,-44.6,0.0208
R0421,INFEASIBLE,FRAGILE,4,Cm_alpha,-55.398012,-48.954533,11.63,0.0141
R0421,INFEASIBLE,FRAGILE,5,servo_slew_deg_s,41.155159,74.855953,81.89,0.0045
R0422,INFEASIBLE,FRAGILE,1,Cm_alpha,-67.411061,-48.954533,27.38,0.022
R0422,INFEASIBLE,FRAGILE,2,control_effectiveness,13.537777,8.881821,-34.39,0.02
R0422,INFEASIBLE,FRAGILE,3,servo_slew_deg_s,58.260358,74.855953,28.49,0.0149
R0422,INFEASIBLE,FRAGILE,4,p_unstable,2.460489,1.152109,-53.18,0.013
R0422,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.935913,0.744226,-20.48,0.0096
R0423,FRAGILE,EASY,1,backlash,0.13281,0.046223,-65.2,0.6473
R0423,FRAGILE,EASY,2,thrust,40.194261,35.274838,-12.24,0.158
R0423,FRAGILE,EASY,3,Cm_alpha,-56.025354,-48.954533,12.62,0.0944
R0423,FRAGILE,EASY,4,wind_strength,0.145574,0.245771,68.83,0.0367
R0423,FRAGILE,EASY,5,servo_slew_deg_s,72.021614,74.855953,3.94,0.0336
R0425,FRAGILE,EASY,1,Iyy,0.015516,0.027866,79.6,0.3864
R0425,FRAGILE,EASY,2,backlash,0.06538,0.046223,-29.3,0.2225
R0425,FRAGILE,EASY,3,control_effectiveness,13.346617,8.881821,-33.45,0.1836
R0425,FRAGILE,EASY,4,thrust,49.076145,35.274838,-28.12,0.1138
R0425,FRAGILE,EASY,5,Cm_alpha,-59.272376,-48.954533,17.41,0.064
R0426,INFEASIBLE,FRAGILE,1,backlash,0.166405,0.046223,-72.22,0.0763
R0426,INFEASIBLE,FRAGILE,2,thrust,42.719714,35.274838,-17.43,0.0279
R0426,INFEASIBLE,FRAGILE,3,control_effectiveness,10.482497,8.881821,-15.27,0.0276
R0426,INFEASIBLE,FRAGILE,4,max_gimbal_deg,14.746251,11.163395,-24.3,0.0197
R0426,INFEASIBLE,FRAGILE,5,best_u_max_frac,0.983083,0.744226,-24.3,0.0181
R0428,INFEASIBLE,FRAGILE,1,control_effectiveness,13.784098,8.881821,-35.56,0.0689
R0428,INFEASIBLE,FRAGILE,2,servo_slew_deg_s,33.877276,74.855953,120.96,0.0419
R0428,INFEASIBLE,FRAGILE,3,max_gimbal_deg,13.275749,11.163395,-15.91,0.0286
R0428,INFEASIBLE,FRAGILE,4,mass,2.071568,1.544939,-25.42,0.0223
R0428,INFEASIBLE,FRAGILE,5,static_margin,0.044605,0.130246,192.0,0.0147
R0429,INFEASIBLE,FRAGILE,1,control_effectiveness,13.675968,8.881821,-35.06,0.0223
R0429,INFEASIBLE,FRAGILE,2,p_unstable,1.218199,1.152109,-5.43,0.0094
R0429,INFEASIBLE,FRAGILE,3,wind_strength,0.105475,0.245771,133.01,0.0078
R0429,INFEASIBLE,FRAGILE,4,backlash,0.153168,0.046223,-69.82,0.0071
R0429,INFEASIBLE,FRAGILE,5,mass,1.062037,1.544939,45.47,0.0033
R0430,INFEASIBLE,FRAGILE,1,p_unstable,2.062762,1.152109,-44.15,0.1282
R0430,INFEASIBLE,FRAGILE,2,static_margin,0.217312,0.130246,-40.07,0.0692
R0430,INFEASIBLE,FRAGILE,3,thrust,31.036811,35.274838,13.65,0.0147
