Iyy,keff,td,wind,latency,best_Kd,coarse_peak_sr,kp_floor,kp_ceil,window_ratio,opt_Kp,opt_rms,floor_cens,ceil_cens,infeasible
0.14510607574507764,0.811886917241049,6.495095337928392,0.1,1,0.0,1.0,0.05,600.0,12000.0,39.996859397171164,0.6041774883392353,True,True,False
0.18,0.6544984694978736,5.235987755982989,0.1,1,0.0,1.0,0.05,600.0,12000.0,29.26646176929329,0.6046694974131506,True,True,False
0.003,39.269908169872416,314.1592653589793,0.25,1,3.9088200952233594,1.0,0.7317777914891831,600.0,819.9210292771901,529.7720925748941,1.5194787826902891,False,True,False
0.0037214155039839436,31.657234829998586,253.2578786399887,0.25,1,4.353505889309393,1.0,0.7317777914891831,600.0,819.9210292771901,516.0932283581839,1.7236154277901508,False,True,False
0.004616311117764017,25.520317306230485,204.16253844984388,0.25,1,4.848781234882732,1.0,0.7317777914891831,600.0,819.9210292771901,322.13360112688747,2.882367721269363,False,True,False
0.005726403921620151,20.573072755979418,164.58458204783534,0.25,1,5.400401437720456,1.0,0.19126656003378711,600.0,3136.983275560612,302.3015318448439,2.2264673635395296,False,True,False
0.0071034427786638935,16.584876964656342,132.67901571725073,0.25,1,6.0147765543063345,1.0,0.19126656003378711,600.0,3136.983275560612,341.85351529214,1.8054948074979758,False,True,False
0.008811620696060863,13.369813405867864,106.95850724694292,0.25,1,6.699045879356692,1.0,0.19126656003378711,600.0,3136.983275560612,287.36803647863155,2.62995913635354,False,True,False
0.010930567291182214,10.778006426496765,86.22405141197412,0.25,1,0.5097133988761356,1.0,0.19126656003378711,600.0,3136.983275560612,70.53859204617768,0.3906886572600033,False,True,False
0.013559060861581752,8.688634538356514,69.50907630685211,0.25,1,0.5677007971226066,1.0,0.19126656003378711,600.0,3136.983275560612,79.88027488651171,0.42972762414062,False,True,False
0.016819633103250724,7.004298119133657,56.03438495306926,0.25,1,12.95750394330498,1.0,0.19126656003378711,600.0,3136.983275560612,216.98820430895944,3.444154582184961,False,True,False
0.02086428113391959,5.646478963422852,45.171831707382815,0.25,1,0.7042168493453698,1.0,0.05,600.0,12000.0,67.79523393909656,0.6644728462879484,True,True,False
0.025881553097082673,4.551880023107908,36.415040184863265,0.25,1,0.78433187670173,1.0,0.05,600.0,12000.0,147.51732893799502,0.7272747150977587,True,True,False
0.03210533765422235,3.669474707864455,29.35579766291564,0.25,1,17.902006544175347,1.0,0.05,600.0,12000.0,433.8141304349549,3.1611844596159684,True,True,False
0.039825767102354144,2.9581281939112576,23.66502555129006,0.25,1,0.9729416020755461,1.0,0.05,600.0,12000.0,49.60706045733165,0.7573143584960386,True,True,False
0.04940274238425145,2.3846798542740917,19.077438834192733,0.25,1,1.0836280236499263,1.0,0.05,600.0,12000.0,60.07272368882016,0.8110021865403535,True,True,False
0.06128271048269263,1.922397419789206,15.379179358313648,0.25,1,0.0,1.0,0.05,600.0,12000.0,16.61099521653458,1.3009438810760636,True,True,False
0.07601947630548388,1.5497308089337456,12.397846471469965,0.25,1,0.0,1.0,0.05,600.0,12000.0,11.886724470617114,1.2664398095517024,True,True,False
0.09430001924265584,1.2493075341423365,9.994460273138692,0.25,1,0.0,1.0,0.05,600.0,12000.0,25.2281833306623,0.9053740904357719,True,True,False
0.11697651787853444,1.0071228537675228,8.056982830140182,0.25,1,0.0,1.0,0.05,600.0,12000.0,30.004770883354826,0.8452532182172833,True,True,False
0.14510607574507764,0.811886917241049,6.495095337928392,0.25,1,0.0,1.0,0.05,600.0,12000.0,35.197632331615324,0.8060253006624749,True,True,False
0.18,0.6544984694978736,5.235987755982989,0.25,1,0.0,1.0,0.05,600.0,12000.0,43.654704427939734,0.7740056625111813,True,True,False
