cell_id,regime,p_unstable,servo_slew_deg_s,max_gimbal_deg,u_max_frac,tuned_Kp,tuned_Kd,factor,full_success,factor_success,success_recovery,full_rms_deg,factor_rms_deg,rms_recovery_deg,full_peak_deg,factor_peak_deg,full_end_deg,factor_end_deg,full_u_sat_frac,factor_u_sat_frac,full_slew_sat_frac,factor_slew_sat_frac,full_s2r,factor_s2r,s2r_reduction,importance_score,factor_importance_pct
6,EASY,0.301981230437677,35.3448833245701,14.713666097699,0.980911073179932,10,32,backlash,0.833333333333333,1,0.166666666666667,7.09196427904317,1.15033033673699,5.94163394230618,14.3076908345095,1.84544164750426,8.13996714206971,0.995518854810162,0.267609539656129,0,0.997777777777778,0.947222222222222,0.632693658716953,0.473611111111111,0.159082547605842,0.711284160798835,55.6296522521417
6,EASY,0.301981230437677,35.3448833245701,14.713666097699,0.980911073179932,10,32,latency,0.833333333333333,0.833333333333333,0,7.09196427904317,7.09196427904317,0,14.3076908345095,14.3076908345095,8.13996714206971,8.13996714206971,0.267609539656129,0.267609539656129,0.997777777777778,0.997777777777778,0.632693658716953,0.632693658716953,0,0,0
6,EASY,0.301981230437677,35.3448833245701,14.713666097699,0.980911073179932,10,32,sensor_noise,0.833333333333333,0.333333333333333,-0.5,7.09196427904317,9.4386490805915,-2.34668480154834,14.3076908345095,21.4417315498439,8.13996714206971,20.6345288821505,0.267609539656129,0.325013865779257,0.997777777777778,0.981388888888889,0.632693658716953,0.653201377334073,-0.0205077186171196,0,0
6,EASY,0.301981230437677,35.3448833245701,14.713666097699,0.980911073179932,10,32,thrust_mismatch,0.833333333333333,1,0.166666666666667,7.09196427904317,8.10260709956405,-1.01064282052089,14.3076908345095,16.3585849718642,8.13996714206971,7.72861009692464,0.267609539656129,0.338047698280643,0.997777777777778,0.998611111111111,0.632693658716953,0.668329404695877,-0.035635745978924,0.166666666666667,13.0350276579721
6,EASY,0.301981230437677,35.3448833245701,14.713666097699,0.980911073179932,10,32,aero_mismatch,0.833333333333333,1,0.166666666666667,7.09196427904317,6.25053576045189,0.841428518591279,14.3076908345095,12.3249003572665,8.13996714206971,4.75578701779077,0.267609539656129,0.247642817526345,0.997777777777778,0.9975,0.632693658716953,0.622571408763172,0.0101222499537807,0.233988666436542,18.300292431914
6,EASY,0.301981230437677,35.3448833245701,14.713666097699,0.980911073179932,10,32,effectiveness_drift,0.833333333333333,1,0.166666666666667,7.09196427904317,7.79326901607697,-0.701304737033798,14.3076908345095,15.9860766547853,8.13996714206971,6.54264864160634,0.267609539656129,0.335829173599556,0.997777777777778,0.997777777777778,0.632693658716953,0.666803475688667,-0.0341098169717139,0.166666666666667,13.0350276579721
7,EASY,2.66598342985028,26.5277624512072,12.0480449894072,0.803202999293814,10,4,deadband,0,0,0,90,90,0,90,90,90,90,0.501941209095951,0.525513033832501,0.987777777777778,0.998055555555556,0.744859493436864,0.761784294694029,-0.0169248012571641,0,0
7,EASY,2.66598342985028,26.5277624512072,12.0480449894072,0.803202999293814,10,4,backlash,0,0.5,0.5,90,30.2188419907337,59.7811580092663,90,39.1356615937928,90,39.0875503479253,0.501941209095951,0.141708264004437,0.987777777777778,0.8025,0.744859493436864,0.472104132002218,0.272755361434646,1.01520936505937,77.4566827594607
7,EASY,2.66598342985028,26.5277624512072,12.0480449894072,0.803202999293814,10,4,latency,0,0,0,90,90,0,90,90,90,90,0.501941209095951,0.501941209095951,0.987777777777778,0.987777777777778,0.744859493436864,0.744859493436864,0,0,0
7,EASY,2.66598342985028,26.5277624512072,12.0480449894072,0.803202999293814,10,4,sensor_noise,0,0,0,90,52.8911112407266,37.1088887592734,90,77.0464128881278,90,77.0464128881278,0.501941209095951,0.331669439822518,0.987777777777778,0.9,0.744859493436864,0.615834719911259,0.129024773525605,0.292770635464441,22.337305991192
7,EASY,2.66598342985028,26.5277624512072,12.0480449894072,0.803202999293814,10,4,thrust_mismatch,0,0,0,90,90,0,90,90,90,90,0.501941209095951,0.52495840266223,0.987777777777778,0.988888888888889,0.744859493436864,0.756923645775559,-0.0120641523386948,0,0
7,EASY,2.66598342985028,26.5277624512072,12.0480449894072,0.803202999293814,10,4,aero_mismatch,0,0,0,90,90,0,90,90,90,90,0.501941209095951,0.495562950637826,0.987777777777778,0.986111111111111,0.744859493436864,0.740837030874469,0.00402246256239591,0.0027001485500546,0.206011249347336
7,EASY,2.66598342985028,26.5277624512072,12.0480449894072,0.803202999293814,10,4,effectiveness_drift,0,0,0,90,90,0,90,90,90,90,0.501941209095951,0.518025513033832,0.987777777777778,0.986944444444444,0.744859493436864,0.752484978739138,-0.00762548530227392,0,0
8,EASY,0.584122625079164,112.120655595769,10.4197690861644,0.694651272410961,10,32,deadband,1,1,0,3.86000415461662,3.93221782031786,-0.0722136657012351,9.2253668353329,9.15829898501009,6.73659830849336,6.3531163011228,0.38546866333888,0.408485856905158,0.991388888888889,0.996111111111111,0.688428776113884,0.702298484008135,-0.0138697078942502,0,0
8,EASY,0.584122625079164,112.120655595769,10.4197690861644,0.694651272410961,10,32,backlash,1,1,0,3.86000415461662,1.08791989805636,2.77208425656027,9.2253668353329,1.76379670467413,6.73659830849336,0.788430183917956,0.38546866333888,0,0.991388888888889,0.911388888888889,0.688428776113884,0.455694444444444,0.23273433166944,0.52811086260718,94.6499518603466
