rocket_id,regime_label,theta_ddot_max,nom_sr,under_sr,over_sr,rise_time_best,tracking_rms_best,overshoot_best,rise_time_kp2,tracking_rms_kp2,overshoot_kp2,best_Kp,best_Kd,Iyy,motor_scale,max_gimbal_deg,wind_strength,servo_slew_deg_s,static_margin
R0310,EASY,42.80301926477633,1.0,1.0,1.0,0.19166666666666665,99.30130564753127,251.7865372691103,1.2016666666666667,18.876584449606646,36.189725654836884,80.0,1.0,0.0188462882657772,1.2694308263062766,10.167001225225974,0.4454677012312046,113.38704129795217,0.2567283881466828
R0311,EASY,67.86383682580717,1.0,1.0,1.0,0.18333333333333326,63.3613177486406,147.82015940127022,1.3816666666666668,15.816122056298292,29.090035790256774,80.0,1.0,0.0309801203849102,2.5765176388594684,13.100849253458575,0.1986234525331819,105.25107225832332,0.14612334721506
R0312,EASY,64.78543109238679,1.0,1.0,1.0,0.17833333333333332,17.036863949426316,26.337804534934502,1.08,12.881803410106292,18.03445892494724,80.0,1.0,0.0207323746285786,2.564336795935951,8.365959468072013,0.2308936100060317,139.98029075658766,-0.2448291150356038
R0313,EASY,29.189224984204362,1.0,1.0,1.0,0.19166666666666665,60.53961968842117,162.0333042910643,1.26,13.379243362925529,25.03102094925872,80.0,1.0,0.0304221795251796,2.1405870500548856,6.617073886870875,0.1830783665648487,158.67414795074404,-0.2726947846288359
R0314,EASY,19.00000057233051,1.0,1.0,1.0,0.215,61.8821919566442,25.45791172622022,1.3433333333333335,12.74519782336379,24.195164768110647,80.0,1.0,0.0326340938925985,1.414886028213478,6.992014441460548,0.2028208335851168,160.1207615999887,-0.0416647041917043
R0315,EASY,49.01270941006821,1.0,1.0,1.0,0.1983333333333334,122.42043062419289,315.71861639697454,1.2583333333333335,16.897870444164226,32.35242340839761,80.0,1.0,0.0291864760014476,1.7864607827144567,12.851829571350162,0.1783750672923357,100.66321571468828,0.2666810836415531
R0316,EASY,49.73277048181139,1.0,1.0,1.0,0.20000000000000004,111.40559281484424,286.7608458932959,1.1700000000000002,17.206488247234173,34.19801133265512,80.0,1.0,0.0255914431071952,1.7167131435235372,11.884433788367115,0.4430403330391444,80.63157649670318,0.2911272295433763
R0317,EASY,35.8883044765281,1.0,1.0,1.0,0.18833333333333332,82.99761308453442,218.34576433438338,1.1916666666666667,15.035604626995593,28.444459459676068,80.0,1.0,0.036184890913957,1.9742399145900056,10.528028693860444,0.3908865055666458,198.63449828855508,-0.1237615162250255
R0318,EASY,4.853177579615641,1.0,1.0,1.0,0.3666666666666667,16.439625457294476,19.537639730502033,1.4983333333333333,10.680099796099364,18.087571211609355,80.0,1.0,0.0381632423625229,1.4223952011894725,2.072841249057893,0.0857159946211467,92.40179997530647,-0.2821070070453954
R0319,EASY,22.55289882911888,1.0,1.0,1.0,0.2066666666666667,57.06348671034565,28.23625648596587,1.2833333333333334,15.299060059710827,29.834394783815526,80.0,1.0,0.0380449728862606,1.852178153119219,7.393378410640164,0.4121955753564184,195.76537256383975,-0.1492947311964141
R0320,EASY,8.769726675374601,1.0,1.0,1.0,0.28,65.95872817122721,150.0177340723284,1.406666666666667,12.098860316924588,22.575339832559454,80.0,1.0,0.0393403071943415,1.3540361187398182,4.058606480825626,0.0884535483032406,178.1199398301832,0.2659495779966799
R0321,EASY,31.21902947785976,1.0,1.0,1.0,0.43166666666666664,16.67376410643679,15.824602455917372,1.3083333333333333,13.109403714245019,24.725586387168665,15.0,1.0,0.0388514222710826,1.6852965929502024,11.532044903135958,0.063625910570708,163.0578864482538,-0.2840678598543911
R0322,EASY,46.03728684459321,1.0,1.0,1.0,0.2516666666666667,54.216972264045836,20.359631222810894,1.2066666666666668,14.497309448811192,24.713727377171015,80.0,2.0,0.0299926941113161,2.1961662176446954,10.058031215976465,0.0814432832260555,97.77739580209357,-0.0848798284768539
R0323,EASY,63.89367845950817,1.0,1.0,1.0,0.18166666666666664,59.94740640928271,135.44422404015535,1.04,21.07753252151299,34.640185672017765,80.0,1.0,0.010639431776266,1.0531252970301428,10.329313827220671,0.3069198486479697,117.3285402882684,0.0704727364233793
R0324,EASY,7.723199713345196,1.0,1.0,1.0,0.4650000000000001,31.952108150384817,18.052375588613867,1.2433333333333334,13.917179234135665,26.005715046667447,15.0,1.0,0.0275436703241314,0.7976161535383938,4.248575426081905,0.1974797182854376,62.789506622892354,-0.1067221969415912
R0325,EASY,37.10191582011017,1.0,1.0,1.0,0.19000000000000003,59.74269045982776,149.88176156594577,1.16,15.23057732178797,27.451013403330908,80.0,1.0,0.0234972910960948,2.57714461082362,5.391835946096801,0.0614320125676031,134.9977678597728,-0.0880301443602539
R0326,EASY,29.099247372025086,1.0,1.0,1.0,0.19499999999999998,56.51892229544931,152.22801343338736,1.285,12.817672040005858,24.16923301405825,80.0,1.0,0.0363729881572052,2.0100610902893847,8.41070646531118,0.1187283687042125,184.4707267967869,0.0066810594811262
R0327,EASY,15.086587765635336,1.0,1.0,1.0,0.22833333333333342,52.79160788742638,34.13233673917236,1.3133333333333332,15.191187360292048,29.432281635772018,80.0,1.0,0.039259363629639,2.583620458234539,3.6510657544044216,0.4290026965832947,81.2548193441745,0.0473422429638167
R0328,EASY,13.92362158958822,1.0,1.0,1.0,0.28833333333333333,32.622986380555595,64.72376909222706,1.2883333333333333,12.709228251245742,23.07851513057905,40.0,1.0,0.0329774916022505,1.9003217374848569,3.848481803384813,0.191460552666067,172.57004434951995,-0.2893987952432972
R0329,EASY,54.26171696467448,1.0,1.0,1.0,0.4183333333333334,11.694759390524316,15.531666433644602,1.2266666666666668,14.878099426135094,27.40622970954756,15.0,1.0,0.0281219626767254,1.949834300255388,12.555763309247906,0.0732802915742302,107.39662909197612,0.1306597743016272
R0330,EASY,35.047559684487474,1.0,1.0,1.0,0.26000000000000006,43.0221639212647,21.137513840055146,1.1883333333333332,12.274767924708778,17.631572337781893,40.0,1.0,0.0357422345852723,2.5105491609041715,7.9669351369116015,0.0625143325490915,84.52437358768573,-0.1724066637955008
R0331,EASY,21.306783528317098,1.0,1.0,1.0,0.21166666666666667,30.947623734446864,22.91291690761845,1.2816666666666667,13.737334345584221,25.402148408859897,80.0,1.0,0.0197597008201038,1.1204866610707056,5.991056082099948,0.3638575091452282,133.98806883200456,-0.0710776850669441
R0332,EASY,14.445853106618612,1.0,1.0,1.0,0.2316666666666667,38.10967619529179,37.13926497436993,1.28,13.21106493303816,22.467793836766532,80.0,1.0,0.0301064161258232,1.7480834019852114,3.962840118571565,0.4399463156664888,83.16538504867786,-0.2239002123441017
R0333,EASY,46.60883624394208,1.0,1.0,1.0,0.2633333333333334,44.71140630225178,22.273903514955048,1.1666666666666667,14.272914120854244,25.41636244313887,40.0,1.0,0.0210621808520357,1.4515366717184026,10.82809323917288,0.3392061682884445,76.12245904716127,0.0124981358921439
R0334,EASY,28.998355430509044,1.0,1.0,1.0,0.20166666666666666,41.96484725553618,114.72178730855815,1.406666666666667,20.990782859216797,47.492742477540475,80.0,1.0,0.0165731156979215,2.714584487970048,2.8188340613538427,0.1460963852408694,165.5116036137194,0.1609209418224534
R0335,EASY,34.306683149314296,1.0,1.0,1.0,0.19000000000000003,71.13811186473659,181.11988776579173,1.3833333333333335,11.401560334838464,15.927488826361918,80.0,1.0,0.0279231311032563,2.4952277590546355,6.121803944134475,0.0769306144185447,189.1840257736252,-0.0888374998081769
R0336,EASY,82.14706611340239,1.0,1.0,1.0,0.6766666666666667,9.705836900987862,13.28463007987319,1.9433333333333334,15.050674413102408,21.605660236210372,5.0,1.0,0.0134713691208196,2.752745461384026,6.411573754652511,0.0706896958167597,85.78363531488418,0.112896942337578
R0337,EASY,37.66201598380061,1.0,1.0,1.0,0.17166666666666672,100.76332859380227,259.4954799052473,0.9700000000000001,11.618571514221543,19.56332956674078,80.0,1.0,0.0257713180490629,2.3641140210359253,6.548439555438265,0.4253979750207151,112.43205880847135,0.1029942999381062
R0338,EASY,22.51489288488008,1.0,1.0,1.0,0.2083333333333334,76.67175548387226,30.29693224409549,1.3650000000000002,13.029473669196243,24.96655645611389,80.0,1.0,0.0377132994059958,1.3335763525130917,10.187258364156946,0.3849076169774534,148.3135298086085,-0.1905291759229197
R0339,EASY,59.222120673267874,1.0,1.0,1.0,0.18500000000000005,77.74694172409961,187.18167409200896,1.1533333333333333,19.32612851914469,35.590852355889695,80.0,1.0,0.0234869767309324,1.7750243958436214,12.572384412431555,0.194249993964177,116.44918726437946,-0.2843598704416447
R0340,EASY,38.20020254721191,1.0,1.0,1.0,0.2550000000000001,42.77626519966185,24.314577452278723,1.2433333333333334,13.871023359349946,23.53490179955806,40.0,1.0,0.036012001429966,2.1056635855689727,10.455798945722666,0.3380861108311306,100.05639344043269,-0.1563068477364056
R0341,EASY,108.21103184253477,1.0,1.0,1.0,0.16,24.278033138613953,21.866457373859177,0.7400000000000001,14.814203813876517,25.062078296603044,80.0,1.0,0.0162840399589076,2.427898612706085,11.630813153497911,0.33961637178358,153.91300547545404,0.1863353916434541
R0342,EASY,68.4403351234634,1.0,1.0,1.0,0.17500000000000004,65.56372145856649,149.00139068374503,1.3166666666666667,17.983647674739984,32.08989993405203,80.0,1.0,0.0292257559370002,2.48881928041924,12.899707640181015,0.0763957195349566,140.30362829096362,-0.0965314133267093
R0343,EASY,61.121388667181634,1.0,1.0,1.0,0.18333333333333335,93.72736251313383,231.15982663927593,1.0033333333333336,21.373418101981287,38.17560867794075,80.0,1.0,0.0259369142872166,2.689578872072257,9.423388297024005,0.0853876848075987,194.13725439906872,0.0544564020705442
R0344,EASY,42.75296201020355,1.0,1.0,1.0,0.25500000000000006,43.00690846113167,17.554357850641864,1.24,14.240153794532363,23.960786716825453,40.0,1.0,0.0172766728696147,2.091070323358553,5.630891274571505,0.2225042965278608,101.26450902311828,0.185494336503073
R0345,EASY,27.541175741774214,1.0,1.0,1.0,0.25666666666666677,39.49133420100645,19.119632915197172,1.085,17.074395752694628,30.688716816868084,40.0,1.0,0.0110740852413677,1.3000927230838564,3.736319370936496,0.1514795544217313,63.884723310494174,-0.0143627971113833
R0346,EASY,26.908646200186947,1.0,1.0,1.0,0.19666666666666668,27.598384091613624,61.23349114270972,1.2233333333333334,17.51878285730556,33.33326575835302,80.0,1.0,0.0346179892303382,2.1599559558696644,6.880392567782285,0.1673474269415788,180.3336379708673,-0.1965246912144284
R0347,EASY,32.15089788227768,1.0,1.0,1.0,0.20000000000000004,39.56471694757034,104.48169653241102,1.2633333333333334,13.354454711606635,24.641438828045665,80.0,1.0,0.035604336705196,1.6866438849344805,10.866746746085942,0.4141873638945171,107.51370722684146,-0.024377347470904
R0348,EASY,27.09848828026369,1.0,1.0,1.0,0.20333333333333337,22.771413202460206,41.54665955959507,1.2916666666666667,13.587029781933788,25.181250430948534,80.0,1.0,0.0338563700197842,1.5366044686826228,9.546735793237572,0.4202114343480375,122.10272393429015,-0.1877390849850183
R0349,EASY,3.9368978547895996,1.0,1.0,1.0,0.38500000000000006,29.365775769099674,19.41052721316871,1.4933333333333334,9.795193536237788,16.255424483455727,80.0,1.0,0.0384541479190392,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808,0.2878093995400738
R0350,EASY,56.73659664524146,1.0,1.0,1.0,0.44,14.002127855896285,16.25135333551788,1.26,15.553833220057951,26.794716984000328,15.0,1.0,0.0290420971307863,2.202831492752264,11.992390888301507,0.064100656842536,61.31685076397134,0.2520003261268699
R0351,EASY,38.279613588983466,1.0,1.0,1.0,0.2550000000000001,39.15026509515894,18.057889152222437,1.215,13.614583628726882,24.40364609582475,40.0,1.0,0.0345010257187297,2.86288105915063,7.36227708683305,0.3841797949162136,145.8162768779013,-0.1211017214899786
R0352,EASY,37.493072063261245,1.0,1.0,1.0,0.18833333333333338,85.56804609387628,222.77380846336607,1.3650000000000002,13.493490773563563,26.07473871466574,80.0,1.0,0.0383332024193975,2.048790805872596,11.236632148292106,0.1346204782812764,160.3707944147758,0.1310585398286008
R0353,EASY,47.067819503441484,1.0,1.0,1.0,0.435,18.763773146317856,17.126946837341336,1.1816666666666666,14.216980893222866,25.508380340411872,15.0,1.0,0.0356793632009572,1.8506076360302472,14.60014665627748,0.1946833023508158,65.69544885119237,0.2722739105749771
R0354,EASY,106.4734994128792,1.0,1.0,1.0,0.17500000000000004,21.708220836997924,21.792069161749257,1.4283333333333335,14.369378589798684,18.355889904214887,80.0,1.0,0.0142534802594462,2.260732597886379,10.74689321051833,0.0959682065079222,113.85430087999302,-0.1413040998908203
R0355,EASY,57.636091617605985,1.0,1.0,1.0,0.19499999999999998,88.92943464037631,224.15067670583062,1.2916666666666667,14.36370201407398,26.016047681081258,80.0,1.0,0.0141258727258906,0.8776419673893527,14.93277025995019,0.1726598607337763,107.86636545986823,0.0253595305412767
R0356,EASY,110.3139614153605,1.0,1.0,1.0,0.2416666666666667,45.564272048090494,18.124937848887825,1.665,16.298446185023494,28.736072222912366,40.0,1.0,0.0182226408430707,2.569833393313183,12.549752378877546,0.2251656516200541,100.00804771570412,0.1585681728600931
R0357,EASY,146.0348993237406,1.0,1.0,1.0,0.17,33.55341938313597,19.293218791128204,1.1400000000000001,17.08441009772416,30.048276417688385,80.0,1.0,0.0148919251317474,2.732707291092775,12.771350882158131,0.0566513586639866,165.21249030933217,0.1450123377802127
R0358,EASY,18.507929492556134,1.0,1.0,1.0,0.22000000000000006,95.56738487814943,38.365060009735224,1.3499999999999999,14.224587784693066,27.614344698826233,80.0,1.0,0.0386099476420044,1.2314459623848046,9.275998386475642,0.4019413265783261,139.63557572671732,0.1700140130976188
R0359,EASY,18.024169661805733,1.0,1.0,1.0,0.26833333333333337,17.45081778752883,25.120468586654187,1.346666666666667,14.399829629023705,27.180322505248267,80.0,2.0,0.0187444299996287,1.9873181746004425,2.706710335828149,0.2341560777752841,161.32898674138957,0.1437485374943315
R0360,EASY,141.00011114907997,1.0,1.0,1.0,0.22333333333333338,47.25362260420419,20.047678124186067,2.3066666666666666,16.07762296268037,25.694131465879607,40.0,1.0,0.0100861163139586,1.757489823771825,12.989650785597911,0.1693228449978382,123.94522465574556,0.0119734456379059
R0361,EASY,82.52605508975823,1.0,1.0,1.0,0.2733333333333334,25.312091553846255,61.90617001626125,0.68,12.011415927710893,16.88707727363379,15.0,1.0,0.0177599033658078,2.74744692744908,8.521672824114544,0.2821056406053663,105.58323605842176,-0.1766707236639871
R0362,EASY,27.120823079363007,1.0,1.0,1.0,0.25833333333333336,39.422432260712576,24.30131951118499,1.2616666666666667,14.266931803572815,25.95900667896936,40.0,1.0,0.0306385927181537,2.465889702955943,5.370990794012235,0.3711249151606519,87.57343102104592,-0.0627201312440898
R0363,MARGINAL,69.36687744399713,0.6666666666666666,1.0,1.0,0.18833333333333332,89.44214015800064,228.470264803601,0.8716666666666667,16.748122558422242,24.6096231562517,80.0,1.0,0.0175586717554882,2.6317637219101897,7.386192235248253,0.2634333291673693,199.70175822946425,0.0304941179725442
R0364,EASY,75.8154891709573,1.0,1.0,1.0,0.18166666666666673,51.20966178541377,107.15330357076448,1.1500000000000001,19.743724366814423,31.4360672764997,80.0,1.0,0.024830106404074,2.7736175913999777,10.867185643682058,0.1424049678268835,98.43524063189687,-0.2367752858033319
R0365,EASY,19.509970208738153,1.0,1.0,1.0,0.215,53.04785893758395,24.55658931095918,1.3549999999999998,13.805197596616805,26.243871448470802,80.0,1.0,0.0316843805352246,1.7730049523166351,5.55767653024971,0.1668597613581426,141.41546313616465,0.2151426441542446
R0366,EASY,33.80388481031119,1.0,1.0,1.0,0.18833333333333338,73.89166443977491,190.49652201258428,1.3866666666666667,13.803284952574543,24.469117345833087,80.0,1.0,0.0178706655937717,1.6045763765466063,6.002910968481965,0.2325666847623871,164.62845223696135,0.0292900971026152
R0367,EASY,6.008105852690663,1.0,1.0,1.0,0.32000000000000006,27.852976155792145,64.06074521288411,1.3983333333333334,11.264621489282135,20.67658858558418,80.0,1.0,0.0331213744019403,1.2682762575444615,2.4979847763465526,0.1653534993525328,75.49987475163803,0.217757105968773
R0368,EASY,92.25859743071945,1.0,1.0,1.0,0.2433333333333334,41.472833502831826,17.07887952085412,1.0816666666666668,13.01339180324995,22.191958735215035,40.0,1.0,0.0282458389671823,2.833995992936432,14.79863712830668,0.3609739724627436,191.88576336565427,0.0010824088740427
R0369,EASY,17.08417514691049,1.0,1.0,1.0,0.22000000000000006,82.72800967729525,31.281580650826783,1.4033333333333335,12.949462921746795,24.95308566416806,80.0,1.0,0.0373640095222637,1.522017992902851,6.690139121034003,0.4352079769546119,189.1309838556841,0.2699629916949743
R0370,EASY,60.01152518431583,1.0,1.0,1.0,0.18166666666666664,32.527630065078434,70.61963667170474,1.2266666666666668,18.998343368320576,35.44066885466021,80.0,1.0,0.0110076929491608,2.6042181370999486,4.0404874690103165,0.0912014778127734,125.88349484395884,0.088918915001699
R0371,EASY,118.61435568898332,1.0,1.0,1.0,0.24833333333333338,47.12301443831552,18.525248422442594,1.03,15.778222145781262,27.270393639333818,40.0,1.0,0.0173748820534046,2.4026940399232664,13.78409376380863,0.1901815979433614,61.48315605320917,-0.0671424599720579
R0372,EASY,41.047246333300066,1.0,1.0,1.0,0.18333333333333335,58.2351814227988,140.48985996353022,1.1450000000000002,11.505410401197329,19.191099999456508,80.0,1.0,0.0103805430560534,1.9773864128851724,3.431566025051882,0.1641288597525613,77.14725104653192,0.107985610991014
R0373,FRAGILE,199.52675310318992,1.0,1.0,0.0,0.16666666666666674,69.54510337645213,34.72666533119911,3.1916666666666664,15.99495360957048,8.92318434515532,80.0,1.0,0.0134520545842618,2.927800238063773,14.75292111198465,0.1357052116612664,100.91257066873015,-0.2826513979108986
R0374,EASY,17.687277705985657,1.0,1.0,1.0,0.27499999999999997,15.758022951122802,23.704250036818014,1.1316666666666666,13.08431961927206,20.96301261395846,40.0,1.0,0.0182829952267458,1.8804172231433047,2.7380385735867527,0.1466449922599858,111.50055976657488,-0.0503221852588099
R0375,EASY,71.37609624973182,1.0,1.0,1.0,0.1683333333333333,20.899628339526576,32.235909247252884,1.005,14.088446262828882,25.93572432623813,80.0,1.0,0.0231412994879822,2.693924704703218,9.806127064715296,0.415516034881987,168.34744727693072,0.2739357144907146
R0376,EASY,48.680502254735444,1.0,1.0,1.0,0.4266666666666667,12.693850826119094,15.822480229435158,1.2983333333333333,15.389250654248928,27.535371186296377,15.0,1.0,0.0355513495060495,2.6293170776452115,10.53508988494664,0.0648243807724757,79.84794713830118,0.1336135897814964
R0377,EASY,24.920909212458277,1.0,1.0,1.0,0.20333333333333337,24.047071225086558,40.520102041419136,1.4750000000000003,14.514365822518153,20.57267806374179,80.0,1.0,0.0241737848420276,2.4287348458082394,3.9508704389846327,0.0584082515700375,198.8389413719014,-0.2872658209083505
R0378,EASY,17.769787940938294,1.0,1.0,1.0,0.26833333333333337,19.411728285796098,28.424781537538326,1.28,14.132252908066386,26.334497181710844,40.0,1.0,0.0330914244061919,1.983336711798808,4.724039882861673,0.3741851972528318,113.60259687609911,0.2202239642468257
R0379,EASY,34.608324406215225,1.0,1.0,1.0,0.25500000000000006,23.855309503130925,24.034290721131487,1.2633333333333334,14.522260953140403,28.157890306381308,40.0,1.0,0.0317014804600016,1.3163554963281516,13.38644866439604,0.0915079505337057,169.70892853436513,-0.1936626283505331
R0380,EASY,37.78932189042833,1.0,1.0,1.0,0.18833333333333338,85.37388768702807,218.04046380561672,1.3583333333333334,11.745431455620468,19.557218790665967,80.0,1.0,0.0295916495619488,1.8399579785196616,9.719308226544236,0.4496743369696221,135.32071442473284,-0.1377285151450816
R0381,EASY,34.32010959387467,1.0,1.0,1.0,0.18833333333333338,77.53051643111506,201.67909912588087,1.4450000000000003,14.820128260187035,33.190326361277265,80.0,1.0,0.0316879073335787,2.21275741062119,7.846698601861598,0.1216578064713775,199.3533219805446,0.2027408001498999
R0382,EASY,72.15938565652841,1.0,1.0,1.0,0.2533333333333334,47.73325204581683,19.354372389744693,1.16,19.44060604470504,41.02456672837426,40.0,1.0,0.0300434122243838,2.859844811172984,12.15577537589655,0.2690223235474694,88.71610424202606,0.1994441388458174
R0383,EASY,40.69527235609749,1.0,1.0,1.0,0.44,18.701282579789147,16.637723299517134,1.2433333333333334,13.005016222413104,22.29680087018149,15.0,1.0,0.0396782804229847,1.846392680591574,14.059175348929468,0.1403957559852045,80.83550058637957,-0.2242198064642033
R0384,EASY,36.38889394763101,1.0,1.0,1.0,0.18166666666666673,66.05833392845544,163.59682678668173,1.1733333333333336,10.969700966332608,16.585976148652986,80.0,1.0,0.0219261592276143,2.755619537124148,4.613193086254025,0.1180282755265644,161.8056506083933,-0.1614148975892178
R0385,EASY,25.390820889424617,1.0,1.0,1.0,0.26166666666666677,21.46414843695708,21.61284998300779,1.43,13.548234495756143,20.843233828216793,40.0,1.0,0.0220530630983489,1.4950869372979143,5.971533588871064,0.1637649915811173,179.37778841510988,-0.0901284401127379
R0386,EASY,69.118125828435,1.0,1.0,1.0,0.17833333333333332,110.33216157960759,270.02642775935374,1.2416666666666667,17.73040561751093,22.834084307439102,80.0,1.0,0.0116519310007765,2.957126652381825,4.338655735659659,0.1257836043348891,95.30994108835912,-0.0129302295475196
R0387,EASY,33.840165027092056,1.0,1.0,1.0,0.21166666666666667,94.86418204836167,36.74175933674923,1.32,14.857253793991068,28.227193613343985,80.0,1.0,0.0399793329464174,1.5525910278666109,14.007675120259908,0.4205720989042256,105.53072060756348,-0.188887366937335
R0388,EASY,24.129231631921428,1.0,1.0,1.0,0.2066666666666667,24.062722220258337,50.35669465456263,1.2516666666666667,14.427063444636758,27.112770183249296,80.0,1.0,0.0176888850289335,1.1335569400505336,6.003655499621623,0.1285298701038265,146.33363308478775,0.0170146640057382
R0389,EASY,11.694111680791297,1.0,1.0,1.0,0.25166666666666676,27.750333583829644,43.868135492216915,1.1966666666666668,13.445424618218661,23.712115782885252,80.0,1.0,0.0357185785182354,2.2103847218974333,3.0089384834198647,0.2842140760004804,147.87064931610172,-0.2666386124704991
R0390,EASY,25.767247406595136,1.0,1.0,1.0,0.215,95.74415741538412,33.20303993026645,1.36,13.373577879026719,25.91985157376527,80.0,1.0,0.0384100606972432,1.1977552406321357,13.269495299254732,0.1369531645654164,120.24867233113514,0.2160907228967054
R0391,EASY,71.44645787094353,1.0,1.0,1.0,0.2516666666666667,42.87452993491718,17.293775446527487,1.2583333333333335,16.496074196140224,36.25481045133399,40.0,1.0,0.0236472062672365,2.374956218081842,11.397060560923109,0.1812352477038959,124.32646678987516,0.1788036984660141
R0392,EASY,52.50529935520243,1.0,1.0,1.0,0.19333333333333327,108.32031994284843,273.68986700016745,1.33,13.72639392786264,23.344309374728613,80.0,1.0,0.0280144081172197,1.787665856146937,13.212168882403882,0.1432003625793622,98.17746472054446,-0.2100068869053228
R0393,EASY,26.190600328577144,1.0,1.0,1.0,0.20333333333333337,29.315492585261467,50.78299527267651,1.4733333333333334,18.032682289088758,31.621173445867147,80.0,1.0,0.0159777852564646,2.312490276486229,2.881278974809229,0.2433637879634536,143.78143330531705,0.2117827995777015
R0394,EASY,32.53137496508886,1.0,1.0,1.0,0.46166666666666667,22.69156247518124,16.72318533342972,1.3283333333333334,14.338296003732603,26.30213214966525,15.0,1.0,0.0279744257875361,1.08828194194876,13.43158975098777,0.0835273289660703,82.03439392592861,0.1317518853225562
R0395,EASY,14.286596000453022,1.0,1.0,1.0,0.23500000000000001,46.04596765128016,31.09621406418675,1.3233333333333333,9.213481854703431,11.098958706659802,80.0,1.0,0.0267869302418291,2.7572132460767937,2.2095769934108755,0.2136149330568283,76.70269673416827,-0.2503575566315865
R0396,EASY,67.96933916874045,1.0,1.0,1.0,0.17833333333333332,18.29367225129431,29.173407418616307,1.31,12.581854318175132,19.7923121836341,80.0,1.0,0.0120344918315554,1.6356258162705717,7.9851631398985,0.1316298296343426,172.61917589249578,0.2163068009578811
R0397,EASY,84.37198633336988,1.0,1.0,1.0,0.18166666666666664,44.80823041006182,92.24510741856892,1.4183333333333337,20.424241833823924,38.6450011391617,80.0,1.0,0.0142331881021022,1.5671466348357754,12.28984372175561,0.0554369974821106,81.47673542803626,0.2959599318799541
R0398,EASY,43.58808850201904,1.0,1.0,1.0,0.4233333333333334,11.523221759872184,15.548256761778324,1.2866666666666668,14.989544484670319,24.636719743478647,15.0,1.0,0.0271814592189739,2.405304223701516,7.864211812634778,0.1201968593525096,78.16663561779453,-0.0265270576092092
R0399,EASY,7.046328856860346,1.0,1.0,1.0,0.3033333333333333,49.73717468952924,125.22273878217476,1.3133333333333335,10.891203559269755,19.603047487315962,80.0,1.0,0.0305860142751303,1.696355554340178,2.022456702090299,0.3060494601005156,150.20343654874728,-0.1071422933566846
R0400,EASY,47.393453346717024,1.0,1.0,1.0,0.17666666666666667,104.26954859442633,264.47013199257987,1.2216666666666667,11.28377402456818,19.958119839973488,80.0,1.0,0.0362046737211023,2.3533090706651647,11.685277482805136,0.1590202695431792,188.98994211873585,-0.1435301204510347
R0401,EASY,32.72612216610309,1.0,1.0,1.0,0.20333333333333328,26.797953647657494,34.84585369301434,1.3150000000000002,13.942076334872818,26.575237734897645,80.0,1.0,0.037183942961634,1.3333275005845164,14.685851386876733,0.2488173204779713,148.504543568434,-0.1630550253931863
R0402,EASY,54.39623181347089,1.0,1.0,1.0,0.19499999999999998,130.2281189341068,326.7360337104833,1.1916666666666667,15.497951217599834,28.40498511630101,80.0,1.0,0.031206223340142,2.435182039268021,11.164792945504718,0.3931855323434532,79.71505292278047,0.1833920379997163
R0403,EASY,15.28977933209332,1.0,1.0,1.0,0.2316666666666667,46.42978727483902,36.146746711439214,1.2466666666666666,13.015091898250267,24.00635538824656,80.0,1.0,0.0264574607093443,1.9886770563741072,3.2391914388752463,0.1776582756922939,100.51327470298438,-0.031288628677039
R0404,EASY,141.63555822944264,1.0,1.0,1.0,0.23666666666666672,45.96282606676681,21.610705452944803,0.635,16.101041421501574,27.70751441117788,40.0,1.0,0.0105602126383309,2.910044029504775,8.2082791432865,0.3596527851299359,133.90432711750964,0.1532972814955223
R0405,EASY,112.56120824889459,1.0,1.0,1.0,0.32,22.382459227990903,52.74534524042548,0.7216666666666667,23.51474461795281,36.98130973073533,15.0,1.0,0.0173807807820643,2.3987523259149395,13.094226208564503,0.4246451248185087,132.80905741329028,0.2463404132970595
R0406,EASY,100.2690798812854,1.0,1.0,1.0,0.17333333333333334,12.212084244014493,20.93692838664559,1.275,12.09406176911977,21.26427367972015,80.0,1.0,0.0230299959816244,2.63859161435316,14.069618866182866,0.2646665971805161,176.0009908270015,0.0482287905476046
R0407,EASY,87.37653227243605,1.0,1.0,1.0,0.17666666666666667,12.223518084622805,20.856348567038392,1.1500000000000001,14.738624613495594,24.683104484558957,80.0,1.0,0.0256204451949262,2.92987724996486,12.253720642750984,0.0937264683616296,179.68570944989224,-0.1101717245638796
R0408,EASY,38.602322390047334,1.0,1.0,1.0,0.18166666666666673,64.79722257378674,160.9896904511516,1.1533333333333333,14.93164009962966,27.335815014690485,80.0,1.0,0.0266342068046643,2.7393848752843883,5.984256058814246,0.0687266381253152,182.95598113145468,0.0226677015822336
R0409,EASY,58.08958212533655,1.0,1.0,1.0,0.19166666666666665,70.83515044270445,174.27524220077325,1.1666666666666667,19.46812605275368,41.944266338414366,80.0,1.0,0.0338668729638515,2.5711112451968035,12.27151145494594,0.1106504949399111,104.46139199899945,0.2853066749979977
R0410,EASY,31.796664604001165,1.0,1.0,1.0,0.19166666666666665,71.13219645103673,186.918393266168,1.3983333333333334,14.22559527669928,24.59109419020071,80.0,1.0,0.0210809022949747,1.833616630998564,5.8281612459152345,0.3536439879480277,195.93303158129729,-0.1737028452378806
