qr,Kp,Kd,sr,rocket_id,td,keff,latency,final_label
100000.0,297.58841917004077,25.27996218083469,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.001,0.03148629326370473,1.0141279594074284,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.001603718743751331,0.039872794996322375,1.0189642077037866,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.0025719138090593446,0.05049280502290601,1.0250558479889604,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.004124626382901352,0.06394099719743715,1.0327183865053324,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.006614740641230145,0.08097028741880678,1.0423408750654506,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.010608183551394482,0.102533891714429,1.05440001287822,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.017012542798525893,0.12983853668864387,1.0694754372162347,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.02728333376486768,0.16441176735133833,1.088265570335599,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.043754793750741844,0.20818707025274655,1.1116030650511415,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.07017038286703826,0.26361150420031826,1.140468599484688,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.11253355826007645,0.33378175896926543,1.1760016293735736,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.18047217668271703,0.42261610988234105,1.2195068608248194,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.28942661247167517,0.5350716849849536,1.27245578318161,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.46415888336127775,0.6774189136875485,1.3364836214147706,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
0.7443803013251689,0.8575881075095328,1.4133833659042383,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
1.1937766417144358,1.085606990730227,1.5050997553660956,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
1.9144819761699576,1.3741528440208066,1.613726784845051,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
3.07029062975785,1.7392489851254749,1.741512172745096,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
4.923882631706737,2.2011428811599765,1.8908712522327724,0.9,R1433,13.190651884886329,1.6988004420376557,3,EASY
