rocket_id,regime_label,Kp_sweep,Kd,best_Kp_exp1,sr,rms_deg,peak_deg,Iyy,authority_inertia_ratio,static_margin,motor_scale,max_gimbal_deg,wind_strength,servo_slew_deg_s
R1082,FRAGILE,8,1.0,80.0,1.0,6.462624669867847,11.645972210256206,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,12,1.0,80.0,0.8,6.574526555603805,13.845548846536497,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,20,1.0,80.0,1.0,4.353370456492163,8.792234571757493,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,30,1.0,80.0,1.0,3.738409849222191,8.278776580443978,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,40,1.0,80.0,1.0,2.6930136194345957,6.053686990451192,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,60,1.0,80.0,1.0,4.4042861419392265,10.572838129298695,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,80,1.0,80.0,1.0,4.312042375406503,11.257805627985451,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,120,1.0,80.0,0.8,5.641797566175137,18.02674809921323,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,160,1.0,80.0,0.4,13.15910719503185,48.08312403631988,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,240,1.0,80.0,0.0,39.402538696056865,161.92415918138747,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1082,FRAGILE,320,1.0,80.0,0.0,87.11186023042936,330.21606412895756,0.0122465570619681,1503.921015708015,-0.1011572579221778,2.1066079220954923,8.74289626578474,0.3988010998452474,160.95202205260418
R1094,FRAGILE,1,1.0,5.0,0.4,11.593611892238318,22.211996243644915,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,2,1.0,5.0,0.2,8.695046753410068,21.610164006599433,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,3,1.0,5.0,0.6,6.736210154359166,13.487022932704562,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,5,1.0,5.0,0.8,6.199879277576772,13.027224591796188,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,8,1.0,5.0,1.0,4.771998972369157,9.397186696803272,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,12,1.0,5.0,1.0,4.49389219806434,9.351836969989828,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,20,1.0,5.0,1.0,4.765202104007328,10.169391721710424,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,30,1.0,5.0,0.8,4.723047997932599,11.007994016667377,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,40,1.0,5.0,1.0,4.441761627667093,10.4934711695286,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,60,1.0,5.0,1.0,4.704787985763246,11.300457094750666,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,80,1.0,5.0,0.8,4.316796235453535,12.419569377131971,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,120,1.0,5.0,0.6,6.357680358854278,21.400158202421988,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,160,1.0,5.0,0.6,7.063624647630872,26.869230236218147,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,240,1.0,5.0,0.0,36.67084347997779,146.9622373968538,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1094,FRAGILE,320,1.0,5.0,0.0,136.91254368460267,524.6837484464172,0.0100879889876423,1742.6830285627657,0.0610778708965241,1.888479483476299,9.309165047814483,0.3244523571195195,103.55707825683726
R1165,FRAGILE,1,1.0,5.0,0.6,5.218466554531292,12.42453195291733,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,2,1.0,5.0,1.0,4.277233548771031,10.689456790373859,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,3,1.0,5.0,1.0,2.7298610948953934,6.648058996538893,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,5,1.0,5.0,1.0,3.0532497856823992,6.79763088005943,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,8,1.0,5.0,1.0,2.8915135819063402,6.162783920789641,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,12,1.0,5.0,1.0,2.6774530872453535,6.18436698957697,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,20,1.0,5.0,1.0,3.1085393927153513,7.333434597882603,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,30,1.0,5.0,1.0,3.284636148297319,7.7652098333321735,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,40,1.0,5.0,1.0,4.047577885155124,9.266208103840743,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,60,1.0,5.0,1.0,3.6973251780620964,9.323320142014671,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,80,1.0,5.0,1.0,2.5065130227648944,6.9924007799726535,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,120,1.0,5.0,0.8,3.2483812623113595,11.049181448691284,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,160,1.0,5.0,0.8,3.910868832543457,14.532270657040183,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,240,1.0,5.0,0.0,20.271406221019085,72.49785988755539,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1165,FRAGILE,320,1.0,5.0,0.0,81.77156838536902,279.0481302242636,0.0204002927299103,1699.646807995741,0.0815312985921996,2.573386660028469,13.473798150561322,0.1081205439579263,124.87133123895912
R1171,FRAGILE,1,2.0,80.0,0.2,21.838971429167465,45.85116893593756,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,2,2.0,80.0,0.6,10.525600197179292,25.59743801460112,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,3,2.0,80.0,0.6,10.080072195853576,19.362370406891287,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,5,2.0,80.0,0.4,13.086051764710913,24.6743625810533,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,8,2.0,80.0,0.6,6.483296880108831,15.109787461195694,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,12,2.0,80.0,0.8,8.754255411728105,17.074402193662422,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,20,2.0,80.0,0.8,7.005566237614305,14.40102679490287,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,30,2.0,80.0,0.8,5.6604905124131175,13.065510584203142,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,40,2.0,80.0,0.8,6.6472493487935225,14.594286829052214,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,60,2.0,80.0,1.0,4.816475342120097,10.337611085382218,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,80,2.0,80.0,1.0,2.7829735830996176,6.468046299998538,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,120,2.0,80.0,1.0,3.8028854066788584,8.84821459073619,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,160,2.0,80.0,1.0,3.215349016531966,7.985087988299398,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,240,2.0,80.0,0.8,4.808467197209945,14.788326616187934,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R1171,FRAGILE,320,2.0,80.0,0.4,4.920392986326817,15.677729519597147,0.0128701545790913,1545.9737349313714,0.0018868593726978,2.724493493795826,7.302979797562676,0.2362188337055421,157.69536481309672
R0349,EASY,1,1.0,80.0,0.8,6.194234578638053,11.225293361479766,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,2,1.0,80.0,0.8,4.995311534503946,8.069752424252686,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,3,1.0,80.0,1.0,4.064127282126918,6.299262708347209,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,5,1.0,80.0,1.0,3.1034526836559517,5.140258908511868,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,8,1.0,80.0,1.0,2.426587567967501,4.423049912619786,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,12,1.0,80.0,1.0,2.0854192301973375,4.269296671472138,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,20,1.0,80.0,1.0,1.7240796857952136,3.655923756310704,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,30,1.0,80.0,1.0,1.3172540827854715,2.5789469960736944,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,40,1.0,80.0,1.0,1.142196685877609,2.547923885219002,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,60,1.0,80.0,1.0,0.8503065098854605,2.1287947812069796,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,80,1.0,80.0,1.0,0.9562409177952491,3.064470253031822,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,120,1.0,80.0,1.0,1.2798930540985651,3.5697407656679703,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,160,1.0,80.0,1.0,2.0852315606559477,6.94044066126295,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,240,1.0,80.0,1.0,2.4275246722460837,8.042105283932809,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R0349,EASY,320,1.0,80.0,0.8,3.6683909383460205,11.170413076898281,0.0384541479190392,62.6760902287668,0.2878093995400738,1.0018318645142803,2.405748639081834,0.3741107590123418,116.27636634895808
R1179,EASY,1,1.0,80.0,0.8,4.444390488658176,7.73213607944719,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,2,1.0,80.0,1.0,3.355700427056066,5.434611989651818,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,3,1.0,80.0,1.0,2.7146542461140526,4.397283264686964,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,5,1.0,80.0,1.0,1.8670739223690649,3.321670330975588,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,8,1.0,80.0,1.0,1.478660775522141,3.0569228780109716,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,12,1.0,80.0,1.0,1.2576956232843217,2.679776415637696,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,20,1.0,80.0,1.0,0.9295539583784717,1.804920932818294,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,30,1.0,80.0,1.0,0.8485505220439347,1.9858944328538122,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,40,1.0,80.0,1.0,0.7725608364013676,1.8678679956480615,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,60,1.0,80.0,1.0,0.8723872325782182,2.2497400786418926,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,80,1.0,80.0,1.0,0.7213393801645387,1.8669159955157926,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,120,1.0,80.0,1.0,0.972533678283894,3.06318335054926,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,160,1.0,80.0,1.0,1.1224498902521511,3.5419583509405257,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,240,1.0,80.0,1.0,2.2332699079244245,7.228582557861754,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R1179,EASY,320,1.0,80.0,0.6,3.8770529598192534,12.664663609756781,0.020132598038617,158.8214540648761,-0.2405740995203627,0.8197229028435804,3.9006943486693935,0.1749832088286455,187.05942891378697
R0951,EASY,1,1.0,80.0,1.0,4.726331848884529,8.288283987481016,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,2,1.0,80.0,1.0,3.6149961666392714,6.093754723827461,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,3,1.0,80.0,1.0,3.000333480381221,5.15158954461963,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,5,1.0,80.0,1.0,2.2378584826359096,4.215907475541502,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,8,1.0,80.0,1.0,1.8121428526585959,3.633278892581906,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,12,1.0,80.0,1.0,1.5115813946534202,2.9599211907733114,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,20,1.0,80.0,1.0,1.242729262918397,2.3824397496915752,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,30,1.0,80.0,1.0,1.1581045014793308,2.7270033512772693,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,40,1.0,80.0,1.0,0.9874762069604115,2.5415824433062673,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,60,1.0,80.0,1.0,0.7769539587636514,1.7606772811660047,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,80,1.0,80.0,1.0,0.814846905353465,2.383743291966271,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,120,1.0,80.0,1.0,1.205155844336249,3.6556762081058585,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,160,1.0,80.0,1.0,1.0431103545152896,3.2390537839146702,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,240,1.0,80.0,1.0,1.2733934093528112,4.63946491343374,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0951,EASY,320,1.0,80.0,0.6,3.669575087327428,12.285616005654015,0.0350385566958044,198.56913638428358,-0.213034126060506,2.4122114911406536,2.884314235626012,0.1988456095577684,151.26116864426243
R0579,EASY,1,1.0,80.0,0.8,6.054896274621571,11.080655264946305,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,2,1.0,80.0,1.0,4.845506251500822,8.241537278961854,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,3,1.0,80.0,1.0,4.1710701748606995,6.988658321893619,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,5,1.0,80.0,1.0,2.997188799558632,5.465024989216305,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,8,1.0,80.0,1.0,2.4259148456384008,5.1170594287753435,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,12,1.0,80.0,1.0,2.333521629012109,4.696054144062332,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,20,1.0,80.0,1.0,1.76922817282017,3.558457456731987,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,30,1.0,80.0,1.0,1.4360677098544001,3.179780406021563,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,40,1.0,80.0,1.0,1.2617383352243958,3.248152064127331,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,60,1.0,80.0,1.0,0.9243112884767184,1.980404182807463,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,80,1.0,80.0,1.0,0.9007077166625269,2.3479320707427966,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,120,1.0,80.0,1.0,1.3300781648634703,3.7721702067077745,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,160,1.0,80.0,1.0,1.1566793611237363,3.2126530277234964,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,240,1.0,80.0,1.0,1.397633596087289,5.05335903344008,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0579,EASY,320,1.0,80.0,0.8,2.645314913022701,10.373023649220027,0.0261706175018808,243.14125871633894,0.2705973711933548,2.632331728259904,2.4173081274211192,0.4091777318395014,114.4944440858528
R0193,EASY,1,1.0,80.0,1.0,2.5524290317609317,4.521489192584751,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,2,1.0,80.0,1.0,1.9896145814369013,3.856402350348083,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,3,1.0,80.0,1.0,1.6684474992408247,3.174995413304557,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,5,1.0,80.0,1.0,1.417628188976074,2.65634113628416,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,8,1.0,80.0,1.0,1.1187579235985792,2.099445195391251,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,12,1.0,80.0,1.0,0.9230492437190533,1.77056549759186,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,20,1.0,80.0,1.0,0.895760389557665,2.1896907385073145,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,30,1.0,80.0,1.0,0.8612717409901156,1.8588978133470218,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,40,1.0,80.0,1.0,0.845023167677914,2.226870944643966,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,60,1.0,80.0,1.0,0.7923076498062018,1.850042735666842,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,80,1.0,80.0,1.0,0.7006933779808904,1.6517770134670475,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,120,1.0,80.0,1.0,0.7071987104978463,1.9489178757626315,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,160,1.0,80.0,1.0,1.2352810938627823,4.034678528482068,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,240,1.0,80.0,1.0,3.496485225694125,12.196537396288614,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0193,EASY,320,1.0,80.0,0.2,7.483271301604954,28.273916147159554,0.025779869908507,282.6231024219264,-0.1219477162827158,1.2088031723617765,6.027438527763332,0.0754836533621515,174.8838243723283
R0737,EASY,1,1.0,40.0,0.8,5.420120628924115,10.472256437173678,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
R0737,EASY,2,1.0,40.0,1.0,4.170259522724983,7.8578734436403765,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
R0737,EASY,3,1.0,40.0,1.0,3.632648681736085,6.976823599962688,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
R0737,EASY,5,1.0,40.0,1.0,2.8682259631010423,5.749415845791818,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
R0737,EASY,8,1.0,40.0,1.0,2.3437152464672115,4.50532587408029,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
R0737,EASY,12,1.0,40.0,1.0,2.009206773852771,3.946435343343532,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
R0737,EASY,20,1.0,40.0,1.0,2.075940419127348,5.0864422773551,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
R0737,EASY,30,1.0,40.0,1.0,1.8698620516728741,4.3845494710840605,0.0336476806271285,318.6723721267097,-0.2608297703176691,2.6258294056271434,4.083504503007891,0.129948934810125,63.49635297961372
