rocket_id,regime,wind_mult,sr,rms
R1021,FRAGILE,2x,0.0,17.930043805675144
R1022,EASY,2x,1.0,3.697824290221187
R1023,EASY,2x,1.0,3.3851546905175147
R1024,EASY,2x,1.0,4.284359199377142
R1025,EASY,2x,1.0,1.4850899258540717
R1026,EASY,2x,1.0,4.822396767907583
R1027,EASY,2x,1.0,2.99898152913093
R1028,EASY,2x,1.0,4.364013026172878
R1029,EASY,2x,1.0,3.678104697477425
R1030,EASY,2x,1.0,2.157921810173335
R1031,EASY,2x,1.0,3.3182876356912803
R1032,EASY,2x,1.0,5.284573785120235
R1033,EASY,2x,1.0,7.8594676806665085
R1034,EASY,2x,1.0,2.05325435182648
R1035,EASY,2x,1.0,3.7546475820775753
R1036,EASY,2x,1.0,5.468879119299831
R1037,EASY,2x,1.0,2.7507064546446673
R1038,EASY,2x,0.6666666666666666,6.756616769108521
R1039,EASY,2x,1.0,2.1275709570627748
R1040,EASY,2x,1.0,4.340064936998797
R1041,EASY,2x,1.0,1.7382555124011472
R1042,EASY,2x,0.6666666666666666,7.699673592009408
R1043,EASY,2x,1.0,6.625988481892851
R1044,EASY,2x,1.0,2.402193350827688
R1045,EASY,2x,1.0,3.59602823490785
R1046,EASY,2x,1.0,3.8581024529648915
R1047,EASY,2x,1.0,2.7085853816017895
R1048,EASY,2x,1.0,3.402160149187633
R1049,EASY,2x,1.0,4.0049685037866
R1050,EASY,2x,1.0,2.542708287886188
R1051,EASY,2x,1.0,2.5343546632625293
R1052,EASY,2x,1.0,6.024620550832118
R1053,EASY,2x,1.0,2.630865401135374
R1054,EASY,2x,1.0,3.44586114541367
R1055,EASY,2x,1.0,3.6261663691161345
R1056,EASY,2x,1.0,5.113003047359261
R1057,EASY,2x,1.0,2.919453622309575
R1058,EASY,2x,1.0,2.561974786307393
R1059,EASY,2x,1.0,3.6319419426237207
R1060,EASY,2x,1.0,4.364387188771601
R1061,EASY,2x,1.0,2.9382420765782755
R1062,EASY,2x,1.0,5.879647323242729
R1063,EASY,2x,1.0,1.590561916853777
R1064,EASY,2x,1.0,3.870913892768309
R1065,EASY,2x,1.0,3.357266189645759
R1066,EASY,2x,1.0,3.6656741487953557
R1067,EASY,2x,1.0,3.548365683477776
R1068,EASY,2x,1.0,2.598308863736252
R1069,EASY,2x,1.0,3.689691231530962
R1070,FRAGILE,2x,0.6666666666666666,9.758659638705128
R1071,EASY,2x,1.0,4.178665105735374
R1072,EASY,2x,1.0,4.7037172700582595
R1073,EASY,2x,1.0,4.487905617106583
R1074,EASY,2x,1.0,3.2742624605810007
R1075,EASY,2x,1.0,4.039675248521714
R1076,EASY,2x,1.0,2.450920134724976
R1077,EASY,2x,1.0,4.082541537696919
R1078,EASY,2x,1.0,3.84896068800437
R1079,EASY,2x,0.6666666666666666,8.229810324588614
R1080,EASY,2x,1.0,5.333188723540131
R1081,EASY,2x,0.6666666666666666,4.750125244507711
R1082,FRAGILE,2x,0.3333333333333333,14.828446266780462
R1083,EASY,2x,1.0,1.9599617205623714
R1084,EASY,2x,1.0,8.900410736532002
R1085,EASY,2x,1.0,5.301685620285307
R1086,EASY,2x,1.0,2.228852110627512
R1087,EASY,2x,1.0,2.2460175309434725
R1088,EASY,2x,1.0,5.136639312037884
R1089,EASY,2x,1.0,3.8274198836812228
R1090,EASY,2x,1.0,3.974609438802522
R1091,EASY,2x,1.0,2.543627959338283
R1092,EASY,2x,1.0,5.283633754237276
R1093,EASY,2x,1.0,3.296730652443824
R1094,FRAGILE,2x,0.0,14.617626944773576
R1095,EASY,2x,1.0,1.6754306948675879
R1096,EASY,2x,1.0,6.001656960982026
R1097,EASY,2x,0.6666666666666666,7.414235943315844
R1098,EASY,2x,1.0,2.9661874430710697
R1099,EASY,2x,1.0,5.516145200223332
R1100,EASY,2x,1.0,3.8060851429437528
R1101,EASY,2x,1.0,3.3357042950785325
R1102,EASY,2x,0.6666666666666666,9.004962702855591
R1103,EASY,2x,1.0,4.7015427830660155
R1104,EASY,2x,1.0,2.7873484140050144
R1105,EASY,2x,1.0,4.444173547268362
R1106,EASY,2x,1.0,4.15505734532702
R1107,EASY,2x,1.0,3.3642673840021673
R1108,EASY,2x,1.0,2.788619919210973
R1109,EASY,2x,1.0,2.7241461937829166
R1110,EASY,2x,1.0,3.7449795984720713
R1111,EASY,2x,1.0,3.0867730436858802
R1112,EASY,2x,1.0,4.6968266022669525
R1113,EASY,2x,1.0,3.0746677997196996
R1114,EASY,2x,1.0,2.2554815116756988
R1115,EASY,2x,0.6666666666666666,11.073286486185523
R1116,EASY,2x,0.6666666666666666,4.495527578629146
R1117,EASY,2x,1.0,2.6821213480392196
R1118,EASY,2x,1.0,2.453237495122948
R1119,EASY,2x,1.0,3.8774326209244356
R1120,EASY,2x,1.0,7.21408047614132
R1121,EASY,2x,1.0,5.229443618177572
R1122,EASY,2x,1.0,3.345157024303298
R1123,EASY,2x,1.0,4.752733238544149
R1124,EASY,2x,1.0,2.474574437156124
R1125,EASY,2x,1.0,2.06588723577344
R1126,EASY,2x,0.3333333333333333,6.083005936636201
R1127,EASY,2x,1.0,1.8463456203633974
R1128,EASY,2x,1.0,3.9439049508127506
R1129,EASY,2x,1.0,3.451506869216263
R1130,EASY,2x,1.0,4.087391299823303
R1131,EASY,2x,1.0,3.8987847787291465
R1132,EASY,2x,1.0,3.650231326621259
R1133,EASY,2x,1.0,4.542799067528737
R1134,EASY,2x,1.0,4.841541283967223
R1135,EASY,2x,1.0,6.893316884553896
R1136,EASY,2x,1.0,7.052452406899158
R1137,EASY,2x,1.0,2.7432736962506756
R1138,EASY,2x,1.0,7.7114627965540095
R1139,EASY,2x,1.0,2.790102000039426
R1140,EASY,2x,1.0,7.972265102431678
R1141,EASY,2x,1.0,3.143025303601609
R1142,EASY,2x,1.0,4.960193965297022
R1143,EASY,2x,1.0,5.848174845531365
R1144,EASY,2x,0.6666666666666666,9.141158703720187
R1145,EASY,2x,0.6666666666666666,7.928184323701789
R1146,EASY,2x,1.0,1.4645401861001848
R1147,EASY,2x,1.0,4.695885561685464
R1148,EASY,2x,1.0,3.831566892620389
R1149,EASY,2x,1.0,2.8307880742927245
R1150,EASY,2x,1.0,3.2534099160831182
R1151,EASY,2x,1.0,1.9762942609493546
R1152,EASY,2x,0.6666666666666666,7.959647246504375
R1153,EASY,2x,1.0,4.53787603226662
R1154,EASY,2x,1.0,4.271657631772291
R1155,EASY,2x,1.0,1.3067835521369182
R1156,EASY,2x,1.0,4.049184529072133
R1157,EASY,2x,1.0,6.555578462025167
R1158,EASY,2x,1.0,1.6421725661792348
R1159,EASY,2x,1.0,2.125830797319116
R1160,EASY,2x,0.6666666666666666,4.515983258797676
R1161,EASY,2x,1.0,1.6922977251399065
R1162,EASY,2x,1.0,4.030199279968234
R1163,EASY,2x,1.0,3.2835123265589243
R1164,EASY,2x,1.0,3.960821072415573
R1165,FRAGILE,2x,0.6666666666666666,10.02390856118886
R1166,EASY,2x,1.0,3.0679014398227866
R1167,EASY,2x,1.0,1.628090184206109
R1168,EASY,2x,1.0,3.3900178363272016
R1169,EASY,2x,1.0,3.523718324245241
R1170,EASY,2x,1.0,2.4545858931918905
R1171,FRAGILE,2x,0.6666666666666666,11.539021663064988
R1172,EASY,2x,1.0,2.0905919381174587
R1173,EASY,2x,1.0,3.8585016006561528
R1174,EASY,2x,1.0,2.645603107848046
R1175,EASY,2x,1.0,3.2167638671954855
R1176,EASY,2x,1.0,5.031313737412506
R1177,EASY,2x,1.0,2.1043061998115395
R1178,EASY,2x,0.6666666666666666,11.792871564871445
R1179,EASY,2x,1.0,3.5068347793711747
R1180,EASY,2x,1.0,4.326686677776924
R1181,EASY,2x,1.0,4.454734443687262
R1182,EASY,2x,1.0,3.1790907004473223
R1183,EASY,2x,1.0,8.741286079466002
R1184,EASY,2x,1.0,3.55402686754415
R1185,EASY,2x,1.0,3.6118803195910076
R1186,EASY,2x,1.0,4.130946763935458
R1187,EASY,2x,0.6666666666666666,4.876840433830573
R1188,EASY,2x,1.0,3.147039155703989
R1189,EASY,2x,1.0,2.923346214063081
R1190,EASY,2x,1.0,4.970589207939138
R1191,EASY,2x,1.0,3.386962170270357
R1192,EASY,2x,1.0,3.4273721340230368
R1193,EASY,2x,1.0,5.023884783925521
R1194,EASY,2x,1.0,3.6258328895965377
R1195,EASY,2x,1.0,1.8515695789028526
R1196,EASY,2x,1.0,2.4610942920533714
R1197,EASY,2x,1.0,5.355590190238428
R1198,EASY,2x,1.0,4.00826633057821
R1199,EASY,2x,1.0,4.289265053747601
R1200,EASY,2x,1.0,3.2311276717064374
R0001,EASY,3x,1.0,7.466738062569202
R0002,EASY,3x,1.0,3.612935497855575
R0003,EASY,3x,1.0,3.961810881544052
R0004,EASY,3x,0.6666666666666666,7.601509084315617
R0005,EASY,3x,1.0,9.644507435720028
R0006,EASY,3x,1.0,4.553209439272105
R0007,EASY,3x,1.0,4.630757231059039
R0008,EASY,3x,1.0,3.786887855302124
R0009,EASY,3x,1.0,3.0922079166769794
R0010,EASY,3x,1.0,4.5738594474556775
R0011,EASY,3x,1.0,4.6739013143292425
R0012,EASY,3x,1.0,3.992318352914065
R0013,EASY,3x,1.0,3.331088489530885
R0014,EASY,3x,1.0,3.6819205281403846
R0015,EASY,3x,1.0,4.488361249150867
R0016,EASY,3x,1.0,3.9026257692714963
R0017,EASY,3x,1.0,2.2403233979604082
R0018,EASY,3x,0.6666666666666666,7.044920644020569
R0019,EASY,3x,1.0,3.403704431674971
R0020,EASY,3x,1.0,5.342215738581868
R0021,EASY,3x,1.0,3.683065406644468
R0022,EASY,3x,1.0,3.097315477513478
R0023,EASY,3x,1.0,3.006926487323829
R0024,EASY,3x,1.0,4.610941505777168
R0025,EASY,3x,1.0,2.7696482178078514
R0026,EASY,3x,1.0,7.128030272353155
R0027,EASY,3x,1.0,2.222315659250289
R0028,EASY,3x,0.6666666666666666,8.562435684217803
R0029,EASY,3x,0.3333333333333333,13.098033083739656
R0030,EASY,3x,1.0,3.177341378482113
R0031,EASY,3x,1.0,3.4714436114172567
R0032,EASY,3x,1.0,2.012969608663471
R0033,EASY,3x,1.0,1.8000102887814124
R0034,EASY,3x,1.0,3.5082491054952443
R0035,EASY,3x,1.0,2.735742110898503
R0036,EASY,3x,1.0,4.946709299132081
R0037,EASY,3x,1.0,1.9433881319802377
R0038,EASY,3x,1.0,5.139111269446896
R0039,EASY,3x,1.0,3.171303708038075
R0040,EASY,3x,1.0,3.141748938705868
R0041,EASY,3x,1.0,5.242396169418481
R0042,EASY,3x,1.0,2.7151447578973946
R0043,EASY,3x,1.0,2.073375644982127
R0044,EASY,3x,1.0,4.2967847068261555
R0045,EASY,3x,1.0,6.0895944981544865
R0046,EASY,3x,1.0,3.51784921464145
R0047,EASY,3x,1.0,8.087103023461951
R0048,EASY,3x,1.0,7.052494332732277
R0049,EASY,3x,1.0,3.8271305293300366
R0050,EASY,3x,1.0,4.334052438083962
R0051,EASY,3x,1.0,4.454116672102667
R0052,EASY,3x,1.0,4.5111390503176345
R0053,EASY,3x,1.0,4.183730951088606
R0054,EASY,3x,1.0,3.545165385443871
R0055,EASY,3x,1.0,2.346157118872813
R0056,EASY,3x,1.0,2.6355786135881876
R0057,EASY,3x,1.0,1.835642041408299
R0058,EASY,3x,1.0,3.9395472741914617
R0059,EASY,3x,1.0,5.751847142518009
R0060,EASY,3x,1.0,3.6038054685607723
R0061,EASY,3x,1.0,4.2042909895038925
R0062,EASY,3x,1.0,3.8601762672884603
R0063,EASY,3x,1.0,1.9210380428404485
R0064,EASY,3x,1.0,3.064756250670095
R0065,EASY,3x,1.0,0.8630228402957926
R0066,EASY,3x,1.0,9.638896255891611
R0067,EASY,3x,1.0,4.216692894309939
R0068,EASY,3x,1.0,4.7229011733230175
R0069,EASY,3x,1.0,1.9441017934758136
R0070,EASY,3x,0.6666666666666666,6.251951030794404
R0071,EASY,3x,1.0,3.653949406402816
R0072,EASY,3x,1.0,4.1022286463070605
R0073,EASY,3x,0.6666666666666666,6.846450795206362
R0074,EASY,3x,1.0,5.851276506480044
R0075,EASY,3x,1.0,8.093780157814685
R0076,EASY,3x,1.0,2.6224123759027775
R0077,EASY,3x,1.0,3.581231536751684
R0078,EASY,3x,1.0,5.165443242118422
R0079,EASY,3x,1.0,2.333635907232305
R0080,EASY,3x,1.0,2.3785427355696696
R0081,EASY,3x,1.0,5.792381671988832
R0082,EASY,3x,1.0,3.8689724129530685
R0083,EASY,3x,1.0,3.956033475370178
R0084,EASY,3x,0.3333333333333333,11.327025339185608
R0085,EASY,3x,1.0,2.704646708219034
R0086,EASY,3x,1.0,6.448312178565331
R0087,EASY,3x,1.0,7.997651742656423
R0088,EASY,3x,1.0,1.9204254834788337
R0089,EASY,3x,1.0,6.036242575034495
R0090,EASY,3x,1.0,2.302419495972609
R0091,FRAGILE,3x,0.6666666666666666,7.098909528464666
R0092,EASY,3x,1.0,3.519781904292953
R0093,EASY,3x,1.0,3.0768062782561536
R0094,EASY,3x,1.0,4.254544609328041
R0095,EASY,3x,0.6666666666666666,9.846115681757732
R0096,EASY,3x,1.0,4.236859396768879
R0097,EASY,3x,1.0,1.1800062764668051
R0098,EASY,3x,1.0,2.0764909785173953
R0099,EASY,3x,1.0,2.466180413013588
R0100,EASY,3x,1.0,5.726548962809481
R0101,EASY,3x,1.0,2.556393201055289
R0102,EASY,3x,1.0,6.025246454250085
R0103,EASY,3x,1.0,3.1838430344227877
R0104,EASY,3x,1.0,1.1704599675286926
R0105,EASY,3x,1.0,4.049823516150745
R0106,EASY,3x,1.0,2.6324195671510324
R0107,EASY,3x,1.0,4.7792327744315
R0108,EASY,3x,1.0,2.2800118721392537
R0109,EASY,3x,1.0,2.7214601894252186
R0110,EASY,3x,1.0,2.9253454308707454
R0111,EASY,3x,1.0,5.681358944365505
R0112,EASY,3x,1.0,1.7342887398277143
R0113,EASY,3x,0.6666666666666666,8.788993424763994
R0114,EASY,3x,1.0,3.573018799147914
R0115,EASY,3x,1.0,3.9918675354762634
R0116,EASY,3x,1.0,2.5096874874061803
R0117,EASY,3x,1.0,6.166316075375907
R0118,EASY,3x,1.0,1.493222133531381
R0119,EASY,3x,1.0,2.4749588195608987
R0120,EASY,3x,0.3333333333333333,7.136992575345626
R0121,EASY,3x,1.0,3.4100047247791707
R0122,EASY,3x,1.0,4.38237394468742
R0123,EASY,3x,1.0,8.54310452225075
R0124,EASY,3x,1.0,2.8535307658008904
R0125,EASY,3x,1.0,3.707053463034114
R0126,EASY,3x,1.0,3.0485812329934805
R0127,EASY,3x,1.0,6.003910746344933
R0128,EASY,3x,0.6666666666666666,5.885812010611777
R0129,EASY,3x,1.0,3.858690870755371
R0130,EASY,3x,1.0,5.190322392078607
R0131,EASY,3x,1.0,3.667545322876846
R0132,EASY,3x,1.0,4.786000807951136
R0133,EASY,3x,1.0,4.1428824177606645
R0134,EASY,3x,1.0,3.531324270142516
R0135,EASY,3x,1.0,5.695350826215972
R0136,EASY,3x,1.0,5.514634371597599
R0137,EASY,3x,1.0,1.8668723814164343
R0138,EASY,3x,1.0,4.206260327120859
R0139,EASY,3x,1.0,3.2691605918007998
R0140,EASY,3x,1.0,1.2483333445662679
R0141,EASY,3x,1.0,4.2286778803523175
R0142,EASY,3x,1.0,3.454051010716981
R0143,EASY,3x,1.0,6.442866075290631
R0144,EASY,3x,1.0,3.2808027971474103
R0145,EASY,3x,1.0,3.1204864501723653
R0146,FRAGILE,3x,1.0,7.063729508621658
R0147,EASY,3x,1.0,3.6403585515794905
R0148,EASY,3x,1.0,3.7683425400844843
R0149,EASY,3x,1.0,5.6704794701351595
R0150,EASY,3x,1.0,4.058009322874015
R0151,EASY,3x,1.0,3.389871867463715
R0152,EASY,3x,1.0,3.5588977573289533
R0153,EASY,3x,1.0,3.7477744202574557
R0154,EASY,3x,1.0,6.906682406760716
R0155,EASY,3x,1.0,6.198115046220007
R0156,EASY,3x,0.3333333333333333,15.701782890521605
R0157,EASY,3x,1.0,4.502278269671817
R0158,EASY,3x,0.6666666666666666,9.15812267808772
R0159,EASY,3x,1.0,2.9655354089970714
R0160,EASY,3x,1.0,4.09534744578725
R0161,EASY,3x,1.0,3.0380971811200035
R0162,EASY,3x,1.0,3.5039470668273673
R0163,EASY,3x,1.0,1.8991925256546704
R0164,EASY,3x,0.6666666666666666,7.4346589919143495
R0165,EASY,3x,1.0,4.808313553514213
R0166,EASY,3x,1.0,2.061688330451465
R0167,EASY,3x,1.0,7.940393487205466
R0168,EASY,3x,1.0,2.309743929029834
R0169,EASY,3x,1.0,3.771385406899261
R0170,EASY,3x,1.0,4.9058996956916365
R0171,EASY,3x,0.3333333333333333,9.19429466558221
R0172,EASY,3x,1.0,2.5024520316894088
R0173,EASY,3x,1.0,2.4723423262947946
R0174,EASY,3x,1.0,6.013614646536303
R0175,EASY,3x,1.0,2.5683536265268447
R0176,EASY,3x,1.0,6.187288778578783
R0177,EASY,3x,1.0,1.6166441399713103
R0178,EASY,3x,1.0,3.736418871738264
R0179,EASY,3x,1.0,2.280788840714234
R0180,EASY,3x,1.0,9.733871382864002
R0181,EASY,3x,1.0,3.1667293601666557
R0182,EASY,3x,1.0,5.050912498084307
R0183,EASY,3x,0.6666666666666666,11.993110108376934
R0184,EASY,3x,1.0,4.64441363544283
R0185,EASY,3x,1.0,3.9798578248649057
R0186,EASY,3x,1.0,4.500606659365762
R0187,EASY,3x,1.0,7.493259398265887
R0188,EASY,3x,1.0,4.493962079917008
R0189,EASY,3x,1.0,3.5471777980150225
R0190,EASY,3x,1.0,3.2756879380002872
R0191,EASY,3x,1.0,5.357211968675396
R0192,EASY,3x,1.0,2.2696884999814757
R0193,EASY,3x,1.0,2.2632631348186965
R0194,EASY,3x,1.0,4.302477335819817
R0195,EASY,3x,0.6666666666666666,7.638581991219399
R0196,EASY,3x,1.0,6.329966090628951
R0197,EASY,3x,1.0,2.643703330780637
R0198,EASY,3x,1.0,4.797808656660847
R0199,EASY,3x,0.6666666666666666,8.190210351741918
R0200,EASY,3x,1.0,3.730010193175309
R0201,EASY,3x,1.0,3.1036333694774974
R0202,EASY,3x,1.0,4.156573282529798
R0203,EASY,3x,0.6666666666666666,6.646017085027386
R0204,EASY,3x,1.0,1.9893402061371237
R0205,EASY,3x,0.6666666666666666,4.975973647277347
R0206,EASY,3x,0.6666666666666666,7.240636810275156
R0207,EASY,3x,0.6666666666666666,8.879434129530704
R0208,EASY,3x,1.0,3.5501513263614455
R0209,EASY,3x,1.0,4.098546746140396
R0210,EASY,3x,1.0,5.271001482327489
R0211,EASY,3x,1.0,1.9653373845221223
R0212,EASY,3x,0.6666666666666666,3.0403627040561454
R0213,EASY,3x,1.0,6.06789954216028
R0214,EASY,3x,1.0,3.7427117536922565
R0215,EASY,3x,1.0,2.5929321687028852
R0216,EASY,3x,1.0,4.634471408480891
R0217,EASY,3x,1.0,6.641567971934521
R0218,EASY,3x,1.0,2.3006826505444513
R0219,EASY,3x,1.0,4.584547976006203
R0220,EASY,3x,1.0,2.504463773677642
R0221,EASY,3x,1.0,4.298805879182274
R0222,EASY,3x,0.6666666666666666,7.3892006808240644
R0223,EASY,3x,1.0,1.8600697668370187
R0224,EASY,3x,1.0,2.7053794978921215
R0225,EASY,3x,1.0,3.0695436445289097
R0226,EASY,3x,1.0,2.638146095004144
R0227,EASY,3x,1.0,2.3310529779774107
R0228,EASY,3x,1.0,1.3053522719711121
R0229,EASY,3x,1.0,3.271425892876939
R0230,EASY,3x,1.0,3.480575226583641
R0231,EASY,3x,1.0,3.491244010767946
R0232,EASY,3x,1.0,7.097838102334616
R0233,EASY,3x,0.6666666666666666,5.734358608851632
R0234,EASY,3x,1.0,2.7643036874834412
R0235,EASY,3x,1.0,4.472977323448275
R0236,EASY,3x,1.0,5.084538977201459
R0237,EASY,3x,1.0,2.263888540076038
R0238,EASY,3x,1.0,3.6438803283559458
R0239,EASY,3x,1.0,3.2161235637757617
R0240,EASY,3x,1.0,6.49227651402007
R0241,EASY,3x,1.0,3.4384480741189094
R0242,EASY,3x,1.0,4.129672535240015
R0243,EASY,3x,1.0,2.9907386248646746
R0244,EASY,3x,1.0,4.809228696447924
R0245,EASY,3x,1.0,2.424868540156192
R0246,EASY,3x,1.0,4.293034316545693
R0247,EASY,3x,1.0,2.825245112533336
R0248,EASY,3x,1.0,3.664523819885069
R0249,EASY,3x,1.0,5.18482072964984
R0250,EASY,3x,1.0,6.323041950262893
R0251,EASY,3x,1.0,4.67225883690751
R0252,EASY,3x,1.0,4.127038628403403
R0253,EASY,3x,1.0,2.3384009308383327
R0254,EASY,3x,1.0,4.51540960677897
R0255,EASY,3x,1.0,5.005100070454687
R0256,EASY,3x,1.0,5.409244934520774
R0257,EASY,3x,1.0,6.797096329746044
R0258,EASY,3x,1.0,3.816621236573866
R0259,EASY,3x,1.0,1.884179823801676
R0260,EASY,3x,0.6666666666666666,5.093284344686221
R0261,EASY,3x,1.0,3.7413368954507056
R0262,EASY,3x,0.6666666666666666,6.083866522731472
R0263,EASY,3x,0.3333333333333333,11.458216605700864
R0264,EASY,3x,1.0,1.2139391229931726
R0265,EASY,3x,1.0,3.9568712125266097
R0266,EASY,3x,1.0,4.73212719903823
R0267,FRAGILE,3x,0.6666666666666666,9.658770749160334
R0268,EASY,3x,1.0,3.708886347789686
R0269,EASY,3x,1.0,3.1459867026865176
R0270,EASY,3x,1.0,3.4527471611523914
R0271,EASY,3x,1.0,7.348764893446945
R0272,EASY,3x,1.0,2.2569462411496075
R0273,EASY,3x,0.6666666666666666,6.956095112681356
R0274,EASY,3x,1.0,1.5036248445538967
R0275,EASY,3x,1.0,4.1579156266692685
R0276,EASY,3x,1.0,2.749444847386196
R0277,EASY,3x,1.0,3.9513941869310947
R0278,EASY,3x,1.0,0.6422313707325192
R0279,EASY,3x,1.0,4.039780223985201
R0280,EASY,3x,1.0,4.127368273917511
R0281,EASY,3x,1.0,4.041455874735606
R0282,EASY,3x,1.0,9.450140413958616
R0283,MARGINAL,3x,0.6666666666666666,6.969821715578207
R0284,EASY,3x,1.0,4.287037980661704
R0285,EASY,3x,1.0,3.5367966997673363
R0286,EASY,3x,1.0,4.00337717050854
R0287,EASY,3x,1.0,7.473139344425031
R0288,EASY,3x,1.0,9.000038703864151
R0289,EASY,3x,1.0,4.777876335243461
R0290,EASY,3x,1.0,2.6747082469723438
R0291,EASY,3x,1.0,0.987410085860561
R0292,EASY,3x,1.0,2.500260565414092
R0293,EASY,3x,1.0,8.747638258016645
R0294,EASY,3x,1.0,1.7551162265843434
R0295,EASY,3x,1.0,5.145139492340275
R0296,EASY,3x,1.0,7.6850688858407965
R0297,EASY,3x,1.0,4.632815362998254
R0298,EASY,3x,1.0,4.001562517017157
R0299,EASY,3x,1.0,2.676310521780739
R0300,EASY,3x,1.0,3.89974555409313
R0301,EASY,3x,1.0,3.275154104529061
R0302,EASY,3x,1.0,3.9550208109887777
R0303,EASY,3x,1.0,2.184393859442731
R0304,EASY,3x,1.0,3.7481698813229785
R0305,EASY,3x,1.0,3.2001098075935914
R0306,EASY,3x,1.0,2.530725134011293
R0307,EASY,3x,1.0,2.4874794102192914
R0308,EASY,3x,0.6666666666666666,6.192039247665268
R0309,EASY,3x,1.0,4.494210933620733
R0310,EASY,3x,1.0,4.509989258594553
R0311,EASY,3x,1.0,4.613218760505579
R0312,EASY,3x,1.0,3.0364824244518296
R0313,EASY,3x,1.0,1.8957630985220824
R0314,EASY,3x,1.0,1.6949306692327155
R0315,EASY,3x,1.0,3.015793187530177
R0316,EASY,3x,1.0,4.829307941486031
R0317,EASY,3x,1.0,2.431437343454634
R0318,EASY,3x,1.0,3.171385948898037
R0319,EASY,3x,1.0,2.126444457710136
R0320,EASY,3x,1.0,2.010593148114537
R0321,EASY,3x,1.0,1.6656663419958704
R0322,EASY,3x,1.0,3.7547961884538474
R0323,EASY,3x,1.0,5.262383631806005
R0324,EASY,3x,1.0,3.275002974887586
R0325,EASY,3x,1.0,2.516705093470613
R0326,EASY,3x,1.0,1.5657758885885915
R0327,EASY,3x,1.0,4.965158432027464
R0328,EASY,3x,1.0,3.222661689992466
R0329,EASY,3x,1.0,3.439973766325121
R0330,EASY,3x,1.0,4.405615790262113
R0331,EASY,3x,1.0,3.99191810664896
R0332,EASY,3x,1.0,4.7804276587752925
R0333,EASY,3x,1.0,4.333828366785059
R0334,EASY,3x,0.3333333333333333,8.838464139732976
R0335,EASY,3x,1.0,3.793198499186157
R0336,EASY,3x,0.3333333333333333,10.760190931350131
R0337,EASY,3x,1.0,5.199498862641259
R0338,EASY,3x,1.0,3.0013124482686386
R0339,EASY,3x,1.0,3.245492215650492
R0340,EASY,3x,1.0,4.434987253056225
R0341,EASY,3x,1.0,5.227475182745157
R0342,EASY,3x,1.0,7.1625747202730965
R0343,EASY,3x,0.3333333333333333,7.257147915485441
R0344,EASY,3x,1.0,4.335221482839121
R0345,EASY,3x,1.0,3.9079335850475716
R0346,EASY,3x,1.0,2.697966569983515
R0347,EASY,3x,1.0,2.701279568347266
R0348,EASY,3x,1.0,2.272630198698923
R0349,EASY,3x,0.6666666666666666,8.288777434733769
R0350,EASY,3x,1.0,6.380669170364828
R0351,EASY,3x,1.0,2.056433775332209
R0352,EASY,3x,1.0,2.715211095572185
R0353,EASY,3x,1.0,3.418937090397021
R0354,EASY,3x,0.6666666666666666,5.596679462687237
R0355,EASY,3x,1.0,2.898842941422561
R0356,EASY,3x,0.6666666666666666,9.27904241736315
R0357,EASY,3x,1.0,5.951713434901542
R0358,EASY,3x,1.0,2.9287498844698105
R0359,EASY,3x,1.0,6.349021783709294
R0360,EASY,3x,0.3333333333333333,11.506749041620957
R0361,EASY,3x,0.6666666666666666,8.97826945315301
R0362,EASY,3x,1.0,3.7494289551941544
R0363,MARGINAL,3x,0.6666666666666666,10.802263200077638
R0364,EASY,3x,1.0,6.564671915619866
R0365,EASY,3x,1.0,1.9935981667896616
R0366,EASY,3x,1.0,3.7746125399104513
R0367,EASY,3x,1.0,2.991128643512882
R0368,EASY,3x,1.0,1.1995815531416836
R0369,EASY,3x,1.0,2.954357049384244
R0370,EASY,3x,1.0,5.605457792144435
R0371,EASY,3x,1.0,3.8797766920434786
R0372,EASY,3x,1.0,4.503019396554145
R0373,FRAGILE,3x,0.3333333333333333,11.115058482365518
R0374,EASY,3x,1.0,5.638773686860613
R0375,EASY,3x,1.0,2.728046811947395
R0376,EASY,3x,1.0,5.20472016118324
R0377,EASY,3x,1.0,6.14711623037984
R0378,EASY,3x,1.0,4.8382021314839
R0379,EASY,3x,1.0,1.2454886755354708
R0380,EASY,3x,1.0,4.073261493179499
R0381,EASY,3x,1.0,3.524934074471004
R0382,EASY,3x,1.0,5.630285149708008
R0383,EASY,3x,1.0,3.2038345165742617
R0384,EASY,3x,1.0,3.8048171063144225
R0385,EASY,3x,1.0,3.5147510577436507
R0386,EASY,3x,1.0,7.408358005559154
R0387,EASY,3x,1.0,3.2556180876217677
R0388,EASY,3x,1.0,2.8967151903110437
R0389,EASY,3x,1.0,3.6031996051132325
R0390,EASY,3x,1.0,2.171958327294363
R0391,EASY,3x,1.0,2.839805165359666
R0392,EASY,3x,1.0,3.747929820302199
R0393,EASY,3x,1.0,8.163386373618664
R0394,EASY,3x,1.0,3.435185979794859
R0395,EASY,3x,1.0,4.177076640957914
R0396,EASY,3x,1.0,4.784177008657793
R0397,EASY,3x,0.3333333333333333,8.245970819596867
R0398,EASY,3x,1.0,5.177522521560213
R0399,EASY,3x,1.0,4.104776968433579
R0400,EASY,3x,1.0,4.18356757950825
R0401,EASY,3x,1.0,2.4065701251350053
R0402,EASY,3x,1.0,3.8766820474723374
R0403,EASY,3x,1.0,2.9429302975922256
