Iyy,td,Kp,sr,rms
0.024420277248674502,38.59406617212318,32.64141368375937,1.0,2.2146803152672216
0.024420277248674502,38.59406617212318,39.21398786220032,1.0,2.1500868975588614
0.024420277248674502,38.59406617212318,47.10999526414169,1.0,2.020042754099215
0.024420277248674502,38.59406617212318,56.59591831329047,1.0,1.8282170598481635
0.024420277248674502,38.59406617212318,67.99189751060582,1.0,1.6479259919219238
0.024420277248674502,38.59406617212318,81.68253585890001,1.0,1.389356123881931
0.024420277248674502,38.59406617212318,98.12987883298509,1.0,1.2514319217635874
0.024420277248674502,38.59406617212318,117.88900795649232,1.0,1.2410180890410663
0.024420277248674502,38.59406617212318,141.6267742531272,1.0,1.3644551059083787
0.024420277248674502,38.59406617212318,170.14430380777196,1.0,1.3842382944926586
0.024420277248674502,38.59406617212318,204.40403497781534,1.0,1.356528514049356
0.024420277248674502,38.59406617212318,245.56219973379717,1.0,1.4383144062312863
0.024420277248674502,38.59406617212318,295.00784534241706,1.0,1.5418636822332183
0.024420277248674502,38.59406617212318,354.4097133350338,1.0,1.7684590434616347
0.024420277248674502,38.59406617212318,425.77255788038127,0.8,2.2805229051517717
0.024420277248674502,38.59406617212318,511.50480425075546,0.6,4.421638006276208
0.024420277248674502,38.59406617212318,614.4998307878476,0.6,14.36938887345483
0.024420277248674502,38.59406617212318,738.2336175540148,0.0,36.47289325736553
0.024420277248674502,38.59406617212318,886.8820572141738,0.0,46.18004175268901
0.024420277248674502,38.59406617212318,1065.461887274313,0.0,70.85845991881781
0.024420277248674502,38.59406617212318,1280.0,0.0,86.88362603235474
0.029126061788121282,32.35857298295358,1.0,0.5,7.340199980070013
0.029126061788121282,32.35857298295358,1.201356909419371,0.4,7.514299762670075
0.029126061788121282,32.35857298295358,1.4432584238096626,0.6,7.333413216008506
0.029126061788121282,32.35857298295358,1.733868479521449,0.7,6.443042430566391
0.029126061788121282,32.35857298295358,2.0829948778975518,0.9,6.063841079584277
0.029126061788121282,32.35857298295358,2.502420288847383,0.9,5.683416455643825
0.029126061788121282,32.35857298295358,3.0062999042780216,0.9,5.450762306793328
0.029126061788121282,32.35857298295358,3.6116391617911954,0.9,5.087256414168642
0.029126061788121282,32.35857298295358,4.338867661347438,0.9,4.327370305430543
0.029126061788121282,32.35857298295358,5.212528644016011,0.9,4.133113535779811
0.029126061788121282,32.35857298295358,6.26210730203502,1.0,3.468392139900928
0.029126061788121282,32.35857298295358,7.523025874825267,1.0,3.067829568422453
0.029126061788121282,32.35857298295358,9.037839114462042,1.0,2.74744977382501
0.029126061788121282,32.35857298295358,10.857670466379624,1.0,2.638399387776025
0.029126061788121282,32.35857298295358,13.043937434983807,1.0,2.5182798210958004
0.029126061788121282,32.35857298295358,15.67042436355178,1.0,2.523353951192532
0.029126061788121282,32.35857298295358,18.825772582686582,1.0,2.347208400976696
0.029126061788121282,32.35857298295358,22.616471967368284,1.0,2.2544497095811877
0.029126061788121282,32.35857298295358,27.170454864687393,1.0,2.192204990916748
0.029126061788121282,32.35857298295358,32.64141368375937,1.0,2.1126491229644087
0.029126061788121282,32.35857298295358,39.21398786220032,1.0,1.9469100610499512
0.029126061788121282,32.35857298295358,47.10999526414169,1.0,1.807494269133116
0.029126061788121282,32.35857298295358,56.59591831329047,1.0,1.6223470315407664
0.029126061788121282,32.35857298295358,67.99189751060582,1.0,1.5267508964434353
0.029126061788121282,32.35857298295358,81.68253585890001,1.0,1.3765988582102993
0.029126061788121282,32.35857298295358,98.12987883298509,1.0,1.241731612823368
0.029126061788121282,32.35857298295358,117.88900795649232,1.0,1.2313203300609257
0.029126061788121282,32.35857298295358,141.6267742531272,1.0,1.3369215362517548
0.029126061788121282,32.35857298295358,170.14430380777196,1.0,1.4135912326097093
0.029126061788121282,32.35857298295358,204.40403497781534,1.0,1.4961991352380037
0.029126061788121282,32.35857298295358,245.56219973379717,1.0,1.460200951613082
0.029126061788121282,32.35857298295358,295.00784534241706,1.0,1.615357853178957
0.029126061788121282,32.35857298295358,354.4097133350338,0.9,1.975959622616243
0.029126061788121282,32.35857298295358,425.77255788038127,0.8,3.0142849365005295
0.029126061788121282,32.35857298295358,511.50480425075546,0.6,6.580721781448474
0.029126061788121282,32.35857298295358,614.4998307878476,0.1,16.315034135854862
0.029126061788121282,32.35857298295358,738.2336175540148,0.1,38.5292833713318
0.029126061788121282,32.35857298295358,886.8820572141738,0.0,49.714764922364544
0.029126061788121282,32.35857298295358,1065.461887274313,0.0,66.09595295334589
0.029126061788121282,32.35857298295358,1280.0,0.0,81.90973682219246
0.0347386504521158,27.130524180150907,1.0,0.6,6.151202301685613
0.0347386504521158,27.130524180150907,1.201356909419371,0.6,5.922786625383046
0.0347386504521158,27.130524180150907,1.4432584238096626,0.7,5.709797942877488
0.0347386504521158,27.130524180150907,1.733868479521449,0.7,5.548099020609039
0.0347386504521158,27.130524180150907,2.0829948778975518,0.7,5.2068612078969085
0.0347386504521158,27.130524180150907,2.502420288847383,0.9,5.186783061786566
0.0347386504521158,27.130524180150907,3.0062999042780216,0.9,4.675090050065645
0.0347386504521158,27.130524180150907,3.6116391617911954,0.9,4.337642588108143
0.0347386504521158,27.130524180150907,4.338867661347438,0.9,4.018899245492486
0.0347386504521158,27.130524180150907,5.212528644016011,0.9,3.4779653684239955
0.0347386504521158,27.130524180150907,6.26210730203502,1.0,3.117739572112419
0.0347386504521158,27.130524180150907,7.523025874825267,1.0,2.816179189771169
0.0347386504521158,27.130524180150907,9.037839114462042,1.0,2.637722955550004
0.0347386504521158,27.130524180150907,10.857670466379624,1.0,2.3264132078308193
0.0347386504521158,27.130524180150907,13.043937434983807,1.0,2.263968483876373
0.0347386504521158,27.130524180150907,15.67042436355178,1.0,2.2830783787176006
0.0347386504521158,27.130524180150907,18.825772582686582,1.0,2.243005066136936
0.0347386504521158,27.130524180150907,22.616471967368284,1.0,2.1272300450627744
0.0347386504521158,27.130524180150907,27.170454864687393,1.0,2.073495906050829
0.0347386504521158,27.130524180150907,32.64141368375937,1.0,1.9906363992020757
0.0347386504521158,27.130524180150907,39.21398786220032,1.0,1.777978985314764
0.0347386504521158,27.130524180150907,47.10999526414169,1.0,1.5999819841654703
0.0347386504521158,27.130524180150907,56.59591831329047,1.0,1.4595202115073627
0.0347386504521158,27.130524180150907,67.99189751060582,1.0,1.434332558761023
0.0347386504521158,27.130524180150907,81.68253585890001,1.0,1.301605157943611
0.0347386504521158,27.130524180150907,98.12987883298509,1.0,1.249169604526778
0.0347386504521158,27.130524180150907,117.88900795649232,1.0,1.2409688210736787
0.0347386504521158,27.130524180150907,141.6267742531272,1.0,1.3086113901175993
0.0347386504521158,27.130524180150907,170.14430380777196,1.0,1.436505327821011
0.0347386504521158,27.130524180150907,204.40403497781534,1.0,1.5137272301256648
0.0347386504521158,27.130524180150907,245.56219973379717,1.0,1.4690022545831511
0.0347386504521158,27.130524180150907,295.00784534241706,1.0,2.022018686863857
0.0347386504521158,27.130524180150907,354.4097133350338,0.8,2.553411883893672
0.0347386504521158,27.130524180150907,425.77255788038127,0.4,5.923722012975783
0.0347386504521158,27.130524180150907,511.50480425075546,0.3,11.339936465442301
0.0347386504521158,27.130524180150907,614.4998307878476,0.0,24.03818619724663
0.0347386504521158,27.130524180150907,738.2336175540148,0.0,41.97756929968744
0.0347386504521158,27.130524180150907,886.8820572141738,0.0,59.878502643473006
0.0347386504521158,27.130524180150907,1065.461887274313,0.0,65.41523883913726
0.0347386504521158,27.130524180150907,1280.0,0.0,72.69575409468999
0.04143278428827796,22.747150891898446,1.0,0.6,5.589531772210238
0.04143278428827796,22.747150891898446,1.201356909419371,0.7,5.017311586830731
0.04143278428827796,22.747150891898446,1.4432584238096626,0.6,5.255665578269996
0.04143278428827796,22.747150891898446,1.733868479521449,0.7,4.838681429590124
0.04143278428827796,22.747150891898446,2.0829948778975518,0.8,4.5412651746120165
0.04143278428827796,22.747150891898446,2.502420288847383,0.9,4.57061916430606
0.04143278428827796,22.747150891898446,3.0062999042780216,0.9,4.242737817073412
0.04143278428827796,22.747150891898446,3.6116391617911954,0.9,3.9328890121929048
0.04143278428827796,22.747150891898446,4.338867661347438,0.9,3.6594715758591034
0.04143278428827796,22.747150891898446,5.212528644016011,0.9,3.284751459716575
0.04143278428827796,22.747150891898446,6.26210730203502,1.0,3.0887297714133353
0.04143278428827796,22.747150891898446,7.523025874825267,1.0,2.7553716368189285
0.04143278428827796,22.747150891898446,9.037839114462042,1.0,2.6033587286046096
0.04143278428827796,22.747150891898446,10.857670466379624,1.0,2.405672788479989
0.04143278428827796,22.747150891898446,13.043937434983807,1.0,2.2655677682964597
0.04143278428827796,22.747150891898446,15.67042436355178,1.0,2.269838954879228
0.04143278428827796,22.747150891898446,18.825772582686582,1.0,2.1467543926329165
0.04143278428827796,22.747150891898446,22.616471967368284,1.0,2.1655574024070274
0.04143278428827796,22.747150891898446,27.170454864687393,1.0,1.9845455332594124
0.04143278428827796,22.747150891898446,32.64141368375937,1.0,1.8927089714127874
0.04143278428827796,22.747150891898446,39.21398786220032,1.0,1.7298753153816686
0.04143278428827796,22.747150891898446,47.10999526414169,1.0,1.564339970325325
0.04143278428827796,22.747150891898446,56.59591831329047,1.0,1.4860622479803989
0.04143278428827796,22.747150891898446,67.99189751060582,1.0,1.3542670642339067
0.04143278428827796,22.747150891898446,81.68253585890001,1.0,1.3025049102578183
0.04143278428827796,22.747150891898446,98.12987883298509,1.0,1.2215276169035234
0.04143278428827796,22.747150891898446,117.88900795649232,1.0,1.2127939509614083
0.04143278428827796,22.747150891898446,141.6267742531272,1.0,1.3228680898903187
0.04143278428827796,22.747150891898446,170.14430380777196,1.0,1.5012467738876765
0.04143278428827796,22.747150891898446,204.40403497781534,1.0,1.6757372705810543
0.04143278428827796,22.747150891898446,245.56219973379717,1.0,1.765062450295345
0.04143278428827796,22.747150891898446,295.00784534241706,0.9,2.676283785113675
0.04143278428827796,22.747150891898446,354.4097133350338,0.7,3.9130234675842943
0.04143278428827796,22.747150891898446,425.77255788038127,0.5,8.280070168744098
0.04143278428827796,22.747150891898446,511.50480425075546,0.0,15.780539735126306
0.04143278428827796,22.747150891898446,614.4998307878476,0.0,31.17516107703212
0.04143278428827796,22.747150891898446,738.2336175540148,0.0,43.36191989076125
0.04143278428827796,22.747150891898446,886.8820572141738,0.0,48.20566609995562
0.04143278428827796,22.747150891898446,1065.461887274313,0.0,57.11440967311997
0.04143278428827796,22.747150891898446,1280.0,0.0,68.67259405092881
0.04941687692345045,19.07198218003314,1.0,0.7,5.141307513182155
0.04941687692345045,19.07198218003314,1.201356909419371,0.7,4.770618383045224
0.04941687692345045,19.07198218003314,1.4432584238096626,0.7,4.917167358615705
0.04941687692345045,19.07198218003314,1.733868479521449,0.7,4.842611794814126
0.04941687692345045,19.07198218003314,2.0829948778975518,0.7,4.498310703187545
0.04941687692345045,19.07198218003314,2.502420288847383,0.8,4.2604432571913815
0.04941687692345045,19.07198218003314,3.0062999042780216,0.9,4.07645973642391
0.04941687692345045,19.07198218003314,3.6116391617911954,0.9,3.8761176787342158
0.04941687692345045,19.07198218003314,4.338867661347438,0.9,3.484497241970202
0.04941687692345045,19.07198218003314,5.212528644016011,0.9,3.325642230977992
0.04941687692345045,19.07198218003314,6.26210730203502,1.0,3.0491276146625723
0.04941687692345045,19.07198218003314,7.523025874825267,1.0,2.8530147695185666
0.04941687692345045,19.07198218003314,9.037839114462042,1.0,2.6274344494137156
0.04941687692345045,19.07198218003314,10.857670466379624,1.0,2.4621551829327295
0.04941687692345045,19.07198218003314,13.043937434983807,1.0,2.247959116531498
0.04941687692345045,19.07198218003314,15.67042436355178,1.0,2.175130918478011
0.04941687692345045,19.07198218003314,18.825772582686582,1.0,2.1135711822103502
0.04941687692345045,19.07198218003314,22.616471967368284,1.0,2.078756912478707
0.04941687692345045,19.07198218003314,27.170454864687393,1.0,1.9582428451250629
0.04941687692345045,19.07198218003314,32.64141368375937,1.0,1.9008424303324307
0.04941687692345045,19.07198218003314,39.21398786220032,1.0,1.6698620363978016
0.04941687692345045,19.07198218003314,47.10999526414169,1.0,1.565729630562433
0.04941687692345045,19.07198218003314,56.59591831329047,1.0,1.4246450402628354
0.04941687692345045,19.07198218003314,67.99189751060582,1.0,1.3432182131352717
0.04941687692345045,19.07198218003314,81.68253585890001,1.0,1.356960839221458
0.04941687692345045,19.07198218003314,98.12987883298509,1.0,1.3597973123213352
0.04941687692345045,19.07198218003314,117.88900795649232,1.0,1.2175022826186668
0.04941687692345045,19.07198218003314,141.6267742531272,1.0,1.3018464452845468
0.04941687692345045,19.07198218003314,170.14430380777196,1.0,1.6589065843389754
0.04941687692345045,19.07198218003314,204.40403497781534,1.0,1.8984495255799387
0.04941687692345045,19.07198218003314,245.56219973379717,0.9,2.4749245226092795
0.04941687692345045,19.07198218003314,295.00784534241706,0.9,3.052341155346969
0.04941687692345045,19.07198218003314,354.4097133350338,0.7,5.725499235212556
0.04941687692345045,19.07198218003314,425.77255788038127,0.2,12.63583147543242
0.04941687692345045,19.07198218003314,511.50480425075546,0.2,17.419961208731497
0.04941687692345045,19.07198218003314,614.4998307878476,0.0,28.339621397083146
0.04941687692345045,19.07198218003314,738.2336175540148,0.0,37.81511966707529
0.04941687692345045,19.07198218003314,886.8820572141738,0.0,40.99584729720128
0.04941687692345045,19.07198218003314,1065.461887274313,0.0,53.144224490020314
0.04941687692345045,19.07198218003314,1280.0,0.0,60.134794855448696
0.05893950326573494,15.990596185171054,1.0,0.7,4.735704645897169
0.05893950326573494,15.990596185171054,1.201356909419371,0.7,4.599280379595652
0.05893950326573494,15.990596185171054,1.4432584238096626,0.7,4.742174730833151
0.05893950326573494,15.990596185171054,1.733868479521449,0.7,4.317597282716509
0.05893950326573494,15.990596185171054,2.0829948778975518,0.8,4.3047965654355265
0.05893950326573494,15.990596185171054,2.502420288847383,0.8,4.211046417754792
0.05893950326573494,15.990596185171054,3.0062999042780216,0.8,3.9434998389114972
0.05893950326573494,15.990596185171054,3.6116391617911954,0.8,3.766325164619013
0.05893950326573494,15.990596185171054,4.338867661347438,0.9,3.5068986238391213
0.05893950326573494,15.990596185171054,5.212528644016011,0.9,3.290050925832874
0.05893950326573494,15.990596185171054,6.26210730203502,1.0,3.115769676054881
0.05893950326573494,15.990596185171054,7.523025874825267,1.0,2.836637001489695
0.05893950326573494,15.990596185171054,9.037839114462042,1.0,2.632587631252499
0.05893950326573494,15.990596185171054,10.857670466379624,1.0,2.406703743673726
0.05893950326573494,15.990596185171054,13.043937434983807,1.0,2.2923106942150095
0.05893950326573494,15.990596185171054,15.67042436355178,1.0,2.2246843322722176
0.05893950326573494,15.990596185171054,18.825772582686582,1.0,2.1286969450298616
0.05893950326573494,15.990596185171054,22.616471967368284,1.0,2.106377392792163
0.05893950326573494,15.990596185171054,27.170454864687393,1.0,2.0465103271900857
0.05893950326573494,15.990596185171054,32.64141368375937,1.0,1.7999810614014877
0.05893950326573494,15.990596185171054,39.21398786220032,1.0,1.6847260544462608
0.05893950326573494,15.990596185171054,47.10999526414169,1.0,1.5182418668660604
0.05893950326573494,15.990596185171054,56.59591831329047,1.0,1.4472344399123422
0.05893950326573494,15.990596185171054,67.99189751060582,1.0,1.3778369993192106
0.05893950326573494,15.990596185171054,81.68253585890001,1.0,1.356818165448765
0.05893950326573494,15.990596185171054,98.12987883298509,1.0,1.413947111139787
0.05893950326573494,15.990596185171054,117.88900795649232,1.0,1.2680073645664485
0.05893950326573494,15.990596185171054,141.6267742531272,1.0,1.3418505848629987
0.05893950326573494,15.990596185171054,170.14430380777196,1.0,1.7221830247387218
0.05893950326573494,15.990596185171054,204.40403497781534,1.0,2.231887544477403
0.05893950326573494,15.990596185171054,245.56219973379717,1.0,3.0094431538544266
0.05893950326573494,15.990596185171054,295.00784534241706,0.7,4.269514216254198
0.05893950326573494,15.990596185171054,354.4097133350338,0.3,8.321050461352124
0.05893950326573494,15.990596185171054,425.77255788038127,0.1,12.12439068501211
0.05893950326573494,15.990596185171054,511.50480425075546,0.1,20.517010613248498
0.05893950326573494,15.990596185171054,614.4998307878476,0.0,25.535992816051273
0.05893950326573494,15.990596185171054,738.2336175540148,0.0,35.03102791265454
0.05893950326573494,15.990596185171054,886.8820572141738,0.0,44.298271239227375
0.05893950326573494,15.990596185171054,1065.461887274313,0.0,46.6822076269581
0.05893950326573494,15.990596185171054,1280.0,0.0,51.358965318533514
0.07029713857864377,13.407057742792139,1.0,0.7,4.753243288803125
0.07029713857864377,13.407057742792139,1.201356909419371,0.7,4.49243511437877
0.07029713857864377,13.407057742792139,1.4432584238096626,0.8,4.260096856353059
0.07029713857864377,13.407057742792139,1.733868479521449,0.7,4.07033060287712
0.07029713857864377,13.407057742792139,2.0829948778975518,0.8,4.21739773680838
0.07029713857864377,13.407057742792139,2.502420288847383,0.8,3.9657942830647364
0.07029713857864377,13.407057742792139,3.0062999042780216,0.8,3.861048041401454
0.07029713857864377,13.407057742792139,3.6116391617911954,0.8,3.7078123245228567
0.07029713857864377,13.407057742792139,4.338867661347438,0.8,3.457504410931778
0.07029713857864377,13.407057742792139,5.212528644016011,0.9,3.3154065627324805
0.07029713857864377,13.407057742792139,6.26210730203502,1.0,3.0078308626969212
0.07029713857864377,13.407057742792139,7.523025874825267,1.0,2.8125040891399884
0.07029713857864377,13.407057742792139,9.037839114462042,1.0,2.5860539517042573
0.07029713857864377,13.407057742792139,10.857670466379624,1.0,2.455656538878169
0.07029713857864377,13.407057742792139,13.043937434983807,1.0,2.32000243269599
0.07029713857864377,13.407057742792139,15.67042436355178,1.0,2.1466841397996133
0.07029713857864377,13.407057742792139,18.825772582686582,1.0,2.0352096088986533
0.07029713857864377,13.407057742792139,22.616471967368284,1.0,1.9263496060438694
0.07029713857864377,13.407057742792139,27.170454864687393,1.0,1.9696904102683082
0.07029713857864377,13.407057742792139,32.64141368375937,1.0,1.817036362965314
0.07029713857864377,13.407057742792139,39.21398786220032,1.0,1.585526297471079
0.07029713857864377,13.407057742792139,47.10999526414169,1.0,1.5045663281645194
0.07029713857864377,13.407057742792139,56.59591831329047,1.0,1.4291042875932696
0.07029713857864377,13.407057742792139,67.99189751060582,1.0,1.378029548460801
0.07029713857864377,13.407057742792139,81.68253585890001,1.0,1.4082464201040479
0.07029713857864377,13.407057742792139,98.12987883298509,1.0,1.4922216916929378
0.07029713857864377,13.407057742792139,117.88900795649232,1.0,1.3889850483639363
0.07029713857864377,13.407057742792139,141.6267742531272,1.0,1.4282864662211907
0.07029713857864377,13.407057742792139,170.14430380777196,1.0,1.6469719440775876
0.07029713857864377,13.407057742792139,204.40403497781534,0.9,2.619250420089913
0.07029713857864377,13.407057742792139,245.56219973379717,0.6,4.061973562997282
0.07029713857864377,13.407057742792139,295.00784534241706,0.6,6.042785202486787
0.07029713857864377,13.407057742792139,354.4097133350338,0.3,8.94277126616254
0.07029713857864377,13.407057742792139,425.77255788038127,0.1,16.276075792488992
0.07029713857864377,13.407057742792139,511.50480425075546,0.1,18.26790241477898
0.07029713857864377,13.407057742792139,614.4998307878476,0.0,30.533483123176502
0.07029713857864377,13.407057742792139,738.2336175540148,0.0,34.11781233254203
0.07029713857864377,13.407057742792139,886.8820572141738,0.0,37.31461627793063
0.07029713857864377,13.407057742792139,1065.461887274313,0.0,40.70175551120987
0.07029713857864377,13.407057742792139,1280.0,0.0,42.53183622309632
0.08384338887392599,11.240931559841018,1.0,0.7,4.434189784455413
0.08384338887392599,11.240931559841018,1.201356909419371,0.7,4.355509126513503
0.08384338887392599,11.240931559841018,1.4432584238096626,0.8,4.282163901398156
0.08384338887392599,11.240931559841018,1.733868479521449,0.7,4.2630477333576104
0.08384338887392599,11.240931559841018,2.0829948778975518,0.8,4.094946218950971
0.08384338887392599,11.240931559841018,2.502420288847383,0.8,3.953751315859099
0.08384338887392599,11.240931559841018,3.0062999042780216,0.8,3.868475019204228
0.08384338887392599,11.240931559841018,3.6116391617911954,0.8,3.49260456856738
0.08384338887392599,11.240931559841018,4.338867661347438,0.9,3.3080829547185666
0.08384338887392599,11.240931559841018,5.212528644016011,0.9,3.156926349005617
0.08384338887392599,11.240931559841018,6.26210730203502,1.0,2.9597042385196812
0.08384338887392599,11.240931559841018,7.523025874825267,1.0,2.8800383393159716
0.08384338887392599,11.240931559841018,9.037839114462042,1.0,2.631039286949973
0.08384338887392599,11.240931559841018,10.857670466379624,1.0,2.450107137457911
0.08384338887392599,11.240931559841018,13.043937434983807,1.0,2.28537677219402
0.08384338887392599,11.240931559841018,15.67042436355178,1.0,2.1742369779220123
0.08384338887392599,11.240931559841018,18.825772582686582,1.0,2.036225146659402
0.08384338887392599,11.240931559841018,22.616471967368284,1.0,1.9587272927352526
0.08384338887392599,11.240931559841018,27.170454864687393,1.0,1.9567226872847872
0.08384338887392599,11.240931559841018,32.64141368375937,1.0,1.8002078923223503
0.08384338887392599,11.240931559841018,39.21398786220032,1.0,1.593567954397857
0.08384338887392599,11.240931559841018,47.10999526414169,1.0,1.4425510231761374
0.08384338887392599,11.240931559841018,56.59591831329047,1.0,1.3950366543429424
0.08384338887392599,11.240931559841018,67.99189751060582,1.0,1.4616943775082583
0.08384338887392599,11.240931559841018,81.68253585890001,1.0,1.3901053366589589
0.08384338887392599,11.240931559841018,98.12987883298509,1.0,1.5619848862081867
0.08384338887392599,11.240931559841018,117.88900795649232,1.0,1.579651879442208
0.08384338887392599,11.240931559841018,141.6267742531272,1.0,1.5865628986276898
0.08384338887392599,11.240931559841018,170.14430380777196,1.0,1.7996908927923592
0.08384338887392599,11.240931559841018,204.40403497781534,0.9,2.8576682192385383
0.08384338887392599,11.240931559841018,245.56219973379717,0.8,4.0773006658456215
0.08384338887392599,11.240931559841018,295.00784534241706,0.3,6.333787641388186
0.08384338887392599,11.240931559841018,354.4097133350338,0.1,11.345721200450503
0.08384338887392599,11.240931559841018,425.77255788038127,0.2,14.219554841560456
0.08384338887392599,11.240931559841018,511.50480425075546,0.0,19.32844344031492
0.08384338887392599,11.240931559841018,614.4998307878476,0.1,22.237751798848997
0.08384338887392599,11.240931559841018,738.2336175540148,0.0,28.353796786576815
0.08384338887392599,11.240931559841018,886.8820572141738,0.0,33.0944102476407
0.08384338887392599,11.240931559841018,1065.461887274313,0.0,32.900328356487535
0.08384338887392599,11.240931559841018,1280.0,0.0,36.63676130098271
0.1,9.42477796076938,1.0,0.8,4.2854136809020345
0.1,9.42477796076938,1.201356909419371,0.8,4.131212002723509
0.1,9.42477796076938,1.4432584238096626,0.8,4.180310214114909
0.1,9.42477796076938,1.733868479521449,0.8,3.969945761503664
0.1,9.42477796076938,2.0829948778975518,0.8,3.769461278752138
0.1,9.42477796076938,2.502420288847383,0.8,3.7015389151067923
0.1,9.42477796076938,3.0062999042780216,0.8,3.6331623803382533
0.1,9.42477796076938,3.6116391617911954,0.8,3.3858942351123673
0.1,9.42477796076938,4.338867661347438,0.8,3.209577172898129
0.1,9.42477796076938,5.212528644016011,1.0,3.1350311258374504
0.1,9.42477796076938,6.26210730203502,1.0,2.8600779514535266
0.1,9.42477796076938,7.523025874825267,1.0,2.6412845657922857
0.1,9.42477796076938,9.037839114462042,1.0,2.6232818432531255
0.1,9.42477796076938,10.857670466379624,1.0,2.4863389050459817
0.1,9.42477796076938,13.043937434983807,1.0,2.236579385743844
0.1,9.42477796076938,15.67042436355178,1.0,2.0825404155826
0.1,9.42477796076938,18.825772582686582,1.0,1.9730463306149773
0.1,9.42477796076938,22.616471967368284,1.0,1.9056466638818947
0.1,9.42477796076938,27.170454864687393,1.0,1.8581320722715848
0.1,9.42477796076938,32.64141368375937,1.0,1.7857797040795247
0.1,9.42477796076938,39.21398786220032,1.0,1.6569509868873697
0.1,9.42477796076938,47.10999526414169,1.0,1.3912231413702738
0.1,9.42477796076938,56.59591831329047,1.0,1.367586028282367
0.1,9.42477796076938,67.99189751060582,1.0,1.4484672828697955
0.1,9.42477796076938,81.68253585890001,1.0,1.4023348637787378
0.1,9.42477796076938,98.12987883298509,1.0,1.5449291133999723
0.1,9.42477796076938,117.88900795649232,1.0,1.7891494169419455
0.1,9.42477796076938,141.6267742531272,1.0,1.6760481191687089
0.1,9.42477796076938,170.14430380777196,1.0,2.0999770251791916
0.1,9.42477796076938,204.40403497781534,0.9,2.717727806708595
0.1,9.42477796076938,245.56219973379717,0.7,4.593798610281636
0.1,9.42477796076938,295.00784534241706,0.5,6.46066345156855
0.1,9.42477796076938,354.4097133350338,0.4,9.695275316824798
0.1,9.42477796076938,425.77255788038127,0.2,13.164025314455927
0.1,9.42477796076938,511.50480425075546,0.2,16.570012153272238
0.1,9.42477796076938,614.4998307878476,0.1,20.056020907381082
0.1,9.42477796076938,738.2336175540148,0.0,25.787750724982534
0.1,9.42477796076938,886.8820572141738,0.0,25.196911673341994
0.1,9.42477796076938,1065.461887274313,0.0,28.739626199569454
0.1,9.42477796076938,1280.0,0.0,33.617901298852686
