rocket_id,regime,is_fragile,seed,rms,slew_sat,success,peak,td_max,latency
R0303,FRAGILE,1,5,9.569716880624831,0.7583333333333333,0,25.2620810664389,217.5129605955632,6
R0303,FRAGILE,1,6,11.206455438423989,0.7683333333333333,1,18.564389470391443,217.5129605955632,6
R0303,FRAGILE,1,7,11.751415528933824,0.7616666666666667,0,33.48810719197032,217.5129605955632,6
R0333,FRAGILE,1,1,5.473896255498267,0.6716666666666666,1,9.07129457966448,150.66632825684047,4
R0333,FRAGILE,1,2,20.604168024014317,0.6966666666666667,0,37.31479592742586,150.66632825684047,4
R0333,FRAGILE,1,3,11.317376430804945,0.6733333333333333,0,26.87675910821311,150.66632825684047,4
R0333,FRAGILE,1,4,10.283606676331724,0.6866666666666666,1,18.402579577347293,150.66632825684047,4
R0333,FRAGILE,1,5,2.925941231545491,0.7083333333333334,1,4.7920367333317415,150.66632825684047,4
R0333,FRAGILE,1,6,11.485761989773028,0.695,0,28.39569259053501,150.66632825684047,4
R0333,FRAGILE,1,7,13.155058769447322,0.6783333333333333,0,21.49179550646138,150.66632825684047,4
R0400,FRAGILE,1,1,12.056622173666392,0.68,0,25.69129591616415,214.6999063287188,5
R0400,FRAGILE,1,2,11.298102818666184,0.6833333333333333,1,21.574890549024772,214.6999063287188,5
R0400,FRAGILE,1,3,11.99339257525087,0.71,1,19.232323645477095,214.6999063287188,5
R0400,FRAGILE,1,4,23.914897780720818,0.6816666666666666,0,40.49239967676413,214.6999063287188,5
R0400,FRAGILE,1,5,19.378067317069732,0.6783333333333333,0,30.817173169858233,214.6999063287188,5
R0400,FRAGILE,1,6,23.439769355935283,0.705,0,38.71055510003047,214.6999063287188,5
R0400,FRAGILE,1,7,13.650515392404829,0.69,1,25.248142336573007,214.6999063287188,5
R0540,FRAGILE,1,1,14.425425081000764,0.695,1,29.338621222745413,143.03955295219828,6
R0540,FRAGILE,1,2,16.87823867240413,0.6866666666666666,0,30.403428507527693,143.03955295219828,6
R0540,FRAGILE,1,3,17.484659847734218,0.7016666666666667,0,25.975402717692234,143.03955295219828,6
R0540,FRAGILE,1,4,7.568347141082341,0.7066666666666667,1,13.602638228871646,143.03955295219828,6
R0540,FRAGILE,1,5,8.696204058106558,0.695,1,16.74315634920684,143.03955295219828,6
R0540,FRAGILE,1,6,6.169980734450277,0.6916666666666667,1,10.570800387992643,143.03955295219828,6
R0540,FRAGILE,1,7,8.96405605091468,0.7,0,21.339631161966913,143.03955295219828,6
R0581,FRAGILE,1,1,4.9976130976375,0.715,1,9.960268377949781,227.87584343420303,5
R0581,FRAGILE,1,2,10.358338714418865,0.7116666666666667,1,19.363546662461143,227.87584343420303,5
R0581,FRAGILE,1,3,13.117150339796577,0.74,0,22.17264279830113,227.87584343420303,5
R0581,FRAGILE,1,4,36.41609346258674,0.7116666666666667,0,62.716072902732606,227.87584343420303,5
R0581,FRAGILE,1,5,15.051812739733096,0.7216666666666667,0,24.815685842405863,227.87584343420303,5
R0581,FRAGILE,1,6,13.948822183843923,0.73,0,34.33227997703281,227.87584343420303,5
R0581,FRAGILE,1,7,20.83203234001976,0.7116666666666667,0,31.118551137946987,227.87584343420303,5
R0709,FRAGILE,1,1,14.29128594906451,0.13833333333333334,0,35.707335105918894,120.15969202344482,5
R0709,FRAGILE,1,2,15.993356101895175,0.13833333333333334,0,27.488787932682214,120.15969202344482,5
R0709,FRAGILE,1,3,12.0427145729675,0.14166666666666666,1,20.541517631059016,120.15969202344482,5
R0709,FRAGILE,1,4,7.580327930888432,0.14166666666666666,0,16.512162957455118,120.15969202344482,5
R0709,FRAGILE,1,5,16.356530485450094,0.15333333333333332,0,28.111703502160402,120.15969202344482,5
R0709,FRAGILE,1,6,20.55275354143489,0.15333333333333332,0,31.25393359095722,120.15969202344482,5
R0709,FRAGILE,1,7,29.513935987765183,0.12666666666666668,0,57.67416119182211,120.15969202344482,5
R0769,FRAGILE,1,1,8.39670499506552,0.6583333333333333,1,14.366250119634698,178.93312424290602,5
R0769,FRAGILE,1,2,1.9825375977994728,0.635,1,3.8433271274506415,178.93312424290602,5
R0769,FRAGILE,1,3,3.5515041289842983,0.645,1,6.083018982473409,178.93312424290602,5
R0769,FRAGILE,1,4,25.053920056519935,0.6366666666666667,0,39.18805713749211,178.93312424290602,5
R0769,FRAGILE,1,5,5.458090679895972,0.655,1,14.220942537039083,178.93312424290602,5
R0769,FRAGILE,1,6,11.479568826988006,0.64,0,20.30708090844993,178.93312424290602,5
R0769,FRAGILE,1,7,13.649729716850143,0.665,1,21.773913308662493,178.93312424290602,5
R0840,FRAGILE,1,1,5.30198346899075,0.28,1,10.978972261779527,112.45188096717152,5
R0840,FRAGILE,1,2,38.05421844328242,0.29833333333333334,0,61.92745112086961,112.45188096717152,5
R0840,FRAGILE,1,3,4.794236122408023,0.30833333333333335,1,9.313027068915428,112.45188096717152,5
