rocket_id,design_id,regime_label,gain_Kp,gain_Kd,gain_source,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,baseline_success_rate,baseline_rms,baseline_peak,baseline_max_theta,baseline_u_sat,baseline_go,abl_success_wind,delta_success_wind,delta_rms_wind,delta_peak_wind,delta_theta_wind,decision_flip_wind,flip_dir_wind,abl_success_backlash,delta_success_backlash,delta_rms_backlash,delta_peak_backlash,delta_theta_backlash,decision_flip_backlash,flip_dir_backlash,abl_success_slew,delta_success_slew,delta_rms_slew,delta_peak_slew,delta_theta_slew,decision_flip_slew,flip_dir_slew,abl_success_latency,delta_success_latency,delta_rms_latency,delta_peak_latency,delta_theta_latency,decision_flip_latency,flip_dir_latency,abl_success_sensor_noise,delta_success_sensor_noise,delta_rms_sensor_noise,delta_peak_sensor_noise,delta_theta_sensor_noise,decision_flip_sensor_noise,flip_dir_sensor_noise,abl_success_deadband,delta_success_deadband,delta_rms_deadband,delta_peak_deadband,delta_theta_deadband,decision_flip_deadband,flip_dir_deadband,abl_success_nonlinear_aero,delta_success_nonlinear_aero,delta_rms_nonlinear_aero,delta_peak_nonlinear_aero,delta_theta_nonlinear_aero,decision_flip_nonlinear_aero,flip_dir_nonlinear_aero,abl_success_dyn_aero,delta_success_dyn_aero,delta_rms_dyn_aero,delta_peak_dyn_aero,delta_theta_dyn_aero,decision_flip_dyn_aero,flip_dir_dyn_aero,abl_success_thrust_curve,delta_success_thrust_curve,delta_rms_thrust_curve,delta_peak_thrust_curve,delta_theta_thrust_curve,decision_flip_thrust_curve,flip_dir_thrust_curve,abl_success_cg_shift,delta_success_cg_shift,delta_rms_cg_shift,delta_peak_cg_shift,delta_theta_cg_shift,decision_flip_cg_shift,flip_dir_cg_shift,dominant_module,dominant_delta_rms,n_decision_flips,decision_flip_modules,fidelity_complexity
R1081,1081,EASY,10.0,4.0,exp1,1.3553351663814095,1.8678503320489253,0.0380346561678224,0.1685346892994426,-41.55893367804568,6.083833658811841,34.56808684613179,101.2013677824506,9.579658237600029,6,0.0494538125399937,0.0612370960412609,0.1878683288653597,1.0,3.1916621284088356,10.09085711551301,10.09085711551301,0.0,1,1.0,0.0,-0.05141263979125199,-1.3521150232325585,-1.3521150232325585,0,,1.0,0.0,-0.3830143321940209,-1.2745837412322079,-1.2745837412322079,0,,1.0,0.0,1.4014832691547765,1.4171895174771887,1.4171895174771887,0,,1.0,0.0,-0.10327594451495292,0.0387463405465347,0.0387463405465347,0,,1.0,0.0,-3.0677789835452294,-9.692819537767093,-9.692819537767093,0,,1.0,0.0,0.06270793928295326,0.05780010185617712,0.05780010185617712,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,0.1225238138197775,1.5864850419835594,1.5864850419835594,0,,1.0,0.0,1.1693859856380167,2.3580840999029835,2.3580840999029835,0,,1.0,0.0,-0.192099620966232,-1.1498442159355928,-1.1498442159355928,0,,sensor_noise,3.0677789835452294,0,none,0
R1082,1082,INFEASIBLE,10.0,4.0,exp1,0.4517559359474252,1.0561711209984292,0.0218538926462899,0.0511609876797766,-42.63565118225032,9.719975996843065,30.17708336052204,20.8208868006058,9.074467743896562,2,0.149240231343163,0.0104688526795624,0.3981306246751226,0.8,13.175275961316524,46.00331010339513,46.00331010339513,0.0,1,1.0,0.19999999999999996,-10.777909812524069,-37.83228281795163,-37.83228281795163,0,,0.8,0.0,-0.2689061583261747,-1.3474127752799134,-1.3474127752799134,0,,1.0,0.19999999999999996,-8.063743033875713,-29.227684949461732,-29.227684949461732,0,,0.8,0.0,0.9693054905256808,2.362903155365551,2.362903155365551,0,,1.0,0.19999999999999996,-10.83777739469759,-34.8132393247926,-34.8132393247926,0,,0.8,0.0,0.05071661114662618,0.36652044180115695,0.36652044180115695,0,,0.8,0.0,0.025844386777986728,0.17823227613072135,0.17823227613072135,0,,0.8,0.0,-3.7482608441654985,-14.549815876181796,-14.549815876181796,0,,0.8,0.0,-4.2561573252890135,-19.216798265944508,-19.216798265944508,0,,0.8,0.0,0.38466435434455093,0.8655504430992167,0.8655504430992167,0,,sensor_noise,10.83777739469759,0,none,0
R1083,1083,EASY,10.0,4.0,exp1,1.7543945270844614,1.4186055572612688,0.0246076818449054,0.1701814365518847,-57.334472748092224,12.120292404217434,40.03712151464551,65.79382185333822,9.315860110081513,2,0.052851205487469,0.0148327812632406,0.3688734931383574,0.8,5.657324158470824,16.358919299167255,16.358919299167255,0.0,1,1.0,0.19999999999999996,-3.071326676651271,-9.280257547056342,-9.280257547056342,0,,1.0,0.19999999999999996,-0.08835734680568574,-2.432491012288482,-2.432491012288482,0,,1.0,0.19999999999999996,-0.5592466819945985,1.126510079664758,1.126510079664758,0,,1.0,0.19999999999999996,-0.1831567360869002,-3.7594329720286197,-3.7594329720286197,0,,1.0,0.19999999999999996,-5.285470036590874,-14.77211245129932,-14.77211245129932,0,,0.8,0.0,-0.2617655557853791,2.016425455737348,2.016425455737348,0,,0.8,0.0,3.437978790543639e-10,-6.177458544698311e-10,-6.177458544698311e-10,0,,1.0,0.19999999999999996,-0.6548383043603652,-4.787673941809276,-4.787673941809276,0,,1.0,0.19999999999999996,-0.39737998865920776,-1.601075790013713,-1.601075790013713,0,,0.8,0.0,0.25157712259887166,2.513298031804265,2.513298031804265,0,,sensor_noise,5.285470036590874,0,none,0
R1084,1084,EASY,10.0,4.0,exp1,1.2664910800050089,1.4281128037390638,0.0151161332931763,0.1631933811092201,-39.85148221105082,6.812107810738551,34.13116599552921,105.35111211461638,14.565517637056733,6,0.0241778226287034,0.0230030909628113,0.0661915069280484,1.0,4.3863064937911815,11.564531538446884,11.564531538446884,0.0,1,1.0,0.0,-0.1486055739412313,2.981144205240092,2.981144205240092,0,,1.0,0.0,-0.3644054221869606,-0.29635059056131574,-0.29635059056131574,0,,0.4,-0.6,9.043756867506701,22.49924598172403,22.49924598172403,0,,1.0,0.0,-0.2770456047048713,1.6902336144751793,1.6902336144751793,0,,1.0,0.0,-4.3114186064366855,-11.269889755768821,-11.269889755768821,0,,1.0,0.0,-0.8305537626071571,-0.6886035104052262,-0.6886035104052262,0,,1.0,0.0,-1.758593271006248e-13,-6.892264536872972e-13,-6.892264536872972e-13,0,,1.0,0.0,-2.033531922949618,-5.547183809225431,-5.547183809225431,0,,0.8,-0.19999999999999996,1.3313860984282924,3.587587694177852,3.587587694177852,0,,1.0,0.0,-0.5846781987613445,-1.338465476165009,-1.338465476165009,0,,slew,9.043756867506701,0,none,0
R1085,1085,INFEASIBLE,10.0,4.0,exp1,2.785523098835978,1.5242423371215574,0.0330650069638061,0.2349245002761862,-69.45351060747598,10.36259863323552,44.41123570602053,101.06400393334071,11.615634824278676,1,0.1298188631703226,0.0642940403458178,0.411265303208617,1.0,5.7236157370833585,13.75952626923385,13.75952626923385,0.0,1,1.0,0.0,-2.9143532028101964,-5.590831642167521,-5.590831642167521,0,,1.0,0.0,-0.2941844098950064,-0.5060097801439358,-0.5060097801439358,0,,1.0,0.0,-1.70403420106825,0.6286894610632565,0.6286894610632565,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-5.352054290068826,-12.255382088552894,-12.255382088552894,0,,0.8,-0.19999999999999996,0.15881014994052478,5.591933819858644,5.591933819858644,0,,1.0,0.0,7.815970093361102e-14,-1.8474111129762605e-13,-1.8474111129762605e-13,0,,1.0,0.0,-0.03153855661838634,0.846336302323655,0.846336302323655,0,,1.0,0.0,-0.1766366377205788,4.347035848919495,4.347035848919495,0,,0.8,-0.19999999999999996,-0.3809971889701744,2.6976116586462577,2.6976116586462577,0,,sensor_noise,5.352054290068826,0,none,0
R1086,1086,EASY,10.0,4.0,exp1,0.8730435554281665,1.971108861622597,0.0280889206741194,0.0717320511147522,-64.20375098594309,7.324190208374864,36.01943011371533,64.21938782659682,11.666408161487212,5,0.1033312903117653,0.041873695826245,0.3008829705115795,0.8,5.61051597714739,18.77469440563163,18.77469440563163,0.0,1,1.0,0.19999999999999996,-3.4485689724905035,-11.748331554968841,-11.748331554968841,0,,1.0,0.19999999999999996,-0.6820532671924475,-5.871423332567659,-5.871423332567659,0,,1.0,0.19999999999999996,0.44524976418132134,-4.405601445752977,-4.405601445752977,0,,0.8,0.0,-1.144249885004152,-2.1245758620024446,-2.1245758620024446,0,,1.0,0.19999999999999996,-5.301694908069142,-17.78144488597917,-17.78144488597917,0,,0.8,0.0,-0.2143525120301657,-2.94008590204996,-2.94008590204996,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-1.8204625310996603,-4.640213799924371,-4.640213799924371,0,,1.0,0.19999999999999996,-0.6280984842061592,-4.572139776466864,-4.572139776466864,0,,1.0,0.19999999999999996,-1.1852931993528877,-4.360408976642823,-4.360408976642823,0,,sensor_noise,5.301694908069142,0,none,0
R1087,1087,EASY,45.0,8.0,exp1,1.6761009034547838,1.7198808286651692,0.0300217903880406,0.13749924898374,-67.5232126855355,8.15801537169463,39.71621780081559,52.90864982900601,12.182560378211878,6,0.0931914706830428,0.152894193912832,0.1604264202301176,1.0,3.055811883280671,11.043125632555917,11.043125632555917,0.0,1,1.0,0.0,-2.9140114096867182,-8.540293915731448,-8.540293915731448,0,,1.0,0.0,-0.34560876303348564,-1.158604477623765,-1.158604477623765,0,,1.0,0.0,0.5826845442997071,-2.2268768110012402,-2.2268768110012402,0,,1.0,0.0,-0.032865228727704476,-1.157836770882252,-1.157836770882252,0,,1.0,0.0,-2.8267059245577473,-10.323063958000855,-10.323063958000855,0,,1.0,0.0,-0.14268510945779767,-1.1868036703581453,-1.1868036703581453,0,,1.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0,,1.0,0.0,-0.5526751748784875,-2.088826610489683,-2.088826610489683,0,,0.8,-0.19999999999999996,0.31029812545045843,6.7312363503697625,6.7312363503697625,0,,1.0,0.0,-0.011058544817620142,-0.08675005101273925,-0.08675005101273925,0,,wind,2.9140114096867182,0,none,0
R1088,1088,FRAGILE,10.0,4.0,exp1,1.2884380998951563,1.1690385317955163,0.0368805325098965,0.1092292995242381,-69.42036106341237,9.612665614143458,44.83181001381625,57.82087033170078,9.441820266572352,5,0.0092020879391338,0.0482746876549885,0.1399188517611865,1.0,3.742743279018329,13.223840846054053,13.223840846054053,0.0,1,1.0,0.0,-1.6907780089091742,-4.8797603442840725,-4.8797603442840725,0,,1.0,0.0,-0.6035370108870479,-4.705399390882647,-4.705399390882647,0,,1.0,0.0,0.3916752209176937,0.7866383337743699,0.7866383337743699,0,,1.0,0.0,-0.1636069888585987,-1.756348407960413,-1.756348407960413,0,,1.0,0.0,-3.5596391946291543,-12.610709313650329,-12.610709313650329,0,,1.0,0.0,-0.042119372713341985,0.019431190878174576,0.019431190878174576,0,,1.0,0.0,3.395302346120843e-05,0.0003115577821386495,0.0003115577821386495,0,,1.0,0.0,-0.895855011079346,-4.3898619754733925,-4.3898619754733925,0,,1.0,0.0,0.47057381359175077,0.9096015439614575,0.9096015439614575,0,,1.0,0.0,-0.24429542525735126,0.9301956839719931,0.9301956839719931,0,,sensor_noise,3.5596391946291543,0,none,0
R1089,1089,EASY,10.0,4.0,exp1,0.4989778573153459,1.5089742780488915,0.0321858437184116,0.048266460079861,-62.81838634042124,7.210216188451269,47.792886232186376,71.45072106731321,9.219392958895227,2,0.1314997138078317,0.1850455696739661,0.1480575403818131,1.0,4.128593718287068,14.185224481860251,14.185224481860251,0.0,1,1.0,0.0,-3.2165234115869534,-5.490044024984146,-5.490044024984146,0,,1.0,0.0,-0.5166196560416614,-4.473448381933725,-4.473448381933725,0,,1.0,0.0,0.8809822593614856,2.1691773831638184,2.1691773831638184,0,,1.0,0.0,-0.20721445396115934,-2.8704155564943274,-2.8704155564943274,0,,1.0,0.0,-3.8332936194948295,-13.51519519210279,-13.51519519210279,0,,0.8,-0.19999999999999996,-0.7199132584002625,1.235095614127614,1.235095614127614,0,,1.0,0.0,1.7763568394002505e-15,-3.552713678800501e-15,-3.552713678800501e-15,0,,1.0,0.0,-1.068797392379763,-5.788694193721163,-5.788694193721163,0,,0.8,-0.19999999999999996,1.074120318424784,8.98750897122227,8.98750897122227,0,,1.0,0.0,-0.042184260813221464,-0.47305240527178505,-0.47305240527178505,0,,sensor_noise,3.8332936194948295,0,none,0
R1090,1090,EASY,10.0,4.0,exp1,0.7326344258499219,1.9959412966028,0.0377843657692884,0.0513898303554933,-67.57152446223492,5.648356065853606,29.078266689985835,115.16529569139963,9.540776351972806,5,0.1472772876123861,0.0548493972849522,0.2676687649129952,1.0,3.300626134508198,9.699660418822107,9.699660418822107,0.0,1,1.0,0.0,-0.023608211539510204,0.6326983171373239,0.6326983171373239,0,,1.0,0.0,0.861911287883379,4.4647809342029685,4.4647809342029685,0,,1.0,0.0,0.6378607981205362,3.3627157159964653,3.3627157159964653,0,,1.0,0.0,0.10881322379968017,0.34698267069270017,0.34698267069270017,0,,1.0,0.0,-3.136485433964569,-9.245354238515686,-9.245354238515686,0,,1.0,0.0,0.3720547474638374,1.8225863136860614,1.8225863136860614,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.4888337191586283,-0.40690741816467657,-0.40690741816467657,0,,1.0,0.0,2.0147316335487377,8.073917787956985,8.073917787956985,0,,1.0,0.0,0.6919368010814195,1.6634712011246453,1.6634712011246453,0,,sensor_noise,3.136485433964569,0,none,0
R1091,1091,EASY,20.0,4.0,exp1,0.9481457706853704,1.886562046596099,0.027114311234831,0.1121197074054914,-48.72083824044677,8.611354156245834,42.96398414328871,104.80362402512988,13.669236739007278,5,0.0211464941322544,0.2397185416276842,0.068436549427496,1.0,2.3437225986439763,14.938104511374855,14.938104511374855,0.0,1,1.0,0.0,-1.9955869985127497,-9.117597247001935,-9.117597247001935,0,,1.0,0.0,0.39095758970872563,-7.673888979837708,-7.673888979837708,0,,1.0,0.0,0.7403896192788397,-5.5760670851222045,-5.5760670851222045,0,,1.0,0.0,0.023382793189761664,-0.0008746962604870845,-0.0008746962604870845,0,,1.0,0.0,-2.1931845801974,-14.495568005607048,-14.495568005607048,0,,1.0,0.0,-0.013702154285689883,-0.044071532887482334,-0.044071532887482334,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.4764330774576795,-3.941514265822633,-3.941514265822633,0,,0.8,-0.19999999999999996,1.2473153859084314,13.712166514802819,13.712166514802819,0,,0.8,-0.19999999999999996,0.019268789684389276,0.2054928162038827,0.2054928162038827,0,,sensor_noise,2.1931845801974,0,none,0
R1092,1092,MARGINAL,20.0,4.0,exp1,0.6536399762910621,1.3585075970937246,0.0348809756975717,0.0871016446052225,-38.51785464117971,5.637066379219514,34.10052270871692,60.18485286601874,14.99194086802066,1,0.034729045464286,0.1676225837433154,0.3137606956309944,1.0,6.466043898411786,20.666113977230676,20.666113977230676,0.0,1,1.0,0.0,-6.403106239387758,-19.552526915011864,-19.552526915011864,0,,1.0,0.0,-2.6016876285855686,-8.3896953615029,-8.3896953615029,0,,1.0,0.0,-3.4847064084994717,-12.975842959443401,-12.975842959443401,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-5.893594236569689,-18.898299599648738,-18.898299599648738,0,,1.0,0.0,0.06786296225399724,-0.03409300250883618,-0.03409300250883618,0,,1.0,0.0,8.404706277609364e-06,4.137561923656108e-05,4.137561923656108e-05,0,,0.8,-0.19999999999999996,-1.0633302893997758,-1.8034308133838728,-1.8034308133838728,0,,1.0,0.0,-1.1968253973160445,-5.872857964500149,-5.872857964500149,0,,0.8,-0.19999999999999996,0.10852765025682043,0.4745304678874014,0.4745304678874014,0,,wind,6.403106239387758,0,none,0
R1093,1093,EASY,10.0,8.0,exp1,1.143545829396876,1.1646365149581928,0.0331063703561405,0.1633569899021174,-40.27803788714019,12.861497183218592,42.85152331945979,104.71539303957736,9.306097552688357,2,0.0082419340778143,0.0849781766610246,0.1437214246921945,1.0,4.072433633094617,14.275745308720651,14.275745308720651,0.0,1,1.0,0.0,-1.5044620138768057,-6.323693473526437,-6.323693473526437,0,,0.8,-0.19999999999999996,-0.05457996118452346,1.0314955990026018,1.0314955990026018,0,,0.8,-0.19999999999999996,4.31758082649073,20.317738130851268,20.317738130851268,0,,0.8,-0.19999999999999996,0.19295470224054423,1.7131174322229406,1.7131174322229406,0,,1.0,0.0,-3.9138126956633066,-13.631390578215004,-13.631390578215004,0,,1.0,0.0,-0.22620024748581669,0.0,0.0,0,,1.0,0.0,-0.010904122236589764,-0.3336303911523597,-0.3336303911523597,0,,1.0,0.0,-0.580063442461277,-1.3994460579283263,-1.3994460579283263,0,,0.8,-0.19999999999999996,1.8101321739512688,0.968371495712427,0.968371495712427,0,,0.8,-0.19999999999999996,-0.21439639198506466,3.1231123432296926,3.1231123432296926,0,,slew,4.31758082649073,0,none,0
R1094,1094,MARGINAL,45.0,4.0,exp1,1.507367690159751,2.0744563228763666,0.0251763152953055,0.1832436666164479,-45.38762371107701,5.891116370291447,39.40540456207013,29.384558120933058,8.782066627170847,1,0.0641001876734372,0.1436208060700128,0.393787274732343,0.8,5.485601562466145,26.24567725519949,26.24567725519949,0.0,1,1.0,0.19999999999999996,-5.4242482331466935,-25.15679902414986,-25.15679902414986,0,,0.8,0.0,-0.528808257443333,-4.766407843323268,-4.766407843323268,0,,1.0,0.19999999999999996,-2.5775586759252422,-17.238219084147385,-17.238219084147385,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-4.554658754930341,-22.85298189862826,-22.85298189862826,0,,0.8,0.0,0.114126446020264,-0.4080306646319265,-0.4080306646319265,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-1.0424888341333975,-12.638369064966348,-12.638369064966348,0,,0.4,-0.4,3.264988143598134,30.62311569531127,30.62311569531127,0,,0.8,0.0,-0.007016636100662055,-2.219318405661639,-2.219318405661639,0,,wind,5.4242482331466935,0,none,0
R1095,1095,INFEASIBLE,10.0,4.0,exp1,0.7775015888278044,1.334437464920542,0.0112468917573001,0.0673909974468598,-64.02663617616415,6.3174108047461015,39.86428017287616,35.90697267113756,10.742070982516326,5,0.0042239528616664,0.195979483650875,0.403391403253606,0.2,22.233936720775752,65.10108313068477,65.10108313068477,0.0,0,1.0,0.8,-22.233936720775752,-65.10108313068477,-65.10108313068477,1,helps,0.8,0.6000000000000001,-11.383190536805122,-29.307216565279965,-29.307216565279965,1,helps,0.6,0.39999999999999997,-12.664470677762008,-34.86844987547683,-34.86844987547683,1,helps,0.0,-0.2,-0.6556086287993637,-5.116275422372915,-5.116275422372915,0,,0.8,0.6000000000000001,-17.199739103331297,-45.25917370408712,-45.25917370408712,1,helps,0.2,0.0,-0.048749190533097675,0.0,0.0,0,,0.2,0.0,-0.061116784839725824,-0.16874424982587755,-0.16874424982587755,0,,0.6,0.39999999999999997,-8.83781758019347,-23.954074777370472,-23.954074777370472,1,helps,0.0,-0.2,-3.56233767040208,10.847323797496301,10.847323797496301,0,,0.0,-0.2,-0.3837439264999176,-2.360723541187255,-2.360723541187255,0,,wind,22.233936720775752,5,wind backlash slew sensor_noise dyn_aero,5
R1096,1096,EASY,10.0,4.0,exp1,0.8101395220324565,1.4642993440794978,0.0135248246390499,0.0646360730754734,-59.09167170597306,8.604471241317494,28.7702872180736,99.83634026014,14.573284474674512,2,0.0899689604877943,0.009638027224953,0.2444077579669842,1.0,4.646821902093459,12.01151281799393,12.01151281799393,0.0,1,1.0,0.0,-1.597629054853729,-1.9571763205129802,-1.9571763205129802,0,,1.0,0.0,0.8634921704737808,3.4788887380202667,3.4788887380202667,0,,1.0,0.0,0.095497406031825,2.5253757345423153,2.5253757345423153,0,,1.0,0.0,0.9836945099899674,5.481341479014736,5.481341479014736,0,,1.0,0.0,-4.298509355230865,-10.652941980454417,-10.652941980454417,0,,1.0,0.0,0.13479790290672966,2.7935121572016293,2.7935121572016293,0,,1.0,0.0,4.9649173661237e-13,-5.119460411151522e-12,-5.119460411151522e-12,0,,1.0,0.0,-0.7973804530359043,-0.8739605422018251,-0.8739605422018251,0,,1.0,0.0,0.6589667555904537,0.25850323530925934,0.25850323530925934,0,,1.0,0.0,-0.02506645215294956,1.0310535623071448,1.0310535623071448,0,,sensor_noise,4.298509355230865,0,none,0
R1097,1097,FRAGILE,10.0,4.0,exp1,0.8294601336883192,1.4146027795964753,0.0175335387594635,0.1083484877359089,-35.49382697061642,13.119388267117664,27.82413591554382,60.75942681049774,9.755632825330846,5,0.1195992755823043,0.1031609121573572,0.2466155956041276,0.8,6.253618648519771,22.264621691700913,22.264621691700913,0.0,1,1.0,0.19999999999999996,-3.7884312441773225,-10.414639787009198,-10.414639787009198,0,,1.0,0.19999999999999996,-0.8415936132582535,-7.193379846165138,-7.193379846165138,0,,1.0,0.19999999999999996,-0.5807842083116519,-6.02083031021235,-6.02083031021235,0,,0.8,0.0,0.16501307031453472,2.596040208126837,2.596040208126837,0,,1.0,0.19999999999999996,-5.59803221023563,-20.382713888092542,-20.382713888092542,0,,0.8,0.0,-0.6656515847486792,-6.753492989025217,-6.753492989025217,0,,0.8,0.0,1.6080541342944343e-09,-1.9598189737735083e-09,-1.9598189737735083e-09,0,,0.8,0.0,-1.198726733981653,-6.868960595716805,-6.868960595716805,0,,0.8,0.0,1.4699210652879344,2.6111206271115144,2.6111206271115144,0,,0.8,0.0,-0.23633057958286585,1.4945790711379132,1.4945790711379132,0,,sensor_noise,5.59803221023563,0,none,0
R1098,1098,EASY,10.0,4.0,exp1,0.7119309841679639,1.2417147207150516,0.0343592732827464,0.1396359595316564,-30.843437211374784,9.503998154546576,47.37024772325484,84.50063219300183,11.259879898232292,3,0.0268162375210626,0.0912230992333916,0.1072938379476124,1.0,3.006654345724919,11.186069089539993,11.186069089539993,0.0,1,1.0,0.0,-1.2556412338979805,-4.557845840146603,-4.557845840146603,0,,1.0,0.0,-0.09970870788048325,-2.390101256387135,-2.390101256387135,0,,1.0,0.0,2.3762282737481533,3.701162856748862,3.701162856748862,0,,1.0,0.0,-0.07311291441362755,0.2226290766917387,0.2226290766917387,0,,1.0,0.0,-2.8656011721758428,-10.755524957305337,-10.755524957305337,0,,1.0,0.0,0.10051557337705797,2.0767037467546032,2.0767037467546032,0,,1.0,0.0,1.2657803862836658e-05,6.447029891454292e-05,6.447029891454292e-05,0,,1.0,0.0,-0.5175040284600976,-0.2768564666958344,-0.2768564666958344,0,,1.0,0.0,2.980765737027487,3.271198565385376,3.271198565385376,0,,1.0,0.0,-0.014304563411787541,2.5932104541961163,2.5932104541961163,0,,thrust_curve,2.980765737027487,0,none,0
R1099,1099,FRAGILE,10.0,8.0,exp1,2.20411252229594,1.7004997039439491,0.0119661619957132,0.1954608996168145,-68.13196463790553,10.276524651945252,47.25148310455474,103.8196666894946,11.93059644794116,5,0.0085912655446728,0.0857948046134143,0.0923017715381955,0.8,5.868652739876374,18.454341510161907,18.454341510161907,0.0,1,1.0,0.19999999999999996,-2.1916965857211315,-4.354974556427216,-4.354974556427216,0,,1.0,0.19999999999999996,-0.595464508629509,-2.958457749998411,-2.958457749998411,0,,0.2,-0.6000000000000001,14.020995846669106,29.370304619479942,29.370304619479942,1,hurts,1.0,0.19999999999999996,-0.1852560161793182,-1.5908329651692092,-1.5908329651692092,0,,1.0,0.19999999999999996,-5.4453067848699135,-17.265117553171773,-17.265117553171773,0,,0.8,0.0,0.06129871729614855,0.0,0.0,0,,0.8,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,-3.552713678800501e-15,0,,1.0,0.19999999999999996,-2.204334392437829,-4.820845397340912,-4.820845397340912,0,,0.6,-0.20000000000000007,1.4832782974955423,0.029143149215148156,0.029143149215148156,0,,0.8,0.0,0.2656942336245267,1.0482901059054015,1.0482901059054015,0,,slew,14.020995846669106,1,slew,1
R1100,1100,MARGINAL,10.0,8.0,exp1,1.3663885306148031,1.364923729329693,0.0143311707903646,0.1667863061422717,-49.09928063844359,5.493626591543906,46.49261569479117,86.71875761504315,11.0304157753757,1,0.0591456537237544,0.24978959243107,0.2411969149776806,1.0,8.214849691217559,17.244793839156547,17.244793839156547,0.0,1,1.0,0.0,-8.167654915201325,-16.40636349046893,-16.40636349046893,0,,1.0,0.0,-1.5479001308471165,-0.8558727596254982,-0.8558727596254982,0,,0.6,-0.4,-0.9589893802474325,12.7464325024598,12.7464325024598,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-7.475051562032744,-14.919839698913696,-14.919839698913696,0,,0.8,-0.19999999999999996,-0.2376877967667923,-0.36900079758603255,-0.36900079758603255,0,,1.0,0.0,2.7287458435054646e-05,4.7819346821853514e-05,4.7819346821853514e-05,0,,1.0,0.0,-1.6844305273529638,-2.4579083510455657,-2.4579083510455657,0,,0.2,-0.8,2.743479236197432,12.402026915333906,12.402026915333906,1,hurts,0.6,-0.4,0.17433136960325513,0.6468173150642293,0.6468173150642293,0,,wind,8.167654915201325,1,thrust_curve,1
R1101,1101,FRAGILE,10.0,4.0,exp1,1.4004835091140737,1.7891720632689596,0.0141999950548043,0.1140777267379636,-68.87531585404444,9.331904235880684,40.741243652085856,110.38402046327354,14.510630290953769,4,0.0291370316595215,0.0702652619984747,0.0695496266430086,1.0,5.163849689544284,11.974152666327038,11.974152666327038,0.0,1,1.0,0.0,-1.8338421605672517,-0.8195199144975156,-0.8195199144975156,0,,1.0,0.0,-1.3421801190089022,0.1766073917743025,0.1766073917743025,0,,0.4,-0.6,3.3751249675040924,16.84936206987988,16.84936206987988,0,,1.0,0.0,-0.4600825967107953,3.6934285533560693,3.6934285533560693,0,,1.0,0.0,-5.028438956487285,-11.560605564983074,-11.560605564983074,0,,1.0,0.0,0.05626618867244293,1.2144935492447395,1.2144935492447395,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-1.6161487068228166,-2.4420598034638576,-2.4420598034638576,0,,1.0,0.0,-0.17715557648056635,1.216530134311725,1.216530134311725,0,,1.0,0.0,-0.7431525682080613,1.043262894388116,1.043262894388116,0,,sensor_noise,5.028438956487285,0,none,0
R1102,1102,EASY,10.0,4.0,exp1,0.620875241751412,1.5895064363184512,0.0195402535365448,0.0726952376202999,-42.70625326039903,5.060476907883039,32.362907823036416,70.28235350383599,12.09781865849853,3,0.1276665405729471,0.0519468676551873,0.0902619509703766,1.0,4.307974746018935,14.980383353697375,14.980383353697375,0.0,1,1.0,0.0,-0.753588286375964,-4.44172408329843,-4.44172408329843,0,,1.0,0.0,-1.0531803890273665,-5.572487922745816,-5.572487922745816,0,,1.0,0.0,0.7867892334132716,-0.8087452128509884,-0.8087452128509884,0,,1.0,0.0,0.02063983373079914,-1.5368669684584777,-1.5368669684584777,0,,1.0,0.0,-4.166379519615298,-14.610036178184274,-14.610036178184274,0,,1.0,0.0,-0.4708179545263791,-3.5257309963347705,-3.5257309963347705,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.8326074247830149,-3.8137792045330876,-3.8137792045330876,0,,1.0,0.0,0.5262438090104196,-1.9439865952845814,-1.9439865952845814,0,,0.8,-0.19999999999999996,-0.06151092818664683,2.164886066878852,2.164886066878852,0,,sensor_noise,4.166379519615298,0,none,0
