rocket_id,Kp,opt_Kd,max_sr,best_kd_at_Kp,frozen_sr
R1809,0.1,0.13391975929963193,0.8333333333333334,0.38,0.08333333333333333
R1809,0.1565606557943096,0.13391975929963193,0.8333333333333334,0.38,0.16666666666666666
R1809,0.245112389427443,0.13391975929963193,0.8333333333333334,0.38,0.25
R1809,0.38374956432070695,0.13391975929963193,0.8333333333333334,0.38,0.6666666666666666
R1809,0.6008008345083048,0.13391975929963193,1.0,0.13391975929963193,1.0
R1809,0.9406177265238869,0.13391975929963193,1.0,0.38,0.9166666666666666
R1809,1.472637281163324,0.13391975929963193,1.0,0.38,0.9166666666666666
R1809,2.3055705848607913,0.13391975929963193,1.0,0.13391975929963193,1.0
R1809,3.6096164274587546,0.13391975929963193,1.0,0.38,0.8333333333333334
R1809,5.651239150488556,0.13391975929963193,1.0,0.13391975929963193,1.0
R1809,8.847617074509655,0.13391975929963193,1.0,0.13391975929963193,1.0
R1809,13.85188731402163,0.13391975929963193,1.0,0.38,0.8333333333333334
R1809,21.686605618721064,0.13391975929963193,1.0,0.38,0.4166666666666667
R1809,33.9526919761953,0.13391975929963193,1.0,0.38,0.0
R1809,53.1565572177533,0.13391975929963193,1.0,0.38,0.0
R1809,83.222254577792,0.13391975929963193,1.0,0.38,0.0
R1809,130.293307533801,0.13391975929963193,1.0,0.38,0.0
R1809,203.9880567310155,0.13391975929963193,0.9166666666666666,5.62,0.0
R1809,319.36503936014617,0.13391975929963193,0.8333333333333334,5.62,0.0
R1809,500.0,0.13391975929963193,0.6666666666666666,21.5,0.0
R1990,0.1,0.06869016179090283,0.25,0.38,0.0
R1990,0.1565606557943096,0.06869016179090283,0.25,0.38,0.0
R1990,0.245112389427443,0.06869016179090283,0.4166666666666667,0.38,0.0
R1990,0.38374956432070695,0.06869016179090283,0.5,0.38,0.08333333333333333
R1990,0.6008008345083048,0.06869016179090283,0.75,0.38,0.16666666666666666
R1990,0.9406177265238869,0.06869016179090283,1.0,0.38,0.5
R1990,1.472637281163324,0.06869016179090283,1.0,0.38,0.5
R1990,2.3055705848607913,0.06869016179090283,1.0,0.38,0.75
R1990,3.6096164274587546,0.06869016179090283,1.0,0.06869016179090283,1.0
R1990,5.651239150488556,0.06869016179090283,1.0,0.06869016179090283,1.0
R1990,8.847617074509655,0.06869016179090283,1.0,0.1,0.9166666666666666
R1990,13.85188731402163,0.06869016179090283,1.0,0.1,0.75
R1990,21.686605618721064,0.06869016179090283,1.0,0.38,0.4166666666666667
R1990,33.9526919761953,0.06869016179090283,1.0,0.38,0.0
R1990,53.1565572177533,0.06869016179090283,1.0,0.38,0.0
R1990,83.222254577792,0.06869016179090283,1.0,0.38,0.0
R1990,130.293307533801,0.06869016179090283,1.0,0.38,0.0
R1990,203.9880567310155,0.06869016179090283,1.0,0.38,0.0
R1990,319.36503936014617,0.06869016179090283,1.0,0.38,0.0
R1990,500.0,0.06869016179090283,1.0,1.46,0.0
R2068,0.1,0.1071999591382603,0.9166666666666666,0.38,0.6666666666666666
R2068,0.1565606557943096,0.1071999591382603,0.9166666666666666,0.38,0.75
R2068,0.245112389427443,0.1071999591382603,0.9166666666666666,0.38,0.8333333333333334
R2068,0.38374956432070695,0.1071999591382603,1.0,0.38,0.9166666666666666
R2068,0.6008008345083048,0.1071999591382603,1.0,0.1,1.0
R2068,0.9406177265238869,0.1071999591382603,1.0,0.1,1.0
R2068,1.472637281163324,0.1071999591382603,1.0,0.1,1.0
R2068,2.3055705848607913,0.1071999591382603,1.0,0.1,1.0
R2068,3.6096164274587546,0.1071999591382603,1.0,0.1,1.0
R2068,5.651239150488556,0.1071999591382603,1.0,0.1,1.0
R2068,8.847617074509655,0.1071999591382603,1.0,0.38,0.9166666666666666
R2068,13.85188731402163,0.1071999591382603,1.0,0.38,0.6666666666666666
R2068,21.686605618721064,0.1071999591382603,1.0,0.38,0.25
R2068,33.9526919761953,0.1071999591382603,1.0,0.38,0.0
R2068,53.1565572177533,0.1071999591382603,1.0,0.38,0.0
R2068,83.222254577792,0.1071999591382603,1.0,0.38,0.0
R2068,130.293307533801,0.1071999591382603,0.8333333333333334,1.46,0.0
R2068,203.9880567310155,0.1071999591382603,0.75,5.62,0.0
R2068,319.36503936014617,0.1071999591382603,0.9166666666666666,21.5,0.0
R2068,500.0,0.1071999591382603,0.8333333333333334,21.5,0.0
R2070,0.1,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,0.1565606557943096,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,0.245112389427443,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,0.38374956432070695,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,0.6008008345083048,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2070,8.847617074509655,0.05217092291062181,1.0,0.1,0.75
R2070,13.85188731402163,0.05217092291062181,1.0,0.1,0.4166666666666667
R2070,21.686605618721064,0.05217092291062181,1.0,0.1,0.0
R2070,33.9526919761953,0.05217092291062181,1.0,0.38,0.0
R2070,53.1565572177533,0.05217092291062181,1.0,0.38,0.0
R2070,83.222254577792,0.05217092291062181,1.0,0.38,0.0
R2070,130.293307533801,0.05217092291062181,0.75,1.46,0.0
R2070,203.9880567310155,0.05217092291062181,0.75,5.62,0.0
R2070,319.36503936014617,0.05217092291062181,0.75,5.62,0.0
R2070,500.0,0.05217092291062181,0.6666666666666666,5.62,0.0
R2200,0.1,0.05217092291062181,0.9166666666666666,0.1,0.75
R2200,0.1565606557943096,0.05217092291062181,0.9166666666666666,0.1,0.75
R2200,0.245112389427443,0.05217092291062181,1.0,0.38,0.8333333333333334
R2200,0.38374956432070695,0.05217092291062181,1.0,0.38,0.9166666666666666
R2200,0.6008008345083048,0.05217092291062181,1.0,0.1,0.9166666666666666
R2200,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,8.847617074509655,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,13.85188731402163,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,21.686605618721064,0.05217092291062181,1.0,0.05217092291062181,1.0
R2200,33.9526919761953,0.05217092291062181,1.0,0.1,0.8333333333333334
R2200,53.1565572177533,0.05217092291062181,1.0,0.38,0.16666666666666666
R2200,83.222254577792,0.05217092291062181,1.0,0.38,0.08333333333333333
R2200,130.293307533801,0.05217092291062181,1.0,0.38,0.0
R2200,203.9880567310155,0.05217092291062181,1.0,1.46,0.0
R2200,319.36503936014617,0.05217092291062181,1.0,1.46,0.0
R2200,500.0,0.05217092291062181,1.0,5.62,0.0
R2208,0.1,0.16729952208041873,0.75,0.16729952208041873,0.75
R2208,0.1565606557943096,0.16729952208041873,0.8333333333333334,0.16729952208041873,0.8333333333333334
R2208,0.245112389427443,0.16729952208041873,0.8333333333333334,0.1,0.8333333333333334
R2208,0.38374956432070695,0.16729952208041873,1.0,0.16729952208041873,1.0
R2208,0.6008008345083048,0.16729952208041873,1.0,0.16729952208041873,1.0
R2208,0.9406177265238869,0.16729952208041873,1.0,0.16729952208041873,1.0
R2208,1.472637281163324,0.16729952208041873,1.0,0.16729952208041873,1.0
R2208,2.3055705848607913,0.16729952208041873,1.0,0.1,1.0
R2208,3.6096164274587546,0.16729952208041873,1.0,0.1,1.0
R2208,5.651239150488556,0.16729952208041873,1.0,0.1,1.0
R2208,8.847617074509655,0.16729952208041873,1.0,0.1,1.0
R2208,13.85188731402163,0.16729952208041873,1.0,0.1,1.0
R2208,21.686605618721064,0.16729952208041873,1.0,0.16729952208041873,1.0
R2208,33.9526919761953,0.16729952208041873,1.0,0.16729952208041873,1.0
R2208,53.1565572177533,0.16729952208041873,1.0,0.38,0.4166666666666667
R2208,83.222254577792,0.16729952208041873,1.0,0.38,0.0
R2208,130.293307533801,0.16729952208041873,1.0,0.38,0.0
R2208,203.9880567310155,0.16729952208041873,0.75,5.62,0.0
R2208,319.36503936014617,0.16729952208041873,0.6666666666666666,5.62,0.0
R2208,500.0,0.16729952208041873,0.6666666666666666,21.5,0.0
R2226,0.1,0.182142683484797,0.6666666666666666,0.38,0.4166666666666667
R2226,0.1565606557943096,0.182142683484797,0.8333333333333334,0.38,0.4166666666666667
R2226,0.245112389427443,0.182142683484797,0.8333333333333334,0.38,0.6666666666666666
R2226,0.38374956432070695,0.182142683484797,0.9166666666666666,0.38,0.75
R2226,0.6008008345083048,0.182142683484797,1.0,0.38,0.9166666666666666
R2226,0.9406177265238869,0.182142683484797,1.0,0.38,0.9166666666666666
R2226,1.472637281163324,0.182142683484797,1.0,0.38,0.9166666666666666
R2226,2.3055705848607913,0.182142683484797,1.0,0.182142683484797,1.0
R2226,3.6096164274587546,0.182142683484797,1.0,0.182142683484797,1.0
R2226,5.651239150488556,0.182142683484797,1.0,0.1,1.0
R2226,8.847617074509655,0.182142683484797,1.0,0.1,1.0
R2226,13.85188731402163,0.182142683484797,1.0,0.182142683484797,1.0
R2226,21.686605618721064,0.182142683484797,1.0,0.182142683484797,1.0
R2226,33.9526919761953,0.182142683484797,1.0,0.182142683484797,1.0
R2226,53.1565572177533,0.182142683484797,1.0,0.182142683484797,1.0
R2226,83.222254577792,0.182142683484797,1.0,0.38,0.25
R2226,130.293307533801,0.182142683484797,1.0,0.38,0.0
R2226,203.9880567310155,0.182142683484797,1.0,0.38,0.0
R2226,319.36503936014617,0.182142683484797,1.0,1.46,0.0
R2226,500.0,0.182142683484797,1.0,1.46,0.0
R2338,0.1,0.05217092291062181,1.0,0.38,0.9166666666666666
R2338,0.1565606557943096,0.05217092291062181,1.0,0.38,0.9166666666666666
R2338,0.245112389427443,0.05217092291062181,1.0,0.38,0.9166666666666666
R2338,0.38374956432070695,0.05217092291062181,1.0,0.38,0.9166666666666666
R2338,0.6008008345083048,0.05217092291062181,1.0,0.1,0.9166666666666666
R2338,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,8.847617074509655,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,13.85188731402163,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,21.686605618721064,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,33.9526919761953,0.05217092291062181,1.0,0.05217092291062181,1.0
R2338,53.1565572177533,0.05217092291062181,1.0,0.1,0.6666666666666666
R2338,83.222254577792,0.05217092291062181,1.0,0.38,0.3333333333333333
R2338,130.293307533801,0.05217092291062181,1.0,1.46,0.0
R2338,203.9880567310155,0.05217092291062181,1.0,21.5,0.0
R2338,319.36503936014617,0.05217092291062181,1.0,21.5,0.0
R2338,500.0,0.05217092291062181,0.9166666666666666,21.5,0.0
R2340,0.1,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,0.1565606557943096,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,0.245112389427443,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,0.38374956432070695,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,0.6008008345083048,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,8.847617074509655,0.05217092291062181,1.0,0.05217092291062181,1.0
R2340,13.85188731402163,0.05217092291062181,1.0,0.1,0.9166666666666666
R2340,21.686605618721064,0.05217092291062181,1.0,0.1,0.4166666666666667
R2340,33.9526919761953,0.05217092291062181,1.0,0.38,0.0
R2340,53.1565572177533,0.05217092291062181,1.0,0.38,0.0
R2340,83.222254577792,0.05217092291062181,1.0,0.38,0.0
R2340,130.293307533801,0.05217092291062181,1.0,0.38,0.0
R2340,203.9880567310155,0.05217092291062181,1.0,0.38,0.0
R2340,319.36503936014617,0.05217092291062181,1.0,0.38,0.0
R2340,500.0,0.05217092291062181,1.0,1.46,0.0
R2362,0.1,0.05217092291062181,0.9166666666666666,0.38,0.6666666666666666
R2362,0.1565606557943096,0.05217092291062181,0.9166666666666666,0.38,0.6666666666666666
R2362,0.245112389427443,0.05217092291062181,0.9166666666666666,0.38,0.8333333333333334
R2362,0.38374956432070695,0.05217092291062181,0.9166666666666666,0.05217092291062181,0.9166666666666666
R2362,0.6008008345083048,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,8.847617074509655,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,13.85188731402163,0.05217092291062181,1.0,0.05217092291062181,1.0
R2362,21.686605618721064,0.05217092291062181,1.0,0.1,0.9166666666666666
R2362,33.9526919761953,0.05217092291062181,1.0,0.1,0.5
R2362,53.1565572177533,0.05217092291062181,1.0,0.38,0.16666666666666666
R2362,83.222254577792,0.05217092291062181,1.0,0.38,0.0
R2362,130.293307533801,0.05217092291062181,1.0,0.38,0.0
R2362,203.9880567310155,0.05217092291062181,1.0,1.46,0.0
R2362,319.36503936014617,0.05217092291062181,1.0,1.46,0.0
R2362,500.0,0.05217092291062181,1.0,5.62,0.0
R2377,0.1,0.08141953168269683,0.9166666666666666,0.38,0.3333333333333333
R2377,0.1565606557943096,0.08141953168269683,1.0,0.38,0.3333333333333333
R2377,0.245112389427443,0.08141953168269683,1.0,0.38,0.5
R2377,0.38374956432070695,0.08141953168269683,1.0,0.1,0.5
R2377,0.6008008345083048,0.08141953168269683,1.0,0.38,0.8333333333333334
R2377,0.9406177265238869,0.08141953168269683,1.0,0.38,0.6666666666666666
R2377,1.472637281163324,0.08141953168269683,1.0,0.1,0.75
R2377,2.3055705848607913,0.08141953168269683,1.0,0.1,0.9166666666666666
R2377,3.6096164274587546,0.08141953168269683,1.0,0.38,0.75
R2377,5.651239150488556,0.08141953168269683,1.0,0.1,0.75
R2377,8.847617074509655,0.08141953168269683,1.0,0.1,0.8333333333333334
R2377,13.85188731402163,0.08141953168269683,1.0,0.38,0.08333333333333333
R2377,21.686605618721064,0.08141953168269683,1.0,0.38,0.08333333333333333
R2377,33.9526919761953,0.08141953168269683,1.0,0.38,0.0
R2377,53.1565572177533,0.08141953168269683,1.0,0.38,0.0
R2377,83.222254577792,0.08141953168269683,1.0,0.38,0.0
R2377,130.293307533801,0.08141953168269683,1.0,0.38,0.0
R2377,203.9880567310155,0.08141953168269683,1.0,0.38,0.0
R2377,319.36503936014617,0.08141953168269683,1.0,1.46,0.0
R2377,500.0,0.08141953168269683,1.0,1.46,0.0
R2449,0.1,0.07478449574760791,0.9166666666666666,0.38,0.5
R2449,0.1565606557943096,0.07478449574760791,0.9166666666666666,0.38,0.5833333333333334
R2449,0.245112389427443,0.07478449574760791,0.9166666666666666,0.38,0.8333333333333334
R2449,0.38374956432070695,0.07478449574760791,1.0,0.07478449574760791,1.0
R2449,0.6008008345083048,0.07478449574760791,1.0,0.1,0.9166666666666666
R2449,0.9406177265238869,0.07478449574760791,1.0,0.1,0.8333333333333334
R2449,1.472637281163324,0.07478449574760791,1.0,0.1,0.8333333333333334
R2449,2.3055705848607913,0.07478449574760791,1.0,0.1,0.9166666666666666
R2449,3.6096164274587546,0.07478449574760791,1.0,0.1,0.75
R2449,5.651239150488556,0.07478449574760791,1.0,0.1,0.75
R2449,8.847617074509655,0.07478449574760791,1.0,0.1,0.5833333333333334
R2449,13.85188731402163,0.07478449574760791,1.0,0.38,0.3333333333333333
R2449,21.686605618721064,0.07478449574760791,1.0,0.38,0.16666666666666666
R2449,33.9526919761953,0.07478449574760791,1.0,0.38,0.0
R2449,53.1565572177533,0.07478449574760791,1.0,0.38,0.0
R2449,83.222254577792,0.07478449574760791,1.0,0.38,0.0
R2449,130.293307533801,0.07478449574760791,1.0,0.38,0.0
R2449,203.9880567310155,0.07478449574760791,0.8333333333333334,5.62,0.0
R2449,319.36503936014617,0.07478449574760791,1.0,5.62,0.0
R2449,500.0,0.07478449574760791,0.9166666666666666,21.5,0.0
R2557,0.1,0.06517462781510076,1.0,0.38,0.9166666666666666
R2557,0.1565606557943096,0.06517462781510076,1.0,0.1,0.9166666666666666
R2557,0.245112389427443,0.06517462781510076,1.0,0.1,0.9166666666666666
R2557,0.38374956432070695,0.06517462781510076,1.0,0.06517462781510076,1.0
R2557,0.6008008345083048,0.06517462781510076,1.0,0.06517462781510076,1.0
R2557,0.9406177265238869,0.06517462781510076,1.0,0.06517462781510076,1.0
R2557,1.472637281163324,0.06517462781510076,1.0,0.06517462781510076,1.0
R2557,2.3055705848607913,0.06517462781510076,1.0,0.06517462781510076,1.0
R2557,3.6096164274587546,0.06517462781510076,1.0,0.06517462781510076,1.0
R2557,5.651239150488556,0.06517462781510076,1.0,0.06517462781510076,1.0
R2557,8.847617074509655,0.06517462781510076,1.0,0.1,0.9166666666666666
R2557,13.85188731402163,0.06517462781510076,1.0,0.38,0.6666666666666666
R2557,21.686605618721064,0.06517462781510076,1.0,0.38,0.16666666666666666
R2557,33.9526919761953,0.06517462781510076,1.0,0.38,0.0
R2557,53.1565572177533,0.06517462781510076,1.0,0.38,0.0
R2557,83.222254577792,0.06517462781510076,1.0,0.38,0.0
R2557,130.293307533801,0.06517462781510076,1.0,0.38,0.0
R2557,203.9880567310155,0.06517462781510076,0.9166666666666666,1.46,0.0
R2557,319.36503936014617,0.06517462781510076,0.9166666666666666,5.62,0.0
R2557,500.0,0.06517462781510076,1.0,21.5,0.0
R2611,0.1,0.05217092291062181,0.9166666666666666,0.38,0.75
R2611,0.1565606557943096,0.05217092291062181,0.9166666666666666,0.1,0.8333333333333334
R2611,0.245112389427443,0.05217092291062181,1.0,0.38,0.9166666666666666
R2611,0.38374956432070695,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,0.6008008345083048,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,8.847617074509655,0.05217092291062181,1.0,0.05217092291062181,1.0
R2611,13.85188731402163,0.05217092291062181,1.0,0.1,0.9166666666666666
R2611,21.686605618721064,0.05217092291062181,1.0,0.1,0.5833333333333334
R2611,33.9526919761953,0.05217092291062181,1.0,0.38,0.0
R2611,53.1565572177533,0.05217092291062181,1.0,0.38,0.0
R2611,83.222254577792,0.05217092291062181,1.0,0.38,0.0
R2611,130.293307533801,0.05217092291062181,1.0,0.38,0.0
R2611,203.9880567310155,0.05217092291062181,1.0,1.46,0.0
R2611,319.36503936014617,0.05217092291062181,1.0,1.46,0.0
R2611,500.0,0.05217092291062181,1.0,1.46,0.0
R2792,0.1,0.06869016179090283,0.5833333333333334,0.38,0.16666666666666666
R2792,0.1565606557943096,0.06869016179090283,0.5833333333333334,0.38,0.16666666666666666
R2792,0.245112389427443,0.06869016179090283,0.8333333333333334,0.38,0.25
R2792,0.38374956432070695,0.06869016179090283,0.8333333333333334,0.38,0.3333333333333333
R2792,0.6008008345083048,0.06869016179090283,0.9166666666666666,0.38,0.8333333333333334
R2792,0.9406177265238869,0.06869016179090283,1.0,0.38,0.5833333333333334
R2792,1.472637281163324,0.06869016179090283,1.0,0.38,0.5833333333333334
R2792,2.3055705848607913,0.06869016179090283,1.0,0.38,0.8333333333333334
R2792,3.6096164274587546,0.06869016179090283,1.0,0.38,0.5
R2792,5.651239150488556,0.06869016179090283,1.0,0.1,0.8333333333333334
R2792,8.847617074509655,0.06869016179090283,1.0,0.1,0.75
R2792,13.85188731402163,0.06869016179090283,1.0,0.38,0.4166666666666667
R2792,21.686605618721064,0.06869016179090283,1.0,0.38,0.0
R2792,33.9526919761953,0.06869016179090283,1.0,0.38,0.0
R2792,53.1565572177533,0.06869016179090283,1.0,0.38,0.0
R2792,83.222254577792,0.06869016179090283,1.0,0.38,0.0
R2792,130.293307533801,0.06869016179090283,1.0,0.38,0.0
R2792,203.9880567310155,0.06869016179090283,1.0,0.38,0.0
R2792,319.36503936014617,0.06869016179090283,1.0,1.46,0.0
R2792,500.0,0.06869016179090283,1.0,1.46,0.0
R2836,0.1,0.05217092291062181,0.8333333333333334,0.38,0.5833333333333334
R2836,0.1565606557943096,0.05217092291062181,0.8333333333333334,0.38,0.5833333333333334
R2836,0.245112389427443,0.05217092291062181,0.9166666666666666,0.38,0.5833333333333334
R2836,0.38374956432070695,0.05217092291062181,0.9166666666666666,0.38,0.5833333333333334
R2836,0.6008008345083048,0.05217092291062181,0.9166666666666666,0.38,0.75
R2836,0.9406177265238869,0.05217092291062181,0.9166666666666666,0.1,0.75
R2836,1.472637281163324,0.05217092291062181,0.9166666666666666,0.1,0.8333333333333334
R2836,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2836,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2836,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2836,8.847617074509655,0.05217092291062181,1.0,0.05217092291062181,1.0
R2836,13.85188731402163,0.05217092291062181,1.0,0.05217092291062181,1.0
R2836,21.686605618721064,0.05217092291062181,1.0,0.05217092291062181,1.0
R2836,33.9526919761953,0.05217092291062181,1.0,0.05217092291062181,1.0
R2836,53.1565572177533,0.05217092291062181,1.0,0.38,0.75
R2836,83.222254577792,0.05217092291062181,1.0,0.38,0.5
R2836,130.293307533801,0.05217092291062181,1.0,1.46,0.3333333333333333
R2836,203.9880567310155,0.05217092291062181,1.0,5.62,0.25
R2836,319.36503936014617,0.05217092291062181,1.0,5.62,0.16666666666666666
R2836,500.0,0.05217092291062181,1.0,5.62,0.25
R2866,0.1,0.10171350971479927,0.6666666666666666,0.38,0.25
R2866,0.1565606557943096,0.10171350971479927,0.75,0.38,0.25
R2866,0.245112389427443,0.10171350971479927,0.8333333333333334,0.38,0.5833333333333334
R2866,0.38374956432070695,0.10171350971479927,0.8333333333333334,0.38,0.75
R2866,0.6008008345083048,0.10171350971479927,0.8333333333333334,0.1,0.75
R2866,0.9406177265238869,0.10171350971479927,1.0,0.38,0.4166666666666667
R2866,1.472637281163324,0.10171350971479927,1.0,0.38,0.6666666666666666
R2866,2.3055705848607913,0.10171350971479927,0.9166666666666666,0.38,0.4166666666666667
R2866,3.6096164274587546,0.10171350971479927,0.9166666666666666,0.38,0.75
R2866,5.651239150488556,0.10171350971479927,1.0,0.38,0.6666666666666666
R2866,8.847617074509655,0.10171350971479927,1.0,0.38,0.6666666666666666
R2866,13.85188731402163,0.10171350971479927,1.0,0.38,0.16666666666666666
R2866,21.686605618721064,0.10171350971479927,1.0,0.38,0.16666666666666666
R2866,33.9526919761953,0.10171350971479927,1.0,0.38,0.0
R2866,53.1565572177533,0.10171350971479927,1.0,0.38,0.0
R2866,83.222254577792,0.10171350971479927,1.0,0.38,0.0
R2866,130.293307533801,0.10171350971479927,1.0,0.38,0.0
R2866,203.9880567310155,0.10171350971479927,1.0,0.38,0.0
R2866,319.36503936014617,0.10171350971479927,0.9166666666666666,5.62,0.0
R2866,500.0,0.10171350971479927,0.8333333333333334,5.62,0.0
R2871,0.1,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,0.1565606557943096,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,0.245112389427443,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,0.38374956432070695,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,0.6008008345083048,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2871,8.847617074509655,0.05217092291062181,1.0,0.1,0.6666666666666666
R2871,13.85188731402163,0.05217092291062181,1.0,0.1,0.3333333333333333
R2871,21.686605618721064,0.05217092291062181,1.0,0.1,0.0
R2871,33.9526919761953,0.05217092291062181,1.0,0.38,0.0
R2871,53.1565572177533,0.05217092291062181,1.0,0.38,0.0
R2871,83.222254577792,0.05217092291062181,1.0,0.38,0.0
R2871,130.293307533801,0.05217092291062181,1.0,0.38,0.0
R2871,203.9880567310155,0.05217092291062181,0.9166666666666666,5.62,0.0
R2871,319.36503936014617,0.05217092291062181,0.8333333333333334,5.62,0.0
R2871,500.0,0.05217092291062181,0.9166666666666666,5.62,0.0
R2939,0.1,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,0.1565606557943096,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,0.245112389427443,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,0.38374956432070695,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,0.6008008345083048,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,0.9406177265238869,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,1.472637281163324,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,2.3055705848607913,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,3.6096164274587546,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,5.651239150488556,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,8.847617074509655,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,13.85188731402163,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,21.686605618721064,0.05217092291062181,1.0,0.05217092291062181,1.0
R2939,33.9526919761953,0.05217092291062181,1.0,0.1,0.8333333333333334
R2939,53.1565572177533,0.05217092291062181,1.0,0.38,0.0
R2939,83.222254577792,0.05217092291062181,1.0,0.38,0.0
R2939,130.293307533801,0.05217092291062181,1.0,0.38,0.0
R2939,203.9880567310155,0.05217092291062181,1.0,1.46,0.0
R2939,319.36503936014617,0.05217092291062181,1.0,5.62,0.0
R2939,500.0,0.05217092291062181,1.0,5.62,0.0
R2965,0.1,0.08141953168269683,0.5,0.38,0.16666666666666666
R2965,0.1565606557943096,0.08141953168269683,0.5833333333333334,0.38,0.16666666666666666
R2965,0.245112389427443,0.08141953168269683,0.5833333333333334,0.38,0.25
