rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_strength,servo_slew,static_margin,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin,search_best_sr
R7135,209.9163554336409,17.5842858959988,11.937724208715586,6,0.011219041074301,2.51183202257669,14.922155260894485,0.276514109044255,139.0197002513109,0.1456541006262352,7.999999999999999,,,,0.7333333333333333,False,False,td180-300,lat5-6,
R7136,82.38204724246627,15.742776509062583,5.233006210501795,1,0.0121973904502786,2.444884655979772,6.541257763127243,0.2655432706705398,68.44909015397823,-0.2001043709222532,1.0,1.3587988089338316,335.2521727374652,246.72686679826984,1.0,False,False,td80-120,lat1,
R7309,354.80018580132094,37.37955890267901,9.491823772588504,2,0.005514826592602,2.624678730651812,11.864779715735631,0.2193448610324391,124.68150549023684,-0.0401418482325448,1.0,5.790096482248505,447.9997067987973,77.37344415111072,1.0,False,False,td300+,lat2-3,
R7587,8.116201007149744,0.8602146561000319,9.435088032499104,4,0.0921245083787099,1.009002261357134,11.793860040623882,0.3833027629240863,156.61951655886747,0.1996459914202126,1.0,0.1,187.74109386255512,1877.4109386255511,1.0,True,False,td0-40,lat4,
R7647,312.2013410155477,35.39950437348753,8.819370399133922,2,0.0058954457115011,2.6571981699724434,11.0242129989174,0.3407179348361935,135.6319328210014,-0.1114034032552787,1.0,4.332910036713837,598.6649859805054,138.16695498126347,1.0,False,False,td300+,lat2-3,
R7688,346.60943167819937,40.61430777958492,8.534170607049596,6,0.0051237754184635,2.649593563330513,10.667713258811997,0.2964096621491526,157.69256050413605,0.2257605185021429,2.0,,,,0.4,False,False,td300+,lat5-6,
R7720,44.65097159509918,6.462201326800688,6.909560587337043,4,0.0144776090129704,1.1912075751210356,8.636950734171304,0.2092969703402914,76.87848285364296,-0.2830743116229676,1.0,1.016831587375873,140.49252415648894,138.16695498126344,1.0,False,False,td40-80,lat4,
R7735,63.824626888884126,11.723609831956248,5.444110457762829,4,0.0164489306443729,2.455325897292058,6.805138072203535,0.1579723084668781,176.1870662491146,0.1712116812872795,1.0,1.8157718801053533,250.87967161476035,138.1669549812634,1.0,False,False,td40-80,lat4,
R7792,150.8097630034608,14.390161265655516,10.48006066223824,3,0.0109951983374505,2.0145536951518563,13.1000758277978,0.3654778724943918,143.06058319879142,-0.000160748093797,1.0,4.332910036713837,335.2521727374652,77.37344415111072,1.0,False,False,td120-180,lat2-3,
R7835,200.8185421099314,31.818395807032903,6.311397448439055,4,0.0054019814834149,2.188474496019152,7.889246810548819,0.2063916240378428,117.25562563318805,0.0367573867357486,1.0,10.33946477085338,105.13494375563756,10.168315873758727,0.9333333333333332,False,False,td180-300,lat4,
R7855,337.900011103014,35.065222439887194,9.63632874944058,1,0.0065343395254965,2.91734918207766,12.045410936800724,0.4489742452288959,132.7229750406228,0.1993410251955401,1.0,1.3587988089338316,800.0,588.7552997104202,1.0,False,True,td300+,lat1,
R7900,64.75046905503515,6.801190570243423,9.520460923170052,2,0.0313412317603614,2.7140080005574947,11.900576153962566,0.0699161228528796,133.47060904910097,0.1116383712408315,1.0,0.4261187487198085,447.9997067987973,1051.3494375563755,1.0,False,False,td40-80,lat2-3,
R8015,114.73222806082195,12.149701351540616,9.443213848731649,5,0.0135779212073129,2.1004338351135328,11.804017310914558,0.1630853245819284,194.50365947249932,0.243087921415773,1.0,2.4264280325417045,78.67576203691237,32.42451907980095,1.0,False,False,td80-120,lat5-6,
R8026,106.92914768648762,14.432652250627523,7.408835592351946,1,0.014279910607058,2.6241083003070536,9.261044490439932,0.2752341508444659,112.9757614975604,-0.0561908897365655,1.0,1.3587988089338316,800.0,588.7552997104202,1.0,False,True,td80-120,lat1,
