rocket_id,design_id,regime_label,kp_simple,kd_simple,kp_full,kd_full,sr_simple_in_full,sr_full_in_full,sr_gap,sr_simple_go,sr_full_go,decision_agrees,false_approval,false_rejection,rms_simple_in_full,rms_full_in_full,rms_gap,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,final_label,nom_sr,sr_full_in_full_v2,sr_gap_v2,full_go_v2,simple_go,false_approval_v2,false_rejection_v2
R1656,1656,EASY,7.42,4.0,22.73,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,9.926787360066616,2.233860491699977,-7.692926868366641,1.2592825613122036,0.8410028436229615,0.0055787182959674,0.0588091173368167,-64.85910420498699,5.213677045849398,0.8246766557973704,175.1906446448508,3.862463295367766,5,0.0229827224466842,0.0494142531110334,0.2715759701236499,EASY,,1.0,0.33333333333333337,1,1,0,0
R1657,1657,EASY,46.78,16.0,31.43,1.0,1.0,1.0,0.0,1,1,1,0,0,5.809476619233588,0.5237326187535861,-5.285744000480002,0.0,0.515588545161359,0.0702947403586675,-0.1642812885952922,-33.54542195783768,11.091649778921004,2.307300033720307,157.97569398543317,9.168643547158176,6,0.0431623925880493,0.1716626007158703,0.1043114849178604,EASY,,1.0,0.0,1,1,0,0
R1658,1658,EASY,3.32,4.0,113.27,1.0,1.0,1.0,0.0,1,1,1,0,0,3.418591478569233,0.6932820596583747,-2.725309418910858,0.0,1.1017373177361485,0.0700768291455889,-0.0493459565072823,-25.02952957532426,6.513950209413055,2.023552285853099,71.27746123208573,2.6993317118964693,5,0.0168257865605106,0.0388545676395477,0.4427941850395938,EASY,,1.0,0.0,1,1,0,0
R1659,1659,EASY,295.07,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,1.7762679876564842,0.6957854037985003,-1.080482583857984,0.9911579069595712,0.7909930264445209,0.0342815747832808,0.217842436082553,-25.95828696064011,6.091289776685082,2.925837442469784,138.93435065053308,11.856797444910898,2,0.0311325721850605,0.0347874660726041,0.1015537131773801,EASY,,1.0,0.0,1,1,0,0
R1660,1660,EASY,1.0,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,5.577019040548566,0.5344592317128604,-5.042559808835706,0.0,0.8795003459416811,0.0931093064798414,-0.2269379298976949,-45.12996514138014,10.041753585819135,0.8203139864125841,161.70622686584767,10.84610044999875,5,0.0544066085564503,0.0161129795685955,0.4210028270468444,EASY,,1.0,0.0,1,1,0,0
R1661,1661,EASY,182.82,16.0,24.65,1.0,1.0,1.0,0.0,1,1,1,0,0,2.747965058504562,1.0677394064154964,-1.6802256520890655,0.0,0.6131604572426866,0.0630851083920527,-0.2972096558606514,-68.92042468298665,7.947170408351013,2.6868140113335284,98.395344827831,14.563959251403745,2,0.0196898886631567,0.147569009763823,0.1420935523941111,EASY,,1.0,0.0,1,1,0,0
R1662,1662,EASY,2.83,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,5.85428235230954,0.6899201963803212,-5.1643621559292185,1.235212535574144,1.1577802225994538,0.0669256676936834,0.108036305322596,-59.82189804566249,13.065339968629784,2.4607942755648344,113.73129407881106,8.936528056029497,6,0.0183460072950126,0.0484182426200849,0.2879910364587656,EASY,,1.0,0.0,1,1,0,0
R1663,1663,EASY,31.43,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,4.101603112002484,0.5028446652641353,-3.598758446738348,2.954266963509665,0.9168783231108052,0.0710906091890741,0.1827916581017308,-86.00945887713456,9.932829063937064,2.545684419116637,197.1306457025591,3.904433867943936,1,0.0190735958041874,0.1500691595132963,0.2280413998265457,EASY,,1.0,0.0,1,1,0,0
R1664,1664,EASY,4.6,4.0,22.73,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,11.781791828262069,0.7516840078604948,-11.030107820401572,2.355313241825217,0.9373483870414944,0.0331595611530599,0.2623574622305248,-49.25099994788116,5.792525981285031,2.705318890525158,144.9591419890604,8.507823230682904,2,0.0354290680721482,0.21426030171156,0.1871655032402938,EASY,,1.0,0.6666666666666667,1,0,0,1
R1665,1665,EASY,43.14,16.0,5.36,1.0,1.0,1.0,0.0,1,1,1,0,0,4.828033011587022,0.3710006073739884,-4.457032404213033,0.0,1.1487721767459356,0.078288615005387,-0.0401670608053569,-82.92517592237459,13.279070536382203,1.4160263705915366,195.6086770149615,10.205164890416,5,0.0459397525230558,0.1120982780594777,0.1133986921460216,EASY,,1.0,0.0,1,1,0,0
R1666,1666,EASY,59.67,16.0,31.19,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.524186955036097,0.6634079868977147,-5.860778968138382,0.0,1.1119933897951018,0.0572637468331523,-0.1505997846836387,-18.453580845455534,8.658757828073103,2.30347748602805,132.40680403301192,6.971625221952759,6,0.0682289261675377,0.0658023180034672,0.2456463258961921,EASY,,1.0,0.33333333333333337,1,1,0,0
R1667,1667,EASY,113.27,16.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,5.357601475228424,0.504502537867765,-4.853098937360659,0.0,0.5650353028458951,0.0451403495683466,-0.1635615383352029,-65.0252926597539,10.92033406386413,1.5392609686422225,181.1400466362392,11.20016759854629,6,0.0560468091259717,0.1431200095043599,0.299104509844917,EASY,,1.0,0.0,1,1,0,0
R1668,1668,EASY,4.6,4.0,43.14,1.0,1.0,1.0,0.0,1,1,1,0,0,5.729490953577141,0.4497503478941862,-5.279740605682955,1.1384262514060772,0.8550697705086081,0.0762489208524923,0.0661496051282395,-79.02914268361425,5.134548697331909,1.895475236709922,191.0456889386732,8.690338552196048,6,0.1446002349029228,0.0826357794805903,0.1170540770227066,EASY,,1.0,0.0,1,1,0,0
R1669,1669,EASY,5.4,4.0,69.63,1.0,1.0,1.0,0.0,1,1,1,0,0,3.5808056831753885,0.5373036488963506,-3.043502034279038,0.0,0.7877523855390425,0.0904596517841037,-0.1165233956233595,-63.91268951357637,12.30388186594739,0.6041640038994183,144.91655819223888,7.377724916038492,2,0.0638779070675128,0.1176332879160611,0.449620451779725,EASY,,1.0,0.0,1,1,0,0
R1670,1670,EASY,12.98,1.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,1.885306984281932,0.6622987789980116,-1.2230082052839202,6.386929326890989,0.7280158431368864,0.0216226542520197,0.2957758608765315,-69.38883118313396,7.231603500160094,0.9281522934508584,90.37801583489758,2.82427496191218,1,0.1089069747462131,0.2329905961432357,0.1051448614076582,EASY,,1.0,0.0,1,1,0,0
R1671,1671,EASY,88.81,16.0,69.63,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.318301717559224,0.4704954103854719,-5.847806307173752,0.0,1.0266325495844044,0.0346561006966385,-0.2793687093727461,-21.66828089654763,11.89273012845648,1.5247152864537108,172.91824517092743,12.183990574140472,2,0.1049045615127661,0.0209904321746837,0.0684236420392744,EASY,,1.0,0.33333333333333337,1,1,0,0
R1672,1672,FRAGILE,46.78,4.0,1.9,1.0,1.0,1.0,0.0,1,1,1,0,0,5.46799252177281,2.1765700127980536,-3.291422508974756,0.0,0.5299022994460685,0.0296393907112433,-0.0229086626764887,-66.90471159967491,12.910457225793358,2.76122321119161,84.25671233553425,13.004283738287397,6,0.078584675806806,0.164139359313761,0.3422406294828656,EASY,0.9666666666666668,0.9666666666666668,-0.033333333333333215,1,1,0,0
R1673,1673,EASY,31.43,4.0,50.74,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,9.801399003721349,1.8599302531416315,-7.941468750579717,0.0,0.6116016996015022,0.0131221370692346,-0.1822000885976326,-88.49121631801576,13.851323292212948,2.9411117809100342,112.93904488529628,13.056996833129112,4,0.1183945072889127,0.068958964721319,0.1953503189991151,EASY,1.0,1.0,0.33333333333333337,1,1,0,0
R1674,1674,EASY,11.97,1.0,272.09,1.0,1.0,1.0,0.0,1,1,1,0,0,1.4263883456456103,0.5236095840130995,-0.9027787616325108,3.590361032604544,0.6001735349672194,0.0214348382018443,0.2399394206782935,-79.65302112555031,8.515630032477207,2.547008173572603,151.90810624272655,14.253847028847789,2,0.0006986475099529,0.2491276344576179,0.1828977055055663,EASY,1.0,1.0,0.0,1,1,0,0
R1675,1675,EASY,3.6,4.0,46.78,1.0,1.0,1.0,0.0,1,1,1,0,0,5.619460568600172,0.9097137858785996,-4.709746782721573,0.4495449715180187,1.1325515893258538,0.0563967062200531,0.0512229558983401,-26.623154045158486,10.375353627532569,0.8271815894521863,105.8682992908218,6.995077962941236,6,0.1407255969162474,0.0962069822333438,0.2801449042441581,EASY,,1.0,0.0,1,1,0,0
R1676,1676,EASY,7.42,4.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,3.982093305050247,0.5542993611153847,-3.4277939439348626,3.20261628102013,0.831134755786971,0.0682990384912601,0.1916528456766723,-71.84046956668126,12.166737297534866,1.6613376965566444,184.4749016396621,4.248073638937847,3,0.02016392342496,0.1947604585583563,0.2486729581778961,EASY,,1.0,0.0,1,1,0,0
R1677,1677,EASY,3.6,4.0,6.84,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.64150488698026,1.8015607542712508,-5.839944132709009,0.7115610852238922,0.7177483026515277,0.0773729519572544,0.2146394113160055,-16.567188114980937,6.444798161653568,2.2448691491780632,72.06554944363594,5.988587492721575,5,0.0070312601136745,0.0930660907822348,0.4136082449461233,EASY,,1.0,0.33333333333333337,1,1,0,0
R1678,1678,EASY,2.4,4.0,133.21,1.0,1.0,1.0,0.0,1,1,1,0,0,2.516413388759997,0.4965504061998122,-2.019862982560185,0.0,1.0475273190059304,0.0723627065288376,-0.0354687323437135,-59.89929431764703,9.18162910409742,1.0850292427371098,174.27543402963522,3.9315539049935646,3,0.1236943881470142,0.1582474112906141,0.1734091841374811,EASY,,1.0,0.0,1,1,0,0
R1679,1679,EASY,5.36,1.0,24.65,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,7.981263745436031,2.720152556252047,-5.261111189183984,0.0,1.0278283661541745,0.0050840986787387,-0.0421496493141555,-49.72554549449959,9.902107838209542,1.6315556496257313,74.70361652658059,11.903917553818644,4,0.1006006846502331,0.0939349984395368,0.2721217101673416,EASY,1.0,1.0,0.6666666666666667,1,0,0,1
R1680,1680,EASY,43.14,16.0,10.18,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.928228399359121,1.8930379335350704,-5.0351904658240505,0.3460621677736551,0.9780192721428084,0.0773148875063851,0.0996835418984872,-17.769135637233333,11.05848787740382,2.354887386414905,64.34418312187987,5.254447417356584,6,0.0526163298734989,0.2455875146932943,0.4157421833218336,EASY,,1.0,0.33333333333333337,1,1,0,0
R1681,1681,EASY,46.78,4.0,113.27,1.0,1.0,1.0,0.0,1,1,1,0,0,2.196518152645901,1.0073860922660436,-1.1891320603798574,1.2183451903198674,0.608510130508799,0.0175390233667236,0.096938554295551,-62.16515359580045,11.65369356436325,2.199101413905624,85.3162413126669,4.1201856967751285,5,0.037667645619252,0.0557348645409075,0.2855780300215432,EASY,,1.0,0.0,1,1,0,0
R1682,1682,EASY,295.07,4.0,59.67,1.0,1.0,1.0,0.0,1,1,1,0,0,3.926695877104899,0.6615377217624054,-3.265158155342493,2.5716592419240074,1.094292349787504,0.0408264887934173,0.1906154217922297,-59.252237944121546,13.806218665017068,1.73379444290919,88.26954998772624,9.300301478941888,4,0.0086335953867106,0.0785264116993195,0.0712607057154071,EASY,,1.0,0.0,1,1,0,0
R1683,1683,EASY,3.6,4.0,22.73,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,8.17816183803187,0.4574326060025819,-7.720729232029289,2.055863474909258,0.8888421298506091,0.0513056420823657,0.1985575159137098,-54.675928882438974,10.265028161111072,2.5065439560798737,189.4738440872133,9.940892861261547,3,0.0681021876384344,0.2306472788131801,0.4274090360306016,EASY,,1.0,0.33333333333333337,1,1,0,0
R1684,1684,EASY,295.07,4.0,320.0,1.0,1.0,1.0,0.0,1,1,1,0,0,1.0581454438701596,0.5241263660955098,-0.5340190777746499,3.1709464464292068,0.7154027723673266,0.0239513790702403,0.2171382421095547,-69.0414938335303,7.04167776707931,2.009157784910955,172.3442877621547,11.270164962867014,1,0.1244678118753962,0.1889080135120368,0.1391291730520045,EASY,,1.0,0.0,1,1,0,0
R1685,1685,EASY,2.42,4.0,69.63,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.619417248980607,0.4947756595929887,-10.124641589387618,0.0440723683745603,1.1920535770048457,0.0909294904697672,0.0056142979908984,-44.4935662918494,13.311228585315302,2.887695795512477,137.3921233806056,9.403995866456558,5,0.0585216230309565,0.0509770977041028,0.2604358579700586,EASY,,1.0,0.6666666666666667,1,0,0,1
R1686,1686,EASY,2.42,4.0,69.63,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.739302249734363,0.5604169971381057,-10.178885252596258,0.3078173680729548,0.6631857636220001,0.0682884283600897,0.068933614289541,-25.116814781069223,8.978862190012025,2.843831428395178,129.16141159004036,10.13444103838906,5,0.0600926072009819,0.0538113714453313,0.2703807739246531,EASY,,1.0,0.6666666666666667,1,0,0,1
R1687,1687,EASY,88.81,16.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,2.290386009083134,0.5986858935994848,-1.6917001154836493,0.0,0.9186406922553736,0.0742588270278969,-0.1807192672273624,-65.14879767688332,8.858469531545984,2.4120199757965084,135.88837522321046,4.55404074349803,4,0.1488141680251804,0.2190148619916803,0.1976328110612091,EASY,,1.0,0.0,1,1,0,0
R1688,1688,EASY,36.68,16.0,22.73,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,18.147461856173297,1.8524209874205064,-16.295040868752793,0.0,0.8338416629784651,0.0163784315853075,-0.2523853417836589,-19.958686821933146,6.870106652937231,1.5635368119428024,177.78914072552055,10.363399289635682,5,0.0842739852931327,0.0312224964186494,0.4385690492692402,EASY,,1.0,0.6666666666666667,1,0,0,1
R1689,1689,EASY,88.81,64.0,26.73,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,11.989342553628058,0.4688462081033724,-11.520496345524686,0.0,0.9411074412285096,0.0495327739417384,-0.1062497222668451,-70.45691501543934,11.71210237273811,2.2753209066019053,198.6161625210148,8.169341618191833,3,0.109674224147893,0.2301439885120798,0.3340129221025435,EASY,,1.0,0.33333333333333337,1,1,0,0
R1690,1690,EASY,2.83,4.0,59.67,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.648168580351604,0.7812534660483427,-6.866915114303262,0.5434334689150182,0.5677028994596875,0.0887675099685555,0.0586959213351164,-51.60673418442522,6.510938758730799,2.7927669854901733,76.74023524298508,5.274582473332655,3,0.0508183719048738,0.0924469768188336,0.1475154101524659,EASY,,1.0,0.33333333333333337,1,1,0,0
R1691,1691,EASY,11.97,4.0,155.45,1.0,1.0,1.0,0.0,1,1,1,0,0,7.241935238099319,0.677957187613802,-6.563978050485517,0.0,0.7137064896789171,0.0295017066137837,-0.1752217762199405,-34.22033683282887,13.33711267732643,2.7654520812810226,108.30702425904548,13.45393919157672,3,0.0451325643683263,0.1067230924514355,0.3602758999552105,EASY,1.0,1.0,0.0,1,1,0,0
R1692,1692,EASY,2.83,4.0,70.18,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,9.22846314073634,0.8371103035723637,-8.391352837163979,1.2316448397193005,0.7106822097207779,0.0309970802817587,0.2018462502824832,-29.225912630306404,6.876413955351767,2.06207955743497,88.44887740837147,9.836201625455343,5,0.0027812043653891,0.1893338965294324,0.3229548077986893,EASY,,1.0,0.6666666666666667,1,0,0,1
R1693,1693,EASY,11.97,4.0,96.31,1.0,1.0,1.0,0.0,1,1,1,0,0,2.258556051620566,0.6152751155851829,-1.6432809360353833,2.3544970432082226,0.7575516484661688,0.063453950473395,0.0883481651844607,-72.29216369664462,9.451810656911912,0.6614242017686665,127.6172685154948,2.9527577360639965,3,0.097092768290742,0.2418423243633972,0.3524390225505445,EASY,,1.0,0.0,1,1,0,0
R1694,1694,EASY,3.32,4.0,88.81,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,8.222599293791752,0.4840749791357027,-7.73852431465605,1.00798166438296,1.061570553299124,0.0189770226669678,0.0437797460892323,-68.56890259700265,9.134247077820865,0.7972499034752747,186.63684164982288,12.05615320060778,6,0.074122550735268,0.1116399239568102,0.1620610928058687,EASY,,1.0,0.6666666666666667,1,0,0,1
R1695,1695,EASY,295.07,4.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,2.57238876091375,0.5009851084354148,-2.071403652478335,1.792086995911698,0.6576411494617593,0.0341665377873469,0.1296090518382732,-66.48785518782782,9.506887736633884,2.078432869557215,149.11967042844853,11.028174465723383,5,0.0582656765752825,0.1592490698719052,0.2941696300852003,EASY,,1.0,0.0,1,1,0,0
R1696,1696,EASY,10.18,4.0,168.58,1.0,1.0,1.0,0.0,1,1,1,0,0,5.780882935509386,0.7013287117147705,-5.079554223794615,0.0,0.5463651357063715,0.0257102780463869,-0.0311492058964225,-24.224616216457107,7.616475376606462,2.835541765912801,140.26731617590616,4.547204774662291,3,0.0220377632744333,0.2117592931015704,0.0974576799439818,EASY,,1.0,0.0,1,1,0,0
R1697,1697,EASY,81.89,16.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,5.922480835799159,0.6970273291837147,-5.225453506615445,2.100281549516552,0.9437931879357594,0.0598347164878434,0.2685553777791709,-27.11124296904803,11.33177006042474,1.0802154778798263,105.02811554231351,13.80742455469158,3,0.0240507977622438,0.1257761802572904,0.2529835904896751,EASY,,1.0,0.0,1,1,0,0
R1698,1698,EASY,19.32,4.0,295.07,1.0,1.0,1.0,0.0,1,1,1,0,0,7.010849309331017,0.6644299552407315,-6.346419354090286,1.8062751773135688,0.9139488722150976,0.0158569403854787,0.175150225769528,-50.20799668683208,5.705111909149575,2.130581869605651,107.00700378914834,11.352012276399948,1,0.0268025947510661,0.2019064955890051,0.0810131449770567,EASY,1.0,1.0,0.0,1,1,0,0
R1699,1699,EASY,295.07,4.0,26.73,1.0,1.0,1.0,0.0,1,1,1,0,0,3.126815155108661,0.8700227795641621,-2.256792375544499,4.264110651103519,0.8272374452908438,0.0424004178646769,0.2443085554877671,-83.65357662776394,7.612691343736213,2.064849073517059,97.53860490424762,7.893018055182508,3,0.0481210301607023,0.1613680819041821,0.0752880758651197,EASY,,1.0,0.0,1,1,0,0
R1700,1700,EASY,24.65,1.0,133.21,1.0,1.0,1.0,0.0,1,1,1,0,0,0.991137924048036,0.7632332940602883,-0.2279046299877478,3.723193700880695,1.090440572427596,0.0999892464534816,0.2888900729891183,-46.585502869875896,6.449362665189007,1.174449684579132,70.74404808815781,3.1871222686864646,4,0.1091486631129018,0.1341814600735294,0.210224653235455,EASY,,1.0,0.0,1,1,0,0
R1701,1701,EASY,43.14,4.0,88.81,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,13.137986354462804,4.09763248216981,-9.040353872292991,0.0,0.9894058733103988,0.0137002264580723,-0.0135673923243948,-72.18696294995831,9.251389584288436,2.6873914999238906,171.71322768710448,14.064835569605528,5,0.0494273339916664,0.1726088792731532,0.055593420502652,FRAGILE,0.7666666666666667,0.7666666666666667,0.4333333333333334,1,0,0,1
R1702,1702,EASY,320.0,64.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,7.180773133233184,0.648251011197038,-6.532522122036146,0.0,0.6484781677243157,0.0821075538329929,-0.2394812337460559,-42.99564531435862,8.56374819073175,1.810682240402836,92.79383581132817,14.263486254017224,2,0.0972678593518032,0.0093934676715398,0.3684011774270463,EASY,,1.0,0.0,1,1,0,0
R1703,1703,EASY,26.73,16.0,69.63,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,6.326492799807268,0.4434085129724098,-5.883084286834858,0.0,1.1134590084006222,0.0561457971611117,-0.2564508237143119,-55.32473826793236,13.84529409362099,2.321156175294638,175.68250923897244,10.154537747258283,1,0.0853141133195623,0.0672978974684269,0.4420096434917625,EASY,,1.0,0.33333333333333337,1,1,0,0
R1704,1704,EASY,2.42,4.0,19.32,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.111682541905129,0.5181622558189113,-9.593520286086216,0.2042575285023464,0.9282379709824268,0.0558151448242826,0.0156474897285646,-57.36380088300314,11.427781411663611,1.7358328748896334,154.82435937126024,7.983951227529747,3,0.0029533392880134,0.0260099774903092,0.0723394344891521,EASY,,1.0,0.6666666666666667,1,0,0,1
R1705,1705,EASY,59.67,16.0,81.89,1.0,1.0,1.0,0.0,1,1,1,0,0,4.218061677113403,0.4229866749592319,-3.7950750021541713,0.0,0.8118765107132051,0.06375709849857,-0.0497613725423079,-68.85296842286962,10.726979215399364,1.994989216088885,181.5364159881445,7.600759083056298,3,0.0462907655630242,0.190150348062084,0.4301604469338549,EASY,,1.0,0.0,1,1,0,0
R1706,1706,EASY,1.9,64.0,59.67,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.500128291620475,0.8416591754629382,-6.658469116157536,0.0,0.636622229185445,0.0123069463951862,-0.2854653857534679,-69.57247895607799,7.447548517274175,0.930281836527822,76.64444078679774,13.569127293693718,1,0.0851565726246221,0.0398148490134061,0.2931210915720794,EASY,,1.0,0.33333333333333337,1,1,0,0
R1707,1707,FRAGILE,320.0,1.0,59.67,1.0,0.0,1.0,1.0,0,1,0,0,1,30.30430930436391,1.9073961710191225,-28.396913133344786,2.1218408960012884,0.5625902675728165,0.0059266841401157,0.122449324873977,-71.10377128759676,5.536272468559212,1.5134612137517198,195.8159825522434,10.3662973826193,4,0.0425433193675876,0.1923824422727595,0.4386510657721507,FRAGILE,0.9333333333333332,0.9333333333333332,0.9333333333333332,1,0,0,1
R1708,1708,EASY,6.84,4.0,69.63,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,7.457499933817409,0.5739404894408777,-6.883559444376531,3.286546201238162,0.9316120940405266,0.0611043259893533,0.2705239405126424,-55.23001099105927,11.442809003523342,1.8577233946298413,120.27845922704752,12.471043506454444,2,0.0302141998419649,0.0163342156833053,0.1451511302593374,EASY,,1.0,0.33333333333333337,1,1,0,0
R1709,1709,EASY,16.43,4.0,26.73,1.0,1.0,1.0,0.0,1,1,1,0,0,4.54996378793594,1.2065303088970405,-3.3434334790388998,2.309423371737744,0.5962384933623692,0.0433302680042015,0.17176555006062,-71.57900832701,13.952063552898643,2.547623435477128,90.43451715031024,6.5377975805418345,5,0.0365297671503329,0.2137233746347575,0.3735859742272739,EASY,,1.0,0.0,1,1,0,0
R1710,1710,EASY,46.78,16.0,31.19,1.0,1.0,1.0,0.0,1,1,1,0,0,3.9531748083213287,0.96521330144779,-2.9879615068735386,0.0,1.1424821701986765,0.0137781518661589,-0.076997757889417,-64.84029864695994,8.206681044036653,0.9804662836213336,148.34881088094838,2.6159259808395605,3,0.0364441388899908,0.0897184070374945,0.364837227476288,EASY,,1.0,0.0,1,1,0,0
R1711,1711,EASY,2.83,4.0,81.89,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,10.347359460435472,0.4355448583337901,-9.911814602101682,0.9806360866730472,0.8454809156118761,0.0809685878970739,0.0965972430765927,-49.85585784402071,11.970645990118475,2.167928591926256,190.63497114732,11.937396650173875,3,0.1371533055773552,0.0518889792156017,0.1536782634280362,EASY,,1.0,0.6666666666666667,1,0,0,1
R1712,1712,EASY,10.18,4.0,31.43,1.0,1.0,1.0,0.0,1,1,1,0,0,3.925460157418053,1.0224132594403477,-2.903046897977705,0.0,1.0057340303430018,0.0177409488198732,-0.0156739839060068,-53.87244938018292,7.940949816377182,1.5665953316132597,78.63002251077809,14.513942518347646,3,0.0933240313415947,0.1517174311512284,0.2527682607213106,EASY,1.0,1.0,0.0,1,1,0,0
R1713,1713,FRAGILE,320.0,1.0,12.98,1.0,0.0,1.0,1.0,0,1,0,0,1,156.8431635796031,4.992276491508148,-151.85088708809496,0.5468510218725191,0.8940804800716138,0.0122068298334922,0.1214802859074371,-24.900040393921216,13.745410573280775,2.750252214176776,98.58368487379546,8.629732076454832,6,0.0590156997622414,0.0698995020762118,0.1161805132690814,FRAGILE,0.7666666666666667,0.7666666666666667,0.7666666666666667,1,0,0,1
R1714,1714,EASY,46.78,4.0,46.78,1.0,1.0,1.0,0.0,1,1,1,0,0,7.545958274780339,2.3829732100216905,-5.162985064758648,0.0,0.8768736199095504,0.0203388900641141,-0.0588368263354404,-34.40769316771405,9.434229569417171,2.9271792347951,130.10614614547825,14.780830064744729,5,0.006587537905877,0.2389701475260776,0.285929377129856,FRAGILE,0.7333333333333333,0.7333333333333333,-0.2666666666666667,1,1,0,0
R1715,1715,EASY,320.0,1.0,36.97,1.0,0.0,1.0,1.0,0,1,0,0,1,322.6580250504936,4.290442316643977,-318.3675827338496,3.093366291352007,0.949477700533125,0.0080459545353752,0.2455772747121888,-67.99447478676724,10.203277258218725,2.619146346338,76.22832333256515,8.318152968574827,6,0.140433514860729,0.1033333342453936,0.282825644425026,FRAGILE,0.5666666666666667,0.5666666666666667,0.5666666666666667,1,0,0,1
R1716,1716,EASY,295.07,64.0,88.81,1.0,1.0,1.0,0.0,1,1,1,0,0,4.169374229703475,0.3985795109773117,-3.770794718726164,0.0,0.9595667216647444,0.0799158711064071,-0.1545322487229321,-69.87898169795807,7.25263222427825,1.8783174611537083,189.8581513256952,9.381345037116697,4,0.063096120516417,0.1877517389804316,0.3602028967901357,EASY,,1.0,0.0,1,1,0,0
R1717,1717,EASY,46.78,64.0,88.81,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,11.824071584923509,0.6418835149226775,-11.182188070000832,0.0,0.9761574995851536,0.0919267224768358,-0.0326459883093513,-76.3943531671208,12.234496530168013,1.5732618935765217,125.98284923884854,8.38754348829747,5,0.0356746550650746,0.057203587965048,0.3329345715534008,EASY,,1.0,0.6666666666666667,1,0,0,1
R1718,1718,EASY,4.6,4.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,3.219586976452206,0.8856283681351499,-2.333958608317056,0.8423640268928243,0.5821961056889372,0.0783458388309542,0.0412058403740954,-70.00985110499357,7.477325314698413,1.0542293441465438,89.80944336176745,4.360232972027411,5,0.0243355600619492,0.157783351473207,0.3672883845895113,EASY,,1.0,0.0,1,1,0,0
R1719,1719,EASY,5.36,4.0,36.68,1.0,0.3333333333333333,1.0,0.6666666666666667,0,1,0,0,1,8.784767433480011,0.765933971682803,-8.01883346179721,2.567091419556096,0.5112628987710783,0.0689117819436036,0.1729643321302096,-77.90446658490734,8.033953450656252,2.476589457538669,93.11998537378156,4.18024241953877,3,0.0295420878943058,0.0013316532307133,0.2872631307315993,EASY,,1.0,0.6666666666666667,1,0,0,1
R1720,1720,EASY,3.6,4.0,50.74,1.0,1.0,1.0,0.0,1,1,1,0,0,2.6209833745584152,0.7337751284851711,-1.887208246073244,0.8263939488972186,0.7046385632732328,0.0601279941593337,0.0780003567641242,-30.128897833837406,10.113796711078836,0.7269160796012752,123.10331290549004,5.704082019911693,4,0.0097382241841102,0.1940595479387255,0.4399966782430543,EASY,,1.0,0.0,1,1,0,0
R1721,1721,EASY,24.65,16.0,24.65,1.0,0.6666666666666666,1.0,0.3333333333333333,1,1,1,0,0,10.795228067466104,0.656853327467108,-10.138374739998996,0.0,0.5725192821700996,0.0482782216015559,-0.1052526518263529,-77.43877314307151,5.714007782672683,2.4807040561165365,146.94740403987169,7.880960689282902,2,0.0106708527426921,0.2419732906197469,0.0620248462016657,EASY,,1.0,0.33333333333333337,1,1,0,0
