rocket_id,regime_label,theta0_deg,sr,rms_deg,peak_deg,diverge_rate,best_Kp,best_Kd,Iyy,authority_inertia_ratio,static_margin,motor_scale,max_gimbal_deg,wind_strength,servo_slew_deg_s,p_unstable
R0641,FRAGILE,25.0,0.0,40.971808594516816,89.00163081405262,1.0,80.0,1.0,0.0248598483253072,1703.6894212870814,-0.2765461461739562,2.901507200600083,14.597055143570833,0.1412169680900634,166.7013026374666,0.0
R0641,FRAGILE,30.0,0.0,48.20017698574262,102.73447630544756,1.0,80.0,1.0,0.0248598483253072,1703.6894212870814,-0.2765461461739562,2.901507200600083,14.597055143570833,0.1412169680900634,166.7013026374666,0.0
R0671,FRAGILE,0.0,1.0,5.372670864749116,10.57765097340184,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,1.0,0.8,7.272246316656206,14.387544200952822,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,2.0,0.6,6.456812707312683,13.930980407536968,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,3.0,0.8,8.397136013004268,16.189908175801712,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,5.0,0.8,6.873363153579794,14.284427163194039,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,7.0,0.6,8.483363601098393,16.135627816450675,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,10.0,0.6,7.886499126622093,15.205723995381316,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,13.0,0.2,13.860470387855846,24.44903388075276,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,17.0,0.0,17.01815306536053,28.42275849338214,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,21.0,0.2,19.935379836841786,33.669902221830924,0.0,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,25.0,0.0,24.49950362609162,40.577630909487006,0.4,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0671,FRAGILE,30.0,0.0,27.58463880292652,44.852006064681866,0.4,5.0,1.0,0.0119608486579813,1929.8833040356665,-0.111006642473341,1.916667652019402,12.043320135765432,0.1092637685746428,140.4584476036568,0.0
R0680,FRAGILE,0.0,1.0,3.231824577118963,8.755632483374317,0.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,1.0,1.0,2.846243932086739,8.246672476094037,0.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,2.0,0.8,6.266288890656519,17.097060597025287,0.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,3.0,0.6,9.625079166864454,23.999844449644414,0.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,5.0,0.8,14.238818245890817,34.26624787407692,0.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,7.0,0.0,18.20326297709526,42.74012300430935,0.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,10.0,0.0,24.087411192474057,54.90050726768904,1.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,13.0,0.0,31.80895261628674,73.97683030672187,1.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,17.0,0.0,38.87070514291907,100.42118776725161,1.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,21.0,0.0,46.54884302347656,145.38273031375144,1.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,25.0,0.0,49.31705648466759,163.55435621635894,1.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0680,FRAGILE,30.0,0.0,51.2852088831908,107.28623552850925,1.0,80.0,1.0,0.0265798645710051,991.5033640622933,0.2017490144168668,2.222401697142489,11.858353587633188,0.0992631665578442,183.35763296477708,1.1013684225271587
R0688,FRAGILE,0.0,0.8,4.572919709815899,13.725632310649138,0.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,1.0,0.4,7.322455862245043,22.735823294105455,0.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,2.0,0.2,10.131535277858273,30.830337542688817,0.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,3.0,0.0,15.072923398542514,54.89644695588106,0.6,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,5.0,0.0,22.11062130971851,82.21817095337076,0.8,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,7.0,0.0,32.97550538636225,126.38458893440509,1.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,10.0,0.0,43.463756349516515,124.54440573654217,1.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,13.0,0.0,51.31212678506158,129.53445717186548,1.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,17.0,0.0,56.83678068186816,133.67312208851098,1.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,21.0,0.0,73.38924256835679,172.89404056809514,1.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,25.0,0.0,88.03567454341486,230.4594026186186,1.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0688,FRAGILE,30.0,0.0,95.61830997591491,254.29700342254387,1.0,80.0,1.0,0.0134933398903942,2062.0477461117725,0.255268816788525,2.9364256864151463,9.475435130958644,0.359026189190718,102.71346314191057,3.2997008128460523
R0748,FRAGILE,0.0,1.0,5.519876999764452,12.333363335921002,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,1.0,0.4,5.959551434594195,14.598204899479004,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,2.0,0.8,4.304906786643746,11.05187071420624,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,3.0,0.8,7.4419310706891295,16.582365583603632,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,5.0,0.4,10.599852712939551,21.617260714394476,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,7.0,0.8,8.7367955501288,17.4447239809286,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,10.0,0.4,13.162544028240074,24.891044229636996,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,13.0,0.2,13.693986405550865,25.80763150697021,0.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,17.0,0.0,19.604755401953643,36.41919304447468,0.2,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,21.0,0.0,24.565601241871963,46.03023170992425,0.6,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,25.0,0.0,32.183452833289934,61.279581554819416,1.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0748,FRAGILE,30.0,0.0,37.36751977190443,72.04115690593892,1.0,40.0,2.0,0.010191338744936,2509.6848593977584,-0.020708696357981,2.1344932053185497,11.982726616992222,0.0749100124593177,67.9839544553422,0.0
R0759,FRAGILE,0.0,0.8,3.6117632552595547,10.143188437645014,0.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,1.0,1.0,3.0301360085510796,8.188837151641374,0.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,2.0,0.4,7.7453877802552995,19.315490538412984,0.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,3.0,0.4,8.860502224140856,22.189701107661712,0.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,5.0,0.0,13.430262486187797,32.243829893700195,0.2,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,7.0,0.0,14.960834408761434,35.91549882025178,0.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,10.0,0.0,24.278851408455193,67.9995597272424,1.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,13.0,0.0,29.0046379332483,82.57583031573661,1.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,17.0,0.0,33.4489937834774,100.47033982824608,1.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,21.0,0.0,43.88527862632111,135.81492641068874,1.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,25.0,0.0,52.31819570358201,174.84531044013883,1.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0759,FRAGILE,30.0,0.0,57.734805225107834,190.48063618127495,1.0,80.0,1.0,0.0117237357226526,3416.5075118506174,0.1470903986745203,2.897912768303803,13.82175184894832,0.4068091944970474,151.6370489080444,1.468023781014578
R0866,FRAGILE,0.0,0.8,3.9739194320601086,11.282630345297708,0.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,1.0,0.6,7.776376488227603,21.934879172790556,0.2,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,2.0,0.0,8.609284295893268,26.767446708565153,0.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,3.0,0.4,9.009489650898717,25.155496760657673,0.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,5.0,0.2,13.702797115924676,38.032332237193216,0.2,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,7.0,0.0,20.67278883583897,55.00339775874555,1.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,10.0,0.0,30.039961170939268,74.09952732674853,1.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,13.0,0.0,40.08345058685142,96.06388632597357,1.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,17.0,0.0,59.43032771580816,149.93695605349254,1.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,21.0,0.0,66.5891202345232,175.50876619667642,1.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,25.0,0.0,71.73672775997719,200.6621540762019,1.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0866,FRAGILE,30.0,0.0,81.33538793444598,274.46193465025226,1.0,80.0,1.0,0.0119979341770969,1653.5565783834577,0.2264436338759923,2.1088431471313385,9.40765225357688,0.0632295385276821,148.16307898203755,2.7134922561949173
R0954,FRAGILE,0.0,1.0,2.041500224265262,6.390553021508982,0.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,1.0,0.6,4.832579462046412,14.231266391571026,0.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,2.0,0.8,5.359202582309152,15.887975456502298,0.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,3.0,0.0,10.0710116146206,30.946173505876562,0.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,5.0,0.0,12.959892594608727,38.4178386764478,0.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,7.0,0.0,16.029790750699615,46.01012373376006,0.6,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,10.0,0.0,19.891893762739688,49.27841387855998,0.8,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,13.0,0.0,27.98357067775969,65.59880725574232,1.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,17.0,0.0,37.45323653894337,84.77301330832994,1.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,21.0,0.0,44.803733815778614,99.76501255404636,1.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,25.0,0.0,51.9221159172468,116.27653766348612,1.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0954,FRAGILE,30.0,0.0,59.83290768006348,140.38552015279302,1.0,80.0,1.0,0.0200691556067186,1518.940042174076,0.0569469022950717,2.9783179079702222,10.235255270127473,0.1305198423496357,160.4405185155291,0.8795758268170523
R0958,FRAGILE,0.0,0.6,9.937669496677547,21.865592317320242,0.2,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,1.0,0.4,9.516513366539503,19.446948064302145,0.0,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,2.0,0.2,10.42229121452101,24.53856717178663,0.0,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,3.0,1.0,7.112641964303824,15.002484879457105,0.0,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,5.0,0.4,13.210535268033684,27.616327662295856,0.2,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,7.0,0.6,9.956295967791084,21.509460312305805,0.0,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,10.0,0.2,13.537223374524709,27.40053244484169,0.0,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,13.0,0.2,17.56667487888464,34.09499975270127,0.2,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,17.0,0.0,15.351088587106869,28.355821471274247,0.0,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,21.0,0.0,22.922600605206558,45.03259544231255,0.4,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,25.0,0.0,21.063011289931087,41.43274920711872,0.2,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0958,FRAGILE,30.0,0.0,32.6091302258497,60.00788943522268,0.8,40.0,2.0,0.0103390964854125,3018.6934334507464,0.1722708644672265,2.8320790580276656,11.020371263952024,0.3905760239746831,166.06288469924658,1.3965140893125003
R0982,FRAGILE,0.0,0.8,4.07120018600126,11.37534851300159,0.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,1.0,0.6,5.945581144081354,17.122939668313915,0.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,2.0,0.2,9.583898388478385,28.568654478092746,0.2,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,3.0,0.0,12.651536685503425,39.75934689438405,0.2,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,5.0,0.0,16.11718564715789,51.66245497227053,0.8,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,7.0,0.0,20.15900816155081,66.35668465816109,1.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,10.0,0.0,24.17994349826163,80.73341326884335,1.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,13.0,0.0,29.456298527309535,95.29680480053545,1.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,17.0,0.0,37.95754813396438,109.92658732756763,1.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,21.0,0.0,41.661450955134605,96.38822029498449,1.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,25.0,0.0,46.49614427374813,102.9438540859322,1.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R0982,FRAGILE,30.0,0.0,51.59309789793622,112.22552095925758,1.0,80.0,1.0,0.0162252508739767,2107.176835593261,-0.2952120685809895,2.3452455217478265,14.578206194741108,0.3409810363448179,166.6415828278453,0.0
R1021,FRAGILE,0.0,0.8,5.929895547338106,13.962014626230404,0.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,1.0,0.8,5.113429447160572,11.680152082266769,0.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,2.0,0.8,5.314163024826299,13.164344277566244,0.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,3.0,0.6,6.9914586558409155,15.835890860455157,0.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,5.0,0.4,8.693922936921812,19.45045986311228,0.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,7.0,0.8,9.19476719831162,19.90727263624762,0.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,10.0,0.0,13.810662094837019,30.424981666612133,0.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,13.0,0.0,19.479409824072693,42.594097297235535,0.6,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,17.0,0.0,22.672464586789847,47.94885230684202,0.8,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,21.0,0.0,30.68237725351105,64.63742437789972,1.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
R1021,FRAGILE,25.0,0.0,40.606030294542606,86.60599883012007,1.0,40.0,1.0,0.0100247784702589,3293.598580844671,-0.1562148463192356,2.270590009577845,14.541416990144182,0.3620767950540466,142.28952536366347,0.0
