rocket_id,design_id,regime_label,best_Kp,best_Kd,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,full_success_rate,full_rms,full_end,full_max_theta,full_peak,full_u_sat,full_slew_sat,delta_rms_wind,delta_end_wind,delta_theta_wind,delta_success_wind,decision_flip_wind,delta_rms_backlash,delta_end_backlash,delta_theta_backlash,delta_success_backlash,decision_flip_backlash,delta_rms_slew,delta_end_slew,delta_theta_slew,delta_success_slew,decision_flip_slew,delta_rms_latency,delta_end_latency,delta_theta_latency,delta_success_latency,decision_flip_latency,delta_rms_sensor_noise,delta_end_sensor_noise,delta_theta_sensor_noise,delta_success_sensor_noise,decision_flip_sensor_noise,delta_rms_thrust_var,delta_end_thrust_var,delta_theta_thrust_var,delta_success_thrust_var,decision_flip_thrust_var,delta_rms_deadband,delta_end_deadband,delta_theta_deadband,delta_success_deadband,decision_flip_deadband,dominant_fidelity,dominant_delta_rms,n_decision_flips,decision_flip_modules
R0013,13,EASY,10.0,4.0,1.3861302160309956,1.5865265105989432,0.0168183256084227,0.1497780718337762,-45.68402241341572,12.204208164047714,31.54121641500249,21.09780900631713,8.881439062164269,2,0.1443057454820576,0.0476857133872634,0.16410925330232,0.3333333333333333,11.002925907878792,22.759011227945155,40.91157110096707,40.91157110096707,0.0,0.07277777777777777,-8.132320050862488,-14.54693826834593,-22.82280679730071,0.3333333333333333,1,-0.5087534649184597,-2.767733876779701,-4.37028652190763,0.0,0,-3.4865260107314873,-17.094109442699942,-24.491602944502468,0.6666666666666667,1,1.6286303680396301,4.571747996933677,-6.930441391017219,-0.3333333333333333,0,-10.700238489948244,-22.529529090108657,-40.15131446968879,0.6666666666666667,1,-1.0883679544712024,-4.416326735059798,-7.446327754286777,0.0,0,0.3587350353824643,0.530049744272894,8.20866154163447,0.0,0,sensor_noise,10.700238489948244,3,wind slew sensor_noise
R0014,14,INFEASIBLE,10.0,4.0,1.632625110725969,1.703718766216161,0.0169085144341327,0.1353788342309521,-54.52562158306392,9.17669194290533,26.460083086559635,84.64748216742542,13.43644842675564,5,0.1113286347145171,0.1194104604701807,0.1873972495093119,0.0,10.432286089348823,25.04365578118049,28.287898440231913,28.287898440231913,0.0,0.07944444444444444,-5.206785774753887,-10.747015935044864,4.289915702863375,0.6666666666666666,1,0.02369703153747338,-11.080775706284205,-8.118872752980689,0.6666666666666666,1,-2.460733867244743,-18.356342586637833,-5.456333833862288,1.0,1,0.6655714552834251,0.6841036783482117,3.45165647576259,0.0,0,-9.471446731217235,-23.904134268948468,-26.146062860092172,1.0,1,-0.8065701501775848,-3.8864268418440595,0.7824707090894627,0.0,0,-0.6667471767980153,-3.7394923988909703,10.893639115643609,0.3333333333333333,0,sensor_noise,9.471446731217235,4,wind backlash slew sensor_noise
R0015,15,FRAGILE,10.0,4.0,0.3165636857515615,0.9776828611071772,0.0105511775151232,0.0502848470269766,-30.350501904307727,13.443080261820745,30.084665758957318,54.65294934853483,11.93723802138688,6,0.044125953054493,0.0502309005695302,0.201417130660181,0.6666666666666666,8.660395594320462,10.011098481299824,17.198065352050705,17.198065352050705,0.0,0.07388888888888889,-4.623923953352109,-2.004485097337243,-0.2802248265578342,0.0,0,-0.365508192285267,0.77032790210286,0.929922951188221,0.0,0,47.21385154705904,59.17725239705054,82.29421915940982,-0.6666666666666666,1,0.09897872352686043,1.1826942632972877,2.7169319706280284,0.0,0,-7.011842686610376,-6.646833218636676,-11.083527328931119,0.33333333333333337,0,-0.02255344882722632,4.157741621910363,7.931243444292853,0.0,0,-1.0706542790241018,2.6780664237004306,-0.3645237718332339,0.33333333333333337,0,slew,47.21385154705904,1,slew
R0016,16,EASY,10.0,4.0,0.3169175716293863,1.9621092075091215,0.0299776638340075,0.0572468569399355,-31.143864301727696,7.521709906759167,40.96538205701734,35.71886185592719,13.611115611102974,1,0.0104671924355096,0.0625131639269721,0.3192530098083314,0.6666666666666666,6.572669225560555,11.619047875986512,23.21428476662926,23.21428476662926,0.0,0.03777777777777778,-5.427979207117464,-8.172792832373803,-17.150116955606972,0.33333333333333337,0,-2.1352891982579933,-5.8258713351852895,-12.093592234496814,0.33333333333333337,0,3.2676146865870264,-0.1338258707046922,-2.9476994886758554,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,-6.157732938911666,-11.335787959337603,-21.94477584505219,0.33333333333333337,0,-0.3370698032335673,-1.2882519856960073,-1.048942426628276,0.0,0,0.03641947679046709,0.10834499837158162,-0.8120580586755786,0.0,0,sensor_noise,6.157732938911666,0,none
R0017,17,EASY,10.0,4.0,1.6401055589850493,1.6938772420675887,0.0376792221831968,0.1449744526138959,-54.105975610271926,8.595504629063594,29.60677995748255,74.40029711119045,13.102356445241416,4,0.1110035216967423,0.0730206789195411,0.1956187008324829,0.3333333333333333,9.817360448239258,26.39334741068258,38.83418337662612,38.83418337662612,0.0,0.10111111111111111,-4.894373275853915,-12.155679193032645,-17.402600947375632,0.0,0,3.153614097758874,5.856517102884432,14.82931146259105,-0.3333333333333333,0,-4.4793861372437025,-19.718192130483892,-22.197260059974553,0.6666666666666667,1,-1.4369923860590355,-4.141145835321698,-4.541847565520541,0.0,0,-9.520799935537012,-26.22419199680922,-38.10931330630142,0.6666666666666667,1,-0.7095014736547611,-2.9259434339493815,-6.553793724926024,0.0,0,-2.422115341876478,-6.451964328908872,-4.6313349120812575,0.0,0,sensor_noise,9.520799935537012,2,slew sensor_noise
R0018,18,EASY,45.0,4.0,1.3369326699908384,1.476986063712292,0.01276925859925,0.2013113629637022,-31.122588622453755,13.826586256215284,28.426951459757905,29.19214479702976,9.27994348644621,1,0.0428994844342272,0.0761009568479967,0.0734203386653614,0.6666666666666666,5.808449973466911,10.173346253983878,28.73229873659384,28.73229873659384,0.0,0.10944444444444446,-2.446238156245992,-3.035981920935944,-7.960936160250164,0.0,0,3.308018791842394,12.270389140539356,8.34801741199066,-0.3333333333333333,1,-1.135745430727467,-5.565983907214103,-18.863937527674516,0.33333333333333337,0,0.0,0.0,0.0,0.0,0,-5.692333043616667,-10.041195511429768,-28.42085378349908,0.33333333333333337,0,-0.02133539772961246,1.8176201250446908,2.5692170887059085,0.0,0,-0.2655675807024007,0.3954052418914742,0.0,0.0,0,sensor_noise,5.692333043616667,1,backlash
R0019,19,EASY,45.0,4.0,0.6986252004925544,1.4258689422484427,0.0393469061549087,0.0533454062414989,-69.71325260646083,8.950242884811644,36.67732116572184,99.77809464893636,11.296092197667225,5,0.135009398946336,0.1520781542726278,0.2694816006525577,0.6666666666666666,6.304300016425043,15.083635664784785,25.21484799391657,25.21484799391657,0.0,0.12722222222222224,-3.2481368450987627,-8.474850625766654,-12.724975905087891,0.33333333333333337,0,0.05054826663255607,2.4400356140447013,4.979756937763906,0.0,0,-1.7018268804266343,-12.505460645602602,-13.179905794423576,0.33333333333333337,0,-1.2180786267479284,-4.658076440999476,-0.30086221259361423,0.0,0,-6.080547939575476,-14.748103920430037,-24.73672411871539,0.33333333333333337,0,-0.018385047877247374,-0.24411526712341214,1.0140370756682664,0.0,0,0.08764080410426978,0.45873988099516083,3.5523485565735378,0.0,0,sensor_noise,6.080547939575476,0,none
R0020,20,FRAGILE,45.0,4.0,0.8762383348740207,1.976366024888319,0.0204973525649062,0.129476610067156,-33.98063714397721,5.285253260658926,32.63341578014095,28.17224806486665,9.383641227992255,6,0.1430269045688434,0.2127046173366714,0.2339636186677448,0.6666666666666666,8.0694663552017,10.030557044309973,21.661634015812968,21.661634015812968,0.0,0.14055555555555554,-8.0694663552017,-10.030557044309973,-21.661634015812968,0.33333333333333337,0,-3.4709167204079945,-6.254053483476499,-9.34344650036056,0.33333333333333337,0,-4.1351938212601205,-3.139944458059225,-10.397954388044925,0.33333333333333337,0,-0.3435088687319441,-0.9636338901779631,-1.459516402807484,0.0,0,-6.834681036535322,-6.386010498906138,-13.575879011120927,0.33333333333333337,0,-0.6649339085029036,-0.19929980189477625,-1.751461662997606,0.0,0,-0.31169104022245797,-0.705921779876812,-1.2691787074436256,0.0,0,wind,8.0694663552017,0,none
R0021,21,EASY,10.0,4.0,1.1098036615144309,1.5721705713851173,0.0175550795727918,0.1047945598763389,-58.11769231968664,7.35795488134475,38.98192210512967,105.0330744035551,9.45009333251257,2,0.1111967647392033,0.0561141810363375,0.4210441697894159,1.0,7.574272418189644,7.857273281478936,20.247609398560456,20.247609398560456,0.0,0.09055555555555556,-3.712216023034775,-2.8340058441885763,-11.32576287760231,0.0,0,-0.2990877935477023,2.151245270417953,0.2637778537069728,-0.33333333333333337,0,-0.934719170658143,0.026300642496290827,-5.019685194157729,-0.33333333333333337,0,-0.8148617518182864,1.734494611769935,-3.5874274901009144,0.0,0,-7.016644935836417,-7.362982934635249,-18.69642737893679,0.0,0,0.11324678742740879,3.366881085187411,-0.07113587879048922,-0.33333333333333337,0,0.1049681937116631,1.4279533964001674,0.35103673270611324,0.0,0,sensor_noise,7.016644935836417,0,none
R0022,22,EASY,10.0,8.0,0.3637019200407554,1.478546103117924,0.0165438040109262,0.0591272229395004,-35.35820047600811,12.51637573427432,42.76864004000304,112.5777867619204,8.539032470294753,3,0.1102719169761929,0.2030603469429324,0.0912853760223429,0.3333333333333333,6.65130377081432,15.787774698819542,20.59626069442914,20.59626069442914,0.0,0.025555555555555554,-2.5856195526471923,-4.365159130908733,-4.050372016451263,0.0,0,2.8145836064167673,-3.907572422883444,5.091148176282829,0.0,0,29.167135067292318,27.690609460986593,55.70940710399689,-0.3333333333333333,0,-0.10322157201932924,-6.715924067208649,-4.4151807047330145,0.6666666666666667,1,-5.389247118117503,-15.03520027350514,-17.58258051903355,0.6666666666666667,1,-0.2578890636302962,-3.215936799422156,-3.3490754740812854,0.0,0,-0.8252715107258171,-5.136644065258894,-0.7352014456446376,0.3333333333333333,1,slew,29.167135067292318,3,latency sensor_noise deadband
R0023,23,FRAGILE,45.0,8.0,1.0137176451732666,1.1440790295275125,0.0164208617069316,0.131785879986277,-34.071787113173066,10.93913382452251,25.395392749659656,34.07871704923632,12.513981258086208,2,0.0610511070229861,0.1792331844735834,0.1008687898477226,0.6666666666666666,8.944086331081712,15.264188623059232,23.36500895577813,23.36500895577813,0.0,0.06722222222222222,-8.944086331081712,-15.264188623059232,-23.36500895577813,0.33333333333333337,0,-3.679352483492992,-10.795976270790714,-10.87911076328098,0.33333333333333337,0,-1.6961707414896745,-6.74871513491242,-0.9472116369961974,0.0,0,-0.05014051872543135,-0.1046243462352372,-0.05441381646477694,0.0,0,-8.242801540298558,-14.12364602386701,-21.263849135618145,0.33333333333333337,0,-0.7220705719183425,-3.215079013067772,-1.489698856636025,0.0,0,-0.18334834459868432,-0.7142858375685375,0.0,0.0,0,wind,8.944086331081712,0,none
R0024,24,EASY,10.0,4.0,0.9841710370511282,1.4816820089030482,0.0385623868440744,0.1718541658429609,-30.09503772089408,9.537173937034904,35.74621878313341,46.4802712607413,13.575211905807643,5,0.0776979671967871,0.0014480720583484,0.1218754619538468,1.0,5.157380285527882,8.12906542500148,12.490467589235237,12.490467589235237,0.0,0.325,-1.2313823126784924,1.307359129205393,-1.193481455722882,0.0,0,0.41812781518237063,1.2662642462813292,-1.0049893986067513,0.0,0,1.857311444393937,-2.9066535921156103,1.2080807236843611,0.0,0,-0.24791919031519782,-0.5074123082476145,-0.7494500629250425,0.0,0,-5.022822493936388,-7.994317691278316,-12.182950738215,0.0,0,-0.3032582114441391,-1.107141808956781,-1.1216645160311476,0.0,0,-2.2336916266677753,-4.687815072909549,-3.923755203266598,0.0,0,sensor_noise,5.022822493936388,0,none
R0025,25,EASY,10.0,4.0,2.219434320671726,1.6514762470512825,0.0141724582024274,0.2140277569077018,-58.43506539554884,9.388063685982363,41.10210180955042,35.17970208736685,8.88723452332709,5,0.0836497467649658,0.0971292755123393,0.1741191722413348,0.0,21.47440644973457,55.352840877283086,79.47336670874583,79.47336670874583,0.0,0.14444444444444446,-16.8947288171364,-41.197618760114196,-44.38257177583766,0.6666666666666666,1,2.35614982989064,-3.9755837466419663,-3.817225887167666,0.0,0,9.33071925112175,-1.8629273490286877,3.5657198641628867,0.0,0,2.613985420070623,7.491958950836455,15.264118293212434,0.0,0,-20.34668510232805,-53.12189549910719,-76.37481555096103,1.0,1,-3.289563248003674,-14.393918085104609,-15.475126766480315,0.3333333333333333,0,-2.9764460024273838,-9.083156134194702,14.32636205922715,0.3333333333333333,0,sensor_noise,20.34668510232805,2,wind sensor_noise
R0026,26,FRAGILE,45.0,4.0,1.3443843872871184,1.4532210036454218,0.0377216361947896,0.1222439886606754,-48.783807429006345,6.298568208919081,25.469525013216803,62.551242541991634,10.265435880917783,2,0.0141075289486307,0.240942108901245,0.3445277035438017,0.3333333333333333,10.539411592777618,16.929408290607977,30.581082821976892,30.581082821976892,0.0,0.20555555555555552,-10.358650122227287,-16.242254341458604,-28.519620974528777,0.6666666666666667,1,-3.881486154955094,-8.63659618832577,-11.207818636611485,0.3333333333333333,1,-8.22786848525541,-13.954428922197843,-25.150917642600803,0.6666666666666667,1,-0.10139809825765767,-0.3719290170544127,-0.29921914117541704,0.3333333333333333,1,-10.009662817557059,-15.511047624511809,-27.911990581263222,0.6666666666666667,1,-1.0020579349778913,-4.208692168645941,-3.4797176777642918,0.3333333333333333,1,0.002302930379210366,-0.03133821134716541,-0.33727599269208497,0.0,0,wind,10.358650122227287,6,wind backlash slew latency sensor_noise thrust_var
R0027,27,EASY,10.0,4.0,1.943296815980613,1.7017674300594714,0.0396658122047471,0.2346056012583623,-36.54424985214709,10.644654019402047,25.194047013636336,78.8919269604524,10.905298328760828,1,0.0170648861964624,0.0065982580822906,0.38748818840339,0.3333333333333333,18.05788486493918,47.22277680052206,82.04627288329358,82.04627288329358,0.0,0.3711111111111111,-10.154217750697075,-25.02692545552677,-44.95404220563359,0.0,0,-1.3994361900869379,-2.9751339494712994,-1.868204599472449,0.0,0,-11.39564420213092,-37.3144771432093,-62.03566490548796,0.3333333333333333,1,0.0,0.0,0.0,0.0,0,-17.644407619148463,-46.837526638924075,-80.9610173131408,0.6666666666666667,1,-2.0159872403898333,-7.796523503656147,-12.416577989094634,0.0,0,-1.3273555565936128,-3.8971485310431433,-9.601882184995247e-05,0.0,0,sensor_noise,17.644407619148463,2,slew sensor_noise
R0028,28,FRAGILE,10.0,4.0,0.7695173797015584,1.7611514395112264,0.0188836853164859,0.0990326013620088,-43.61775740920219,9.892753117780494,40.78566342470453,46.522092236474144,12.782152639873434,3,0.0193924101164592,0.1301808119088955,0.396128540086486,0.6666666666666666,11.102055585059036,16.42502562662506,34.32650716915841,34.32650716915841,0.0,0.04,-10.419909441776422,-13.929484476429028,-26.839883718570313,0.33333333333333337,0,-6.247052103638439,-12.404496653440027,-22.787566494470653,0.33333333333333337,0,17.2948986827992,-6.729175209944302,24.733003887332288,-0.3333333333333333,1,-0.4103105386371926,-0.798240809522742,-1.4884833016504615,0.0,0,-9.81931203152346,-15.699292944003027,-30.649816841534708,0.33333333333333337,0,-0.7658967104291055,0.09988230500644235,-3.083228409022265,0.0,0,-0.45984156475643445,1.3759030832542472,0.0,0.0,0,slew,17.2948986827992,1,slew
R0029,29,EASY,45.0,4.0,2.867834087586967,1.9429049042517703,0.0324568571092932,0.2216525844635294,-66.23119799409002,8.111469440524717,33.91752332821023,101.93325965199293,10.569036854973946,2,0.1162756106451271,0.0214695776952463,0.3862488722153869,0.6666666666666666,9.042297377471023,13.774115287611892,22.42266900691416,22.42266900691416,0.0,0.2705555555555556,1.7381445674348086,17.9713375555862,26.149322360979543,-0.3333333333333333,1,-1.0541469110668205,3.637159064593469,2.2819442655990336,-0.3333333333333333,1,-7.519150628288822,-12.37785399139636,-18.015318627871025,0.33333333333333337,0,0.9012709712712326,0.2060709260502076,3.223291618163465,0.0,0,-8.965512011172619,-13.731794792654048,-22.218473082152688,0.33333333333333337,0,0.5592929866535883,18.177543236282947,41.06754603046771,-0.3333333333333333,1,-0.16797757328925655,6.46202384960846,11.507680960646876,-0.3333333333333333,1,sensor_noise,8.965512011172619,4,wind backlash thrust_var deadband
R0030,30,FRAGILE,20.0,4.0,1.5788834057832322,1.4174099241046418,0.0161976237700608,0.1593973057166626,-45.07237637680309,5.040762870413957,26.800574364290963,81.04450123725155,14.641117981309506,1,0.0066500944104359,0.0051058014134217,0.2551334688528258,0.0,17.06997854239243,28.31720980434937,44.152554590364346,44.152554590364346,0.0,0.38000000000000006,-13.771860246060664,-21.012574315152044,-35.32150726095554,1.0,1,-0.36233074009834354,-1.263376571358389,2.9450089747261003,0.0,0,-11.138095799941556,-22.282892304675524,-31.287607398620004,1.0,1,0.0,0.0,0.0,0.0,0,-16.667747203354352,-27.79109508125188,-42.90666600209953,1.0,1,-2.4000970898354304,-9.438908235404195,-9.6214102489809,0.3333333333333333,0,0.00014304160894695883,-0.0005801037717532154,-0.0017403113152525407,0.0,0,sensor_noise,16.667747203354352,3,wind slew sensor_noise
R0031,31,INFEASIBLE,10.0,4.0,1.6907890302920858,1.8230687637643104,0.0102220066602874,0.1466471494056833,-62.70292363373036,11.385066025362196,38.2829456604002,28.935473215321515,9.355251150089034,2,0.1473877041815798,0.2281744724693602,0.1839098216863632,0.0,22.099906841219177,47.06672526751124,57.19641566967783,57.19641566967783,0.0,0.08277777777777778,-22.099906841219177,-47.06672526751124,-57.19641566967783,1.0,1,-12.887053606962054,-41.607396823934984,-36.91412424889201,1.0,1,-11.246264535571978,-35.18701234210242,-32.60548481978657,0.3333333333333333,0,0.4465612400504071,0.9563579169045653,2.5753626609356033,0.0,0,-20.614448454171132,-44.13439701057109,-51.76992539681721,1.0,1,-1.4382469438223282,-4.613627421199311,-4.160006577028248,0.0,0,0.053752732486870514,0.7475727760633077,0.32715354806840935,0.0,0,wind,22.099906841219177,3,wind backlash sensor_noise
R0032,32,EASY,10.0,4.0,1.061182441915488,1.694635807982228,0.0363671390004948,0.1433070647252291,-39.20492611241807,9.560479044024682,36.282543665891694,36.218056681435215,8.474076833366048,5,0.1292579825016452,0.1144207705221022,0.1461735434786251,0.3333333333333333,5.092477915835482,12.689532322117438,18.25693777537722,18.25693777537722,0.0,0.03777777777777778,-4.163708047406192,-9.96304606394472,-10.80262160012715,0.6666666666666667,1,2.5201635346191065,0.035990521117089,5.330311102123318,0.3333333333333333,1,3.814529267535687,-2.6692364662565353,2.4703004811454186,0.6666666666666667,1,-0.7824834357906685,-1.9514126554664646,-2.5526493708136115,0.3333333333333333,1,-4.8631828489561215,-12.569314965859194,-17.684819996025865,0.6666666666666667,1,-0.08704449277701976,-0.013674295894817945,-1.8143297540059038,0.0,0,-2.2087591263902637,-5.755670044496688,-6.700214438874555,0.6666666666666667,1,sensor_noise,4.8631828489561215,6,wind backlash slew latency sensor_noise deadband
R0033,33,EASY,10.0,4.0,0.6197056249699551,1.261623640526519,0.0335503342113768,0.0748803732939994,-42.998373155333454,11.899111410670873,34.940613881683525,72.53024384300073,10.659288790209713,5,0.1352892379543618,0.0937474369404398,0.2451818940127194,0.6666666666666666,7.51784786901905,8.284113594378878,15.313387344985715,15.313387344985715,0.0,0.06166666666666667,-3.86239791073206,-2.3090037566988917,-6.1368973340661945,0.33333333333333337,0,-2.105682303388183,-1.1819063980464986,-3.3892854711909663,0.33333333333333337,0,0.5463969141030702,-0.8025461788678667,-0.05727424816313764,0.33333333333333337,0,0.021923622747233473,0.6344718591806462,1.938082069001906,0.33333333333333337,0,-6.960118783838878,-7.786074361345334,-13.722511859568053,0.33333333333333337,0,-0.8904226220258167,-3.0689412023941243,-3.612532767284886,0.33333333333333337,0,-0.9305581322573673,-0.8830037763770502,-2.0367499493160555,0.33333333333333337,0,sensor_noise,6.960118783838878,0,none
R0034,34,INFEASIBLE,10.0,4.0,0.3146452905168255,1.758174600488804,0.0125926160243663,0.0480902419863669,-37.38141047090227,9.07023554456418,42.25169912717677,39.351558830380704,12.164354900935855,3,0.0928900999969615,0.2207741857421116,0.4270543678067797,0.0,18.96155817445873,23.626626437411065,50.31557155113931,50.31557155113931,0.0,0.04722222222222222,-18.96155817445873,-23.626626437411065,-50.31557155113931,1.0,1,-10.10999067338427,-18.66777099520536,-33.106129451079404,1.0,1,-12.88849514218865,-13.51002379590918,-32.82649672969896,0.6666666666666666,1,0.22836177694048487,-0.986803412084214,-0.3074814489737179,0.0,0,-16.440213836806066,-19.79460761717714,-41.785966772408315,1.0,1,-0.9657102949106822,-2.6490145302476478,-6.257972010685613,0.0,0,0.37184239324248125,0.9297543644276587,-0.010412203130798048,0.0,0,wind,18.96155817445873,4,wind backlash slew sensor_noise
R0035,35,INFEASIBLE,10.0,4.0,2.474876978665578,1.5078935804681286,0.0149500223817381,0.2293890525439822,-50.08833750051863,7.699321694547619,27.89797847085632,94.5809167080663,12.420261836328091,5,0.0145279040074134,0.2124587074526639,0.3763631205909564,0.0,58.37233289727346,170.50848803812008,252.99113485705033,252.99113485705033,0.0,0.3377777777777778,-52.09892396267023,-149.35201144110417,-201.87888401927412,0.6666666666666666,1,-9.21929748268414,-37.14851906032766,-43.06887083518038,0.0,0,2.0152739930447225,-46.29183173565636,-72.39752419087017,0.0,0,-3.5521920282436383,-12.793179251863279,-27.328958046791968,0.0,0,-55.606470742045374,-169.1021487209758,-244.88164078881934,1.0,1,-11.173948411520527,-48.18506232068542,-93.6922268482069,0.0,0,-0.008013509502553973,-0.06787269386177286,0.0,0.0,0,sensor_noise,55.606470742045374,2,wind sensor_noise
R0036,36,EASY,10.0,4.0,0.4578547064845858,1.7953437309606728,0.0265740959322376,0.0416657616943118,-55.101721930567145,5.085455561167642,32.54580246227376,41.48012059828105,9.424211781749616,3,0.0131498795182947,0.0383483759520474,0.2097426305336319,1.0,5.176475987730539,8.380077451753792,14.01729172769677,14.01729172769677,0.0,0.06722222222222222,-3.000217924643194,-3.3000420804423545,-5.735284316983675,0.0,0,-1.690541530889536,-3.8551043142657484,-4.120961586651239,0.0,0,0.04324277206399607,0.2985241081186789,-0.8883584291043363,0.0,0,-0.27501977154797963,-1.1114684609729508,0.24834030896537485,0.0,0,-4.843295164273893,-8.087268640544522,-13.281475632630187,0.0,0,-0.3771469822378375,-1.0218134638408882,-2.0374896450296163,0.0,0,-0.8038155115720391,-0.4510960176995171,-2.3176751097829413,0.0,0,sensor_noise,4.843295164273893,0,none
R0037,37,INFEASIBLE,10.0,4.0,1.7363041274322024,1.1663018792160214,0.0330790504945336,0.1524933081167421,-61.1067260703573,7.984063072405208,37.28115560437098,64.43790098930593,12.715491597573305,2,0.0446055983759448,0.2183886206058468,0.3252689861697103,0.0,26.91257437386359,71.93011959756696,125.89510766202943,125.89510766202943,0.0,0.18055555555555555,-26.91257437386359,-71.93011959756696,-125.89510766202943,1.0,1,-9.107991617559993,-28.445031254983732,-60.90533836470432,0.0,0,-23.243589500151984,-63.97889914467904,-113.88235877834799,1.0,1,-0.35987201473100683,-1.3491954911942088,-3.454912501593469,0.0,0,-25.837771597631665,-70.87083618831234,-123.12041002494942,1.0,1,-2.3408968030814172,-8.991914519144181,-20.135482458609786,0.0,0,-0.05040086786321751,-0.33383388422683424,-0.1442890192897437,0.0,0,wind,26.91257437386359,3,wind slew sensor_noise
R0038,38,FRAGILE,45.0,8.0,1.7382234976413478,1.5907292412486824,0.0220572523825679,0.1846699658691835,-57.08705145353257,6.747091247637566,47.612160229793176,81.24647078736832,13.06984248335036,5,0.1251033590191971,0.0928975581237866,0.1372721555903732,0.6666666666666666,10.727612444386006,8.626568144737954,25.389820444541122,25.389820444541122,0.0,0.11666666666666665,-4.269298794016094,4.257954225944124,-4.453346426108286,0.0,0,-3.8725624192538364,3.6607358612786793,-0.1339785838612748,0.0,0,-5.214961383786234,-5.162181964736233,-11.111298984173667,0.33333333333333337,0,-2.7015118003800076,-2.4369589915091456,-8.576583992747146,0.33333333333333337,0,-10.361922211176154,-8.269099179962554,-24.42775280162601,0.33333333333333337,0,-1.4661880843320407,1.0531210751727258,-3.1762062517977725,0.33333333333333337,0,3.0698626930067974,3.896281949531561,4.920425742015869,0.0,0,sensor_noise,10.361922211176154,0,none
R0039,39,FRAGILE,20.0,4.0,1.99964665142533,1.017019972820446,0.0209635359839385,0.2395359865086097,-47.42121361140359,9.833206901375313,41.76780978636114,119.75449796220347,11.457408834643664,5,0.0689125280069263,0.1409064097593239,0.2776864685301015,0.3333333333333333,11.969976770844385,29.200450598925713,48.18486894600511,48.18486894600511,0.0,0.13888888888888887,-4.818063140964667,-13.630961566539478,-28.18331985260018,0.0,0,1.0824602223631565,8.795158933669484,11.292607055793361,0.0,0,5.099051022103071,-7.744589790711512,-14.50420397734836,-0.3333333333333333,0,0.028068112812141166,-2.910760097554519,1.9098074803400067,0.0,0,-10.580340407893704,-27.731464845669546,-44.69325209443446,0.6666666666666667,1,1.4551418341307762,5.080276427411619,9.452890614621708,0.0,0,-0.10792505267093233,0.26207293400125664,9.61631693895255,0.0,0,sensor_noise,10.580340407893704,1,sensor_noise
R0040,40,INFEASIBLE,10.0,4.0,1.322329118111638,2.00585156101008,0.0256122911815388,0.2034326609348765,-34.515805624316094,5.014105868553517,36.49720636229432,27.643493704518228,14.904889223144728,3,0.0616736265566204,0.0742427856005378,0.3941960630344714,0.3333333333333333,20.01168875348809,51.751855804078644,97.59922794502442,97.59922794502442,0.0,0.12722222222222224,-19.981222321318526,-51.634902958330535,-97.24836940778009,0.6666666666666667,1,-1.437500153657986,-5.1407424450574695,-27.697618174469483,-0.3333333333333333,0,-15.359631544370522,-47.442298948842314,-85.55531777134935,0.6666666666666667,1,-0.06548697164999595,-0.1953183051725489,-0.6377996041761236,0.0,0,-18.408929857376787,-48.72254163866424,-90.05665115428188,0.6666666666666667,1,-1.2531341205051945,-4.641365566304643,-9.247561573879835,0.0,0,0.09400906033565803,0.37332156694869667,0.79408773302535,0.0,0,wind,19.981222321318526,3,wind slew sensor_noise
R0041,41,FRAGILE,10.0,8.0,1.3541987797406214,1.6955912168905716,0.0197695592868325,0.1640686156252651,-41.643901363710576,9.64222955124292,32.94961666574673,101.46048894374248,13.20785070826881,2,0.034054278512446,0.2383954162122686,0.3544506838392662,0.3333333333333333,11.839992667884951,22.131346166065622,47.17186240795128,47.17186240795128,0.0,0.041666666666666664,-9.413606714225677,-14.372186835030195,-29.73314109239728,0.3333333333333333,1,-1.3154874922892326,-7.462672529220958,-20.366214566064514,0.3333333333333333,1,8.825925562830568,11.472568272826575,0.10911431542525918,0.0,0,1.262943132004704,3.58299967111612,9.240412869589512,0.0,0,-10.833575456513266,-21.389723031714517,-43.409576330805606,0.6666666666666667,1,-1.0685900439954494,-0.5697375234858555,-8.836194558013965,0.0,0,0.050181065093873656,2.5124342167744125,3.37419615919967,0.0,0,sensor_noise,10.833575456513266,3,wind backlash sensor_noise
R0042,42,FRAGILE,10.0,4.0,0.6198514905650743,1.447347566943479,0.0254920946462044,0.0958687612963356,-33.684971479453324,11.326764363536151,35.13279140664706,62.46994522212915,12.197009021073129,3,0.1346391996391595,0.1777247797505635,0.384498789024939,0.3333333333333333,11.963920923349718,19.18104970112708,28.79489554853762,28.79489554853762,0.0,0.03833333333333333,-11.963920923349718,-19.18104970112708,-28.79489554853762,0.6666666666666667,1,-5.786863855407056,-15.66215432468998,-14.822683938662378,0.6666666666666667,1,-0.6716291590765948,-4.886718107994289,-5.210275913260901,0.0,0,0.07413688808447638,0.6283897012943669,-0.5443066558203,-0.3333333333333333,0,-10.87367382544111,-18.490965392028336,-25.46920147374573,0.6666666666666667,1,-0.8636620547675538,-3.877152770539416,-4.351089179487367,0.0,0,-0.9473940525029558,-3.035478022424705,2.554924221503736,0.3333333333333333,1,wind,11.963920923349718,4,wind backlash sensor_noise deadband
