method,p_unstable,gust_std,Kp,Kd,seed,theta0_deg,success,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,control_rms,cmd_deg,slew_code,u_max_code,servo_deadband
BENCH_TUNED_PID,10,0.3,45,16,104,0,1,5.96442016402518,10.7028401843901,1.84728904972448,29.8141844606024,0.0208044382801664,0.0972222222222222,4.74999004577453,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,105,0,1,5.62211392379389,10.2272293278271,1.24396239626091,29.3690388359312,0.0194174757281553,0.0958333333333333,4.70260878987881,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,106,0,1,4.83646956555603,9.18731579096475,1.00876884035285,28.3644550979358,0.0194174757281553,0.0972222222222222,4.53341519680619,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,201,3,1,5.54621053902965,10.0670542657651,1.30948888514048,29.1966500224557,0.0208044382801664,0.101388888888889,4.64943238206071,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,202,3,1,5.53743305355951,10.1937496129457,0.556344395668053,29.2867458248133,0.0208044382801664,0.101388888888889,4.65856743796318,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,203,3,1,5.3966211774603,9.76844026900831,1.09059769184765,28.9285834693357,0.0194174757281553,0.0944444444444444,4.6668680368424,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,204,3,0,6.19627064109921,10.6665274021604,3.36946766835016,29.7755953625757,0.0194174757281553,0.0958333333333333,4.78370871868521,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,205,3,1,4.66825293489543,8.7108231084153,2.10853227786712,27.9212542977332,0.0180305131761442,0.102777777777778,4.46866674918374,20,60,12,0.05
BENCH_TUNED_PID,10,0.3,45,16,206,3,0,6.82398072091109,11.5758622656202,4.48700306757403,30.675430213417,0.0221914008321775,0.0944444444444444,4.94558657456339,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,101,0,1,1.58128740737847,3.45240675440378,0.352826068790188,22.9365594118593,0,0.344444444444444,3.79670328592787,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,102,0,1,1.59893683460446,3.47634423028127,0.46190191913709,22.9621164872371,0,0.463888888888889,3.87921882828808,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,103,0,1,1.45849123799563,2.95629927262131,1.70829861273784,22.9562992726213,0,0.390277777777778,3.75586268355926,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,104,0,1,2.01135221887442,4.1055960153659,0.370583311326036,23.4507515812606,0,0.455555555555556,3.93511880112837,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,105,0,1,1.77333129184749,3.46426433795136,0.0309855078144132,23.3432886457168,0,0.373611111111111,3.8439285613325,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,106,0,1,1.47737787585296,2.68543406091652,1.81665105924037,22.6854340609165,0,0.3125,3.71724387633269,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,201,3,1,1.75380264046331,3.60010708264608,0.0999989607301867,22.9678998386609,0,0.404166666666667,3.81331290102586,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,202,3,1,1.85840787239075,3.68043526524671,0.638034237602687,23.2615021187896,0,0.440277777777778,3.84327545069921,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,203,3,1,1.88543295377588,3.71940312884133,0.110805182143893,22.9386520676398,0,0.472222222222222,3.925113715423,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,204,3,1,2.31347214971288,3.920761084568,1.71335175741819,23.2947310234351,0,0.408333333333333,3.89650445562012,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,205,3,1,1.7986506697446,3.49097095059855,2.72159975502057,22.3147415553851,0,0.333333333333333,3.67760838983973,20,60,12,0.05
BENCH_TUNED_PCH,10,0.3,30,8,206,3,1,2.76031433265159,5.00681136803391,1.15141344761173,24.0445464661321,0.0013869625520111,0.547222222222222,4.18602358714708,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,101,0,1,5.46775125699367,10.082317349118,0.685657899133946,29.2312469072989,0.0208044382801664,0.0958333333333333,4.68335685689591,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,102,0,1,5.31542557167775,9.90055597849473,0.853928379175552,28.9825019746593,0.0208044382801664,0.0986111111111111,4.65276269526691,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,103,0,1,4.88937434710597,9.31974844582797,0.72505316400923,28.5467500967549,0.0180305131761442,0.1,4.58966520230048,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,104,0,1,5.85950708004677,10.5148235660207,1.53101620409863,29.6640012050009,0.0208044382801664,0.0972222222222222,4.67630272862909,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,105,0,1,5.6454869779688,10.1974785623952,1.14186641892353,29.354024499613,0.0194174757281553,0.0972222222222222,4.71874394371655,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,106,0,1,4.8595271967679,9.26302524466698,0.97039275229043,28.4808932220906,0.0194174757281553,0.0930555555555556,4.55337584402703,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,201,3,1,5.46481213273902,9.98742236190964,1.14558562465969,29.0866575412372,0.0208044382801664,0.0986111111111111,4.58782514825273,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,202,3,1,5.47294267814508,10.133351784592,0.655708406640291,29.1409374068708,0.0194174757281553,0.102777777777778,4.59862179360182,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,203,3,1,5.51808249478621,10.0061590743546,1.24741025914239,29.1622119945159,0.0194174757281553,0.0958333333333333,4.76687023763724,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,204,3,0,6.16957202074482,10.6026739529952,3.2973763971189,29.7347169226812,0.0194174757281553,0.0958333333333333,4.75894723619755,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,205,3,1,4.62998132199991,8.68047776346882,2.11940723701786,27.8781185977345,0.0180305131761442,0.105555555555556,4.44153997611825,20,60,12,0.05
AMATEUR_BASIC_PID,10,0.9,45,16,206,3,0,6.83824217319729,11.5343674077495,4.48521938560402,30.6168759603756,0.0221914008321775,0.0958333333333333,4.95306806647099,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,101,0,1,5.46775125699367,10.082317349118,0.685657899133946,29.2312469072989,0.0208044382801664,0.0958333333333333,4.68335685689591,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,102,0,1,5.31542557167775,9.90055597849473,0.853928379175552,28.9825019746593,0.0208044382801664,0.0986111111111111,4.65276269526691,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,103,0,1,4.88937434710597,9.31974844582797,0.72505316400923,28.5467500967549,0.0180305131761442,0.1,4.58966520230048,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,104,0,1,5.85950708004677,10.5148235660207,1.53101620409863,29.6640012050009,0.0208044382801664,0.0972222222222222,4.67630272862909,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,105,0,1,5.6454869779688,10.1974785623952,1.14186641892353,29.354024499613,0.0194174757281553,0.0972222222222222,4.71874394371655,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,106,0,1,4.8595271967679,9.26302524466698,0.97039275229043,28.4808932220906,0.0194174757281553,0.0930555555555556,4.55337584402703,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,201,3,1,5.46481213273902,9.98742236190964,1.14558562465969,29.0866575412372,0.0208044382801664,0.0986111111111111,4.58782514825273,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,202,3,1,5.47294267814508,10.133351784592,0.655708406640291,29.1409374068708,0.0194174757281553,0.102777777777778,4.59862179360182,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,203,3,1,5.51808249478621,10.0061590743546,1.24741025914239,29.1622119945159,0.0194174757281553,0.0958333333333333,4.76687023763724,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,204,3,0,6.16957202074482,10.6026739529952,3.2973763971189,29.7347169226812,0.0194174757281553,0.0958333333333333,4.75894723619755,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,205,3,1,4.62998132199991,8.68047776346882,2.11940723701786,27.8781185977345,0.0180305131761442,0.105555555555556,4.44153997611825,20,60,12,0.05
BENCH_TUNED_PID,10,0.9,45,16,206,3,0,6.83824217319729,11.5343674077495,4.48521938560402,30.6168759603756,0.0221914008321775,0.0958333333333333,4.95306806647099,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,101,0,1,1.58928389012396,3.45097067660699,0.461233703201318,22.9018019619029,0,0.329166666666667,3.81483003476309,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,102,0,1,1.86958400950377,4.04291776191278,0.267554086926934,23.0040624437782,0,0.511111111111111,4.01270470416681,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,103,0,1,1.46429447852424,3.04487727093105,1.63295742652007,23.044877270931,0,0.381944444444444,3.78332151638709,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,104,0,1,1.978132297783,4.05485950827156,0.235165021693145,23.4375698738128,0,0.441666666666667,3.8827392992913,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,105,0,1,1.78246725795219,3.69257736892726,0.0351161694692037,23.3089507602734,0,0.426388888888889,3.91486929236777,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,106,0,1,1.49769244413432,2.702893082685,1.74933399959856,22.702893082685,0,0.344444444444444,3.74452114306124,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,201,3,1,1.79193829361276,3.49856894231604,0.126762080599695,23.0567142555257,0,0.444444444444444,3.84291118545605,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,202,3,1,1.84324530203228,3.59094873886591,0.573509227181361,23.2432121902305,0,0.480555555555556,3.82244074963775,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,203,3,1,1.83877961054201,3.7198587533883,0.0510694489931562,22.9944354143128,0,0.358333333333333,3.88372736252096,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,204,3,1,2.2869423717751,3.87820344127926,1.79696745754859,23.2693883782017,0,0.394444444444444,3.87466578551095,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,205,3,1,1.78988818977547,3.48971318908455,2.73898395821282,22.3262875862065,0,0.348611111111111,3.66401022072592,20,60,12,0.05
BENCH_TUNED_PCH,10,0.9,30,8,206,3,1,2.60767005433762,4.67497805848672,2.60431498587628,23.9799238126822,0,0.463888888888889,4.04266429232193,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,101,0,1,5.53216496226135,10.1457830591786,0.565899360908608,29.2690965348634,0.0221914008321775,0.0958333333333333,4.71927584703467,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,102,0,1,5.34532304354448,9.90340963301921,1.03873856468545,28.9909698936739,0.0208044382801664,0.104166666666667,4.6764601411313,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,103,0,1,4.94419602066309,9.4208134048776,0.558953565730148,28.6553876244293,0.0180305131761442,0.101388888888889,4.63866092272264,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,104,0,1,5.76554338027932,10.3331766787351,1.22533636579164,29.5417758394797,0.0194174757281553,0.0972222222222222,4.60860501753602,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,105,0,1,5.65831582405173,10.1630945443601,1.02362700000379,29.3517131902171,0.0194174757281553,0.0972222222222222,4.73404855975782,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,106,0,1,4.88111024931995,9.34561566897327,0.937493226421338,28.5842675648903,0.0194174757281553,0.0958333333333333,4.57463588520003,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,201,3,1,5.37075279668207,9.85457227928184,0.986654675076716,28.9640835940829,0.0221914008321775,0.0986111111111111,4.52736307654002,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,202,3,1,5.40173537636802,10.0388949915694,0.75969145865859,29.0143502847661,0.0194174757281553,0.104166666666667,4.5396350780923,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,203,3,1,5.62855154925504,10.2101037875658,1.3914081150376,29.4274375062503,0.0194174757281553,0.0958333333333333,4.86616633615078,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,204,3,0,6.12960767033172,10.5286843608505,3.2130762208505,29.6814760354193,0.0194174757281553,0.0958333333333333,4.73210329099982,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,205,3,1,4.59257723281293,8.68251910851957,2.12917852510438,27.8253807752746,0.0180305131761442,0.106944444444444,4.41725700150516,20,60,12,0.05
AMATEUR_BASIC_PID,10,1.5,45,16,206,3,0,6.85208244725886,11.4891953195959,4.49151287388314,30.5627532545915,0.0235783633841886,0.0986111111111111,4.96202519329718,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,101,0,1,5.53216496226135,10.1457830591786,0.565899360908608,29.2690965348634,0.0221914008321775,0.0958333333333333,4.71927584703467,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,102,0,1,5.34532304354448,9.90340963301921,1.03873856468545,28.9909698936739,0.0208044382801664,0.104166666666667,4.6764601411313,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,103,0,1,4.94419602066309,9.4208134048776,0.558953565730148,28.6553876244293,0.0180305131761442,0.101388888888889,4.63866092272264,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,104,0,1,5.76554338027932,10.3331766787351,1.22533636579164,29.5417758394797,0.0194174757281553,0.0972222222222222,4.60860501753602,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,105,0,1,5.65831582405173,10.1630945443601,1.02362700000379,29.3517131902171,0.0194174757281553,0.0972222222222222,4.73404855975782,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,106,0,1,4.88111024931995,9.34561566897327,0.937493226421338,28.5842675648903,0.0194174757281553,0.0958333333333333,4.57463588520003,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,201,3,1,5.37075279668207,9.85457227928184,0.986654675076716,28.9640835940829,0.0221914008321775,0.0986111111111111,4.52736307654002,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,202,3,1,5.40173537636802,10.0388949915694,0.75969145865859,29.0143502847661,0.0194174757281553,0.104166666666667,4.5396350780923,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,203,3,1,5.62855154925504,10.2101037875658,1.3914081150376,29.4274375062503,0.0194174757281553,0.0958333333333333,4.86616633615078,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,204,3,0,6.12960767033172,10.5286843608505,3.2130762208505,29.6814760354193,0.0194174757281553,0.0958333333333333,4.73210329099982,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,205,3,1,4.59257723281293,8.68251910851957,2.12917852510438,27.8253807752746,0.0180305131761442,0.106944444444444,4.41725700150516,20,60,12,0.05
BENCH_TUNED_PID,10,1.5,45,16,206,3,0,6.85208244725886,11.4891953195959,4.49151287388314,30.5627532545915,0.0235783633841886,0.0986111111111111,4.96202519329718,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,101,0,1,1.73997011599844,3.61599099195821,0.680932107528126,23.2079207302193,0,0.275,3.86189768585856,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,102,0,1,1.67227631756945,3.59316212561591,0.141903244716091,23.1563169661563,0,0.343055555555556,3.87379725057978,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,103,0,1,1.55252578854599,2.87652359032267,1.59286397960711,22.7830798439145,0,0.244444444444444,3.80086079407652,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,104,0,1,2.04653547210927,3.99653796514608,0.157342120331266,23.5888311791024,0,0.247222222222222,3.77817807643147,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,105,0,1,1.90259493012799,3.69857957626492,0.13935823229797,23.4120655173992,0,0.244444444444444,3.86829531991509,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,106,0,1,1.64185079269657,3.17254286638916,1.78313873924684,23.1725428663892,0,0.269444444444444,3.78976214386597,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,201,3,1,1.85398737615256,3.57151824977212,0.00246371550922704,23.4275820411162,0,0.352777777777778,3.80685714112601,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,202,3,1,1.83101286605036,3.61740129811279,0.518667687948984,23.1078549473493,0,0.311111111111111,3.72933539241502,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,203,3,1,1.84609264976905,3.72765753859243,0.0434274948858634,22.9834850815593,0,0.229166666666667,3.94611096825043,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,204,3,1,2.32878392243475,3.91874238069058,1.82339918842134,23.2984434172471,0,0.284722222222222,3.84815975684858,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,205,3,1,1.78358183993261,3.49402937623115,2.80421127835694,22.4644421143286,0,0.327777777777778,3.68788356917145,20,60,12,0.05
BENCH_TUNED_PCH,10,1.5,30,6,206,3,1,2.74591608754754,4.66027658457748,2.64844154251478,23.9692740894941,0,0.254166666666667,4.00452434241729,20,60,12,0.05
