param,param_val,param_normalised,rms_median,rms_q25,rms_q75,success_rate
servo_slew_deg_s,107.17948717948718,0.8717948717948718,6.548151578886408,4.659242221450928,8.90948935843315,0.67
servo_slew_deg_s,109.74358974358975,0.8974358974358975,6.6378614942075895,5.142301083818612,8.892412118480859,0.68
servo_slew_deg_s,112.30769230769232,0.9230769230769232,6.69150434778474,4.405911248011648,8.71544670762455,0.7
servo_slew_deg_s,114.87179487179488,0.9487179487179488,6.634857857679328,5.025508052568006,8.552388873816389,0.62
servo_slew_deg_s,117.43589743589745,0.9743589743589745,6.541109380884405,4.778276098172679,8.358902108766063,0.63
servo_slew_deg_s,120.0,1.0,6.412952692998471,4.933161971243085,8.236376634523452,0.61
Cm_alpha,-70.0,0.0,8.94716340887211,5.864586058715296,14.851477965613245,0.49
Cm_alpha,-68.97435897435898,0.02564102564102555,9.37097863912993,5.64815726126498,13.320695181462321,0.55
Cm_alpha,-67.94871794871796,0.0512820512820511,8.636607882377199,5.678516780968826,13.826608093555251,0.59
Cm_alpha,-66.92307692307692,0.07692307692307701,8.029505808214774,5.348925034696315,13.090130217305278,0.59
