step,metric,metric_val,success,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,deadband,backlash,wind_strength,latency_steps,rocket_id,design_id,regime_label
1,rms_error_deg,9.746921838107315,1,1.0159972053558888,0.035829511655827796,0.20873249173692418,-31.689524301481967,8.92981010102785,27.113747247391935,109.86306505598876,12.469546918908653,0.1219597713537879,0.08944432604116495,0.37597840537910737,4,R0384,384,FRAGILE
2,rms_error_deg,6.800666414434285,1,1.0319900234860295,0.03566012155156482,0.20764981494687093,-30.8056016072244,9.068383549692758,27.462094327352535,109.54349797805807,12.473622919541784,0.1219597713537879,0.0910457005669402,0.3703782150968982,5,R0384,384,FRAGILE
3,rms_error_deg,5.779276806211315,1,1.0610410137984112,0.0351673959692447,0.2078233338313324,-30.57652296798502,9.140969900227828,27.818668508583446,109.8835503971483,12.475458803289168,0.1219597713537879,0.08995413241991505,0.3614122504043951,5,R0384,384,FRAGILE
4,rms_error_deg,5.79587193706518,1,1.0779119729553048,0.035959174310511585,0.20755908832227551,-30.228647945206,9.190764655915416,27.74469833757881,110.49421011486875,12.490160437241673,0.1219597713537879,0.08621882499282463,0.35425603636461955,5,R0384,384,FRAGILE
5,rms_error_deg,7.042188829505556,0,1.1031732019142155,0.03578257104980405,0.2066245252650832,-30.382483354507663,9.143300456730124,27.35300006836667,112.31029369860673,12.55175039658353,0.1219597713537879,0.08492653005560001,0.3496667611215611,5,R0384,384,FRAGILE
0,rms_error_deg,26.355706880771777,0,1.620893619350689,0.0172006686002475,0.0506893102205299,-50.94345483781794,9.72743621962714,29.15693711755389,29.05640598282121,9.001660483770564,0.1274313352397155,0.1703236256895588,0.4171626045265667,4,R0385,385,INFEASIBLE
1,rms_error_deg,21.615262846422162,0,1.6228949486907156,0.017495601626334144,0.04796926728534434,-51.076715269504305,9.77894995827301,29.194913648220314,32.69499434511361,8.927903559484905,0.1272981540952752,0.1691302353377236,0.4124655779460325,5,R0385,385,INFEASIBLE
2,rms_error_deg,19.537809095540567,0,1.6301601622890538,0.01760645885791019,0.04559652904347552,-50.82991969446756,9.83310650969534,29.507593565778173,35.793564918978774,8.858740770484943,0.1272981540952752,0.16666634323835888,0.41127735001505317,5,R0385,385,INFEASIBLE
3,rms_error_deg,16.96398295530286,0,1.6246597154261007,0.01791940560184602,0.04440157728447085,-50.73789448329554,9.915069105221772,29.455542649045217,38.99288346042638,8.770337425305657,0.1272981540952752,0.1633809426540271,0.4081747427012878,6,R0385,385,INFEASIBLE
4,rms_error_deg,12.836193198309829,1,1.6297449039466576,0.017392142521086992,0.04134739776148406,-50.330593946741715,9.926812603790552,29.69824729196139,41.50177254250993,8.745622848163078,0.1272981540952752,0.16246843508501108,0.40439438190925253,5,R0385,385,INFEASIBLE
5,rms_error_deg,10.9233685462249,0,1.6350771348232773,0.017178823043066314,0.042879765249803185,-50.340528262233626,10.040219143261957,29.843003714065997,44.52766545648313,8.696146081105068,0.1272981540952752,0.16115355131415746,0.3965711529579513,5,R0385,385,INFEASIBLE
0,rms_error_deg,8.622311807504092,1,1.5667846428325207,0.0169515347332306,0.1845602348006115,-34.06332002191278,8.209180466254754,25.903690604878,114.34587818177964,12.425569628784416,0.0888418723367742,0.2024431388069271,0.0785176003450255,4,R0386,386,FRAGILE
1,rms_error_deg,7.107289461235446,1,1.580085170616149,0.017059186053292725,0.1841604941978757,-34.13622411974877,8.168173755118707,25.934931498495004,115.59011599109441,12.406889283902188,0.0888418723367742,0.19862216992393486,0.06039530724606709,5,R0386,386,FRAGILE
2,rms_error_deg,8.58067095721518,1,1.6111459902454595,0.0177528707356957,0.18287188948251815,-34.137856102139146,8.186572188450787,26.000499740818256,115.98703147312393,12.379651694701634,0.08799031519645331,0.19325401409647416,0.05846233612927478,5,R0386,386,FRAGILE
3,rms_error_deg,7.003956059416278,1,1.605546484765309,0.01756381654171811,0.1829720034868943,-34.52370042023738,8.099262790831212,26.144174512160493,115.39991292979254,12.476423561592126,0.08628787319744173,0.19790785392282326,0.06397294232164552,4,R0386,386,FRAGILE
4,rms_error_deg,7.536399099716141,1,1.6089719058880372,0.017627062600101353,0.18051709531073765,-33.69475256931664,8.083242630445909,26.012768060172522,115.38775212080908,12.35788920046919,0.08782338956343301,0.1955105652958758,0.07122164186820107,4,R0386,386,FRAGILE
5,rms_error_deg,8.161393029211137,1,1.6127911773683246,0.01819132735678158,0.1779453577780619,-33.297041816261824,8.091701072724037,26.238812923456894,116.63982392929118,12.268702725389836,0.08946288796561655,0.19713638869952066,0.0722338196858848,4,R0386,386,FRAGILE
0,rms_error_deg,3.1064890296841634,1,1.7346740363972208,0.0380682181481823,0.2358919146169324,-57.8017677457224,8.994947271663952,39.79813016737624,105.23534585422658,8.914544587470425,0.0786248842366585,0.0621929650517017,0.4473203470701947,3,R0387,387,EASY
1,rms_error_deg,2.293571431402761,1,1.7311693843742075,0.03772885144819092,0.23624906185472525,-57.726969314111685,9.202153815847707,39.719467916974914,105.62038550592835,8.888225784771702,0.0786248842366585,0.06386010869399344,0.43065502830129015,4,R0387,387,EASY
2,rms_error_deg,4.265792712972819,1,1.7151968737547414,0.03748992638550379,0.23845816475328566,-57.87914327599249,9.395024673341979,39.65687580668127,105.59206286742229,8.798911054186267,0.07763818154138417,0.06163037505361913,0.43521596284420483,3,R0387,387,EASY
3,rms_error_deg,8.74917317414686,1,1.711628846347322,0.0368804961565666,0.2396451059425254,-58.626543924635826,9.395959189594747,39.474729910481976,104.24431239655497,8.721387655724506,0.07763818154138417,0.06381047745070831,0.43064387316129527,2,R0387,387,EASY
4,rms_error_deg,3.228418596281033,1,1.7068028164379299,0.03710154248397007,0.23617525076896737,-58.21124762279556,9.42408061509659,39.388312764235444,105.72057618267259,8.684338925727797,0.07763818154138417,0.059743429152264896,0.42345442570952363,2,R0387,387,EASY
5,rms_error_deg,2.850421916738422,1,1.7207577429058882,0.03651543172726456,0.23484103572667828,-57.939239077038955,9.363874520126094,39.676904633350574,104.8000724145569,8.583201570059112,0.07763818154138417,0.06149509789391228,0.42604219904713053,2,R0387,387,EASY
0,rms_error_deg,45.09955999138216,0,1.0027270601882252,0.0393751299143852,0.1250136006314349,-58.77383586027187,7.997674981760646,35.011172821202734,25.2629655377784,11.512817898675207,0.0027344438939564,0.1430381807804387,0.2753766348701287,3,R0388,388,INFEASIBLE
1,rms_error_deg,40.34098481960706,0,1.0167612705327271,0.03957359766382821,0.11954932062811524,-58.422238018634246,8.012229835501325,35.1893078335309,26.59182477735308,11.495104429438314,0.002853604908925508,0.14182647630342798,0.2692266477231521,3,R0388,388,INFEASIBLE
2,rms_error_deg,34.78152916569363,0,1.031584437941581,0.039829069851049344,0.11432404997583086,-57.96680260444637,8.028423400916717,35.24891945587909,27.924197346263007,11.472438252649908,0.003093919490881933,0.14094402499435743,0.2629298561357635,3,R0388,388,INFEASIBLE
3,rms_error_deg,29.57165417215718,0,1.0476575783821553,0.039973815890431884,0.11006540948863813,-57.662925656000326,8.049278846271434,35.505098982138556,29.564384385950095,11.45659180972396,0.003095291138218189,0.1394764373191623,0.25661740555878193,3,R0388,388,INFEASIBLE
4,rms_error_deg,27.131148403533157,0,1.0597530381577591,0.04,0.10564308438963368,-57.31676398663384,8.087701319355544,35.69955834100587,31.167166014800838,11.427587482495026,0.003551403289371295,0.13832073790056099,0.25052628945083344,3,R0388,388,INFEASIBLE
5,rms_error_deg,23.599289302424783,0,1.0762678941574904,0.04,0.10044105126711243,-56.97578430545086,8.084752431907305,35.82394622896135,33.22438322001926,11.414222867633447,0.003551403289371295,0.13698085006480418,0.2436408762992451,3,R0388,388,INFEASIBLE
0,rms_error_deg,9.141666059562898,1,1.6121179150009046,0.0245723158537578,0.1800709504520057,-53.571855839904174,10.342354030174976,48.79340764066815,105.87876922562702,12.987015350480965,0.123198935416233,0.020872729426597,0.0988865518453578,5,R0389,389,FRAGILE
1,rms_error_deg,7.774807427391958,1,1.6253986967454988,0.025026567314932587,0.18023555107912742,-53.24057345085182,10.323986578284176,48.931151300873466,104.16940102678488,13.057418891089503,0.12225404406404741,0.01684161525356382,0.10191065833690185,5,R0389,389,FRAGILE
2,rms_error_deg,7.166738219228759,1,1.6040912038185045,0.024738679454556465,0.17715685462119238,-52.8925684662317,10.401962140737535,48.734611227088756,104.69416441274613,13.080962306054447,0.12225404406404741,0.017447963161858506,0.11030744319833256,6,R0389,389,FRAGILE
3,rms_error_deg,8.19764264525443,1,1.600901342416191,0.024995917668381235,0.17900857185080432,-52.16103431081875,10.310127250921138,48.62207410238659,106.03570560927193,13.197321671408611,0.12225404406404741,0.021393902357720426,0.11058461845498763,6,R0389,389,FRAGILE
4,rms_error_deg,7.13514237436124,1,1.579469812714583,0.025219240244876564,0.17925126008220632,-51.575602602040306,10.221575646999733,48.420840710363365,107.39564476081134,13.09944089177274,0.12225404406404741,0.021901643666990774,0.11512275609518137,6,R0389,389,FRAGILE
5,rms_error_deg,7.513384669335788,1,1.5860563694590437,0.026142589524044278,0.179852541208348,-51.39865933882765,10.158209246631856,48.62842531830128,106.43837477148787,13.223265462373016,0.12225404406404741,0.020773698833639054,0.11144871324369303,6,R0389,389,FRAGILE
0,rms_error_deg,2.1928684108362093,1,1.6181251027995276,0.0202681574898091,0.1648070803940185,-43.71021601257729,8.41223813156133,26.91080737569012,101.27832353050984,12.963336682625089,0.0871084518385932,0.0004005100678621,0.2703751215293856,3,R0390,390,EASY
1,rms_error_deg,6.492667208663986,1,1.6021093436825549,0.020498984192776848,0.16443207525964432,-43.090052771433974,8.452962991203096,27.56817653484674,101.48655869868924,13.009313514339341,0.0871084518385932,0.0031833435300696747,0.26598366200193574,4,R0390,390,EASY
2,rms_error_deg,1.3287822120152277,1,1.6129058075092637,0.020529736105464352,0.1639766051783525,-43.12510696510136,8.432137424286896,27.85536226858598,101.53628673979387,12.994903759407647,0.0843867838934367,0.0,0.2615938909158951,5,R0390,390,EASY
3,rms_error_deg,1.6109545444458102,1,1.5965872858133026,0.020833426342279825,0.16591957685263803,-43.548569350560705,8.468065301512238,28.110558161329266,100.78137920000354,12.948051858656125,0.08145037013803927,0.0,0.26190292254951236,6,R0390,390,EASY
4,rms_error_deg,2.963202166777878,1,1.5963979256513656,0.020800531819910793,0.16797189327305867,-43.80924816155566,8.38087071689271,28.20481425434171,99.56283339912748,12.873055557872874,0.0815388779683521,0.0,0.26372199265096863,6,R0390,390,EASY
5,rms_error_deg,1.265406140169343,1,1.5759124860846203,0.02094235493593779,0.16289823163472067,-43.36655454121357,8.372690527928842,27.74978364505876,98.80721828644161,12.891477340719668,0.0815388779683521,0.0,0.26188850146202003,5,R0390,390,EASY
0,rms_error_deg,31.62870223482261,0,1.2300558848845036,0.0103488359712067,0.100706654703076,-38.49123839155724,7.775023179315425,36.36775269454748,21.392874250692465,11.584857020961945,0.0935339257946827,0.0371934117054234,0.298918479052238,3,R0391,391,INFEASIBLE
1,rms_error_deg,22.852084578201932,0,1.2345816903976006,0.010478410115609639,0.09933018031791704,-38.21145362043163,7.860347688837982,36.62551032519185,24.420062189954322,11.56728152796784,0.0935339257946827,0.03472781263971154,0.29267987929131556,4,R0391,391,INFEASIBLE
2,rms_error_deg,18.081838657848905,0,1.2482717758807647,0.010540316493482114,0.09929064368327238,-38.24683065946333,7.927064047919477,36.76208600853463,28.100529161512796,11.514258736761015,0.09305563445391855,0.0304128212904463,0.2895830570021705,5,R0391,391,INFEASIBLE
3,rms_error_deg,13.68058099153213,1,1.2615349961968148,0.010664809009799863,0.09701528899348537,-38.544812624655115,7.995791703882698,36.855152486011654,31.338629492912535,11.477397955916654,0.09305563445391855,0.02994022121720173,0.28355307759355625,5,R0391,391,INFEASIBLE
4,rms_error_deg,10.905983805030253,0,1.2726438434730807,0.010768485635909597,0.09942898020881628,-38.33908271362519,8.010339474686972,36.91547230771025,35.17706450357228,11.491798317235933,0.09305563445391855,0.027640049096381413,0.27699164120550596,5,R0391,391,INFEASIBLE
5,rms_error_deg,8.025658930792202,0,1.2823460340871333,0.010999908085138508,0.0968534128691346,-38.43518399761484,8.086653633412725,37.027188674640165,39.0182161270477,11.464008750563195,0.09305563445391855,0.026199725375185647,0.2738597868641159,5,R0391,391,INFEASIBLE
0,rms_error_deg,29.38599369660722,0,1.891272984258732,0.0147786368282989,0.1691000081281554,-46.722286181527366,11.251998409841176,31.802531386705382,47.28959080167042,10.235474932751536,0.1229444542296702,0.231595351040365,0.4028754696645092,1,R0392,392,INFEASIBLE
1,rms_error_deg,19.70689146318072,0,1.8908014579169623,0.014506952022266303,0.16675213466584454,-46.084264161062336,11.306788705565882,31.951889144115615,49.96934222870707,10.13203628359531,0.1229444542296702,0.23105192434779578,0.4000551930625092,1,R0392,392,INFEASIBLE
2,rms_error_deg,14.608105914253114,1,1.9109733986114061,0.01426686074224865,0.16423048447157576,-45.74997725516996,11.354284760839468,32.30122280425948,51.80232536823196,10.100853281780543,0.1229444542296702,0.23018519558976794,0.3965674185495237,1,R0392,392,INFEASIBLE
3,rms_error_deg,15.144574371518528,0,1.9269319416337654,0.014021983576031872,0.16180037486836354,-45.660358321496076,11.460882978167914,32.13648253417154,53.68233431818362,10.001728599850807,0.1229444542296702,0.22973691223196432,0.39218346989683633,2,R0392,392,INFEASIBLE
4,rms_error_deg,13.110755785354765,1,1.9259132095590936,0.013841110217799173,0.16131147761614978,-45.815417979315264,11.645424099875731,32.12695843123754,57.26390976068413,9.851105923192172,0.1229444542296702,0.22760197167146645,0.3921665131540962,2,R0392,392,INFEASIBLE
5,rms_error_deg,14.915252908655617,1,1.9445505588408285,0.014706396870071612,0.16012346130422667,-45.852761542265895,11.63931321501131,32.10981709202427,55.41926414587423,9.816030088034898,0.1229444542296702,0.23312723253738377,0.39289825018399127,1,R0392,392,INFEASIBLE
0,rms_error_deg,7.887807166449166,1,1.0188661109306247,0.0145425765315545,0.0739855920977885,-46.680929808772646,7.766244820480168,26.76361652612553,77.85053518755069,10.996898755371564,0.0587623523225939,0.1069652230860355,0.0762687357957425,2,R0393,393,EASY
1,rms_error_deg,6.908423980984098,1,1.035571754042399,0.01479821118103589,0.07341257519990488,-46.97633008005973,7.786094972146605,26.83869421477234,79.5097828045942,11.048419705257446,0.0587623523225939,0.10276669234498656,0.06772794791573801,3,R0393,393,EASY
2,rms_error_deg,5.776568843181654,1,1.0276390814370746,0.014662856493461843,0.07010017179915701,-46.97436951038981,7.631980996743268,26.65804342230267,80.46787054778822,11.024880805050717,0.05989027880319153,0.09776148601810246,0.07070109429480927,4,R0393,393,EASY
3,rms_error_deg,5.645507712494823,1,1.0138842545765339,0.01463178550026233,0.06831805234308211,-47.07949225215221,7.447773377531912,26.049692538676094,80.3964784733641,11.095861564319112,0.05989027880319153,0.0940405543324501,0.06853150463857031,4,R0393,393,EASY
4,rms_error_deg,5.488259003783388,1,1.0231464093410823,0.014375970659385534,0.06710489629341174,-47.10338927160513,7.539545419961225,26.32125448954205,80.69290149991365,10.980064799093695,0.05867391149695123,0.08978429880509863,0.06397509016695432,4,R0393,393,EASY
5,rms_error_deg,2.778445563274213,1,1.0047463445908456,0.013845703215859853,0.0673365357161139,-47.18709137069087,7.566926841446597,26.14132533652748,81.47823375835088,10.87813620493851,0.05867391149695123,0.08807914676814745,0.054268859402006805,4,R0393,393,EASY
0,rms_error_deg,7.1491268023795005,1,2.083655233806034,0.0189852407698204,0.1557488981433733,-37.9382873278759,5.131649027414821,34.40535277718937,111.2277222737952,9.968094067827185,0.0963329241208043,0.2446241089931713,0.1892469050663639,2,R0394,394,EASY
1,rms_error_deg,6.354630224717188,1,2.070490396133891,0.019207478976198088,0.15630401489929585,-37.785964504399914,5.0,34.41506963968339,112.59445160609816,9.851505014568481,0.0963329241208043,0.23859378320073824,0.18887145082388768,2,R0394,394,EASY
2,rms_error_deg,5.505945927181577,1,2.092420400746097,0.01959060668720485,0.15418847271916633,-37.75948730274179,5.0,34.15280412265345,113.17878988427572,9.797024920619062,0.0963329241208043,0.23557174373175088,0.1885203637421155,3,R0394,394,EASY
3,rms_error_deg,6.478865253688424,1,2.0737999138979224,0.019991138655728716,0.15361242824663301,-37.68030464463566,5.0,34.358287776885774,113.28897005424672,9.804679017828766,0.09624231437310624,0.23400051422409637,0.19486879952145872,3,R0394,394,EASY
4,rms_error_deg,5.9850421482831875,1,2.083092399631143,0.020532243099835295,0.1497447083666855,-37.94923873438137,5.0,34.38411554372719,112.72504887468936,9.865134552361411,0.09624231437310624,0.23554724539979494,0.2036745698112733,3,R0394,394,EASY
5,rms_error_deg,6.389656482029051,1,2.076239611383972,0.021182861450755784,0.15075206368486468,-37.81608816213656,5.0,34.74622266092845,112.26629802810156,9.890372201068145,0.0969239014358854,0.23155680689678942,0.20149259269071465,2,R0394,394,EASY
0,rms_error_deg,4.926681842051207,1,1.955394823149997,0.0286647492571572,0.1419472566429307,-65.43053772293034,6.677425537114397,37.68256925205235,89.6742248903633,12.078981991257042,0.1466188081322416,0.0960143322998508,0.1727872200120634,3,R0395,395,FRAGILE
1,rms_error_deg,7.407327448132244,0,1.9546639331047846,0.029043438025876448,0.1435306879304386,-65.30244577796043,6.70944291090624,37.88940519299416,88.78388645505296,12.158070866805017,0.1466188081322416,0.09906141954503547,0.18535819729297268,2,R0395,395,FRAGILE
2,rms_error_deg,8.658542714204055,0,1.938583137170089,0.02958482720544531,0.14307903618226464,-65.31918350151702,6.73035332213675,37.926466486312435,86.92579376118718,12.25189891225591,0.1466188081322416,0.10120213855177458,0.1767491218174803,1,R0395,395,FRAGILE
3,rms_error_deg,4.317997843956901,1,1.9526640721883866,0.029947428312127326,0.14412977215513653,-65.4242542462781,6.705344111121355,37.9186559888229,84.85028792888616,12.174457999410178,0.1466188081322416,0.10464534409784584,0.16890246331144113,2,R0395,395,FRAGILE
4,rms_error_deg,9.07756256677609,0,1.9703538277039339,0.0301311214412194,0.14471320620278208,-65.77444651766277,6.565254604063696,37.769519604589625,84.6968063864841,12.147253768269586,0.14697639492472317,0.10134839576361962,0.17887832736975096,3,R0395,395,FRAGILE
5,rms_error_deg,4.031205287077895,1,1.9654562950343666,0.030552242796553972,0.14645624214466885,-66.05891092827342,6.528441869109258,37.335275188083976,83.79918937148375,12.283876223819293,0.14697639492472317,0.10375505682776731,0.18146799364531202,4,R0395,395,FRAGILE
0,rms_error_deg,8.526037167680668,1,1.949790567163474,0.0118443590503592,0.092870143580776,-69.1095308316279,10.67696309523386,42.56174100109772,89.2130685010629,14.82140008329684,0.1269861494506209,0.0901673598278566,0.1451567331296975,6,R0396,396,FRAGILE
1,rms_error_deg,7.595686244511522,1,1.9571141248139645,0.011823822248260034,0.0932049485532764,-69.40036870208978,10.668420940819868,42.10949305443447,91.5825309576629,14.877114190868946,0.1269861494506209,0.09327352361993817,0.1366967253282689,5,R0396,396,FRAGILE
2,rms_error_deg,6.683073420722413,1,1.9545113391906777,0.01178180349320541,0.09524014627921153,-69.06934523955155,10.896799030661665,41.92602362854541,92.20636547076984,14.967133884491654,0.12674557938469816,0.09789260104743991,0.13913123723038093,5,R0396,396,FRAGILE
3,rms_error_deg,7.290047519856278,0,1.9607338843247515,0.011925306007764135,0.09050036686610326,-68.35133643760396,10.887542380362344,41.82488175852127,94.35205860513581,15.0,0.12674557938469816,0.09693202205338558,0.14223360908585517,5,R0396,396,FRAGILE
4,rms_error_deg,6.722201501716905,1,1.9743850014831785,0.011449370193642595,0.08498140281668985,-67.96845658742231,10.755994504072222,41.69596725827157,93.910097529616,14.998195648469729,0.12674557938469816,0.09890960830348655,0.14352640685658827,6,R0396,396,FRAGILE
5,rms_error_deg,6.213642218013424,1,1.9678283685380826,0.012312462412560163,0.08342105827756,-67.81636514136609,10.635767753220545,41.52237633902259,94.28219427244248,14.92651191129375,0.12784593363206448,0.09748928906762508,0.140773706114198,5,R0396,396,FRAGILE
0,rms_error_deg,7.533554457741526,1,1.3136358916377582,0.0196879365637188,0.0425126458918359,-45.85149638846216,13.14188659542041,38.81272000194375,40.57789869417503,9.639562671551168,0.112812030457779,0.0343912574303743,0.222497558673469,6,R0397,397,EASY
1,rms_error_deg,3.9357732639779828,1,1.2973657660909663,0.019587364137398935,0.044443793782681776,-45.85806445962194,13.076478491147103,38.918460951538464,41.487833460387634,9.579797892106669,0.112812030457779,0.02522446513602208,0.2254846222737582,6,R0397,397,EASY
2,rms_error_deg,3.104748961217712,1,1.3092423610904615,0.01929634728385294,0.04305287226923397,-45.928380745048884,13.103261208838198,38.97238975607393,42.37505231328383,9.643173559711254,0.112812030457779,0.01696239374141505,0.21925157811298057,5,R0397,397,EASY
3,rms_error_deg,3.1774601181007873,1,1.3146379412185099,0.019144998006587373,0.042236275770498224,-45.792356272884966,13.08051062437658,38.764582161012775,41.41233528967334,9.322309058033698,0.11281203090140869,0.015151145616080369,0.21548157217270822,5,R0397,397,EASY
4,rms_error_deg,2.0438528260796804,1,1.3254908191068087,0.019508741604776905,0.04,-45.81131916660518,13.065355447827804,38.7052128970119,39.005739306705046,9.243152484447826,0.11281203090140869,0.014745805675670189,0.21730082342807572,5,R0397,397,EASY
5,rms_error_deg,3.7540871699617004,1,1.3540155974810832,0.01869014254001695,0.04,-46.19524726969147,13.103282324943628,38.68094962104057,38.17807906074931,9.341065346993142,0.11281203090140869,0.01389086877978865,0.21437744725623445,6,R0397,397,EASY
0,rms_error_deg,1.559363595383341,1,1.81356159290947,0.028018187785197,0.0652235305388637,-66.65232150303265,6.895892409222892,46.797720564269554,42.77965942855528,9.741848885675465,0.0153191773562279,0.0056237378922645,0.1979750005035669,6,R0398,398,EASY
1,rms_error_deg,1.166348022903463,1,1.8082254391533592,0.028374034635739294,0.0641121815709634,-66.4426404480545,6.795044101079228,46.443660277829274,40.77921995629969,9.807765563419359,0.0153191773562279,0.004197231677781222,0.202934202681885,5,R0398,398,EASY
2,rms_error_deg,2.106772485777344,1,1.800968060133114,0.02909672076103338,0.06412895070647398,-66.44478779965998,6.895483558204902,46.17713921645367,40.578068456030266,9.80871680347905,0.012279990004644262,0.0,0.2022904617574674,5,R0398,398,EASY
3,rms_error_deg,0.9555976656268155,1,1.812029821839722,0.029121461298426472,0.06006327827509668,-66.47013504106332,6.8750764362596835,46.14327120660186,40.070815142040836,9.743864559128312,0.010926964934190741,0.006093995349337545,0.20934633018760582,5,R0398,398,EASY
4,rms_error_deg,1.3283046353375525,1,1.816594439353304,0.028527228440092964,0.0597935352492275,-66.53418207377098,6.911949939123993,46.581276450330364,40.31053172466933,9.698938119860358,0.010926964934190741,0.0,0.21003044312813487,5,R0398,398,EASY
5,rms_error_deg,2.3601107455169337,1,1.8087890740733874,0.0282793683744473,0.06533613651347173,-66.68533751709839,6.825777227792068,47.21408261044421,39.74068884992164,9.652692168575676,0.010151459797796851,0.00012433655648546208,0.2096775357091666,5,R0398,398,EASY
0,rms_error_deg,10.841786311467619,1,1.5925693900975193,0.0246979520028953,0.1296207224277021,-49.95518304561863,7.712685384930429,25.333382320955803,46.92364149717375,14.856585692223252,0.0052664978381959,0.1453502294752415,0.1590834679180049,5,R0399,399,FRAGILE
1,rms_error_deg,9.271057202801712,1,1.5926010451660106,0.02467457301117563,0.12584951051313187,-49.40599873623194,7.7644938961073695,25.45801242195793,49.459132745529274,14.8125261375171,0.0052664978381959,0.14295827545343034,0.1532234688015636,5,R0399,399,FRAGILE
2,rms_error_deg,6.985904236433653,1,1.6053215294886514,0.024721353604145402,0.1225524565453,-48.834986002681156,7.80298225904613,25.472482377488756,52.09087092672481,14.789459518635265,0.00544774031037627,0.1405751203767496,0.14847512656424766,5,R0399,399,FRAGILE
3,rms_error_deg,6.335609393018299,1,1.5993890843280985,0.024826723022654235,0.120191523390363,-48.55052954528423,7.852571498453035,25.774642320858774,53.63380388632257,14.765910311649591,0.006451377039944299,0.13790676625077766,0.14092562206091352,5,R0399,399,FRAGILE
4,rms_error_deg,4.801958957553045,1,1.6163609152298664,0.02489431249451364,0.11950077598953153,-47.961510648023264,7.8417401485694445,26.115608780009158,55.780063390761036,14.721541196230541,0.006352384280108706,0.13534785924894618,0.13617128037265852,5,R0399,399,FRAGILE
5,rms_error_deg,3.6919944032076306,1,1.6143361316988074,0.025104643644747526,0.11645873639404988,-47.99618107281008,7.9120310468178605,25.990050893915335,56.79544328019003,14.719408755239526,0.006352384280108706,0.13226603013258745,0.12032867300608674,5,R0399,399,FRAGILE
0,rms_error_deg,6.410101152235213,1,1.548863168215996,0.0150328862143905,0.1925848196955842,-41.20056086464176,5.372943276332072,25.79259620380408,117.14034737624264,8.12144151567741,0.1489400983419197,0.1787827814081936,0.4014139994116222,2,R0400,400,EASY
1,rms_error_deg,7.523872159920167,1,1.548398194393908,0.015225071162835278,0.19225760107673812,-40.763978371469626,5.469353016449692,25.593104867503023,117.62588321469097,8.310478576580532,0.1489400983419197,0.18347194600489508,0.3968753820281152,3,R0400,400,EASY
2,rms_error_deg,7.570654690270342,0,1.565993510721859,0.015171647178608352,0.1914806798569577,-40.64664158176357,5.8403697181561665,25.691955495164947,119.16047008267235,8.311318588866754,0.1489400983419197,0.17970582258375542,0.3964634044744434,2,R0400,400,EASY
3,rms_error_deg,5.778264191360696,1,1.574225435356174,0.015532775587934936,0.19028865103418008,-40.57231521127813,5.936457573083314,25.0,118.95950701547946,8.259829251630558,0.1489400983419197,0.1766174300719649,0.3919960181474658,1,R0400,400,EASY
4,rms_error_deg,4.788064244907648,1,1.5774313781771447,0.01559134181517102,0.19102692184868791,-40.71671271972116,5.813741496405776,25.0,118.40879236525213,8.225352895468614,0.1489400983419197,0.17413156520574974,0.39618378519360536,1,R0400,400,EASY
5,rms_error_deg,5.325001516291071,1,1.5796164668906267,0.015759516000340736,0.1915498392774772,-41.35629981414732,5.933710039745777,25.0,119.58623283459785,8.09458764347124,0.1489400983419197,0.17402198286754525,0.3969266793333706,1,R0400,400,EASY
0,rms_error_deg,4.554574979075555,1,2.0315631479924625,0.028719781827914,0.0621589891833163,-34.98208767731609,9.756389184886114,41.880631625133454,37.465949936031066,12.10903090108048,0.0651776229862762,0.0046838530740846,0.0917730111332916,2,R0401,401,EASY
1,rms_error_deg,3.8469169123439375,1,2.0210813751618697,0.028573584405816695,0.06183981269887975,-35.12173955945647,9.649735307601384,41.797209598578235,36.34746402618231,12.163061801088373,0.0651776229862762,0.0,0.10235216848358,2,R0401,401,EASY
2,rms_error_deg,3.1597682002193723,1,2.0279032780777007,0.027485375411366298,0.06141464301262285,-35.094607525727824,9.710887800398428,42.006445321341076,36.2693067593679,12.056273096137364,0.0651776229862762,0.0024590826211001882,0.1080320547703633,3,R0401,401,EASY
3,rms_error_deg,2.161883861846971,1,2.0370188103027536,0.02733989491094798,0.059544806967508336,-35.07357729516476,9.749549966176021,41.811301957540444,35.36622403481388,12.217179785516072,0.0651776229862762,0.0,0.11068682972198512,4,R0401,401,EASY
4,rms_error_deg,2.4046423117219926,1,2.0332239176267617,0.02686639873377962,0.05936419914903125,-35.06341734733081,9.934096201737587,41.64165047501305,34.83292684478164,12.263631539240574,0.0651776229862762,0.0,0.11503508367973062,5,R0401,401,EASY
5,rms_error_deg,2.5669637890467043,1,2.021459581470867,0.026758829100495988,0.05775857104788629,-35.010206597325826,10.035355542009752,41.428624136089674,32.34290637777996,12.32885568007277,0.0651776229862762,0.0,0.10598130902292216,4,R0401,401,EASY
0,rms_error_deg,28.84728378325404,0,1.5784922911564672,0.0225264847250458,0.1254286619697363,-34.66719721010132,5.755727198484433,25.114570690456112,74.28828567900928,12.925944422062347,0.0459656689821728,0.236944811733533,0.3774319892422936,6,R0402,402,INFEASIBLE
