rocket_id,design_id,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,motor_scale,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,n_success_gain_sets,nominal_diverge_rate,nominal_band_30_rate,nominal_band_20_rate,nominal_band_10_rate,under_diverge_rate,over_diverge_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,oscillation_score,under_u_sat_frac,over_u_sat_frac,regime_label,regime_code,sr_kp2,rms_kp2,sr_kp5,rms_kp5
R0516,516,0.4065191917253271,1.6609700993953638,0.0133705035917791,0.0234254913631132,-70.13185455111935,10.58110200966976,1.4680634406197663,100.977096177848,4.232149970701725,6,0.0133031444234701,0.0548558906584146,0.0528906863246895,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1584936444379716,4.588103689220516,0.9793558949555266,4.588103689220516,0.0,0.0688888888888888,1.8816666666666664,7.0,0.0,0.0,EASY,2,1.0,3.264938490224655,1.0,3.2423262335921526
R0517,517,1.8499817842586683,1.6192079603538776,0.0140990744664066,0.2650103937990634,-33.85328327551442,6.003653852698314,2.1139337189593297,93.95319867814818,10.305577105371524,5,0.0105507755550737,0.1254563739657319,0.2248618535180206,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,3.449422471168154,11.381849322717745,6.287467712318271,11.381849322717745,0.0,0.5344444444444444,2.981666666666667,6.666666666666667,0.0,0.0,EASY,2,0.3333333333333333,11.306207817390879,1.0,6.236419994252619
R0518,518,0.3648475001619528,1.6097454877658728,0.0340204728290521,0.119003810367492,-15.4419058543874,7.285959014271768,2.280340235674416,103.11413862312048,3.2242729302832176,2,0.0338093151859132,0.1106323159896221,0.2182619721347655,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9077709958780966,3.8520183787920415,2.16411599565499,3.8520183787920415,0.0,0.0,2.0,7.0,0.0,0.0,EASY,2,1.0,4.190673759896181,1.0,2.9178836441888603
R0519,519,0.0,1.997674190406272,0.0164200715516354,-0.0519534170191534,-48.04924747738509,7.228079207590422,2.634173154717166,136.87254265280598,7.435947958991416,6,0.1352066966903189,0.1825733277366866,0.1627404501089642,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,4.384038918811714,11.974596075659727,4.774363356333914,11.974596075659727,0.0,0.4399999999999999,3.0,7.333333333333333,0.0,0.0,EASY,2,0.0,13.613225029138219,1.0,7.77239208331621
R0520,520,2.1292660915646,1.941964998219769,0.0218103669455077,0.2600942852074945,-40.10330195709722,9.176694792715304,2.1570532848949915,79.64580220372434,10.901626224023918,2,0.0729773308525512,0.1958658451181673,0.3865810548237754,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.913806795268084,2.562632606217413,1.9791642463940604,2.562632606217413,0.0,0.1388888888888888,2.0,5.666666666666667,0.0,0.0,EASY,2,1.0,5.605522006597982,1.0,3.6955631711907784
R0521,521,0.0,1.01882000360261,0.0140342956082184,-0.2227762014749704,-23.02940856782021,13.695717829612514,0.7799380848586137,101.66801874785844,6.145320007628118,4,0.0946991168024521,0.0421343450761274,0.1755252572203141,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7049369147631387,3.699265773183805,1.951851144664092,3.699265773183805,0.0,0.1022222222222222,2.0,8.333333333333334,0.0,0.0,EASY,2,1.0,3.344141912215632,1.0,1.850492970291078
R0522,522,1.778541577693414,2.0934563573050764,0.0128619646250113,0.2728407524046264,-35.31718824365968,8.335531441078501,2.638526970042412,143.954504126468,8.446377544911535,5,0.1041276029491781,0.1307392608588897,0.3407593303302849,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,3.084686178987782,9.429487677454192,3.222506337953428,9.429487677454192,0.0,0.5872222222222222,2.966666666666667,8.666666666666666,0.0,0.0,EASY,2,0.3333333333333333,15.965889653633203,0.6666666666666666,8.369007126266439
R0523,523,2.657363593231934,0.924453031801704,0.0315892004537939,0.2999861240927406,-26.76059709538181,5.610742528840193,0.8203342342786845,68.61978564078377,7.422342941278607,2,0.108943891828981,0.2040335355761405,0.1153290037400089,80.0,1.0,1.0,1.0,0.0,0.6666666666666666,2,0.0,1.0,1.0,1.0,0.0,0.0,0.9925831137888668,5.598536782359764,2.4856298013340434,5.598536782359764,0.0,0.1127777777777778,1.0,7.0,0.0,0.038269550748752,FRAGILE,1,1.0,3.3944079269552554,1.0,2.472684381611648
R0524,524,1.3733427193178755,1.071612172498158,0.0228037202792503,0.1893636270885814,-23.24422946030404,10.26934968360257,0.9233459340541478,95.64365421214184,3.350268226950406,5,0.090039911137965,0.1030205980647291,0.360626509554351,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7641085626218006,2.911276543281531,0.4554967236177522,2.911276543281531,0.0,0.0,0.9516666666666668,7.0,0.0,0.0,EASY,2,1.0,3.4123101511227802,1.0,2.088906647903878
R0525,525,0.0298898125713632,1.3570189419467549,0.0375926032821942,0.0023522132032657,-52.76140105808511,8.069132634005094,1.5496673657641802,134.43326962899846,12.08655864573024,4,0.1056567444696841,0.2348871353213098,0.2016938149144324,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4593927212719204,1.7925848315398984,0.7519956430809187,1.7925848315398984,0.0,0.0288888888888888,0.0,5.0,0.0,0.0,EASY,2,1.0,2.316403421508596,1.0,1.2644666937005196
R0526,526,0.0,1.8584148314648117,0.0370073672355152,-0.0172100663867659,-75.82680571688167,8.656508178742001,2.35290696426727,144.249944751586,14.355535841330706,3,0.0287067385063347,0.1306882055562915,0.1235414437767124,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7652251878482291,2.443255279213938,0.9481364540038216,2.443255279213938,0.0,0.0494444444444444,0.5566666666666666,4.666666666666667,0.0,0.0,EASY,2,1.0,1.871916501299875,1.0,1.3707216614295152
R0527,527,0.0,1.6215455629717384,0.0173537118054118,-0.1222339821778452,-81.89339539537477,6.535335734598309,2.9455160131373863,90.9919383963488,2.038556090507154,3,0.0817354350487126,0.2064016553005498,0.4278740104305081,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.139299610393124,4.520174847084079,2.4074267267999185,4.520174847084079,0.0,0.0,2.0,7.333333333333333,0.0,0.0,EASY,2,1.0,7.24736162105452,1.0,4.162194669287381
R0528,528,4.905847421840648,1.3699004750688577,0.0297102539748077,0.280062821477858,-84.83517873353439,13.367378068360653,2.10830611758732,82.50150235160771,3.452533901119956,5,0.1117123628174542,0.0884066753536036,0.4294566378185738,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.869787768321887,2.3881000723439825,1.6762594891677918,2.3881000723439825,0.0,0.0072222222222222,2.0,8.0,0.0,0.0,EASY,2,1.0,2.9691259681944224,1.0,1.7776838548936214
R0529,529,0.0,1.257026722555991,0.0278284030590143,-0.1097817165294504,-56.62305334194199,12.505316111930682,1.6444444142010863,193.15183353229332,14.031904058902256,5,0.001838828450055,0.1186759896357657,0.052467437500449,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4513062573908908,1.9617982293438307,0.6849782619156644,1.9617982293438307,0.0,0.075,0.0,8.666666666666666,0.0,0.0,EASY,2,1.0,2.301038937995956,1.0,1.571159225267882
R0530,530,4.690005763326863,1.2820868209049645,0.016248840958279,0.2836217942896997,-74.70376752731842,11.455346986974458,1.8344941144625968,162.8052716868278,11.771809483766155,3,0.007549078733782,0.0822665434051848,0.3939425376440141,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6972454591355745,1.8255171266971044,0.8452571721050229,1.8255171266971044,0.0,0.1522222222222222,0.0,7.666666666666667,0.0,0.0,EASY,2,1.0,1.8366563765471824,1.0,1.5912440949000608
R0531,531,0.0,2.09530424279246,0.0347055875609961,-0.248808128158224,-39.41319828690981,9.12356978765987,1.9753416425904036,177.55985933923606,10.693879367658116,1,0.0956004463030089,0.2064620127606313,0.082884998542889,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4834364431052853,1.7013018225157075,1.3331308360105458,1.7013018225157075,0.0,0.0194444444444444,0.0,8.666666666666666,0.0,0.0,EASY,2,1.0,1.2558025781175917,1.0,0.861539811556149
R0532,532,0.0,1.8567038607375888,0.0176432544243574,-0.256518877595034,-55.5904179315255,6.197654355442193,1.7806545131167415,168.81852914663955,13.876627131377012,3,0.0476402923759165,0.0078635867168998,0.1761610100779518,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6748748199961104,2.732655845307217,0.6419972384552256,2.732655845307217,0.0,0.2338888888888889,0.7733333333333333,7.666666666666667,0.0,0.0,EASY,2,1.0,1.998194191207184,1.0,1.531630874401382
R0533,533,0.0,1.56818130012033,0.0336504882966188,-0.0978571586625015,-81.5304164601267,6.186245760359957,2.957700899796853,60.39450227531173,10.108409179509712,1,0.1127766261835034,0.0356859985559974,0.2438646721129852,80.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.145655631787494,3.1052549562295515,1.829514266495652,3.1052549562295515,0.0,0.235,2.0,6.333333333333333,0.0,0.0,EASY,2,1.0,3.925334778891294,1.0,3.617594284511153
R0534,534,0.0,1.8353447098087117,0.0226777047843004,-0.2453319909588514,-70.99752753707513,10.526495124220787,2.2071483811275265,189.0509443586796,2.8170345773792325,4,0.0410215278054757,0.2302884520144495,0.2137985301776191,80.0,2.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8953777722348121,3.28863359339589,1.9769213061716997,3.28863359339589,0.0,0.0,1.9883333333333333,7.0,0.0,0.0,EASY,2,1.0,4.461011983833583,1.0,2.340815448195298
R0535,535,3.732230656504348,1.98753806248044,0.0308549017760893,0.1847765659983318,-78.50344453765143,9.702779779266578,1.3577916153000062,113.977675388214,12.598396924529151,2,0.0566276267224161,0.1623963960073845,0.3034392421918732,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.834215907965247,3.725125147007558,1.912213672974828,3.725125147007558,0.0,0.0644444444444444,1.9166666666666667,8.666666666666666,0.0,0.0,EASY,2,1.0,2.1804873109071137,1.0,1.6974347205508569
R0536,536,4.514802352834269,1.6990280660351242,0.0155604034213629,0.2747113288875853,-74.22103474500028,12.30353273972156,1.833278851822728,162.17697833060592,11.234667051844816,3,0.0541354148344164,0.1788866858929378,0.3922999176412606,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1107576158248484,3.134240647884723,1.5956141249235765,3.134240647884723,0.0,0.1677777777777777,1.9766666666666663,7.333333333333333,0.0,0.0,EASY,2,1.0,2.5387068807235234,1.0,1.7438792779881627
R0537,537,0.0077177211286666,2.0116165759035463,0.024721881247537,0.0013101278507578,-27.267731174215516,9.029874828063909,1.9259546954395663,170.66839527859457,3.1432435466790096,2,0.0303772161520816,0.2272985300605163,0.408800898599866,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.91118045130811,3.4474718085995284,1.6127650778779392,3.4474718085995284,0.0,0.0,1.98,8.333333333333334,0.0,0.0,EASY,2,1.0,4.4330885296278675,1.0,3.05748229480265
R0538,538,0.574066613236642,2.00126374995586,0.0166425849053395,0.0394016640018999,-59.140755666355176,11.310853596391174,1.481075339179458,71.81826909332882,2.7425440803529098,2,0.1427968879494622,0.2069017851853282,0.0891751449723205,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.943169183513886,2.7499931272597133,1.829327348068644,2.7499931272597133,0.0,0.0,2.4566666666666666,5.666666666666667,0.0,0.0,EASY,2,1.0,5.262047800861262,1.0,3.51353413459981
R0539,539,0.7424581226327032,0.9252704381914684,0.0185123924380554,0.067577962667131,-43.419220650050505,8.83747382923769,1.4038773786293446,178.53319285827737,7.414800645481795,2,0.0136004304198119,0.1479980026937861,0.1880893321893109,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5600382553129931,2.1934287057914887,1.0837804201726315,2.1934287057914887,0.0,0.0,0.9533333333333333,8.666666666666666,0.0,0.0,EASY,2,1.0,2.0742571980616074,1.0,1.4884971096604336
R0540,540,0.0,1.042123825738351,0.019673507086415,-0.1641729380084116,-25.80210450074388,11.129859732951182,1.0729475664673132,168.27280885753032,4.9937041253123216,4,0.0917932309495784,0.0603953414643186,0.1019087913476587,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5915065616895308,3.0057970408035204,1.2057975928448623,3.0057970408035204,0.0,0.0,1.0,6.666666666666667,0.0,0.0,EASY,2,1.0,2.8357924548691944,1.0,1.572797709750654
R0541,541,0.0,1.984540627789409,0.0175391207811245,-0.2693264572889162,-25.982143672923613,9.39111296675345,2.6556831630128657,60.52130353449704,5.802832549932925,2,0.1285491132733476,0.1743021490958477,0.1664053299362611,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1391580195519684,3.484920453795677,2.1327608070986277,3.484920453795677,0.0,0.2033333333333333,1.7833333333333332,7.0,0.0,0.0,EASY,2,1.0,6.85057380985058,1.0,5.235512288678198
R0542,542,1.31230751194231,0.909599321143742,0.0322065543486656,0.0624520570073335,-58.61374510625384,8.138448948773764,0.6993910541758662,65.5292588863479,11.356289927632249,4,0.1130556547044198,0.1232916386924845,0.1562110797353706,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2271476178555822,3.612076735139234,0.7803580368874399,3.612076735139234,0.0,0.1277777777777778,2.848333333333333,6.666666666666667,0.0,0.0,EASY,2,1.0,2.5568924109125315,1.0,1.9466106946978676
R0543,543,0.0,1.3645962042804192,0.0335100048488595,-0.1911313646629873,-32.02487865939214,13.55496999057029,1.878004665423254,129.5977600966776,5.454962970372453,4,0.0616936869606768,0.0418245190688443,0.2879378513623406,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5290551948751934,2.44680892978322,1.0411907165857144,2.44680892978322,0.0,0.0016666666666666,1.0,5.666666666666667,0.0,0.0,EASY,2,1.0,2.7298104172447335,1.0,1.5501803822306643
R0544,544,0.0,0.985723171628851,0.0115002325333395,-0.0337799076138102,-64.17990465152475,10.027496278016583,2.0113364070095336,106.35038722093772,4.781194255245655,2,0.0015371706588064,0.0859754504140133,0.3412372586633799,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9100618228924736,2.76027997777912,1.4149333553485164,2.76027997777912,0.0,0.035,1.9833333333333332,5.666666666666667,0.0,0.0,EASY,2,0.6666666666666666,5.5004669467098415,1.0,3.7500351125768856
R0545,545,0.0,0.9321384197029726,0.0194895449433382,-0.2628522850829423,-37.2944677273582,12.936887404495792,2.06399338189752,185.17701451066944,5.622056558498112,3,0.1406633842023534,0.0136486089507735,0.2627362115072198,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7679548252636564,1.963586048338155,0.7949525923886221,1.963586048338155,0.0,0.0,0.0,6.666666666666667,0.0,0.0,EASY,2,1.0,3.708638544453509,1.0,2.350936159523922
R0546,546,2.5342522394856224,1.4827853092400398,0.0256429257888097,0.1593327308611432,-66.60734229572782,6.967071088234052,1.576352707156894,140.263116349313,5.609991230255105,2,0.0233902029836794,0.0933351411716316,0.0508673742022022,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8219829140405913,3.735130998213661,1.6628841371927108,3.735130998213661,0.0,0.0005555555555555,1.903333333333333,8.666666666666666,0.0,0.0,EASY,2,1.0,2.309857101116967,1.0,1.7293886240272538
R0547,547,1.312483599228521,1.614748105693675,0.0259603818352549,0.0951029347570917,-79.49482184020977,5.05650344726133,2.98247363502136,128.88064349796218,4.509473547401441,1,0.0660199364395858,0.1561785674957366,0.1269166396189581,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9340835658286728,3.3024621540839565,2.419454447243837,3.3024621540839565,0.0,0.0,2.0,8.666666666666666,0.0,0.0,EASY,2,1.0,2.8785499365015887,1.0,2.845133219094818
R0548,548,0.1052431155579228,2.063181511888937,0.0126338202410097,0.0277277974783035,-20.68211609077329,8.078963208847282,2.6688991434006493,195.4305217093628,10.639076711680415,3,0.0035098227890118,0.2478483526554548,0.2583388842926495,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,2.220655934087333,10.8259783865529,4.484657326294941,10.8259783865529,0.0,0.49,1.9466666666666663,11.333333333333334,0.0,0.0,EASY,2,0.3333333333333333,14.967508945465239,0.6666666666666666,10.496458554545889
R0549,549,0.0,1.5028286594907816,0.0346681065984963,-0.0764475095554095,-62.03856224821037,13.771384662595024,1.7743829190911544,142.42453930880637,13.645697086423684,2,0.1340846699045149,0.1127330132792641,0.3772026639998405,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6288382557863792,2.537519190860547,1.3984243474175182,2.537519190860547,0.0,0.0594444444444444,0.9866666666666668,8.666666666666666,0.0,0.0,EASY,2,1.0,1.8633103214840283,1.0,1.1695092428314624
R0550,550,0.0,0.9927897701118746,0.0162650173594232,-0.1559843831112031,-86.8178803471178,7.569634488501718,1.0809293833254006,130.6229129081552,6.932347577890219,2,0.0204986214957931,0.1146422993534572,0.3837199920584051,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.758085250919208,2.6769727650821458,1.3110978700386993,2.6769727650821458,0.0,0.0727777777777777,1.9633333333333336,8.666666666666666,0.0,0.0,EASY,2,1.0,1.9262538143829702,1.0,1.478351947096466
R0551,551,0.0,0.9594447922708588,0.0213275968300372,-0.1132354756494743,-59.00284171315866,13.279426444483136,1.0416936487240145,129.3467917542875,7.037072410089941,4,0.1195692110806369,0.1142025285965903,0.4287414281787854,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.4331824838467464,1.4912136410005652,0.5541885045508887,1.4912136410005652,0.0,0.0561111111111111,0.0,4.0,0.0,0.0,EASY,2,1.0,3.2975734436919297,1.0,1.775357173063233
R0552,552,0.153312218740888,1.4920403836518488,0.0170668059990611,0.0093354008351712,-72.83886517388132,7.697550328710154,1.7682253365760023,171.9189329126226,10.793941358080714,4,0.1066024480074301,0.1364116543323978,0.0641996880111894,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2469863538073247,4.403459736371209,1.760076469919141,4.403459736371209,0.0,0.32,1.9750000000000003,10.333333333333334,0.0,0.0,EASY,2,1.0,3.343502350409016,1.0,2.6723195426584128
R0553,553,0.0,1.059791743315662,0.035474680502917,-0.2648207548304434,-82.78849193325287,6.2945240674556295,2.7078653197307583,130.97531521832298,7.775192015212524,2,0.0776141093223292,0.0938721922063129,0.1137415580453899,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6746339875206372,2.1735254581675942,1.5395501799091047,2.1735254581675942,0.0,0.085,1.0,7.0,0.0,0.0,EASY,2,1.0,2.5848311396115933,1.0,1.7677705697469266
R0554,554,4.511273440825517,1.086920238033052,0.0285385709046964,0.2943608345231593,-88.15644038767178,10.872431432970988,2.97418996603644,118.49888704605291,14.02175683347368,6,0.1171075396504407,0.1460865298116238,0.1471266235423351,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.015371830565257,6.769814295340993,3.1679718824177825,6.769814295340993,0.0,0.525,2.9716666666666662,8.666666666666666,0.0,0.0,EASY,2,1.0,5.3614612926436775,0.6666666666666666,5.445999007960726
R0555,555,0.2469996913713777,1.495691250534091,0.0228704289599576,0.014758090981705,-80.63798153691089,11.404489296359218,2.0866312500407,177.727116109667,12.520819510394142,3,0.1331084552988944,0.0290997860937059,0.315493663354799,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5575907621135227,2.253959027821194,0.6643946699177085,2.253959027821194,0.0,0.1711111111111111,0.7633333333333333,10.666666666666666,0.0,0.0,EASY,2,1.0,1.3233192334020407,1.0,1.2020142082513405
R0556,556,2.416379510337889,1.5189015549280551,0.0116633465069055,0.2648151911757293,-38.06970851690591,5.179582313414302,1.5646365422449289,94.64345571947982,12.07902420390641,5,0.1042495335112242,0.1375714442943648,0.4198376368547336,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,2.335984551752818,7.633949603616904,2.672453501261784,7.633949603616904,0.0,0.4905555555555556,2.985,6.333333333333333,0.0,0.0,EASY,2,1.0,5.590876632064205,1.0,4.590557010756505
R0557,557,0.1000230923132926,1.7508290483470954,0.0325436961890066,0.0063135160540195,-60.32972125318997,8.544711531847204,1.3034774626373016,134.3395004903251,13.355231068419268,5,0.0948306130378249,0.0242925234457598,0.1354757337269527,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6243096891387004,2.6795673728651277,1.5243111001595089,2.6795673728651277,0.0,0.2411111111111111,1.0,7.0,0.0,0.0,EASY,2,1.0,1.9936659470865,1.0,1.2852835148323165
R0558,558,0.8979769685692364,0.986152845533352,0.0250525745136919,0.2260930241048132,-21.09199045307265,8.41699059676529,2.5349997847628387,126.1528693091433,4.91674188631978,6,0.0994212491700217,0.0352477365013502,0.3898071975162793,40.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.2153960112771838,5.574034760019387,2.4933627455889917,5.574034760019387,0.0,0.0333333333333333,1.653333333333333,5.333333333333333,0.0,0.0,EASY,2,0.6666666666666666,6.716499935381715,1.0,3.488487693938739
R0559,559,0.0,1.8812079659775536,0.0216579800247211,-0.2928835963700145,-79.43755858899604,11.060568419919992,1.9267063276169003,99.7168240913338,3.303044622441223,5,0.1134601623305939,0.2321328580791299,0.2588260794029888,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8545149397999303,2.834826178287646,0.4952640774138765,2.834826178287646,0.0,0.0,1.7616666666666667,6.666666666666667,0.0,0.0,EASY,2,1.0,3.400224998098011,1.0,1.9244606129908661
R0560,560,2.920964350313355,1.6755642438389613,0.0107817936383526,0.2369807530568667,-46.71165088239154,12.448774420929563,1.2909901689866987,185.4500966832321,10.610276474244136,3,0.0646218378491938,0.0460105252328939,0.3951686843044062,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6685940944270357,3.385649210643892,1.1906244510758546,3.385649210643892,0.0,0.2272222222222222,1.0,9.333333333333334,0.0,0.0,EASY,2,1.0,2.0143809547229714,1.0,2.3133056484963483
R0561,561,0.3762267192027431,1.451714441949064,0.0381789250117453,0.0472054902729091,-34.92895587206929,8.40523963824751,1.726457239255692,107.00522574885416,7.8950691374505455,3,0.1364344195158509,0.0280935063859007,0.2750157358163416,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.8726432463121846,2.504720151497827,1.0037033966474431,2.504720151497827,0.0,0.0783333333333333,0.8516666666666667,3.6666666666666665,0.0,0.0,EASY,2,1.0,2.402764159967705,1.0,1.5574630080419711
R0562,562,2.5317449516531982,1.0168577082083643,0.0269126298508213,0.2389856502185448,-40.63498104650492,7.507544669468883,1.3225214729990284,133.16838777975755,12.019491387757132,5,0.0800846960270717,0.1649664247855907,0.1558418712365828,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.5565319458571579,1.83974332403504,0.9599256683125916,1.83974332403504,0.0,0.0438888888888888,0.0,5.666666666666667,0.0,0.0,EASY,2,1.0,2.2531335624921423,1.0,1.5892155398367296
R0563,563,0.74639762323007,1.1185101636825288,0.0189485040804039,0.0416640450288997,-65.10024912718146,9.35679953901666,1.1869885626683976,86.50877675202547,2.8426943847800965,6,0.0610450861516091,0.1630216533170478,0.3566793871043349,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.6522915174217367,2.51166861155452,0.9565848326171272,2.51166861155452,0.0,0.0,0.9783333333333334,5.333333333333333,0.0,0.0,EASY,2,1.0,3.3766597051672727,1.0,2.42571579602995
R0564,564,1.3676154658757274,1.8051112824199915,0.029091596580654,0.09480595104281,-80.02167879912791,5.813240859941415,2.7660331021901268,89.70468219351736,11.068228451715743,1,0.0422420355774413,0.0755436364121268,0.3281239086091607,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.1692631958637534,4.932337091821597,3.1080510605908835,4.932337091821597,0.0,0.1016666666666666,2.0,7.333333333333333,0.0,0.0,EASY,2,1.0,3.634705467184279,1.0,3.0275981977898287
R0565,565,1.625065113068918,1.3884840352608396,0.0254771848304543,0.2373735022165473,-23.69770728538839,10.08495714085538,1.0770465339117623,60.88709697588399,6.585264093123107,2,0.0061650933982969,0.2020661140471315,0.1051478530744699,15.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.7521814415038788,6.316406784286895,0.900564870692938,6.316406784286895,0.0,0.1205555555555555,1.5216666666666665,3.6666666666666665,0.0,0.0,EASY,2,1.0,4.703049774328043,1.0,3.196324444952006
R0566,566,0.0,2.003861846089664,0.0132306311431567,-0.136052501651953,-57.63573972129015,9.299457759185165,1.672479135688351,139.0341633783846,5.780622811140847,3,0.0172281138113732,0.1608626247834857,0.2389781241168784,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.9265058483976182,3.322656087358629,1.7134383060701384,3.322656087358629,0.0,0.0055555555555555,1.8916666666666668,8.333333333333334,0.0,0.0,EASY,2,1.0,3.4847465946378513,1.0,2.419209467922481
R0567,567,2.7609948063663885,1.138606509941818,0.0210910540711335,0.2799990141272785,-55.59458587103068,10.894268625441732,2.857233207384322,110.31067165219255,13.233952019000434,3,0.0627816898706909,0.0530491714201382,0.0938748829081773,80.0,1.0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.7627934944600314,1.8702865353533664,0.9863868659308492,1.8702865353533664,0.0,0.2144444444444444,0.0,9.0,0.0,0.0,EASY,2,1.0,3.147556220338218,1.0,2.738544067825874
