case_id,case_label,source_regime,base_p_unstable,base_servo_slew_deg_s,base_max_gimbal_deg,base_Kp,base_Kd,parameter,param_value,applied_max_gimbal_deg,applied_servo_slew_deg_s,applied_Kp,applied_Kd,envelope_cmd_deg,envelope_cmd_ratio,bounded_window_s,bounded_window_norm,overshoot_pct,actuator_sat_frac,slew_sat_frac,success_like_rate,rms_err_deg,peak_err_deg,reference_success_rate,settled_frac,active_bottleneck
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,8,8,45,10,4,0,0,0.66,0.264,74.3581310142778,0.674318030605456,0.999333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,10,10,45,10,4,0,0,0.586666666666667,0.234666666666667,73.7074658739507,0.743512974051896,0.999333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,12,12,45,10,4,0,0,0.595,0.238,73.8863390553194,0.753160345974717,0.999666666666667,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,15,15,45,10,4,0,0,0.399166666666667,0.159666666666667,49.382308104505,0.820691949434464,1,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,max_gimbal_deg,18,18,45,10,4,0,0,0.596666666666667,0.238666666666667,73.1643496616996,0.765136393878909,0.999666666666667,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,10,10,10,10,4,0,0,0.491666666666667,0.196666666666667,98.5312013657315,0.799733865602129,0.999,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,15,10,15,10,4,0,0,0.675,0.27,97.6878115397769,0.714903526280772,0.999,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,20,10,20,10,4,0,0,1.0125,0.405,123.274379053162,0.619427811044578,0.998666666666667,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,30,10,30,10,4,0,0,0.584166666666667,0.233666666666667,49.5089348115361,0.737857618097139,0.999666666666667,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,45,10,45,10,4,0,0,0.586666666666667,0.234666666666667,73.7074658739507,0.743512974051896,0.999333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,60,10,60,10,4,0,0,0.72,0.288,98.1515600763903,0.673985362608117,0.999,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,75,10,75,10,4,0,0,0.800833333333333,0.320333333333333,146.454029567548,0.724550898203593,0.999666666666667,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,90,10,90,10,4,0,0,0.7125,0.285,147.764539548945,0.758483033932136,0.998,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,servo_slew_deg_s,120,10,120,10,4,0,0,0.690833333333333,0.276333333333333,146.892276970545,0.76480372588157,0.998666666666667,0,90,90,0,0,slew_limited
