profile,method,p_unstable,gust_std,cmd_deg,slew_code,u_max_code,servo_deadband,servo_backlash,Kp,Kd,seed,theta0_deg,success,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,1.5,20,60,12,0.05,0.1,60,8,102,0,1,2.28383345369373,4.50251061599992,0.200375483267594,24.3394676033143,0,0.0263888888888889
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,1.5,20,60,12,0.05,0.1,60,8,103,0,1,2.13351468266406,3.94059806696604,1.43789968201092,23.8280058801251,0,0.0180555555555556
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,1.5,20,60,12,0.05,0.1,60,8,104,0,1,2.62481441209072,4.9620900373258,0.0264131572253322,24.8365777059013,0,0.0208333333333333
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,1.5,20,60,12,0.05,0.1,60,8,201,3,1,2.28081043126239,4.46716370756033,0.141301367734144,24.272723724825,0,0.0222222222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,1.5,20,60,12,0.05,0.1,60,8,202,3,1,2.30381376276413,4.55443057505901,0.508468602818405,24.0366692204198,0,0.0180555555555556
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,1.5,20,60,12,0.05,0.1,60,8,203,3,1,2.39752412525804,4.80732768260913,0.14342147158191,24.1327866452113,0,0.0236111111111111
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,1.5,20,60,12,0.05,0.1,60,8,204,3,1,2.71236106711918,5.07340335085697,1.86405851352823,24.2892348232524,0,0.0236111111111111
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,101,0,1,2.10861854766037,4.50505831139008,0.117720540454787,23.615662832211,0.0208044382801664,0.233333333333333
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,102,0,1,2.01740585998339,4.52543744837032,0.11884474857114,23.4228157225886,0.029126213592233,0.236111111111111
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,103,0,1,1.76228900654305,3.8377083684124,1.21398406982674,23.1638070811714,0.0194174757281553,0.229166666666667
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,104,0,1,2.400914080856,4.76102254109981,0.489656937905563,23.9514616291507,0.0208044382801664,0.209722222222222
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,201,3,1,2.1298096897413,4.41155008520443,0.184136306465949,23.4665252078011,0.0221914008321775,0.252777777777778
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,202,3,1,2.1714902425925,4.39657580064585,0.175692448434021,23.543456129681,0.0180305131761442,0.251388888888889
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,203,3,1,2.30409770511469,4.48903279347513,0.303831188718092,23.6310778144219,0.0221914008321775,0.2375
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,204,3,1,2.7591958883024,4.85920253924779,1.94213381462593,23.9379080640574,0.0166435506241331,0.208333333333333
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,101,0,1,2.10861854766037,4.50505831139008,0.117720540454787,23.615662832211,0.0208044382801664,0.233333333333333
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,102,0,1,2.01740585998339,4.52543744837032,0.11884474857114,23.4228157225886,0.029126213592233,0.236111111111111
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,103,0,1,1.76228900654305,3.8377083684124,1.21398406982674,23.1638070811714,0.0194174757281553,0.229166666666667
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,104,0,1,2.400914080856,4.76102254109981,0.489656937905563,23.9514616291507,0.0208044382801664,0.209722222222222
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,201,3,1,2.1298096897413,4.41155008520443,0.184136306465949,23.4665252078011,0.0221914008321775,0.252777777777778
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,202,3,1,2.1714902425925,4.39657580064585,0.175692448434021,23.543456129681,0.0180305131761442,0.251388888888889
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,203,3,1,2.30409770511469,4.48903279347513,0.303831188718092,23.6310778144219,0.0221914008321775,0.2375
HOBBY_NOMINAL,BENCH_TUNED_PID,8,1.5,20,60,12,0.05,0.1,60,24,204,3,1,2.7591958883024,4.85920253924779,1.94213381462593,23.9379080640574,0.0166435506241331,0.208333333333333
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,101,0,1,1.11564109545167,2.35251508651157,0.609955636760295,22.1890214508346,0,0.402777777777778
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,102,0,1,1.11026595148289,2.47635565771809,0.186716448957643,22.4763556577181,0,0.390277777777778
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,103,0,1,1.04065324404851,1.93457517468808,1.45424331779716,21.9345751746881,0,0.308333333333333
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,104,0,1,1.37348299651785,2.6913946368402,0.220375396181723,22.5561534576608,0,0.309722222222222
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,201,3,1,1.30166748256465,2.72343493585978,0.00903577149649762,22.2693742157795,0,0.440277777777778
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,202,3,1,1.27985782292687,2.82436560645596,0.495892123721159,22.3594067544693,0,0.397222222222222
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,203,3,1,1.35418512985229,3.65806607774811,0.00542845145991589,22.2331793967855,0,0.3625
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,1.5,20,60,12,0.05,0.1,30,8,204,3,1,1.75508323067882,3.80758914445836,1.68336787092554,22.3523052722819,0,0.359722222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,101,0,1,2.38539177121295,5.11921936331221,1.11723801837556,24.1790920414361,0,0.0222222222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,102,0,1,2.32582966903226,4.55904676923424,0.0602489480689453,24.5590467692342,0,0.0305555555555556
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,103,0,1,2.17548149908516,4.01086326311408,1.16038143336892,24.0108632631141,0,0.0180555555555556
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,104,0,1,2.55278217278763,4.98031304685531,0.346417633435845,24.9803130468553,0,0.0222222222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,201,3,1,2.23343485482008,4.36467009679767,0.192180532005672,24.3646700967977,0,0.0222222222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,202,3,1,2.22554456949628,4.44064943294027,0.419003717284539,24.0275279687853,0,0.0166666666666667
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,203,3,1,2.52385599460196,5.12467726707587,0.0892258791061349,24.5085215599823,0,0.0263888888888889
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,8,2.5,20,60,12,0.05,0.1,60,8,204,3,1,2.67971341789091,5.01694751820757,1.97766335817143,24.2266480582515,0,0.0263888888888889
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,101,0,1,2.14834619833192,4.60985004375048,0.266376617020365,23.6656895150115,0.0221914008321775,0.244444444444444
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,102,0,1,2.05388623940455,4.54183743259594,0.32309052118653,23.430455140536,0.0319001386962552,0.241666666666667
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,103,0,1,1.81744947004241,3.9348444659915,1.07938191080687,23.3664567098233,0.0180305131761442,0.230555555555556
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,104,0,1,2.34260294149396,4.68867673198023,0.19689746005751,23.9336835442212,0.0208044382801664,0.216666666666667
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,201,3,1,2.0634622498624,4.2937128316659,0.0519861939961104,23.3818351826448,0.0221914008321775,0.251388888888889
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,202,3,1,2.11726820922079,4.42534571408129,0.0753129453732059,23.4610851547909,0.0194174757281553,0.252777777777778
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,203,3,1,2.39464299418087,4.65879489688799,0.437367186920477,23.8937119358282,0.0208044382801664,0.234722222222222
HOBBY_NOMINAL,CLEAN_RETUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,204,3,1,2.73829491212555,4.8139487071187,1.89632896282951,23.8770333863225,0.0166435506241331,0.2125
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,101,0,1,2.14834619833192,4.60985004375048,0.266376617020365,23.6656895150115,0.0221914008321775,0.244444444444444
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,102,0,1,2.05388623940455,4.54183743259594,0.32309052118653,23.430455140536,0.0319001386962552,0.241666666666667
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,103,0,1,1.81744947004241,3.9348444659915,1.07938191080687,23.3664567098233,0.0180305131761442,0.230555555555556
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,104,0,1,2.34260294149396,4.68867673198023,0.19689746005751,23.9336835442212,0.0208044382801664,0.216666666666667
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,201,3,1,2.0634622498624,4.2937128316659,0.0519861939961104,23.3818351826448,0.0221914008321775,0.251388888888889
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,202,3,1,2.11726820922079,4.42534571408129,0.0753129453732059,23.4610851547909,0.0194174757281553,0.252777777777778
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,203,3,1,2.39464299418087,4.65879489688799,0.437367186920477,23.8937119358282,0.0208044382801664,0.234722222222222
HOBBY_NOMINAL,BENCH_TUNED_PID,8,2.5,20,60,12,0.05,0.1,60,24,204,3,1,2.73829491212555,4.8139487071187,1.89632896282951,23.8770333863225,0.0166435506241331,0.2125
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,101,0,1,1.27830666562469,2.49348059418449,0.991220372852317,22.4934805941845,0,0.138888888888889
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,102,0,1,1.20699161301403,2.80922502183458,0.00173226625684257,22.5493890020411,0,0.1625
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,103,0,1,1.1445986789006,1.99087795670988,1.16261811528397,21.9908779567099,0,0.125
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,104,0,1,1.47259784853955,2.74506054220347,0.233403895026727,22.7450605422035,0,0.104166666666667
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,201,3,1,1.27136712061044,2.55222781848151,0.258880424138475,22.5522278184815,0,0.156944444444444
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,202,3,1,1.28768061915168,2.83279051032703,0.410251785618481,22.1778846609753,0,0.161111111111111
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,203,3,1,1.34740111089881,3.65971676046179,0.0710997125003015,22.2422385261005,0,0.116666666666667
HOBBY_NOMINAL,BENCH_TUNED_PCH,8,2.5,20,60,12,0.05,0.1,30,4,204,3,1,1.74055504908449,3.81247566405824,1.95956660436856,22.5461816285989,0,0.131944444444444
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,101,0,1,4.02161096841459,7.80645077928459,0.660110313864906,26.9243078035835,0,0.0236111111111111
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,102,0,1,3.95781481086656,7.47506738947022,0.389832179251746,26.6474036890821,0,0.0319444444444444
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,103,0,1,3.71954498736881,6.81372899527597,1.82612979912638,26.3216863752131,0,0.0208333333333333
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,104,0,1,4.41902627218576,8.13430518149317,0.32338270591658,27.3798701529901,0,0.025
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,201,3,1,3.99763073778402,7.48565505265204,0.11871363371306,26.6665052532688,0,0.025
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,202,3,1,4.04560925930714,7.60526506849314,0.641253404689373,26.9651326975365,0,0.0208333333333333
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,203,3,1,3.99577405537694,7.60087565846126,0.158124180513131,26.8434922424825,0,0.0305555555555556
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,0.9,20,60,12,0.05,0.1,60,8,204,3,1,4.44797785832373,8.13788206702755,2.05310690181973,27.293276166267,0,0.0319444444444444
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,101,0,1,3.59429734108923,7.04514317738943,0.416107790630082,26.1559035573768,0.0249653259361997,0.230555555555556
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,102,0,1,3.39622765974406,7.06423981002681,0.34650874190139,25.9484314802649,0.0346740638002774,0.223611111111111
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,103,0,1,3.09717861059225,6.32286567527634,1.06404499993474,25.4795175161918,0.0305131761442441,0.229166666666667
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,104,0,1,3.9557930470926,7.46908663946352,1.14910781562579,26.6077702665732,0.0235783633841886,0.213888888888889
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,201,3,1,3.64747073646016,7.09485993817689,0.699099731239792,26.1215684447041,0.0346740638002774,0.241666666666667
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,202,3,1,3.65650804278501,7.02745783063378,0.163226143963795,26.1893624829804,0.0277392510402219,0.234722222222222
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,203,3,1,3.67621117147679,6.91762093016539,0.675164270428481,26.046547415126,0.0346740638002774,0.238888888888889
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,204,3,1,4.30056744631583,7.5542813285595,2.60170894203608,26.6013668132219,0.0235783633841886,0.2125
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,101,0,1,3.59429734108923,7.04514317738943,0.416107790630082,26.1559035573768,0.0249653259361997,0.230555555555556
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,102,0,1,3.39622765974406,7.06423981002681,0.34650874190139,25.9484314802649,0.0346740638002774,0.223611111111111
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,103,0,1,3.09717861059225,6.32286567527634,1.06404499993474,25.4795175161918,0.0305131761442441,0.229166666666667
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,104,0,1,3.9557930470926,7.46908663946352,1.14910781562579,26.6077702665732,0.0235783633841886,0.213888888888889
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,201,3,1,3.64747073646016,7.09485993817689,0.699099731239792,26.1215684447041,0.0346740638002774,0.241666666666667
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,202,3,1,3.65650804278501,7.02745783063378,0.163226143963795,26.1893624829804,0.0277392510402219,0.234722222222222
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,203,3,1,3.67621117147679,6.91762093016539,0.675164270428481,26.046547415126,0.0346740638002774,0.238888888888889
HOBBY_NOMINAL,BENCH_TUNED_PID,10,0.9,20,60,12,0.05,0.1,60,24,204,3,1,4.30056744631583,7.5542813285595,2.60170894203608,26.6013668132219,0.0235783633841886,0.2125
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,101,0,1,1.58928389012396,3.45097067660699,0.461233703201318,22.9018019619029,0,0.329166666666667
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,102,0,1,1.86958400950377,4.04291776191278,0.267554086926934,23.0040624437782,0,0.511111111111111
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,103,0,1,1.46429447852424,3.04487727093105,1.63295742652007,23.044877270931,0,0.381944444444444
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,104,0,1,1.978132297783,4.05485950827156,0.235165021693145,23.4375698738128,0,0.441666666666667
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,201,3,1,1.79193829361276,3.49856894231604,0.126762080599695,23.0567142555257,0,0.444444444444444
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,202,3,1,1.84324530203228,3.59094873886591,0.573509227181361,23.2432121902305,0,0.480555555555556
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,203,3,1,1.83877961054201,3.7198587533883,0.0510694489931562,22.9944354143128,0,0.358333333333333
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,0.9,20,60,12,0.05,0.1,30,8,204,3,1,2.2869423717751,3.87820344127926,1.79696745754859,23.2693883782017,0,0.394444444444444
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,101,0,1,4.04571866353397,7.90564227762186,0.859331302685222,26.9900241059165,0,0.0222222222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,102,0,1,3.97356211929334,7.44204298427618,0.199199621413056,26.7806526458599,0,0.0347222222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,103,0,1,3.75335786014322,6.83852065939406,1.63150381528422,26.5373013392204,0,0.0194444444444444
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,104,0,1,4.36214761743691,7.9647196730203,0.0597755938045565,27.3558724021117,0,0.025
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,201,3,1,3.95756495658357,7.39085982793091,0.143191431825967,26.7248615219096,0,0.025
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,202,3,1,3.98763214135021,7.52541706037373,0.556156772543311,26.9532402096863,0,0.0194444444444444
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,203,3,1,4.07978282608591,7.80572143507597,0.109611482701483,27.0904184762033,0.0013869625520111,0.0333333333333333
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,1.5,20,60,12,0.05,0.1,60,8,204,3,1,4.42063371824431,8.09168045328961,2.12595973777576,27.2565196026078,0,0.0319444444444444
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,101,0,1,3.6261626367031,7.11492690275433,0.311852931196433,26.185121840661,0.0277392510402219,0.231944444444444
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,102,0,1,3.44105034119276,7.10663346450617,0.496295328103552,25.9696396324788,0.0388349514563107,0.218055555555556
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,103,0,1,3.14411984382311,6.38089175623622,0.953152148153971,25.5833555590045,0.0319001386962552,0.227777777777778
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,104,0,1,3.9284216658541,7.39982066717124,0.965980635301527,26.5055431373946,0.0249653259361997,0.213888888888889
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,201,3,1,3.55883878178927,7.01394973696497,0.560220901643406,26.0393588757141,0.0346740638002774,0.248611111111111
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,202,3,1,3.61589431344034,7.01872536038116,0.217271017940579,26.1110308701617,0.029126213592233,0.238888888888889
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,203,3,1,3.75794397104456,7.10469110918675,0.75368878875683,26.2079190929392,0.0374479889042996,0.231944444444444
HOBBY_NOMINAL,CLEAN_RETUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,204,3,1,4.2768591735175,7.50001161741668,2.55030293102814,26.553054028581,0.0235783633841886,0.2125
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,101,0,1,3.6261626367031,7.11492690275433,0.311852931196433,26.185121840661,0.0277392510402219,0.231944444444444
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,102,0,1,3.44105034119276,7.10663346450617,0.496295328103552,25.9696396324788,0.0388349514563107,0.218055555555556
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,103,0,1,3.14411984382311,6.38089175623622,0.953152148153971,25.5833555590045,0.0319001386962552,0.227777777777778
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,104,0,1,3.9284216658541,7.39982066717124,0.965980635301527,26.5055431373946,0.0249653259361997,0.213888888888889
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,201,3,1,3.55883878178927,7.01394973696497,0.560220901643406,26.0393588757141,0.0346740638002774,0.248611111111111
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,202,3,1,3.61589431344034,7.01872536038116,0.217271017940579,26.1110308701617,0.029126213592233,0.238888888888889
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,203,3,1,3.75794397104456,7.10469110918675,0.75368878875683,26.2079190929392,0.0374479889042996,0.231944444444444
HOBBY_NOMINAL,BENCH_TUNED_PID,10,1.5,20,60,12,0.05,0.1,60,24,204,3,1,4.2768591735175,7.50001161741668,2.55030293102814,26.553054028581,0.0235783633841886,0.2125
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,101,0,1,1.8772276310526,3.75148398464267,1.79693529258727,22.9476585294161,0,0.476388888888889
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,102,0,1,1.8207933910314,3.7672286242621,1.34656322903197,23.044601678332,0,0.519444444444444
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,103,0,1,1.50386878566851,3.10118189712049,1.55758194270367,23.1011818971205,0,0.393055555555556
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,104,0,1,1.94006155572916,3.83450632492359,0.273441586689724,23.3580334021457,0,0.340277777777778
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,201,3,1,1.80817144483315,3.52813206309023,0.0309293134456233,23.1749653782379,0,0.356944444444444
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,202,3,1,1.77521831575645,3.41079544891062,0.500046444873279,23.2469843641078,0,0.423611111111111
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,203,3,1,1.85383978218823,3.72053258736012,0.0226458835365648,23.0564601755912,0,0.355555555555556
HOBBY_NOMINAL,BENCH_TUNED_PCH,10,1.5,20,60,12,0.05,0.1,30,8,204,3,1,2.27987460093343,3.88222350268892,1.80092485858461,23.2475634366109,0,0.441666666666667
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,2.5,20,60,12,0.05,0.1,60,8,101,0,1,4.09309256068629,8.11538254525156,1.17756309281377,27.132516468242,0.00693481276005548,0.0263888888888889
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,2.5,20,60,12,0.05,0.1,60,8,102,0,1,4.01973997489305,7.41691440019108,0.12517226842814,27.014223882527,0,0.0416666666666667
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,2.5,20,60,12,0.05,0.1,60,8,103,0,1,3.81246034817536,6.87856029552542,1.31302889738475,26.8785602955254,0,0.0222222222222222
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,2.5,20,60,12,0.05,0.1,60,8,104,0,1,4.28006749906854,7.68477426378321,0.334792906445307,27.4383165037544,0,0.0236111111111111
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,2.5,20,60,12,0.05,0.1,60,8,201,3,1,3.89057692218095,7.17799537910208,0.177606395871916,26.8159484137153,0,0.0263888888888889
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,2.5,20,60,12,0.05,0.1,60,8,202,3,1,3.88830672286896,7.38505101818122,0.454076520757388,26.9191150391739,0,0.0194444444444444
HOBBY_NOMINAL,AMATEUR_NOMINAL_PID,10,2.5,20,60,12,0.05,0.1,60,8,203,3,1,4.22356362963193,8.15582391477659,0.0120024239787456,27.5110828074895,0.00277392510402219,0.0388888888888889
