cell_id,regime_label,regime_code,p_unstable,servo_slew_deg_s,max_gimbal_deg,u_max_frac,Kp,Kd,cmd_deg,success_rate,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,settling_time_s,n_trials
58,FRAGILE,1,2,45,10,0.666666666666667,60,8,25,0,82.5245359930248,90,82.3536167805889,88.766404621067,0.799559471365639,0.997058823529412,3.4,6
58,FRAGILE,1,2,45,10,0.666666666666667,60,8,30,0,83.3882096512907,90,82.3536167805889,88.766404621067,0.799069995105237,0.997058823529412,3.4,6
59,FRAGILE,1,2,45,12,0.8,60,8,5,0,79.2761239284923,89.3505833992701,82.3536167805889,88.766404621067,0.768722466960352,0.997058823529412,3.4,6
59,FRAGILE,1,2,45,12,0.8,60,8,10,0,74.7047258162484,90,82.3536167805889,88.766404621067,0.775819872736172,0.997058823529412,3.4,6
59,FRAGILE,1,2,45,12,0.8,60,8,15,0,80.8602361558451,90,82.3536167805889,88.766404621067,0.787567302985805,0.996813725490196,3.4,6
59,FRAGILE,1,2,45,12,0.8,60,8,20,0,81.6904263290975,90,82.3536167805889,88.766404621067,0.790259422418013,0.997058823529412,3.4,6
59,FRAGILE,1,2,45,12,0.8,60,8,25,0,82.5245359930248,90,82.3536167805889,88.766404621067,0.790993636808615,0.997058823529412,3.4,6
59,FRAGILE,1,2,45,12,0.8,60,8,30,0,83.3882096512907,90,82.3536167805889,88.766404621067,0.791727851199217,0.997058823529412,3.4,6
60,FRAGILE,1,2,45,15,1,60,8,5,0,79.2761239284923,89.3505833992701,82.3536167805889,88.766404621067,0.744738130200685,0.997058823529412,3.4,6
60,FRAGILE,1,2,45,15,1,60,8,10,0,74.7047258162484,90,82.3536167805889,88.766404621067,0.755261869799315,0.997058823529412,3.4,6
60,FRAGILE,1,2,45,15,1,60,8,15,0,80.8602361558451,90,82.3536167805889,88.766404621067,0.773617229564366,0.996813725490196,3.4,6
60,FRAGILE,1,2,45,15,1,60,8,20,0,81.6904263290975,90,82.3536167805889,88.766404621067,0.77851199216838,0.997058823529412,3.4,6
60,FRAGILE,1,2,45,15,1,60,8,25,0,82.5245359930248,90,82.3536167805889,88.766404621067,0.781204111600587,0.997058823529412,3.4,6
60,FRAGILE,1,2,45,15,1,60,8,30,0,83.3882096512907,90,82.3536167805889,88.766404621067,0.782427802251591,0.997058823529412,3.4,6
61,INFEASIBLE,0,2,60,8,0.533333333333333,45,4,5,0,89.5222448831141,90,90,90,0.764072442486539,0.992647058823529,3.4,6
61,INFEASIBLE,0,2,60,8,0.533333333333333,45,4,10,0,89.8271812417653,90,90,90,0.741801272638277,0.992401960784314,3.4,6
61,INFEASIBLE,0,2,60,8,0.533333333333333,45,4,15,0,81.2948097139441,90,90,90,0.751835535976505,0.992647058823529,3.4,6
61,INFEASIBLE,0,2,60,8,0.533333333333333,45,4,20,0,83.7799317424525,90,90,90,0.747430249632893,0.992156862745098,3.4,6
61,INFEASIBLE,0,2,60,8,0.533333333333333,45,4,25,0,90,90,90,90,0.769456681350954,0.99093137254902,3.4,6
61,INFEASIBLE,0,2,60,8,0.533333333333333,45,4,30,0,90,90,90,90,0.775575134605972,0.992647058823529,3.4,6
62,INFEASIBLE,0,2,60,10,0.666666666666667,45,4,5,0,89.5222448831141,90,90,90,0.734703866862457,0.992647058823529,3.4,6
62,INFEASIBLE,0,2,60,10,0.666666666666667,45,4,10,0,89.8271812417653,90,90,90,0.721977484092021,0.992401960784314,3.4,6
62,INFEASIBLE,0,2,60,10,0.666666666666667,45,4,15,0,81.2948097139441,90,90,90,0.73568281938326,0.992647058823529,3.4,6
62,INFEASIBLE,0,2,60,10,0.666666666666667,45,4,20,0,83.7799317424525,90,90,90,0.735927557513461,0.992156862745098,3.4,6
62,INFEASIBLE,0,2,60,10,0.666666666666667,45,4,25,0,90,90,90,90,0.758443465491924,0.99093137254902,3.4,6
62,INFEASIBLE,0,2,60,10,0.666666666666667,45,4,30,0,90,90,90,90,0.764806656877142,0.992647058823529,3.4,6
63,INFEASIBLE,0,2,60,12,0.8,45,4,5,0,89.5222448831141,90,90,90,0.704601076847773,0.992647058823529,3.4,6
63,INFEASIBLE,0,2,60,12,0.8,45,4,10,0,89.8271812417653,90,90,90,0.697503671071953,0.992401960784314,3.4,6
63,INFEASIBLE,0,2,60,12,0.8,45,4,15,0,81.2948097139441,90,90,90,0.720753793441018,0.992647058823529,3.4,6
63,INFEASIBLE,0,2,60,12,0.8,45,4,20,0,83.7799317424525,90,90,90,0.725893294175233,0.992156862745098,3.4,6
63,INFEASIBLE,0,2,60,12,0.8,45,4,25,0,90,90,90,90,0.750367107195301,0.99093137254902,3.4,6
63,INFEASIBLE,0,2,60,12,0.8,45,4,30,0,90,90,90,90,0.757464512971121,0.992647058823529,3.4,6
64,INFEASIBLE,0,2,60,15,1,45,4,5,0,89.5222448831141,90,90,90,0.673519334312286,0.992647058823529,3.4,6
64,INFEASIBLE,0,2,60,15,1,45,4,10,0,89.8271812417653,90,90,90,0.663240332843857,0.992401960784314,3.4,6
64,INFEASIBLE,0,2,60,15,1,45,4,15,0,81.2948097139441,90,90,90,0.695790504160548,0.992647058823529,3.4,6
64,INFEASIBLE,0,2,60,15,1,45,4,20,0,83.7799317424525,90,90,90,0.706803720019579,0.992156862745098,3.4,6
64,INFEASIBLE,0,2,60,15,1,45,4,25,0,90,90,90,90,0.735438081253059,0.99093137254902,3.4,6
64,INFEASIBLE,0,2,60,15,1,45,4,30,0,90,90,90,90,0.74302496328928,0.992647058823529,3.4,6
65,INFEASIBLE,0,2,75,8,0.533333333333333,10,24,5,0.5,14.4861814612129,33.6312914966704,27.7886200148212,33.8451848544328,0.578316201664219,0.995588235294118,3.4,6
65,INFEASIBLE,0,2,75,8,0.533333333333333,10,24,10,0.333333333333333,25.6949934931032,46.3309510529745,37.2789395991458,47.0555587702076,0.57488986784141,0.995588235294118,3.4,6
65,INFEASIBLE,0,2,75,8,0.533333333333333,10,24,15,0,48.2014537482869,82.8122627220461,82.8122627220461,82.8122627220461,0.722466960352423,0.997058823529412,3.4,6
65,INFEASIBLE,0,2,75,8,0.533333333333333,10,24,20,0,64.3727617990507,86.7035191203694,55.3994382577971,89.1664708702937,0.765540871267743,0.997058823529412,3.4,6
65,INFEASIBLE,0,2,75,8,0.533333333333333,10,24,25,0,90,90,90,90,0.795398923152227,0.997058823529412,3.4,6
65,INFEASIBLE,0,2,75,8,0.533333333333333,10,24,30,0,90,90,90,90,0.802006852667646,0.997303921568628,3.4,6
66,INFEASIBLE,0,2,75,10,0.666666666666667,10,24,5,0.5,14.4861814612129,33.6312914966704,27.7886200148212,33.8451848544328,0.51786588350465,0.995588235294118,3.4,6
66,INFEASIBLE,0,2,75,10,0.666666666666667,10,24,10,0.333333333333333,25.6949934931032,46.3309510529745,37.2789395991458,47.0555587702076,0.519579050416055,0.995588235294118,3.4,6
66,INFEASIBLE,0,2,75,10,0.666666666666667,10,24,15,0,48.2014537482869,82.8122627220461,82.8122627220461,82.8122627220461,0.701419481155164,0.997058823529412,3.4,6
66,INFEASIBLE,0,2,75,10,0.666666666666667,10,24,20,0,64.3727617990507,86.7035191203694,55.3994382577971,89.1664708702937,0.726382770435634,0.997058823529412,3.4,6
66,INFEASIBLE,0,2,75,10,0.666666666666667,10,24,25,0,90,90,90,90,0.780225159079785,0.997058823529412,3.4,6
66,INFEASIBLE,0,2,75,10,0.666666666666667,10,24,30,0,90,90,90,90,0.791727851199217,0.997303921568628,3.4,6
67,INFEASIBLE,0,2,75,12,0.8,10,24,5,0.5,14.4861814612129,33.6312914966704,27.7886200148212,33.8451848544328,0.478952520802741,0.995588235294118,3.4,6
67,INFEASIBLE,0,2,75,12,0.8,10,24,10,0.333333333333333,25.6949934931032,46.3309510529745,37.2789395991458,47.0555587702076,0.472834067547724,0.995588235294118,3.4,6
67,INFEASIBLE,0,2,75,12,0.8,10,24,15,0,48.2014537482869,82.8122627220461,82.8122627220461,82.8122627220461,0.676700930004895,0.997058823529412,3.4,6
67,INFEASIBLE,0,2,75,12,0.8,10,24,20,0,64.3727617990507,86.7035191203694,55.3994382577971,89.1664708702937,0.708516886930984,0.997058823529412,3.4,6
67,INFEASIBLE,0,2,75,12,0.8,10,24,25,0,90,90,90,90,0.760401370533529,0.997058823529412,3.4,6
67,INFEASIBLE,0,2,75,12,0.8,10,24,30,0,90,90,90,90,0.780225159079785,0.997303921568628,3.4,6
68,INFEASIBLE,0,2,75,15,1,10,24,5,0.5,14.4861814612129,33.6312914966704,27.7886200148212,33.8451848544328,0.407733724914342,0.995588235294118,3.4,6
68,INFEASIBLE,0,2,75,15,1,10,24,10,0.333333333333333,25.6949934931032,46.3309510529745,37.2789395991458,47.0555587702076,0.416299559471366,0.995588235294118,3.4,6
68,INFEASIBLE,0,2,75,15,1,10,24,15,0,48.2014537482869,82.8122627220461,82.8122627220461,82.8122627220461,0.625305922662751,0.997058823529412,3.4,6
68,INFEASIBLE,0,2,75,15,1,10,24,20,0,64.3727617990507,86.7035191203694,55.3994382577971,89.1664708702937,0.685022026431718,0.997058823529412,3.4,6
68,INFEASIBLE,0,2,75,15,1,10,24,25,0,90,90,90,90,0.722222222222222,0.997058823529412,3.4,6
68,INFEASIBLE,0,2,75,15,1,10,24,30,0,90,90,90,90,0.75721977484092,0.997303921568628,3.4,6
69,FRAGILE,1,2,90,8,0.533333333333333,10,16,5,0.666666666666667,11.7506478967898,29.1416013465788,24.718716092058,28.7955980192086,0.449339207048458,0.993137254901961,3.4,6
69,FRAGILE,1,2,90,8,0.533333333333333,10,16,10,0.666666666666667,12.4295404822037,34.8611328450182,30.6216240077919,34.3731631724545,0.36417033773862,0.993137254901961,3.4,6
69,FRAGILE,1,2,90,8,0.533333333333333,10,16,15,0.333333333333333,34.5675811439008,61.2585666918058,53.8693097272725,61.5736319780782,0.6071953010279,0.99485294117647,3.4,6
69,FRAGILE,1,2,90,8,0.533333333333333,10,16,20,0,50.3926149568925,90,87.3023538472335,90,0.680861478218306,0.99485294117647,3.4,6
69,FRAGILE,1,2,90,8,0.533333333333333,10,16,25,0,74.7340552955184,90,72.1372976106435,90,0.731522271169848,0.995098039215686,3.4,6
69,FRAGILE,1,2,90,8,0.533333333333333,10,16,30,0,90,90,90,90,0.769701419481155,0.995098039215686,3.4,6
70,FRAGILE,1,2,90,10,0.666666666666667,10,16,5,0.666666666666667,11.7506478967898,29.1416013465788,24.718716092058,28.7955980192086,0.38937836514929,0.993137254901961,3.4,6
70,FRAGILE,1,2,90,10,0.666666666666667,10,16,10,0.666666666666667,12.4295404822037,34.8611328450182,30.6216240077919,34.3731631724545,0.316935878609887,0.993137254901961,3.4,6
70,FRAGILE,1,2,90,10,0.666666666666667,10,16,15,0.333333333333333,34.5675811439008,61.2585666918058,53.8693097272725,61.5736319780782,0.553108174253549,0.99485294117647,3.4,6
70,FRAGILE,1,2,90,10,0.666666666666667,10,16,20,0,50.3926149568925,90,87.3023538472335,90,0.655163974547234,0.99485294117647,3.4,6
70,FRAGILE,1,2,90,10,0.666666666666667,10,16,25,0,74.7340552955184,90,72.1372976106435,90,0.690406265296133,0.995098039215686,3.4,6
70,FRAGILE,1,2,90,10,0.666666666666667,10,16,30,0,90,90,90,90,0.743759177679883,0.995098039215686,3.4,6
71,FRAGILE,1,2,90,12,0.8,10,16,5,0.666666666666667,11.7506478967898,29.1416013465788,24.718716092058,28.7955980192086,0.327459618208517,0.993137254901961,3.4,6
71,FRAGILE,1,2,90,12,0.8,10,16,10,0.666666666666667,12.4295404822037,34.8611328450182,30.6216240077919,34.3731631724545,0.273372491434165,0.993137254901961,3.4,6
71,FRAGILE,1,2,90,12,0.8,10,16,15,0.333333333333333,34.5675811439008,61.2585666918058,53.8693097272725,61.5736319780782,0.499755261869799,0.99485294117647,3.4,6
71,FRAGILE,1,2,90,12,0.8,10,16,20,0,50.3926149568925,90,87.3023538472335,90,0.621879588839941,0.99485294117647,3.4,6
71,FRAGILE,1,2,90,12,0.8,10,16,25,0,74.7340552955184,90,72.1372976106435,90,0.671071953010279,0.995098039215686,3.4,6
71,FRAGILE,1,2,90,12,0.8,10,16,30,0,90,90,90,90,0.701664219285365,0.995098039215686,3.4,6
72,FRAGILE,1,2,90,15,1,10,16,5,0.666666666666667,11.7506478967898,29.1416013465788,24.718716092058,28.7955980192086,0.237885462555066,0.993137254901961,3.4,6
72,FRAGILE,1,2,90,15,1,10,16,10,0.666666666666667,12.4295404822037,34.8611328450182,30.6216240077919,34.3731631724545,0.204601076847773,0.993137254901961,3.4,6
72,FRAGILE,1,2,90,15,1,10,16,15,0.333333333333333,34.5675811439008,61.2585666918058,53.8693097272725,61.5736319780782,0.429270680372002,0.99485294117647,3.4,6
72,FRAGILE,1,2,90,15,1,10,16,20,0,50.3926149568925,90,87.3023538472335,90,0.55726872246696,0.99485294117647,3.4,6
72,FRAGILE,1,2,90,15,1,10,16,25,0,74.7340552955184,90,72.1372976106435,90,0.645863925599608,0.995098039215686,3.4,6
72,FRAGILE,1,2,90,15,1,10,16,30,0,90,90,90,90,0.684532550171317,0.995098039215686,3.4,6
73,INFEASIBLE,0,3,20,8,0.533333333333333,10,24,5,0,87.7025205273642,90,90,90,0.788056779246206,0.99828431372549,3.4,6
73,INFEASIBLE,0,3,20,8,0.533333333333333,10,24,10,0,87.8686557394347,90,90,90,0.797846304454234,0.99828431372549,3.4,6
73,INFEASIBLE,0,3,20,8,0.533333333333333,10,24,15,0,88.0537825421294,90,90,90,0.81057268722467,0.99828431372549,3.4,6
73,INFEASIBLE,0,3,20,8,0.533333333333333,10,24,20,0,88.2571053439074,90,90,90,0.807391091532061,0.99828431372549,3.4,6
73,INFEASIBLE,0,3,20,8,0.533333333333333,10,24,25,0,88.477800668761,90,90,90,0.819872736172296,0.99828431372549,3.4,6
73,INFEASIBLE,0,3,20,8,0.533333333333333,10,24,30,0,88.7150298927632,90,90,90,0.822075379344102,0.99828431372549,3.4,6
74,INFEASIBLE,0,3,20,10,0.666666666666667,10,24,5,0,87.7025205273642,90,90,90,0.756485560450318,0.99828431372549,3.4,6
74,INFEASIBLE,0,3,20,10,0.666666666666667,10,24,10,0,87.8686557394347,90,90,90,0.78218306412139,0.99828431372549,3.4,6
74,INFEASIBLE,0,3,20,10,0.666666666666667,10,24,15,0,88.0537825421294,90,90,90,0.801272638277044,0.99828431372549,3.4,6
74,INFEASIBLE,0,3,20,10,0.666666666666667,10,24,20,0,88.2571053439074,90,90,90,0.803230543318649,0.99828431372549,3.4,6
74,INFEASIBLE,0,3,20,10,0.666666666666667,10,24,25,0,88.477800668761,90,90,90,0.804698972099853,0.99828431372549,3.4,6
74,INFEASIBLE,0,3,20,10,0.666666666666667,10,24,30,0,88.7150298927632,90,90,90,0.817425354870289,0.99828431372549,3.4,6
75,INFEASIBLE,0,3,20,12,0.8,10,24,5,0,87.7025205273642,90,90,90,0.731277533039647,0.99828431372549,3.4,6
75,INFEASIBLE,0,3,20,12,0.8,10,24,10,0,87.8686557394347,90,90,90,0.757464512971121,0.99828431372549,3.4,6
75,INFEASIBLE,0,3,20,12,0.8,10,24,15,0,88.0537825421294,90,90,90,0.790748898678414,0.99828431372549,3.4,6
75,INFEASIBLE,0,3,20,12,0.8,10,24,20,0,88.2571053439074,90,90,90,0.800293685756241,0.99828431372549,3.4,6
75,INFEASIBLE,0,3,20,12,0.8,10,24,25,0,88.477800668761,90,90,90,0.797356828193832,0.99828431372549,3.4,6
75,INFEASIBLE,0,3,20,12,0.8,10,24,30,0,88.7150298927632,90,90,90,0.808614782183064,0.99828431372549,3.4,6
76,INFEASIBLE,0,3,20,15,1,10,24,5,0,87.7025205273642,90,90,90,0.684777288301517,0.99828431372549,3.4,6
76,INFEASIBLE,0,3,20,15,1,10,24,10,0,87.8686557394347,90,90,90,0.723201174743025,0.99828431372549,3.4,6
76,INFEASIBLE,0,3,20,15,1,10,24,15,0,88.0537825421294,90,90,90,0.770925110132158,0.99828431372549,3.4,6
76,INFEASIBLE,0,3,20,15,1,10,24,20,0,88.2571053439074,90,90,90,0.788301517376407,0.99828431372549,3.4,6
76,INFEASIBLE,0,3,20,15,1,10,24,25,0,88.477800668761,90,90,90,0.791238374938815,0.99828431372549,3.4,6
76,INFEASIBLE,0,3,20,15,1,10,24,30,0,88.7150298927632,90,90,90,0.7858541360744,0.99828431372549,3.4,6
77,INFEASIBLE,0,3,30,8,0.533333333333333,45,24,5,0,90,90,90,90,0.802251590797846,0.998529411764706,3.4,6
77,INFEASIBLE,0,3,30,8,0.533333333333333,45,24,10,0,81.0014811968562,90,90,90,0.792462065589819,0.998529411764706,3.4,6
77,INFEASIBLE,0,3,30,8,0.533333333333333,45,24,15,0,81.2225473919835,90,90,90,0.809348996573666,0.998529411764706,3.4,6
77,INFEASIBLE,0,3,30,8,0.533333333333333,45,24,20,0,81.478663508771,90,90,90,0.818159569260891,0.998529411764706,3.4,6
77,INFEASIBLE,0,3,30,8,0.533333333333333,45,24,25,0,81.7658503530171,90,90,90,0.820851688693098,0.998529411764706,3.4,6
77,INFEASIBLE,0,3,30,8,0.533333333333333,45,24,30,0,82.0803281325162,90,90,90,0.823299069995105,0.998529411764706,3.4,6
78,INFEASIBLE,0,3,30,10,0.666666666666667,45,24,5,0,90,90,90,90,0.79270680372002,0.998529411764706,3.4,6
78,INFEASIBLE,0,3,30,10,0.666666666666667,45,24,10,0,81.0014811968562,90,90,90,0.775575134605972,0.998529411764706,3.4,6
78,INFEASIBLE,0,3,30,10,0.666666666666667,45,24,15,0,81.2225473919835,90,90,90,0.795154185022026,0.998529411764706,3.4,6
78,INFEASIBLE,0,3,30,10,0.666666666666667,45,24,20,0,81.478663508771,90,90,90,0.806901615271659,0.998529411764706,3.4,6
78,INFEASIBLE,0,3,30,10,0.666666666666667,45,24,25,0,81.7658503530171,90,90,90,0.813264806656877,0.998529411764706,3.4,6
78,INFEASIBLE,0,3,30,10,0.666666666666667,45,24,30,0,82.0803281325162,90,90,90,0.815712187958884,0.998529411764706,3.4,6
79,INFEASIBLE,0,3,30,12,0.8,45,24,5,0,90,90,90,90,0.785119921683798,0.998529411764706,3.4,6
79,INFEASIBLE,0,3,30,12,0.8,45,24,10,0,81.0014811968562,90,90,90,0.761869799314733,0.998529411764706,3.4,6
79,INFEASIBLE,0,3,30,12,0.8,45,24,15,0,81.2225473919835,90,90,90,0.77851199216838,0.998529411764706,3.4,6
79,INFEASIBLE,0,3,30,12,0.8,45,24,20,0,81.478663508771,90,90,90,0.796133137542829,0.998529411764706,3.4,6
79,INFEASIBLE,0,3,30,12,0.8,45,24,25,0,81.7658503530171,90,90,90,0.806901615271659,0.998529411764706,3.4,6
79,INFEASIBLE,0,3,30,12,0.8,45,24,30,0,82.0803281325162,90,90,90,0.810327949094469,0.998529411764706,3.4,6
80,INFEASIBLE,0,3,30,15,1,45,24,5,0,90,90,90,90,0.770925110132159,0.998529411764706,3.4,6
80,INFEASIBLE,0,3,30,15,1,45,24,10,0,81.0014811968562,90,90,90,0.743759177679883,0.998529411764706,3.4,6
80,INFEASIBLE,0,3,30,15,1,45,24,15,0,81.2225473919835,90,90,90,0.760156632403328,0.998529411764706,3.4,6
80,INFEASIBLE,0,3,30,15,1,45,24,20,0,81.478663508771,90,90,90,0.777043563387176,0.998529411764706,3.4,6
80,INFEASIBLE,0,3,30,15,1,45,24,25,0,81.7658503530171,90,90,90,0.793930494371023,0.998529411764706,3.4,6
80,INFEASIBLE,0,3,30,15,1,45,24,30,0,82.0803281325162,90,90,90,0.803230543318649,0.998529411764706,3.4,6
81,INFEASIBLE,0,3,45,8,0.533333333333333,30,24,5,0,76.9003735255587,90,90,90,0.812530592266275,0.998529411764706,3.4,6
81,INFEASIBLE,0,3,45,8,0.533333333333333,30,24,10,0,77.2064646817641,90,90,90,0.779246206558982,0.99828431372549,3.4,6
81,INFEASIBLE,0,3,45,8,0.533333333333333,30,24,15,0,77.6696891844276,90,90,90,0.816446402349486,0.998529411764706,3.4,6
81,INFEASIBLE,0,3,45,8,0.533333333333333,30,24,20,0,78.0152280940059,90,90,90,0.815222711698483,0.99828431372549,3.4,6
81,INFEASIBLE,0,3,45,8,0.533333333333333,30,24,25,0,78.4461206412429,90,90,90,0.822320117474303,0.998039215686275,3.4,6
81,INFEASIBLE,0,3,45,8,0.533333333333333,30,24,30,0,78.9058194819205,90,90,90,0.825991189427313,0.998529411764706,3.4,6
82,INFEASIBLE,0,3,45,10,0.666666666666667,30,24,5,0,76.9003735255587,90,90,90,0.786343612334802,0.998529411764706,3.4,6
82,INFEASIBLE,0,3,45,10,0.666666666666667,30,24,10,0,77.2064646817641,90,90,90,0.761625061184533,0.99828431372549,3.4,6
82,INFEASIBLE,0,3,45,10,0.666666666666667,30,24,15,0,77.6696891844276,90,90,90,0.802496328928047,0.998529411764706,3.4,6
82,INFEASIBLE,0,3,45,10,0.666666666666667,30,24,20,0,78.0152280940059,90,90,90,0.801027900146843,0.99828431372549,3.4,6
82,INFEASIBLE,0,3,45,10,0.666666666666667,30,24,25,0,78.4461206412429,90,90,90,0.802985805188448,0.998039215686275,3.4,6
82,INFEASIBLE,0,3,45,10,0.666666666666667,30,24,30,0,78.9058194819205,90,90,90,0.811062163485071,0.998529411764706,3.4,6
83,INFEASIBLE,0,3,45,12,0.8,30,24,5,0,76.9003735255587,90,90,90,0.746940773372491,0.998529411764706,3.4,6
83,INFEASIBLE,0,3,45,12,0.8,30,24,10,0,77.2064646817641,90,90,90,0.750856583455702,0.99828431372549,3.4,6
83,INFEASIBLE,0,3,45,12,0.8,30,24,15,0,77.6696891844276,90,90,90,0.789035731767009,0.998529411764706,3.4,6
83,INFEASIBLE,0,3,45,12,0.8,30,24,20,0,78.0152280940059,90,90,90,0.790014684287812,0.99828431372549,3.4,6
83,INFEASIBLE,0,3,45,12,0.8,30,24,25,0,78.4461206412429,90,90,90,0.789035731767009,0.998039215686275,3.4,6
83,INFEASIBLE,0,3,45,12,0.8,30,24,30,0,78.9058194819205,90,90,90,0.798091042584435,0.998529411764706,3.4,6
84,INFEASIBLE,0,3,45,15,1,30,24,5,0,76.9003735255587,90,90,90,0.711453744493392,0.998529411764706,3.4,6
84,INFEASIBLE,0,3,45,15,1,30,24,10,0,77.2064646817641,90,90,90,0.736417033773862,0.99828431372549,3.4,6
84,INFEASIBLE,0,3,45,15,1,30,24,15,0,77.6696891844276,90,90,90,0.780225159079785,0.998529411764706,3.4,6
84,INFEASIBLE,0,3,45,15,1,30,24,20,0,78.0152280940059,90,90,90,0.779735682819383,0.99828431372549,3.4,6
84,INFEASIBLE,0,3,45,15,1,30,24,25,0,78.4461206412429,90,90,90,0.779980420949584,0.998039215686275,3.4,6
84,INFEASIBLE,0,3,45,15,1,30,24,30,0,78.9058194819205,90,90,90,0.779490944689183,0.998529411764706,3.4,6
85,INFEASIBLE,0,3,60,8,0.533333333333333,20,4,5,0,90,90,90,90,0.67498776309349,0.989950980392157,3.4,6
85,INFEASIBLE,0,3,60,8,0.533333333333333,20,4,10,0,87.3431659767427,90,90,90,0.657366617719041,0.987745098039216,3.4,6
85,INFEASIBLE,0,3,60,8,0.533333333333333,20,4,15,0,84.9133319206833,90,90,90,0.667400881057269,0.987990196078431,3.4,6
85,INFEASIBLE,0,3,60,8,0.533333333333333,20,4,20,0,82.3533113605598,90,90,90,0.716837983357807,0.980882352941176,3.4,6
85,INFEASIBLE,0,3,60,8,0.533333333333333,20,4,25,0,90,90,90,90,0.760401370533529,0.98921568627451,3.4,6
85,INFEASIBLE,0,3,60,8,0.533333333333333,20,4,30,0,90,90,90,90,0.764072442486539,0.989950980392157,3.4,6
86,INFEASIBLE,0,3,60,10,0.666666666666667,20,4,5,0,90,90,90,90,0.659079784630445,0.989950980392157,3.4,6
86,INFEASIBLE,0,3,60,10,0.666666666666667,20,4,10,0,87.3431659767427,90,90,90,0.638032305433187,0.987745098039216,3.4,6
86,INFEASIBLE,0,3,60,10,0.666666666666667,20,4,15,0,84.9133319206833,90,90,90,0.638277043563387,0.987990196078431,3.4,6
86,INFEASIBLE,0,3,60,10,0.666666666666667,20,4,20,0,82.3533113605598,90,90,90,0.679882525697504,0.980882352941176,3.4,6
86,INFEASIBLE,0,3,60,10,0.666666666666667,20,4,25,0,90,90,90,90,0.74278022515908,0.98921568627451,3.4,6
86,INFEASIBLE,0,3,60,10,0.666666666666667,20,4,30,0,90,90,90,90,0.747430249632893,0.989950980392157,3.4,6
87,INFEASIBLE,0,3,60,12,0.8,20,4,5,0,90,90,90,90,0.642437591776799,0.989950980392157,3.4,6
87,INFEASIBLE,0,3,60,12,0.8,20,4,10,0,87.3431659767427,90,90,90,0.620655898188938,0.987745098039216,3.4,6
87,INFEASIBLE,0,3,60,12,0.8,20,4,15,0,84.9133319206833,90,90,90,0.624326970141948,0.987990196078431,3.4,6
87,INFEASIBLE,0,3,60,12,0.8,20,4,20,0,82.3533113605598,90,90,90,0.637053352912384,0.980882352941176,3.4,6
87,INFEASIBLE,0,3,60,12,0.8,20,4,25,0,90,90,90,90,0.720509055310817,0.98921568627451,3.4,6
87,INFEASIBLE,0,3,60,12,0.8,20,4,30,0,90,90,90,90,0.730298580518845,0.989950980392157,3.4,6
88,INFEASIBLE,0,3,60,15,1,20,4,5,0,90,90,90,90,0.620900636319138,0.989950980392157,3.4,6
88,INFEASIBLE,0,3,60,15,1,20,4,10,0,87.3431659767427,90,90,90,0.597895252080274,0.987745098039216,3.4,6
88,INFEASIBLE,0,3,60,15,1,20,4,15,0,84.9133319206833,90,90,90,0.6071953010279,0.987990196078431,3.4,6
88,INFEASIBLE,0,3,60,15,1,20,4,20,0,82.3533113605598,90,90,90,0.604747919725893,0.980882352941176,3.4,6
88,INFEASIBLE,0,3,60,15,1,20,4,25,0,90,90,90,90,0.688693098384728,0.98921568627451,3.4,6
88,INFEASIBLE,0,3,60,15,1,20,4,30,0,90,90,90,90,0.700195790504161,0.989950980392157,3.4,6
89,INFEASIBLE,0,3,75,8,0.533333333333333,60,12,5,0,85.6613308260932,90,90,90,0.807635829662261,0.997549019607843,3.4,6
89,INFEASIBLE,0,3,75,8,0.533333333333333,60,12,10,0,86.0253594567821,90,90,90,0.800293685756241,0.997549019607843,3.4,6
89,INFEASIBLE,0,3,75,8,0.533333333333333,60,12,15,0,86.4019205682307,90,90,90,0.81057268722467,0.997549019607843,3.4,6
89,INFEASIBLE,0,3,75,8,0.533333333333333,60,12,20,0,86.7752441141263,90,90,90,0.822564855604503,0.997549019607843,3.4,6
89,INFEASIBLE,0,3,75,8,0.533333333333333,60,12,25,0,87.1738631708861,90,90,90,0.823299069995105,0.997549019607843,3.4,6
89,INFEASIBLE,0,3,75,8,0.533333333333333,60,12,30,0,87.5677901638838,90,90,90,0.835046500244738,0.997549019607843,3.4,6
90,INFEASIBLE,0,3,75,10,0.666666666666667,60,12,5,0,85.6613308260932,90,90,90,0.794419970631424,0.997549019607843,3.4,6
90,INFEASIBLE,0,3,75,10,0.666666666666667,60,12,10,0,86.0253594567821,90,90,90,0.787077826725404,0.997549019607843,3.4,6
90,INFEASIBLE,0,3,75,10,0.666666666666667,60,12,15,0,86.4019205682307,90,90,90,0.79295154185022,0.997549019607843,3.4,6
90,INFEASIBLE,0,3,75,10,0.666666666666667,60,12,20,0,86.7752441141263,90,90,90,0.811551639745472,0.997549019607843,3.4,6
90,INFEASIBLE,0,3,75,10,0.666666666666667,60,12,25,0,87.1738631708861,90,90,90,0.81424375917768,0.997549019607843,3.4,6
90,INFEASIBLE,0,3,75,10,0.666666666666667,60,12,30,0,87.5677901638838,90,90,90,0.815712187958884,0.997549019607843,3.4,6
