rocket_id,regime,is_fragile,seed,success,rms,osc,slew_sat,peak,max_theta
R0866,FRAGILE,1,1,False,8.093357763484656,11.0,0.6933333333333334,17.2466490215682,17.2466490215682
R0866,FRAGILE,1,2,False,18.31312566004874,5.0,0.7,30.56070065254356,30.56070065254356
R0866,FRAGILE,1,3,False,17.701026207255936,4.0,0.7183333333333334,26.52799473091051,26.52799473091051
R0866,FRAGILE,1,4,False,14.374915171249619,5.0,0.725,25.032764713050398,25.032764713050398
R0866,FRAGILE,1,5,False,15.933576921391484,9.0,0.7116666666666667,24.649940544940343,24.649940544940343
R0866,FRAGILE,1,6,False,9.288609115134882,14.0,0.7,29.051165686886197,29.051165686886197
R0866,FRAGILE,1,7,False,17.15239785342747,9.0,0.7316666666666667,29.712858969799555,29.712858969799555
R0954,FRAGILE,1,1,True,14.691394598316219,6.0,0.6666666666666666,24.612671505586256,24.612671505586256
R0954,FRAGILE,1,2,True,6.612123566500953,2.0,0.685,11.44895645710701,11.44895645710701
R0954,FRAGILE,1,3,True,12.596929091798625,4.0,0.7033333333333334,20.627873356952357,20.627873356952357
R0954,FRAGILE,1,4,True,3.8164037556857773,3.0,0.6716666666666666,7.805885357527402,7.805885357527402
R0954,FRAGILE,1,5,True,9.868851075579334,6.0,0.6883333333333334,17.03122675712618,17.03122675712618
R0954,FRAGILE,1,6,False,10.89660370316149,3.0,0.68,25.627855243292334,25.627855243292334
R0954,FRAGILE,1,7,True,9.681317802448504,3.0,0.6783333333333333,16.799254823341066,16.799254823341066
R0958,FRAGILE,1,1,True,4.025753361980347,7.0,0.7783333333333333,6.8998333293168725,6.8998333293168725
R0958,FRAGILE,1,2,False,23.689662549487622,2.0,0.805,34.20345986739143,34.20345986739143
R0958,FRAGILE,1,3,False,26.240667091639114,2.0,0.7966666666666666,40.3797210062282,40.3797210062282
R0958,FRAGILE,1,4,False,7.076785855484994,4.0,0.7966666666666666,17.04280821295537,17.04280821295537
R0958,FRAGILE,1,5,False,18.2687070519676,4.0,0.785,39.527923131277646,39.527923131277646
R0958,FRAGILE,1,6,False,18.071815478705226,9.0,0.7916666666666666,33.95385724317307,33.95385724317307
R0958,FRAGILE,1,7,False,21.445493405956604,7.0,0.7816666666666666,42.00107853551184,42.00107853551184
