rocket_id,Kp,opt_Kd,sr,rms
R0606,2.8972639430499196,1.0,0.4,16.69567044822771
R0606,3.9591762464819387,1.0,0.5,13.081068719340482
R0606,5.410303258116627,1.0,0.6,11.28670799589464
R0606,7.393300909702492,1.0,0.6,9.125195555785533
R0606,10.103111735817121,1.0,0.75,7.837198960377289
R0606,13.806129088084548,1.0,0.95,7.663403326828939
R0606,18.866385464303505,1.0,0.95,6.582141432600901
R0606,25.781339448352636,1.0,0.8,6.199194339595669
R0606,35.230779367293174,1.0,0.75,6.47751573339057
R0606,48.143651237104336,1.0,0.85,5.53516556739134
R0606,65.78938065138858,1.0,0.8,6.943191614431465
R0606,89.90266619324312,1.0,0.65,7.70524257034852
R0606,122.85401243525928,1.0,0.35,11.645252148377505
R0606,167.8827671139434,1.0,0.05,28.33104904241403
R0606,229.41557166223677,1.0,0.0,216.23420555646652
R0606,313.5015310141363,1.0,0.0,619.0254760063517
R0606,428.4068829159843,1.0,0.0,1007.2001728826693
R0606,585.4276268957477,1.0,0.0,1389.645384620389
R0606,800.0,1.0,0.0,1519.8416975549183
R0624,0.05,1.0,0.35,16.106501572111746
R0624,0.06832612292675956,1.0,0.3,15.100289507258049
R0624,0.09336918148405317,1.0,0.55,13.85374770132449
R0624,0.1275910834330068,1.0,0.4,14.395181803884688
R0624,0.17435608102004116,1.0,0.5,13.425508984271811
R0624,0.23826150049606765,1.0,0.55,12.015261470655057
R0624,0.32558969143217004,1.0,0.4,12.812806681898985
R0624,0.4449256256096033,1.0,0.6,11.287681921802525
R0624,0.6080008597733432,1.0,0.55,11.68719002765712
R0624,0.830846829688979,1.0,0.5,10.682029553035902
R0624,1.135370852372753,1.0,0.85,8.40622618436103
R0624,1.5515097685336101,1.0,0.8,8.164137357999888
R0624,2.1201729433379146,1.0,0.95,7.032351752331333
R0624,2.8972639430499196,1.0,0.9,5.812750401107844
R0624,3.9591762464819387,1.0,0.9,5.5052063311433
R0624,5.410303258116627,1.0,0.95,4.169705425581877
R0624,7.393300909702492,1.0,1.0,3.597065348480741
R0624,10.103111735817121,1.0,1.0,3.151553167416064
R0624,13.806129088084548,1.0,1.0,2.8242590348659737
R0624,18.866385464303505,1.0,1.0,2.411764225761692
R0624,25.781339448352636,1.0,1.0,2.006605735290255
