rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_original,wind_fixed,servo_slew,static_margin,backlash,deadband,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin
R6119,306.4619145755263,28.763431212013618,10.6545673329657,5,0.008101786108216364,2.9670959047074086,13.318209166207124,0.06478467184256745,0.25,196.1723181119678,0.24221054779914114,0.01948196524067622,0.09251509407988236,1.0,25.781339448352636,48.143651237104336,1.8673836296810638,0.8,False,False,td300+,lat5-6
R6149,320.79237638993476,30.72001518930482,10.442455005739017,2,0.006634981400056278,2.595202521339968,13.053068757173772,0.11179415415270018,0.25,113.72960891062223,0.0968313788685633,0.07553440883197916,0.14593034208785133,1.0,3.9591762464819387,585.4276268957477,147.8660181940497,1.0,False,False,td300+,lat2-3
R6154,95.75729056704833,8.93399741371011,10.718302920045536,5,0.016168978724815455,1.8392405386455528,13.397878650056919,0.3038005797636216,0.25,198.76337867888824,0.27570990630872355,0.05227817722781408,0.010079191034100867,1.0,1.5515097685336101,122.85401243525928,79.18352492963882,1.0,False,False,td80-120,lat5-6
R6169,355.2058857177052,37.52482880346128,9.465889573490635,1,0.006253622172555126,2.9878616014525696,11.832361966863294,0.10532518398739436,0.25,99.9890228597043,-0.021131684887597924,0.06790738689252979,0.11082690073625796,2.0,10.103111735817121,800.0,79.18352492963866,1.0,False,True,td300+,lat1
R6425,165.3132216037203,32.11457571911433,5.14760721267531,4,0.006114779921356771,2.5003058568492955,6.434509015844137,0.11106015411157828,0.25,96.02328374016076,0.0532173318884408,0.10311467743060737,0.09026186627410947,1.0,7.393300909702492,65.78938065138858,8.898512512192063,0.95,False,False,td120-180,lat4
R6456,158.1111665888195,25.57715896270712,6.18173296023042,5,0.007898077264672279,2.5720760133231835,7.727166200288025,0.1691389981428345,0.25,184.83737085444926,-0.08631149746725492,0.1530750494438313,0.06635096081507656,1.0,18.866385464303505,89.90266619324312,4.765230009921356,0.95,False,False,td120-180,lat5-6
R6700,11.846140749512378,4.184945615799983,2.8306558404936166,4,0.05214864682331336,2.7787084445050794,3.5383198006170207,0.382394659505358,0.25,185.14996786955282,-0.1423240829213274,0.2024697334429741,0.08276603417932801,1.0,1.5515097685336101,167.8827671139434,108.2060651623326,1.0,False,False,td0-40,lat4
R6715,48.29665251150916,6.368597687972353,7.583561543339684,4,0.018625965208771203,1.5103330322508768,9.479451929174605,0.15650961966973242,0.25,175.6459171433971,0.055741872321643404,0.18998749567591555,0.07016635118085014,1.0,0.6080008597733432,313.5015310141363,515.6267889670528,1.0,False,False,td40-80,lat4
R6739,28.5499033888247,3.6424142173563148,7.838181405284098,6,0.05992897857026768,2.7793057553347227,9.797726756605122,0.3677852783375682,0.25,156.3213523442767,0.2529287273664413,0.22226491057285538,0.14260347361698678,1.0,0.05,229.41557166223677,4588.311433244735,1.0,True,False,td0-40,lat5-6
R6774,3.238292530134727,1.5471422690416885,2.093079993309568,2,0.07418518960848733,1.4613612296172562,2.6163499916369597,0.2942316674040663,0.25,146.44595573192672,0.20787565080131792,0.22037017260858224,0.07652657483554214,1.0,0.05,428.4068829159843,8568.137658319685,1.0,True,False,td0-40,lat2-3
