rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_strength,servo_slew,static_margin,opt_Kp,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin
R2965,183.51517845625463,18.468441541442413,9.936690004105339,4,0.009676074870320735,2.2753048252636017,12.420862505131673,0.3989834646660724,175.43986713691092,-0.008645036142227003,82.35745631970453,1.0,12.322436242624153,76.90753796904167,6.24126077463588,1.0,False,False,td180-300,lat4
R7835,200.8185421099314,31.818395807032903,6.311397448439055,4,0.005401981483414957,2.1884744960191522,7.889246810548819,0.20639162403784284,117.25562563318803,0.03675738673574869,58.65987877815546,1.0,12.322436242624153,76.90753796904167,6.24126077463588,1.0,False,False,td180-300,lat4
R2871,197.01499886819357,21.0016330459664,9.380937112699078,4,0.008290053915297501,2.216769510985602,11.726171390873846,0.07556982108745064,86.7109438718916,0.12339330395630793,115.62844575768011,1.0,3.120630387317941,121.55896418690836,38.9533360570085,1.0,False,False,td180-300,lat4
R0890,209.53367289522254,18.043363505944612,11.612783438419841,4,0.010458233159647137,2.4026246981933044,14.515979298024801,0.3658809008906195,150.4156485588162,0.23224568021557918,58.65987877815546,1.0,7.796119681832377,121.55896418690836,15.592239363664758,1.0,False,False,td180-300,lat4
R3278,192.4959153292264,18.649579924266032,10.321729288859691,6,0.007633404157155075,1.8125810265111026,12.902161611074614,0.20172937253798878,127.79198483099856,-0.03124884022732327,29.758952096260835,2.0,,,,0.7333333333333333,False,False,td180-300,lat5-6
R4075,181.37476476554593,17.959792551040692,10.09893428613328,5,0.010666101039367165,2.4390299204014685,12.623667857666602,0.38302654440034256,137.80082191393004,-0.2837746130006278,115.62844575768011,2.0,,,,0.7333333333333333,False,False,td180-300,lat5-6
R0213,219.2985103352799,24.032644502282682,9.12502618321718,5,0.007113359232873254,2.176639081013015,11.406282729021475,0.2916098216683963,166.1837251406423,0.007410852379798438,29.758952096260835,1.0,30.78454536290431,30.78454536290431,1.0,0.8666666666666667,False,False,td180-300,lat5-6
R7135,209.91635543364092,17.5842858959988,11.937724208715586,6,0.01121904107430104,2.51183202257669,14.922155260894483,0.27651410904425505,139.01970025131087,0.14565410062623524,227.9230326898601,7.999999999999999,,,,0.5333333333333333,False,False,td180-300,lat5-6
R5585,243.65953153464739,28.01746350162252,8.696702023740901,5,0.007583868082986804,2.7053888985054515,10.870877529676125,0.30360845277404575,68.9451061234715,-0.24383782377622296,29.758952096260835,2.0,,,,0.7333333333333333,False,False,td180-300,lat5-6
R0384,348.8473292395993,29.392138566166818,11.868729063531163,1,0.006071298935761828,2.2720763545538047,14.835911329413953,0.42950015903508126,157.90789605725786,-0.2811332265252654,320.0,1.0,4.932424148660939,480.0,97.31523192917443,1.0,False,True,td300+,lat1
R6169,355.2058857177052,37.52482880346128,9.465889573490635,1,0.006253622172555126,2.9878616014525696,11.832361966863294,0.10532518398739436,99.9890228597043,-0.021131684887597924,320.0,2.0,4.932424148660939,480.0,97.31523192917443,1.0,False,True,td300+,lat1
R7855,337.900011103014,35.065222439887194,9.636328749440581,1,0.006534339525496571,2.91734918207766,12.045410936800724,0.4489742452288959,132.7229750406228,0.19934102519554014,227.9230326898601,1.0,1.9743504858348198,480.0,243.11792837381674,1.0,False,True,td300+,lat1
R8198,391.51126444543274,40.59686163468009,9.643880060693709,1,0.005625469816275063,2.90777888725236,12.054850075867137,0.055016445731884,131.5937195927162,0.11297900900165303,320.0,1.0,1.9743504858348198,480.0,243.11792837381674,1.0,False,True,td300+,lat1
R5063,310.2111382636061,28.94703823249671,10.716507014363732,1,0.007365454378399031,2.7146497079766374,13.395633767954664,0.2208958284293268,141.43224933595582,0.028861984702688026,227.9230326898601,1.0,1.9743504858348198,480.0,243.11792837381674,1.0,False,True,td300+,lat1
R1345,314.55303443606647,32.588304965558144,9.652328796128261,2,0.005242973016666744,2.175452038927996,12.065410995160324,0.3193386345486193,80.20501112326679,-0.03590889174457962,227.9230326898601,1.0,7.796119681832377,480.0,61.569090725808636,1.0,False,True,td300+,lat2-3
R6149,320.79237638993476,30.72001518930482,10.442455005739017,2,0.006634981400056278,2.595202521339968,13.053068757173772,0.11179415415270018,113.72960891062223,0.0968313788685633,82.35745631970453,1.0,3.120630387317941,480.0,153.81507593808348,1.0,False,True,td300+,lat2-3
R7102,357.62126317860316,43.259635473998415,8.266857990367361,2,0.005173104217218341,2.849339521470498,10.333572487959202,0.06767178156074603,122.22496779508376,-0.18083507320683,227.9230326898601,1.0,12.322436242624153,480.0,38.95333605700852,1.0,False,True,td300+,lat2-3
R7647,312.2013410155477,35.39950437348753,8.819370399133922,2,0.005895445711501107,2.6571981699724434,11.0242129989174,0.3407179348361935,135.63193282100139,-0.11140340325527878,162.34034009544706,1.0,7.796119681832377,480.0,61.569090725808636,1.0,False,True,td300+,lat2-3
R7309,354.80018580132094,37.37955890267901,9.491823772588505,2,0.005514826592602022,2.6246787306518113,11.864779715735631,0.21934486103243916,124.68150549023684,-0.04014184823254485,227.9230326898601,1.0,7.796119681832377,480.0,61.569090725808636,1.0,False,True,td300+,lat2-3
R2070,340.01630356325313,28.483485080161397,11.937313941968174,4,0.006814779257429409,2.471468260938062,14.921642427460217,0.13301692274800453,150.36441205575386,0.17469884414893622,115.62844575768011,1.0,12.322436242624153,121.55896418690836,9.864848297321885,0.9333333333333333,False,False,td300+,lat4
R5897,315.2321495692999,30.685848953832885,10.27288344029749,4,0.007070467616020447,2.7624625496912034,12.841104300371862,0.17681828861337384,65.30041073609758,-0.19652590233322836,82.35745631970453,1.0,4.932424148660939,76.90753796904167,15.592239363664747,1.0,False,False,td300+,lat4
R3515,525.2981033934673,44.69590347142803,11.752712499239788,4,0.005021141912668085,2.8574611541507378,14.690890624049736,0.1955395335293733,185.07193891474424,-0.2922155036253211,41.78105458855241,1.0,,,,0.6666666666666666,False,False,td300+,lat4
R3898,387.1041703768857,34.675735267602015,11.163546133614709,4,0.006245365460194987,2.757361163290064,13.954432667018384,0.13205937997784606,170.96702420565754,-0.05052194198126342,320.0,4.0,121.55896418690836,121.55896418690836,1.0,0.8,False,False,td300+,lat4
R4018,346.45540488958306,29.56095556512956,11.720034020086475,4,0.007525059119003506,2.832295116143104,14.650042525108093,0.18907937146574005,86.84068205175042,-0.10121859461328445,162.34034009544706,2.0,30.78454536290431,121.55896418690836,3.94870097166964,1.0,False,False,td300+,lat4
R4332,335.1705207718114,32.949792818448024,10.172158672395511,5,0.006460645977577623,2.7104334636290273,12.71519834049439,0.44716961918624526,131.30806172569595,0.19418289881433282,21.19609566078763,1.0,12.322436242624153,48.65761596458718,3.94870097166964,0.8,False,False,td300+,lat5-6
R6119,306.4619145755263,28.763431212013618,10.6545673329657,5,0.008101786108216364,2.9670959047074086,13.318209166207124,0.06478467184256745,196.1723181119678,0.24221054779914114,21.19609566078763,1.0,19.476668028504243,30.78454536290431,1.5805858228856655,0.8666666666666667,False,False,td300+,lat5-6
R6080,465.45705995109523,39.33600759448554,11.832849554776551,5,0.005098560418874087,2.553571178346176,14.79106194347069,0.14704074385432236,146.98373629593482,-0.16033685180579008,58.65987877815546,1.0,,,,0.7333333333333333,False,False,td300+,lat5-6
R7688,346.60943167819937,40.61430777958492,8.534170607049596,6,0.005123775418463512,2.649593563330513,10.667713258811995,0.2964096621491526,157.69256050413605,0.2257605185021429,21.19609566078763,2.0,,,,0.5333333333333333,False,False,td300+,lat5-6
R0606,417.7390547846609,36.38709683579572,11.480417266312687,5,0.006019963417865381,2.7890183863718345,14.35052158289086,0.3567069641785257,92.45161244664885,0.26100947088708343,29.758952096260835,1.0,7.796119681832377,48.65761596458718,6.241260774635881,1.0,False,False,td300+,lat5-6
