regime,p_unstable,slew_code,u_max_code,Kp,Kd,theta0_deg,seed,stable,rms_deg,peak_deg,end_deg,failure_time_s,metric,first_cross_s,peak_early,lead_time_s,crossed,lead_valid,threshold
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,RATE_GAP,NaN,2.552850014683,NaN,0,0,10.6710449380633
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,LESO_DHAT_O4,1.47,25.4114310837445,NaN,1,0,22.2806497216406
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,LESO_DHAT_O8,2.435,26.5690183196544,NaN,1,0,40.5850762924148
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,LESO_DHAT_O12,NaN,28.6672939673442,NaN,0,0,113.68283462573
BOUNDARY,8,12,6,10,3,3,103,1,1.76241831225373,3.28533656191669,3.28533656191669,NaN,LESO_DHAT_O16,NaN,32.6137516911611,NaN,0,0,222.375648979326
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,THETA_ABS,2.955,2.61837661177328,NaN,1,0,3.33033854304802
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,Q_ABS,NaN,3.92228141974065,NaN,0,0,13.1289848403107
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,CMD_GAP,NaN,0.207081445553685,NaN,0,0,1.48964232950244
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,RATE_GAP,NaN,2.82709833885054,NaN,0,0,10.6710449380633
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,LESO_DHAT_O4,0.81,33.5210786650409,NaN,1,0,22.2806497216406
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,LESO_DHAT_O8,1.525,37.0845226795206,NaN,1,0,40.5850762924148
BOUNDARY,8,12,6,10,3,3,104,1,2.84643831343311,3.9393949682158,3.9393949682158,NaN,LESO_DHAT_O12,NaN,56.1900002439617,NaN,0,0,113.68283462573
