gust_idx,amp_idx,seed,disturb_amp,gust_std,pass,cause_code,rms_post_deg,peak_post_deg,false_sat,late_detection,conf_collapse,authority_exhaust,shield_dominated
3,9,10,5,0.3,1,0,5.16248926033003,11.1100592278061,1,0,0,0,0
3,10,1,5.5,0.3,0,1,6880.01836654937,9021.55455683762,1,0,0,1,0
3,10,2,5.5,0.3,1,0,11.1303460180584,28.1741304265936,1,0,0,0,0
3,10,3,5.5,0.3,1,0,3.67365821883388,7.26038194001768,1,0,0,0,0
3,10,4,5.5,0.3,1,0,4.23194985177657,10.7375535358893,1,0,0,0,0
3,10,5,5.5,0.3,1,0,4.49111126565646,10.2055851699046,1,0,0,0,0
3,10,6,5.5,0.3,1,0,5.24060300553218,14.58798667955,1,0,0,0,0
3,10,7,5.5,0.3,0,1,411.329633614897,1100.41370540708,1,0,0,1,0
3,10,8,5.5,0.3,1,0,4.67508119575134,10.3558468302462,1,0,0,0,0
3,10,9,5.5,0.3,1,0,4.30471178373633,11.0315926547754,1,0,0,0,0
3,10,10,5.5,0.3,1,0,5.90711507959429,14.1748546440839,1,0,0,0,0
3,11,1,6,0.3,0,1,4529.94124452588,6420.77381859433,1,0,0,1,0
3,11,2,6,0.3,1,0,6.61574501643926,22.6510730621369,1,0,0,0,0
3,11,3,6,0.3,1,0,4.8730173213103,11.3614387655232,1,0,0,0,0
3,11,4,6,0.3,0,1,2150.86908585891,3194.73766142462,1,0,0,1,0
3,11,5,6,0.3,1,0,4.8502023224597,11.4508821951085,1,0,0,0,0
3,11,6,6,0.3,0,1,1275.09347926839,3190.14881940585,1,0,0,1,0
3,11,7,6,0.3,1,0,4.7379052372443,9.40934709721956,1,0,0,0,0
3,11,8,6,0.3,0,1,91.3031702450616,240.736019790397,1,0,0,1,0
3,11,9,6,0.3,1,0,4.93313997662693,11.9589894287379,1,0,0,0,0
3,11,10,6,0.3,1,0,6.06802408250785,17.2504949780492,1,0,0,0,0
4,1,1,1,0.4,1,0,7.12801795676194,12.1505099357371,0,0,1,0,0
4,1,2,1,0.4,1,0,1.22526283169205,3.10082656974825,0,0,1,0,0
4,1,3,1,0.4,1,0,1.4090604770658,3.7745080136876,0,0,1,0,0
4,1,4,1,0.4,1,0,1.40314032641796,3.55414155452836,0,0,1,0,0
4,1,5,1,0.4,1,0,2.75253227157065,5.73192921688045,0,0,0,0,0
4,1,6,1,0.4,1,0,3.21206632862079,6.7300519880507,0,0,1,0,0
4,1,7,1,0.4,1,0,3.10787147238809,5.76238625245227,0,0,1,0,0
4,1,8,1,0.4,1,0,3.11539518729312,6.24933781453191,0,0,1,0,0
4,1,9,1,0.4,1,0,1.83902595069092,5.11698785212809,0,0,1,0,0
4,1,10,1,0.4,1,0,3.8700329713061,8.85147602306914,0,0,1,0,0
4,2,1,1.5,0.4,1,0,7.01627990093979,12.1214540127137,0,0,0,0,0
4,2,2,1.5,0.4,1,0,1.64935633121391,3.84681249245153,0,0,1,0,0
4,2,3,1.5,0.4,1,0,1.72770046380853,3.9434609119037,0,0,1,0,0
4,2,4,1.5,0.4,1,0,1.89971789248945,3.84701462112161,0,0,1,0,0
4,2,5,1.5,0.4,1,0,3.2447762000481,7.570651943505,0,0,0,0,0
4,2,6,1.5,0.4,1,0,3.23067203077054,7.29541729945574,0,0,1,0,0
4,2,7,1.5,0.4,1,0,3.17252975622337,6.9564094520365,0,0,1,0,0
4,2,8,1.5,0.4,1,0,3.4115600717969,8.29950517192771,0,0,1,0,0
4,2,9,1.5,0.4,1,0,2.34432671171028,7.33088074857866,0,0,1,0,0
4,2,10,1.5,0.4,1,0,4.07148800522324,10.0979308205454,0,0,1,0,0
4,3,1,2,0.4,1,0,6.83064481673553,12.2545636039223,0,0,0,0,0
4,3,2,2,0.4,1,0,1.99236197325218,5.36073526700802,0,0,0,0,0
4,3,3,2,0.4,1,0,2.24837578340991,7.68739816824366,0,0,0,0,0
4,3,4,2,0.4,1,0,2.37027850795337,7.46497982258054,0,0,1,0,0
4,3,5,2,0.4,1,0,2.89155879392872,6.2780703018113,0,0,0,0,0
4,3,6,2,0.4,1,0,3.34082373180027,7.5172904748108,0,0,0,0,0
4,3,7,2,0.4,1,0,3.19994078790946,6.54969434852098,0,0,1,0,0
4,3,8,2,0.4,1,0,3.21395006302666,8.32837495227119,0,0,0,0,0
4,3,9,2,0.4,1,0,2.60985569790965,7.35479037964542,0,0,0,0,0
4,3,10,2,0.4,1,0,3.63325802632444,7.97286016063352,0,0,1,0,0
4,4,1,2.5,0.4,1,0,7.30211143193158,13.2570955845368,0,0,0,0,0
4,4,2,2.5,0.4,1,0,2.17513948233791,5.05599904512535,0,0,0,0,0
4,4,3,2.5,0.4,1,0,2.3064691144944,5.88543650852296,0,0,0,0,0
4,4,4,2.5,0.4,1,0,2.60952935884085,8.24249044386147,0,0,0,0,0
4,4,5,2.5,0.4,1,0,3.41247735767819,8.24824771939277,0,0,0,0,0
4,4,6,2.5,0.4,1,0,3.11747668156387,7.1187785741341,0,0,0,0,0
4,4,7,2.5,0.4,1,0,3.6943253562116,7.6931793070853,0,0,0,0,0
4,4,8,2.5,0.4,1,0,3.32070869255819,9.36187918540217,0,0,0,0,0
4,4,9,2.5,0.4,1,0,2.647167255058,7.84445601805896,0,0,0,0,0
4,4,10,2.5,0.4,1,0,3.53409940367213,7.99003770383978,0,0,0,0,0
4,5,1,3,0.4,1,0,6.91211394495378,12.3577443210249,0,0,0,0,0
4,5,2,3,0.4,1,0,2.66482964342827,8.43645293476491,0,0,0,0,0
4,5,3,3,0.4,1,0,2.81318948223796,7.28699376187846,0,0,0,0,0
4,5,4,3,0.4,1,0,2.88272710347147,8.36403243138869,0,0,0,0,0
4,5,5,3,0.4,1,0,3.26646277155113,7.13803934782727,0,0,0,0,0
4,5,6,3,0.4,1,0,4.30140457380654,11.9233427798305,1,0,0,0,0
4,5,7,3,0.4,1,0,3.743188670102,8.18209991897566,0,0,0,0,0
4,5,8,3,0.4,1,0,3.7554079002375,8.80692247052276,1,0,0,0,0
4,5,9,3,0.4,1,0,3.10545348518337,8.22869986978055,0,0,0,0,0
4,5,10,3,0.4,1,0,4.05142892468378,9.57902337827293,0,0,0,0,0
4,6,1,3.5,0.4,1,0,8.24530540068007,13.597653945617,0,0,0,0,0
4,6,2,3.5,0.4,1,0,3.21309976432709,10.0821616218151,1,0,0,0,0
4,6,3,3.5,0.4,1,0,3.42346071499462,11.1290394869721,0,0,0,0,0
4,6,4,3.5,0.4,1,0,2.91726720364496,6.69042610758988,0,0,0,0,0
4,6,5,3.5,0.4,1,0,5.21801692025714,16.2891758657265,0,0,0,0,0
4,6,6,3.5,0.4,1,0,3.73197293808658,8.66632523443672,0,0,0,0,0
4,6,7,3.5,0.4,1,0,3.97603859353897,8.43757205699292,0,0,0,0,0
4,6,8,3.5,0.4,1,0,3.53172763305597,9.13354083036998,0,0,0,0,0
4,6,9,3.5,0.4,1,0,3.45218969391269,9.2285133148842,0,0,0,0,0
4,6,10,3.5,0.4,1,0,5.61471948645986,16.1114228357107,0,0,0,0,0
4,7,1,4,0.4,1,0,7.81054442494321,19.0159036421178,1,0,0,0,0
4,7,2,4,0.4,1,0,3.17838613295737,8.81139149720682,1,0,0,0,0
4,7,3,4,0.4,1,0,2.98425575288537,7.80171293387167,1,0,0,0,0
4,7,4,4,0.4,1,0,3.04141057709097,6.90320374766108,0,0,0,0,0
4,7,5,4,0.4,1,0,3.96523688717149,8.61487295005179,1,0,0,0,0
4,7,6,4,0.4,1,0,3.93954473570897,8.70572883637868,1,0,1,0,0
4,7,7,4,0.4,1,0,4.22029678696624,10.9228211697179,1,0,1,0,0
4,7,8,4,0.4,1,0,3.8723278342875,9.42641168063773,1,0,0,0,0
4,7,9,4,0.4,1,0,3.45100475069908,9.11397222473743,1,0,0,0,0
4,7,10,4,0.4,1,0,4.46313208186145,10.0716917613337,1,0,0,0,0
4,8,1,4.5,0.4,1,0,13.2337319597733,30.813206972015,1,0,0,0,0
4,8,2,4.5,0.4,1,0,3.2951529618378,6.69810653609469,1,0,0,0,0
4,8,3,4.5,0.4,1,0,3.40912008597609,9.91678516893305,1,0,0,0,0
4,8,4,4.5,0.4,1,0,3.46274356930137,9.72266065888567,1,0,0,0,0
4,8,5,4.5,0.4,1,0,3.69644891856379,8.3450533998011,1,0,0,0,0
4,8,6,4.5,0.4,1,0,4.61703006120803,15.1964692019149,1,0,0,0,0
4,8,7,4.5,0.4,1,0,4.15794828285856,8.87764802661687,1,0,0,0,0
4,8,8,4.5,0.4,1,0,12.4906376993467,27.9199367737645,1,0,0,0,0
4,8,9,4.5,0.4,1,0,4.54848095462178,11.479880132762,1,0,0,0,0
4,8,10,4.5,0.4,1,0,4.79412317686424,12.7165105543751,1,0,0,0,0
4,9,1,5,0.4,1,0,7.73170719776031,14.4408563152718,1,0,0,0,0
4,9,2,5,0.4,0,1,3735.45450606246,5053.47157596973,1,0,0,1,0
4,9,3,5,0.4,1,0,3.82568687453581,9.42546870525263,1,0,0,0,0
4,9,4,5,0.4,1,0,3.8977638264157,9.62887613035706,1,0,0,0,0
4,9,5,5,0.4,1,0,6.09609595103941,18.9690970412755,1,0,0,0,0
4,9,6,5,0.4,1,0,4.38546166075595,8.85428622210664,1,0,0,0,0
4,9,7,5,0.4,1,0,8.97856391878703,24.1602823440491,1,0,0,0,0
4,9,8,5,0.4,0,1,82.4735017571454,226.217095217367,1,0,0,1,0
4,9,9,5,0.4,1,0,3.91126914424336,9.9354727531092,1,0,0,0,0
4,9,10,5,0.4,1,0,8.17645389356552,18.6172485253579,1,0,0,0,0
4,10,1,5.5,0.4,0,1,5990.57061577256,7739.81265112832,1,0,0,1,0
4,10,2,5.5,0.4,0,1,163.92806556815,401.27291371448,1,0,0,1,0
4,10,3,5.5,0.4,1,0,4.10977132462564,9.27363069757013,1,0,0,0,0
4,10,4,5.5,0.4,0,1,107.062845891495,388.835443571179,1,0,0,1,0
4,10,5,5.5,0.4,0,1,130.548912368081,314.177035639432,1,0,0,1,0
4,10,6,5.5,0.4,1,0,4.89215413895828,10.5800699075225,1,0,0,0,0
4,10,7,5.5,0.4,1,0,4.77155630576882,9.40210229229816,1,0,0,0,0
4,10,8,5.5,0.4,0,1,315.308944467923,1002.19629413299,1,0,0,1,0
4,10,9,5.5,0.4,0,1,187.546668124908,426.37564111575,1,0,0,1,0
4,10,10,5.5,0.4,1,0,8.22790839202502,22.7533633310161,1,0,0,0,0
4,11,1,6,0.4,0,1,4694.79180556635,6631.10515642295,1,0,0,1,0
4,11,2,6,0.4,0,1,1278.84227365408,2250.02436278585,1,0,0,1,0
4,11,3,6,0.4,1,0,4.41265644310189,11.6939964224129,1,0,0,0,0
4,11,4,6,0.4,0,1,1768.29030703843,4005.8158736663,1,0,0,1,0
4,11,5,6,0.4,1,0,4.74593866387031,10.6094381782278,1,0,0,0,0
4,11,6,6,0.4,0,1,2157.62672359998,3223.32034496973,1,0,0,1,0
4,11,7,6,0.4,1,0,4.86691342623047,11.2184799922463,1,0,0,0,0
4,11,8,6,0.4,0,1,403.140009738707,1191.48348397625,1,0,0,1,0
4,11,9,6,0.4,1,0,4.42748225157541,11.0446381983242,1,0,0,0,0
4,11,10,6,0.4,0,1,69.8002453930077,173.508535053903,1,0,0,1,0
5,1,1,1,0.5,1,0,7.05437282121608,11.5061119632591,0,0,1,0,0
5,1,2,1,0.5,1,0,1.11307229884625,3.52388194465654,0,0,1,0,0
5,1,3,1,0.5,1,0,1.63181308753205,5.36929261140693,0,0,1,0,0
5,1,4,1,0.5,1,0,1.72819553402264,3.95708255844093,0,0,1,0,0
5,1,5,1,0.5,1,0,2.76432643624815,6.83793919365862,0,0,1,0,0
5,1,6,1,0.5,1,0,2.69101703248096,5.94438821595651,0,0,1,0,0
5,1,7,1,0.5,1,0,3.21165182032161,5.89054661204117,0,0,1,0,0
5,1,8,1,0.5,1,0,2.92485244752744,6.09799957808883,0,0,1,0,0
5,1,9,1,0.5,1,0,2.12371264418628,6.35007340897662,0,0,1,0,0
5,1,10,1,0.5,1,0,3.65775765924789,9.77940327783244,0,0,1,0,0
5,2,1,1.5,0.5,1,0,7.81136225036478,15.1026387376116,0,0,0,0,0
5,2,2,1.5,0.5,1,0,1.8744556607339,4.1887297895707,0,0,0,0,0
5,2,3,1.5,0.5,1,0,1.63093770219994,3.78623255308856,0,0,1,0,0
5,2,4,1.5,0.5,1,0,2.00836890916808,5.28020339493727,0,0,0,0,0
5,2,5,1.5,0.5,1,0,3.22257457804665,8.85158921274317,0,0,1,0,0
5,2,6,1.5,0.5,1,0,2.89502668630527,6.24511341642075,0,0,0,0,0
5,2,7,1.5,0.5,1,0,2.93687706441493,5.91026143951992,0,0,1,0,0
5,2,8,1.5,0.5,1,0,3.63693478745703,9.72397619149594,0,0,1,0,0
5,2,9,1.5,0.5,1,0,2.75840272842436,8.86669634811175,0,0,1,0,0
5,2,10,1.5,0.5,1,0,3.4045152081158,7.9350135902252,0,0,1,0,0
5,3,1,2,0.5,1,0,6.86408211897653,12.3994053192289,0,0,0,0,0
5,3,2,2,0.5,1,0,1.91637407896464,3.63376192977942,0,0,0,0,0
5,3,3,2,0.5,1,0,1.93113157202683,4.51215770801701,0,0,0,0,0
5,3,4,2,0.5,1,0,2.35645021917315,5.38450485001183,0,0,1,0,0
5,3,5,2,0.5,1,0,3.03089207417235,6.58312656234692,0,0,0,0,0
5,3,6,2,0.5,1,0,3.43119810855914,9.84482143861691,0,0,0,0,0
5,3,7,2,0.5,1,0,3.60556881726011,7.14374485553425,0,0,0,0,0
5,3,8,2,0.5,1,0,3.60345900104387,8.36222467627855,0,0,1,0,0
5,3,9,2,0.5,1,0,2.96726468877385,7.95282534602958,0,0,0,0,0
5,3,10,2,0.5,1,0,4.03299612389173,11.3557098331482,0,0,0,0,0
5,4,1,2.5,0.5,1,0,7.74432604204893,12.8082222948632,0,0,1,0,0
5,4,2,2.5,0.5,1,0,2.09397930979833,4.68043581812561,0,0,0,0,0
5,4,3,2.5,0.5,1,0,2.52605149595566,5.73661905075648,0,0,0,0,0
5,4,4,2.5,0.5,1,0,2.72889134074043,7.60937945949386,0,0,0,0,0
5,4,5,2.5,0.5,1,0,3.24528862643123,7.1163620644125,0,0,0,0,0
5,4,6,2.5,0.5,1,0,3.88094472647317,9.49685614758589,0,0,0,0,0
5,4,7,2.5,0.5,1,0,3.67658571762952,7.44991976246081,0,0,0,0,0
5,4,8,2.5,0.5,1,0,3.78001369271249,9.33373893564082,0,0,0,0,0
5,4,9,2.5,0.5,1,0,2.80672912456559,8.63641058321296,0,0,0,0,0
5,4,10,2.5,0.5,1,0,3.69955875272962,8.50170108455285,0,0,0,0,0
5,5,1,3,0.5,1,0,7.62373558337959,14.0213949056441,0,0,0,0,0
5,5,2,3,0.5,1,0,2.59842901206966,5.81162078111222,0,0,0,0,0
5,5,3,3,0.5,1,0,2.7787909012485,6.69506175085822,0,0,0,0,0
5,5,4,3,0.5,1,0,3.03607293528657,7.75941027562352,0,0,0,0,0
5,5,5,3,0.5,1,0,3.53742569746157,7.6959148606445,0,0,0,0,0
5,5,6,3,0.5,1,0,3.73430808534587,8.29375718667644,0,0,0,0,0
5,5,7,3,0.5,1,0,3.53175184464736,6.6302291193857,0,0,0,0,0
5,5,8,3,0.5,1,0,3.56334906256262,9.09289396300289,0,0,1,0,0
5,5,9,3,0.5,1,0,2.90759585982324,7.92133843078423,0,0,0,0,0
5,5,10,3,0.5,1,0,3.89002746501289,10.3341701036657,0,0,0,0,0
5,6,1,3.5,0.5,1,0,7.98226184183093,13.6837337412885,0,0,0,0,0
5,6,2,3.5,0.5,1,0,2.94499551450107,7.01011255134665,1,0,0,0,0
5,6,3,3.5,0.5,1,0,2.65238431165228,6.52474416850451,0,0,0,0,0
5,6,4,3.5,0.5,1,0,2.80991868214334,5.6174916002706,0,0,0,0,0
5,6,5,3.5,0.5,1,0,3.66346893401625,8.10371516074587,0,0,1,0,0
5,6,6,3.5,0.5,1,0,3.9571281573211,10.7999765630453,0,0,1,0,0
5,6,7,3.5,0.5,1,0,4.21750928579711,10.628735855263,0,0,0,0,0
5,6,8,3.5,0.5,1,0,5.16436483897137,13.0035513084862,0,0,1,0,0
5,6,9,3.5,0.5,1,0,3.26351667767731,9.44701509341312,0,0,0,0,0
5,6,10,3.5,0.5,1,0,6.66315406166486,20.1329984919366,1,0,0,0,0
5,7,1,4,0.5,1,0,7.89417196685435,14.5685788577986,1,0,0,0,0
5,7,2,4,0.5,1,0,3.09702059935402,8.44330972166963,1,0,0,0,0
5,7,3,4,0.5,1,0,3.76399164561447,10.5343532914777,1,0,0,0,0
5,7,4,4,0.5,1,0,3.57924084102855,8.59181410996741,0,0,1,0,0
5,7,5,4,0.5,1,0,4.56052048599449,12.5048281304986,0,0,0,0,0
5,7,6,4,0.5,1,0,4.50942596976672,13.6970916789036,1,0,0,0,0
5,7,7,4,0.5,1,0,4.40763779520967,8.95710491819468,0,0,1,0,0
5,7,8,4,0.5,1,0,10.2716073134536,24.445165718383,0,0,0,0,0
5,7,9,4,0.5,1,0,3.69335389973475,9.81522456686042,0,0,0,0,0
5,7,10,4,0.5,1,0,4.12763196023597,9.37081794213329,0,0,0,0,0
5,8,1,4.5,0.5,1,0,7.84568062468678,14.4289606906886,1,0,0,0,0
5,8,2,4.5,0.5,0,1,1589.82356889302,3487.82042062521,1,0,0,1,0
5,8,3,4.5,0.5,0,1,1789.40826648494,3902.18265867587,1,0,0,1,0
5,8,4,4.5,0.5,1,0,3.784217378102,8.92282330353433,1,0,0,0,0
5,8,5,4.5,0.5,0,1,1415.82123005705,2249.59294832357,1,0,0,1,0
5,8,6,4.5,0.5,0,1,189.208471410568,540.759879745202,1,0,0,1,0
5,8,7,4.5,0.5,0,1,1821.07165833045,3823.50111600629,1,0,1,1,0
5,8,8,4.5,0.5,1,0,4.11347516310822,10.5298324864347,1,0,0,0,0
5,8,9,4.5,0.5,1,0,4.96373529857946,14.6133484038327,1,0,0,0,0
5,8,10,4.5,0.5,1,0,4.3455529060343,9.76999555675162,1,0,0,0,0
5,9,1,5,0.5,1,0,8.12501491969892,14.8313950458242,1,0,0,0,0
5,9,2,5,0.5,0,1,2634.23758785853,3788.87848342768,1,0,0,1,0
5,9,3,5,0.5,1,0,4.01743573355675,10.0959152638347,1,0,0,0,0
5,9,4,5,0.5,1,0,4.24896262383108,11.1736000133434,1,0,0,0,0
5,9,5,5,0.5,1,0,5.51738639770118,16.3163894773177,1,0,0,0,0
5,9,6,5,0.5,0,1,194.414179712418,576.750429968821,1,0,0,1,0
5,9,7,5,0.5,0,1,105.437028950363,243.401027726455,1,0,0,1,0
5,9,8,5,0.5,1,0,5.84919530887368,14.3891206761922,1,0,0,0,0
5,9,9,5,0.5,1,0,3.86476995207499,10.7681502448747,1,0,1,0,0
5,9,10,5,0.5,0,1,1228.17042104729,3058.41646340193,1,0,0,1,0
5,10,1,5.5,0.5,0,1,3727.92682754253,5056.93884247875,1,0,0,1,0
5,10,2,5.5,0.5,1,0,5.28759134150563,15.0086191068246,1,0,0,0,0
5,10,3,5.5,0.5,1,0,4.47056650210016,12.2122931854351,1,0,0,0,0
5,10,4,5.5,0.5,1,0,5.46989244913489,18.3892933322055,1,0,0,0,0
5,10,5,5.5,0.5,1,0,5.05479746732515,12.2371736649885,1,0,0,0,0
5,10,6,5.5,0.5,1,0,7.49773073543811,19.9359239099646,1,0,0,0,0
5,10,7,5.5,0.5,1,0,5.05734392593533,9.58382771182487,1,0,0,0,0
5,10,8,5.5,0.5,0,1,85.662082281487,219.224283241753,1,0,0,1,0
5,10,9,5.5,0.5,1,0,4.40065001964835,11.2045505010911,1,0,0,0,0
5,10,10,5.5,0.5,1,0,8.1494480499572,22.8699338670547,1,0,0,0,0
5,11,1,6,0.5,0,1,4827.00295047506,6772.627912286,1,0,0,1,0
5,11,2,6,0.5,0,1,1375.71678454765,3141.31647946968,1,0,0,1,0
5,11,3,6,0.5,0,1,1820.96425302264,3024.5574177965,1,0,0,1,0
5,11,4,6,0.5,0,1,832.171278611564,1852.5787641937,1,0,0,1,0
5,11,5,6,0.5,1,0,4.71575084665481,10.5053940063683,1,0,0,0,0
5,11,6,6,0.5,0,1,1673.89051780112,3207.69505039539,1,0,0,1,0
5,11,7,6,0.5,1,0,4.96634137526394,10.7844911831585,1,0,0,0,0
5,11,8,6,0.5,1,0,5.01191207685982,12.2079740760342,1,0,0,0,0
5,11,9,6,0.5,1,0,4.76383916804903,11.7572501936699,1,0,0,0,0
5,11,10,6,0.5,0,1,312.189828258176,662.21546680746,1,0,0,1,0
6,1,1,1,0.65,1,0,7.38922564169771,11.6840381777094,0,0,1,0,0
6,1,2,1,0.65,1,0,1.22009258729406,3.1018968171948,0,0,1,0,0
6,1,3,1,0.65,1,0,1.9849517889866,5.46193960606383,0,0,1,0,0
6,1,4,1,0.65,1,0,2.73328379707552,6.54760693914931,0,0,0,0,0
6,1,5,1,0.65,1,0,3.29157544248958,6.45539167902286,0,0,0,0,0
6,1,6,1,0.65,1,0,2.46938339802426,5.23852997445126,0,0,0,0,0
6,1,7,1,0.65,1,0,2.81032492848556,5.75848890914396,0,0,1,0,0
6,1,8,1,0.65,1,0,3.08646047574649,8.57865744279113,0,0,1,0,0
6,1,9,1,0.65,1,0,2.03833530013776,5.79876461131889,0,0,1,0,0
6,1,10,1,0.65,1,0,4.06655959490257,9.46738500560036,0,0,0,0,0
6,2,1,1.5,0.65,1,0,7.32500513286622,12.5689393380119,0,0,1,0,0
6,2,2,1.5,0.65,1,0,1.82438435711948,4.20609218634732,0,0,1,0,0
6,2,3,1.5,0.65,1,0,2.33652746164613,8.14405059132583,0,0,0,0,0
6,2,4,1.5,0.65,1,0,2.74237741879377,6.63290169652499,0,0,0,0,0
6,2,5,1.5,0.65,1,0,3.69208942597654,8.52632343053226,0,0,1,0,0
6,2,6,1.5,0.65,1,0,3.29302081036919,8.11446386842186,0,0,1,0,0
6,2,7,1.5,0.65,1,0,3.0278007018084,6.27303859383055,0,0,1,0,0
6,2,8,1.5,0.65,1,0,3.588228215025,10.3269814238816,0,0,1,0,0
6,2,9,1.5,0.65,1,0,2.70939164075572,9.08967737924077,0,0,1,0,0
6,2,10,1.5,0.65,1,0,3.4712984458669,8.81410154596575,0,0,1,0,0
6,3,1,2,0.65,1,0,7.28532659818992,12.2059079448207,0,0,0,0,0
6,3,2,2,0.65,1,0,2.40315214718797,6.78953576374384,0,0,0,0,0
6,3,3,2,0.65,1,0,2.21260027262657,5.83589011285705,0,0,1,0,0
6,3,4,2,0.65,1,0,3.34912104290101,9.31799140190024,0,0,0,0,0
6,3,5,2,0.65,1,0,3.4467362969477,8.46890729584319,0,0,0,0,0
6,3,6,2,0.65,1,0,3.15225204471019,7.2436763754688,0,0,0,0,0
6,3,7,2,0.65,1,0,3.97455764868801,9.92037580569854,0,0,1,0,0
6,3,8,2,0.65,1,0,3.24171806679988,8.00890733051194,0,0,0,0,0
6,3,9,2,0.65,1,0,3.13968264113675,8.94265641056483,0,0,0,0,0
6,3,10,2,0.65,1,0,3.83808552599169,10.5130988405216,0,0,1,0,0
6,4,1,2.5,0.65,1,0,7.39704210377995,12.7807559465299,0,0,0,0,0
6,4,2,2.5,0.65,1,0,2.78420819190114,7.41997166586766,0,0,0,0,0
6,4,3,2.5,0.65,1,0,3.43328016698018,8.53644028707548,0,0,0,0,0
6,4,4,2.5,0.65,1,0,3.58284432839013,9.07194627797065,0,0,0,0,0
6,4,5,2.5,0.65,1,0,3.61271404040531,8.10130984470015,0,0,0,0,0
6,4,6,2.5,0.65,1,0,3.89161366921648,9.66866424156473,0,0,0,0,0
6,4,7,2.5,0.65,1,0,3.95365697451234,7.49672938584352,0,0,0,0,0
6,4,8,2.5,0.65,1,0,4.38088435624257,14.4225267585019,0,0,0,0,0
6,4,9,2.5,0.65,1,0,2.96521902840474,9.17080774198976,0,0,0,0,0
6,4,10,2.5,0.65,1,0,4.4942653957967,14.4057726981116,0,0,0,0,0
6,5,1,3,0.65,1,0,7.76404069121838,13.8188899462922,0,0,1,0,0
6,5,2,3,0.65,1,0,2.65916674754795,6.69076205134242,1,0,0,0,0
6,5,3,3,0.65,1,0,2.90114017445829,7.02944154573928,0,0,0,0,0
6,5,4,3,0.65,1,0,3.16238862790854,7.02466293669068,0,0,0,0,0
6,5,5,3,0.65,1,0,3.90173442207893,8.62806484671134,0,0,0,0,0
6,5,6,3,0.65,1,0,4.11017658691051,9.2531375481125,0,0,0,0,0
6,5,7,3,0.65,1,0,3.80995188867411,7.98323264964316,0,0,0,0,0
6,5,8,3,0.65,1,0,3.9220908183775,10.5799797661436,0,0,0,0,0
6,5,9,3,0.65,1,0,3.12442878197326,8.50931774208986,0,0,0,0,0
6,5,10,3,0.65,1,0,3.85043135014159,9.55116639018748,0,0,0,0,0
6,6,1,3.5,0.65,1,0,7.8239106835764,14.2847334652898,0,0,0,0,0
6,6,2,3.5,0.65,1,0,3.12465746008721,7.24273910125352,1,0,0,0,0
6,6,3,3.5,0.65,1,0,3.16360716877307,9.29778657241676,1,0,1,0,0
6,6,4,3.5,0.65,1,0,3.94540815310235,8.94385914506571,0,0,0,0,0
6,6,5,3.5,0.65,1,0,4.19872735793142,11.0861250148032,0,0,0,0,0
6,6,6,3.5,0.65,1,0,3.97906310916197,12.2384761962288,0,0,1,0,0
6,6,7,3.5,0.65,1,0,3.94520655584814,8.42514863430655,1,0,0,0,0
6,6,8,3.5,0.65,1,0,3.90903863600567,10.3915178512904,0,0,0,0,0
6,6,9,3.5,0.65,1,0,3.72290532694032,10.6052218968462,1,0,0,0,0
6,6,10,3.5,0.65,1,0,3.86557721705072,10.5849173344838,0,0,1,0,0
6,7,1,4,0.65,1,0,10.122436025526,24.2954675103939,1,0,0,0,0
6,7,2,4,0.65,1,0,3.0659983056026,7.02200978849423,1,0,0,0,0
6,7,3,4,0.65,1,0,3.08128074927943,7.85927618552656,1,0,0,0,0
6,7,4,4,0.65,1,0,5.24841995536571,15.1309297085686,1,0,0,0,0
6,7,5,4,0.65,1,0,4.07478348380802,9.44151415626436,1,0,0,0,0
6,7,6,4,0.65,1,0,4.37869517787915,8.97849891853025,1,0,0,0,0
6,7,7,4,0.65,1,0,4.85716042060592,13.5886184946793,0,0,0,0,0
6,7,8,4,0.65,1,0,5.69442418937104,13.6829662194693,1,0,0,0,0
6,7,9,4,0.65,1,0,4.22283163605035,11.0250606618097,1,0,0,0,0
6,7,10,4,0.65,0,4,107.566523191188,279.91289747926,0,0,0,1,0
6,8,1,4.5,0.65,1,0,8.2109796835323,15.0985800607936,1,0,0,0,0
6,8,2,4.5,0.65,1,0,3.8247449943624,8.99387247627678,1,0,0,0,0
6,8,3,4.5,0.65,0,1,3041.37606927852,4264.31913232122,1,0,0,1,0
6,8,4,4.5,0.65,1,0,4.54288062838676,14.6880980298939,1,0,0,0,0
6,8,5,4.5,0.65,1,0,6.48585913881527,15.6182283625005,1,0,0,0,0
6,8,6,4.5,0.65,1,0,7.11466006627775,18.1149243363667,1,0,0,0,0
6,8,7,4.5,0.65,1,0,4.27197034701885,9.08969293644715,1,0,0,0,0
6,8,8,4.5,0.65,1,0,5.32128375105514,14.3847057624155,1,0,0,0,0
6,8,9,4.5,0.65,1,0,4.24287226252238,14.3900082713138,1,0,0,0,0
6,8,10,4.5,0.65,1,0,4.66291638978406,11.5224311615396,1,0,0,0,0
6,9,1,5,0.65,1,0,9.04431117068705,16.9068073991152,1,0,0,0,0
6,9,2,5,0.65,1,0,6.40524352367699,17.1138230311878,1,0,0,0,0
6,9,3,5,0.65,1,0,4.34733271828495,9.84466268868864,1,0,0,0,0
6,9,4,5,0.65,1,0,6.19135642465568,17.1581003796278,1,0,0,0,0
