time_s,wn_no_adapt,wn_adapt
5.9420,7.200497,7.615366
5.9430,7.200496,7.613984
5.9440,7.200494,7.612606
5.9450,7.200492,7.611233
5.9460,7.200491,7.609864
5.9470,7.200489,7.608501
5.9480,7.200488,7.607141
5.9490,7.200486,7.605786
5.9500,7.200484,7.604436
5.9510,7.200483,7.603090
5.9520,7.200481,7.601749
5.9530,7.200480,7.600412
5.9540,7.200478,7.599079
5.9550,7.200476,7.597751
5.9560,7.200475,7.596427
5.9570,7.200473,7.595108
5.9580,7.200472,7.593793
5.9590,7.200470,7.592483
5.9600,7.200468,7.591177
5.9610,7.200467,7.589875
5.9620,7.200465,7.588578
5.9630,7.200464,7.587285
5.9640,7.200462,7.585996
5.9650,7.200461,7.584711
5.9660,7.200459,7.583431
5.9670,7.200458,7.582155
5.9680,7.200456,7.580883
5.9690,7.200455,7.579616
5.9700,7.200453,7.578353
5.9710,7.200452,7.577093
5.9720,7.200450,7.575839
5.9730,7.200449,7.574588
5.9740,7.200447,7.573341
5.9750,7.200446,7.572099
5.9760,7.200444,7.570861
5.9770,7.200443,7.569627
5.9780,7.200441,7.568397
5.9790,7.200440,7.567171
5.9800,7.200438,7.565949
5.9810,7.200437,7.564731
5.9820,7.200435,7.563517
5.9830,7.200434,7.562307
5.9840,7.200432,7.561102
5.9850,7.200431,7.559900
5.9860,7.200430,7.558702
5.9870,7.200428,7.557509
5.9880,7.200427,7.556319
5.9890,7.200425,7.555133
5.9900,7.200424,7.553951
5.9910,7.200422,7.552774
5.9920,7.200421,7.551600
5.9930,7.200420,7.550430
5.9940,7.200418,7.549263
5.9950,7.200417,7.548101
5.9960,7.200415,7.546943
5.9970,7.200414,7.545788
5.9980,7.200413,7.544638
5.9990,7.200411,7.543491
6.0000,7.200410,7.542348
6.0010,7.200409,7.541208
6.0020,7.200407,7.540073
6.0030,7.200406,7.538941
6.0040,7.200405,7.537813
6.0050,7.200403,7.536689
6.0060,7.200402,7.535569
6.0070,7.200401,7.534452
6.0080,7.200399,7.533339
6.0090,7.200398,7.532230
6.0100,7.200397,7.531124
6.0110,7.200395,7.530022
6.0120,7.200394,7.528924
6.0130,7.200393,7.527829
6.0140,7.200391,7.526738
6.0150,7.200390,7.525651
6.0160,7.200389,7.524567
6.0170,7.200387,7.523487
6.0180,7.200386,7.522411
6.0190,7.200385,7.521338
6.0200,7.200384,7.520269
6.0210,7.200382,7.519203
6.0220,7.200381,7.518141
6.0230,7.200380,7.517082
6.0240,7.200378,7.516027
6.0250,7.200377,7.514975
6.0260,7.200376,7.513927
6.0270,7.200375,7.512882
6.0280,7.200373,7.511841
6.0290,7.200372,7.510803
6.0300,7.200371,7.509769
6.0310,7.200370,7.508738
6.0320,7.200369,7.507711
6.0330,7.200367,7.507711
6.0340,7.200366,7.507711
6.0350,7.200365,7.507711
6.0360,7.200364,7.507711
6.0370,7.200362,7.507711
6.0380,7.200361,7.507711
6.0390,7.200360,7.507711
6.0400,7.200359,7.507711
6.0410,7.200358,7.507711
6.0420,7.200356,7.507711
6.0430,7.200355,7.507711
6.0440,7.200354,7.507711
6.0450,7.200353,7.507711
6.0460,7.200352,7.507711
6.0470,7.200351,7.507711
6.0480,7.200349,7.507711
6.0490,7.200348,7.507711
6.0500,7.200347,7.507711
6.0510,7.200346,7.507711
6.0520,7.200345,7.507711
6.0530,7.200344,7.507711
6.0540,7.200342,7.507711
6.0550,7.200341,7.507711
6.0560,7.200340,7.507711
6.0570,7.200339,7.507711
6.0580,7.200338,7.507711
6.0590,7.200337,7.507711
6.0600,7.200336,7.507711
6.0610,7.200335,7.507711
6.0620,7.200333,7.507711
6.0630,7.200332,7.507711
6.0640,7.200331,7.507711
6.0650,7.200330,7.507711
6.0660,7.200329,7.507711
6.0670,7.200328,7.507711
6.0680,7.200327,7.507711
6.0690,7.200326,7.507711
6.0700,7.200325,7.507711
6.0710,7.200324,7.507711
6.0720,7.200323,7.507711
6.0730,7.200321,7.507711
6.0740,7.200320,7.507711
6.0750,7.200319,7.507711
6.0760,7.200318,7.507711
6.0770,7.200317,7.507711
6.0780,7.200316,7.507711
6.0790,7.200315,7.507711
6.0800,7.200314,7.507711
6.0810,7.200313,7.507711
6.0820,7.200312,7.507711
6.0830,7.200311,7.507711
6.0840,7.200310,7.507711
6.0850,7.200310,7.507711
6.0860,7.200310,7.507711
6.0870,7.200310,7.507711
6.0880,7.200310,7.507711
6.0890,7.200310,7.507711
6.0900,7.200310,7.507711
6.0910,7.200310,7.507711
6.0920,7.200310,7.507711
6.0930,7.200310,7.507711
6.0940,7.200310,7.507711
6.0950,7.200310,7.507711
6.0960,7.200310,7.507711
6.0970,7.200310,7.507711
6.0980,7.200310,7.507711
6.0990,7.200310,7.507711
6.1000,7.200310,7.507711
6.1010,7.200310,7.507711
6.1020,7.200310,7.507711
6.1030,7.200310,7.507711
6.1040,7.200310,7.507711
6.1050,7.200310,7.507711
6.1060,7.200310,7.507711
6.1070,7.200310,7.507711
6.1080,7.200310,7.507711
6.1090,7.200310,7.507711
6.1100,7.200310,7.507711
6.1110,7.200310,7.507711
6.1120,7.200310,7.507711
6.1130,7.200310,7.507711
6.1140,7.200310,7.507711
6.1150,7.200310,7.507711
6.1160,7.200310,7.507711
6.1170,7.200310,7.507711
6.1180,7.200310,7.507711
6.1190,7.200310,7.507711
6.1200,7.200310,7.507711
6.1210,7.200310,7.507711
6.1220,7.200310,7.507711
6.1230,7.200310,7.507711
6.1240,7.200310,7.507711
6.1250,7.200310,7.507711
6.1260,7.200310,7.507711
6.1270,7.200310,7.507711
6.1280,7.200310,7.507711
6.1290,7.200310,7.507711
6.1300,7.200310,7.507711
6.1310,7.200310,7.507711
6.1320,7.200310,7.507711
6.1330,7.200310,7.507711
6.1340,7.200310,7.507711
6.1350,7.200310,7.507711
6.1360,7.200310,7.507711
6.1370,7.200310,7.507711
6.1380,7.200310,7.507711
6.1390,7.200310,7.507711
6.1400,7.200310,7.507711
6.1410,7.200310,7.507711
6.1420,7.200310,7.507711
6.1430,7.200310,7.507711
6.1440,7.200310,7.507711
6.1450,7.200310,7.507711
6.1460,7.200310,7.507711
6.1470,7.200310,7.507711
6.1480,7.200310,7.507711
6.1490,7.200310,7.507711
6.1500,7.200310,7.507711
6.1510,7.200310,7.507711
6.1520,7.200310,7.507711
6.1530,7.200310,7.507711
6.1540,7.200310,7.507711
6.1550,7.200310,7.507711
6.1560,7.200310,7.507711
6.1570,7.200310,7.507711
6.1580,7.200310,7.507711
6.1590,7.200310,7.507711
6.1600,7.200310,7.507711
6.1610,7.200310,7.507711
6.1620,7.200310,7.507711
6.1630,7.200310,7.507711
6.1640,7.200310,7.507711
6.1650,7.200310,7.507711
6.1660,7.200310,7.507711
6.1670,7.200310,7.507711
6.1680,7.200310,7.507711
6.1690,7.200310,7.507711
6.1700,7.200310,7.507711
6.1710,7.200310,7.507711
6.1720,7.200310,7.507711
6.1730,7.200310,7.507711
6.1740,7.200310,7.507711
6.1750,7.200310,7.507711
6.1760,7.200310,7.507711
6.1770,7.200310,7.507711
6.1780,7.200310,7.507711
6.1790,7.200310,7.507711
6.1800,7.200310,7.507711
6.1810,7.200310,7.507711
6.1820,7.200310,7.507711
6.1830,7.200310,7.507711
6.1840,7.200310,7.507711
6.1850,7.200310,7.507711
6.1860,7.200310,7.507711
6.1870,7.200310,7.507711
6.1880,7.200310,7.507711
6.1890,7.200310,7.507711
6.1900,7.200310,7.507711
6.1910,7.200310,7.507711
6.1920,7.200310,7.507711
6.1930,7.200310,7.507711
6.1940,7.200310,7.507711
6.1950,7.200310,7.507711
6.1960,7.200310,7.507711
6.1970,7.200310,7.507711
6.1980,7.200310,7.507711
6.1990,7.200310,7.507711
6.2000,7.200310,7.507711
6.2010,7.200310,7.507711
6.2020,7.200310,7.507711
6.2030,7.200310,7.507711
6.2040,7.200310,7.507711
6.2050,7.200310,7.507711
6.2060,7.200310,7.507711
6.2070,7.200310,7.507711
6.2080,7.200310,7.507711
6.2090,7.200310,7.507711
6.2100,7.200310,7.507711
6.2110,7.200310,7.507711
6.2120,7.200310,7.507711
6.2130,7.200310,7.507711
6.2140,7.200310,7.507711
6.2150,7.200310,7.507711
6.2160,7.200310,7.507711
6.2170,7.200310,7.507711
6.2180,7.200310,7.507711
6.2190,7.200310,7.507711
6.2200,7.200310,7.507711
6.2210,7.200310,7.507711
6.2220,7.200310,7.507711
6.2230,7.200310,7.507711
6.2240,7.200310,7.507711
6.2250,7.200310,7.507711
6.2260,7.200310,7.507711
6.2270,7.200310,7.507711
6.2280,7.200310,7.507711
6.2290,7.200310,7.507711
6.2300,7.200310,7.507711
6.2310,7.200310,7.507711
6.2320,7.200310,7.507711
6.2330,7.200310,7.507711
6.2340,7.200310,7.507711
6.2350,7.200310,7.507711
6.2360,7.200310,7.507711
6.2370,7.200310,7.507711
6.2380,7.200310,7.507711
6.2390,7.200310,7.507711
6.2400,7.200310,7.507711
6.2410,7.200310,7.507711
6.2420,7.200310,7.507711
6.2430,7.200310,7.507711
6.2440,7.200310,7.507711
6.2450,7.200310,7.507711
6.2460,7.200310,7.507711
6.2470,7.200310,7.507711
6.2480,7.200310,7.507711
6.2490,7.200310,7.507711
6.2500,7.200310,7.507711
6.2510,7.200310,7.507711
6.2520,7.200310,7.507711
6.2530,7.200310,7.507711
6.2540,7.200310,7.507711
6.2550,7.200310,7.507711
6.2560,7.200310,7.507711
6.2570,7.200310,7.507711
6.2580,7.200310,7.507711
6.2590,7.200310,7.507711
6.2600,7.200310,7.507711
6.2610,7.200310,7.507711
6.2620,7.200310,7.507711
6.2630,7.200310,7.507711
6.2640,7.200310,7.507711
6.2650,7.200310,7.507711
6.2660,7.200310,7.507711
6.2670,7.200310,7.507711
6.2680,7.200310,7.507711
6.2690,7.200310,7.507711
6.2700,7.200310,7.507711
6.2710,7.200310,7.507711
6.2720,7.200310,7.507711
6.2730,7.200310,7.507711
6.2740,7.200310,7.507711
6.2750,7.200310,7.507711
6.2760,7.200310,7.507711
6.2770,7.200310,7.507711
6.2780,7.200310,7.507711
6.2790,7.200310,7.507711
6.2800,7.200310,7.507711
6.2810,7.200310,7.507711
6.2820,7.200310,7.507711
6.2830,7.200310,7.507711
6.2840,7.200310,7.507711
6.2850,7.200310,7.507711
6.2860,7.200310,7.507711
6.2870,7.200310,7.507711
6.2880,7.200310,7.507711
6.2890,7.200310,7.507711
6.2900,7.200310,7.507711
6.2910,7.200310,7.507711
6.2920,7.200310,7.507711
6.2930,7.200310,7.507711
6.2940,7.200310,7.507711
6.2950,7.200310,7.507711
6.2960,7.200310,7.507711
6.2970,7.200310,7.507711
6.2980,7.200310,7.507711
6.2990,7.200310,7.507711
6.3000,7.200310,7.507711
6.3010,7.200310,7.507711
6.3020,7.200310,7.507711
6.3030,7.200310,7.507711
6.3040,7.200310,7.507711
6.3050,7.200310,7.507711
6.3060,7.200310,7.507711
6.3070,7.200310,7.507711
6.3080,7.200310,7.507711
6.3090,7.200310,7.507711
6.3100,7.200310,7.507711
6.3110,7.200310,7.507711
6.3120,7.200310,7.507711
6.3130,7.200310,7.507711
6.3140,7.200310,7.507711
6.3150,7.200310,7.507711
6.3160,7.200310,7.507711
6.3170,7.200309,7.507711
6.3180,7.200308,7.507711
6.3190,7.200307,7.507711
6.3200,7.200306,7.507711
6.3210,7.200305,7.507711
6.3220,7.200304,7.507711
6.3230,7.200303,7.507711
6.3240,7.200302,7.507711
6.3250,7.200301,7.507711
6.3260,7.200300,7.507711
6.3270,7.200299,7.507711
6.3280,7.200298,7.507711
6.3290,7.200297,7.507711
6.3300,7.200296,7.507711
6.3310,7.200295,7.507711
6.3320,7.200294,7.507711
6.3330,7.200293,7.507711
6.3340,7.200292,7.507711
6.3350,7.200291,7.507711
6.3360,7.200290,7.507711
6.3370,7.200289,7.507711
6.3380,7.200288,7.507711
6.3390,7.200287,7.507711
6.3400,7.200286,7.507711
6.3410,7.200285,7.507711
6.3420,7.200284,7.507711
6.3430,7.200283,7.507711
6.3440,7.200282,7.507711
6.3450,7.200281,7.507711
6.3460,7.200280,7.507711
6.3470,7.200279,7.507711
6.3480,7.200279,7.507711
6.3490,7.200278,7.507711
6.3500,7.200277,7.507711
6.3510,7.200276,7.507711
6.3520,7.200275,7.507711
6.3530,7.200274,7.507711
6.3540,7.200273,7.507711
6.3550,7.200272,7.507711
6.3560,7.200271,7.507711
6.3570,7.200270,7.507711
6.3580,7.200269,7.507711
6.3590,7.200268,7.507711
6.3600,7.200268,7.507711
6.3610,7.200267,7.507711
6.3620,7.200266,7.507711
6.3630,7.200265,7.507711
6.3640,7.200264,7.507711
6.3650,7.200263,7.507711
6.3660,7.200262,7.507711
6.3670,7.200261,7.507711
6.3680,7.200261,7.507711
6.3690,7.200260,7.507711
6.3700,7.200259,7.507711
6.3710,7.200258,7.507711
6.3720,7.200257,7.507711
6.3730,7.200256,7.507711
6.3740,7.200255,7.507711
6.3750,7.200255,7.507711
6.3760,7.200254,7.507711
6.3770,7.200253,7.507711
6.3780,7.200252,7.507711
6.3790,7.200251,7.507711
6.3800,7.200250,7.507711
6.3810,7.200250,7.507711
6.3820,7.200249,7.507711
6.3830,7.200248,7.507711
6.3840,7.200247,7.507711
6.3850,7.200246,7.507711
6.3860,7.200245,7.507711
6.3870,7.200245,7.507711
6.3880,7.200244,7.507711
6.3890,7.200243,7.507711
6.3900,7.200242,7.507711
6.3910,7.200241,7.507711
6.3920,7.200241,7.507711
6.3930,7.200240,7.507711
6.3940,7.200239,7.507711
6.3950,7.200238,7.507711
6.3960,7.200237,7.507711
6.3970,7.200237,7.507711
6.3980,7.200236,7.507711
6.3990,7.200235,7.507711
6.4000,7.200234,7.507711
6.4010,7.200233,7.507711
6.4020,7.200233,7.507711
6.4030,7.200232,7.507711
6.4040,7.200231,7.507711
6.4050,7.200230,7.507711
6.4060,7.200230,7.507711
6.4070,7.200229,7.507711
6.4080,7.200228,7.507711
6.4090,7.200227,7.507711
6.4100,7.200227,7.507711
6.4110,7.200226,7.507711
6.4120,7.200225,7.507711
6.4130,7.200224,7.507711
6.4140,7.200224,7.507711
6.4150,7.200223,7.507711
6.4160,7.200222,7.507711
6.4170,7.200221,7.507711
6.4180,7.200221,7.507711
6.4190,7.200220,7.507711
6.4200,7.200219,7.507711
6.4210,7.200218,7.507711
6.4220,7.200218,7.507711
6.4230,7.200217,7.507711
6.4240,7.200216,7.507711
6.4250,7.200215,7.507711
6.4260,7.200215,7.507711
6.4270,7.200214,7.507711
6.4280,7.200213,7.507711
6.4290,7.200213,7.507711
6.4300,7.200212,7.507711
6.4310,7.200211,7.507711
6.4320,7.200210,7.507711
6.4330,7.200210,7.507711
6.4340,7.200209,7.507711
6.4350,7.200208,7.507711
6.4360,7.200208,7.507711
6.4370,7.200207,7.507711
6.4380,7.200206,7.507711
6.4390,7.200206,7.507711
6.4400,7.200205,7.507711
6.4410,7.200204,7.507711
6.4420,7.200204,7.507711
6.4430,7.200203,7.507711
6.4440,7.200202,7.507711
6.4450,7.200202,7.507711
6.4460,7.200201,7.507711
6.4470,7.200200,7.507711
6.4480,7.200200,7.507711
6.4490,7.200199,7.507711
6.4500,7.200198,7.507711
6.4510,7.200198,7.507711
6.4520,7.200197,7.507711
6.4530,7.200196,7.507711
6.4540,7.200196,7.507711
6.4550,7.200195,7.507711
6.4560,7.200194,7.507711
6.4570,7.200194,7.507711
6.4580,7.200193,7.507711
6.4590,7.200192,7.507711
6.4600,7.200192,7.507711
6.4610,7.200191,7.507711
6.4620,7.200190,7.507711
6.4630,7.200190,7.507711
6.4640,7.200189,7.507711
6.4650,7.200189,7.507711
6.4660,7.200188,7.507711
6.4670,7.200187,7.507711
6.4680,7.200187,7.507711
6.4690,7.200186,7.507711
6.4700,7.200185,7.507711
6.4710,7.200185,7.507711
6.4720,7.200184,7.507711
6.4730,7.200184,7.507711
6.4740,7.200183,7.507711
6.4750,7.200182,7.507711
6.4760,7.200182,7.507711
6.4770,7.200181,7.507711
6.4780,7.200181,7.507711
6.4790,7.200180,7.507711
6.4800,7.200179,7.507711
6.4810,7.200179,7.507711
6.4820,7.200178,7.507711
6.4830,7.200178,7.507711
6.4840,7.200177,7.507711
6.4850,7.200176,7.507711
6.4860,7.200176,7.507711
6.4870,7.200175,7.507711
6.4880,7.200175,7.507711
6.4890,7.200174,7.507711
6.4900,7.200173,7.507711
6.4910,7.200173,7.507711
6.4920,7.200172,7.507711
6.4930,7.200172,7.507711
6.4940,7.200171,7.507711
6.4950,7.200171,7.507711
6.4960,7.200170,7.507711
6.4970,7.200169,7.507711
6.4980,7.200169,7.507711
6.4990,7.200168,7.507711
6.5000,7.200168,7.507711
6.5010,7.200167,7.507711
6.5020,7.200167,7.507711
6.5030,7.200166,7.507711
6.5040,7.200166,7.507711
6.5050,7.200165,7.507711
6.5060,7.200164,7.507711
6.5070,7.200164,7.507711
6.5080,7.200163,7.507711
6.5090,7.200163,7.507711
6.5100,7.200162,7.507711
6.5110,7.200162,7.507711
6.5120,7.200161,7.507711
6.5130,7.200161,7.507711
6.5140,7.200160,7.507711
6.5150,7.200160,7.507711
6.5160,7.200159,7.507711
6.5170,7.200159,7.507711
6.5180,7.200158,7.507711
6.5190,7.200158,7.507711
6.5200,7.200157,7.507711
6.5210,7.200156,7.507711
6.5220,7.200156,7.507711
6.5230,7.200155,7.507711
6.5240,7.200155,7.507711
6.5250,7.200154,7.507711
6.5260,7.200154,7.507711
6.5270,7.200153,7.507711
6.5280,7.200153,7.507711
6.5290,7.200152,7.507711
6.5300,7.200152,7.507711
6.5310,7.200151,7.507711
6.5320,7.200151,7.507711
6.5330,7.200150,7.507711
6.5340,7.200150,7.507711
6.5350,7.200149,7.507711
6.5360,7.200149,7.507711
6.5370,7.200148,7.507711
6.5380,7.200148,7.507711
6.5390,7.200147,7.507711
6.5400,7.200147,7.507711
6.5410,7.200146,7.507711
6.5420,7.200146,7.507711
6.5430,7.200145,7.507711
6.5440,7.200145,7.507711
6.5450,7.200144,7.507711
6.5460,7.200144,7.507711
6.5470,7.200143,7.507711
6.5480,7.200143,7.507711
6.5490,7.200143,7.507711
6.5500,7.200142,7.507711
6.5510,7.200142,7.507711
6.5520,7.200141,7.507711
6.5530,7.200141,7.507711
6.5540,7.200140,7.507711
6.5550,7.200140,7.507711
6.5560,7.200139,7.507711
6.5570,7.200139,7.507711
6.5580,7.200138,7.507711
6.5590,7.200138,7.507711
6.5600,7.200137,7.507711
6.5610,7.200137,7.507711
6.5620,7.200136,7.507711
6.5630,7.200136,7.507711
6.5640,7.200136,7.507711
6.5650,7.200135,7.507711
6.5660,7.200135,7.507711
6.5670,7.200134,7.507711
6.5680,7.200134,7.507711
6.5690,7.200133,7.507711
6.5700,7.200133,7.507711
6.5710,7.200132,7.507711
6.5720,7.200132,7.507711
6.5730,7.200132,7.507711
6.5740,7.200131,7.507711
6.5750,7.200131,7.507711
6.5760,7.200130,7.507711
6.5770,7.200130,7.507711
6.5780,7.200129,7.507711
6.5790,7.200129,7.507711
6.5800,7.200129,7.507711
6.5810,7.200128,7.507711
6.5820,7.200128,7.507711
6.5830,7.200127,7.507711
6.5840,7.200127,7.507711
6.5850,7.200126,7.507711
6.5860,7.200126,7.507711
6.5870,7.200126,7.507711
6.5880,7.200125,7.507711
6.5890,7.200125,7.507711
6.5900,7.200124,7.507711
6.5910,7.200124,7.507711
6.5920,7.200123,7.507711
6.5930,7.200123,7.507711
6.5940,7.200123,7.507711
6.5950,7.200122,7.507711
6.5960,7.200122,7.507711
6.5970,7.200121,7.507711
6.5980,7.200121,7.507711
6.5990,7.200121,7.507711
6.6000,7.200120,7.507711
6.6010,7.200120,7.507711
6.6020,7.200119,7.507711
6.6030,7.200119,7.507711
6.6040,7.200119,7.507711
6.6050,7.200118,7.507711
6.6060,7.200118,7.507711
6.6070,7.200117,7.507711
6.6080,7.200117,7.507711
6.6090,7.200117,7.507711
6.6100,7.200116,7.507711
6.6110,7.200116,7.507711
6.6120,7.200116,7.507711
6.6130,7.200115,7.507711
6.6140,7.200115,7.507711
6.6150,7.200114,7.507711
6.6160,7.200114,7.507711
6.6170,7.200114,7.507711
6.6180,7.200113,7.507711
6.6190,7.200113,7.507711
6.6200,7.200112,7.507711
6.6210,7.200112,7.507711
6.6220,7.200112,7.507711
6.6230,7.200111,7.507711
6.6240,7.200111,7.507711
6.6250,7.200111,7.507711
6.6260,7.200110,7.507711
6.6270,7.200110,7.507711
6.6280,7.200110,7.507711
6.6290,7.200109,7.507711
6.6300,7.200109,7.507711
6.6310,7.200108,7.507711
6.6320,7.200108,7.507711
6.6330,7.200108,7.507711
6.6340,7.200107,7.507711
6.6350,7.200107,7.507711
6.6360,7.200107,7.507711
6.6370,7.200106,7.507711
6.6380,7.200106,7.507711
6.6390,7.200106,7.507711
6.6400,7.200105,7.507711
6.6410,7.200105,7.507711
6.6420,7.200105,7.507711
6.6430,7.200104,7.507711
6.6440,7.200104,7.507711
6.6450,7.200103,7.507711
6.6460,7.200103,7.507711
6.6470,7.200103,7.507711
6.6480,7.200102,7.507711
6.6490,7.200102,7.507711
6.6500,7.200102,7.507711
6.6510,7.200101,7.507711
6.6520,7.200101,7.507711
6.6530,7.200101,7.507711
6.6540,7.200100,7.507711
6.6550,7.200100,7.507711
6.6560,7.200100,7.507711
6.6570,7.200099,7.507711
6.6580,7.200099,7.507711
6.6590,7.200099,7.507711
6.6600,7.200098,7.507711
6.6610,7.200098,7.507711
6.6620,7.200098,7.507711
6.6630,7.200097,7.507711
6.6640,7.200097,7.507711
6.6650,7.200097,7.507711
6.6660,7.200096,7.507711
6.6670,7.200096,7.507711
6.6680,7.200096,7.507711
6.6690,7.200096,7.507711
6.6700,7.200095,7.507711
6.6710,7.200095,7.507711
6.6720,7.200095,7.507711
6.6730,7.200094,7.507711
6.6740,7.200094,7.507711
6.6750,7.200094,7.507711
6.6760,7.200093,7.507711
6.6770,7.200093,7.507711
6.6780,7.200093,7.507711
6.6790,7.200092,7.507711
6.6800,7.200092,7.507711
6.6810,7.200092,7.507711
6.6820,7.200091,7.507711
6.6830,7.200091,7.507711
6.6840,7.200091,7.507711
6.6850,7.200091,7.507711
6.6860,7.200090,7.507711
6.6870,7.200090,7.507711
6.6880,7.200090,7.507711
6.6890,7.200089,7.507711
6.6900,7.200089,7.507711
6.6910,7.200089,7.507711
6.6920,7.200088,7.507711
6.6930,7.200088,7.507711
6.6940,7.200088,7.507711
6.6950,7.200088,7.507711
6.6960,7.200087,7.507711
6.6970,7.200087,7.507711
6.6980,7.200087,7.507711
6.6990,7.200086,7.507711
6.7000,7.200086,7.507711
6.7010,7.200086,7.507711
6.7020,7.200086,7.507711
6.7030,7.200085,7.507711
6.7040,7.200085,7.507711
6.7050,7.200085,7.507711
6.7060,7.200084,7.507711
6.7070,7.200084,7.507711
6.7080,7.200084,7.507711
6.7090,7.200084,7.507711
6.7100,7.200083,7.507711
6.7110,7.200083,7.507711
6.7120,7.200083,7.507711
6.7130,7.200083,7.507711
6.7140,7.200082,7.507711
6.7150,7.200082,7.507711
6.7160,7.200082,7.507711
6.7170,7.200081,7.507711
6.7180,7.200081,7.507711
6.7190,7.200081,7.507711
6.7200,7.200081,7.507711
6.7210,7.200080,7.507711
6.7220,7.200080,7.507711
6.7230,7.200080,7.507711
6.7240,7.200080,7.507711
6.7250,7.200080,7.507711
6.7260,7.200080,7.507711
6.7270,7.200080,7.507711
6.7280,7.200080,7.507711
6.7290,7.200080,7.507711
6.7300,7.200080,7.507711
6.7310,7.200080,7.507711
6.7320,7.200080,7.507711
6.7330,7.200080,7.507711
6.7340,7.200080,7.507711
6.7350,7.200080,7.507711
6.7360,7.200080,7.507711
6.7370,7.200080,7.507711
6.7380,7.200080,7.507711
6.7390,7.200080,7.507711
6.7400,7.200080,7.507711
6.7410,7.200080,7.507711
6.7420,7.200080,7.507711
6.7430,7.200080,7.507711
6.7440,7.200080,7.507711
6.7450,7.200080,7.507711
6.7460,7.200080,7.507711
6.7470,7.200080,7.507711
6.7480,7.200080,7.507711
6.7490,7.200080,7.507711
6.7500,7.200080,7.507711
6.7510,7.200080,7.507711
6.7520,7.200080,7.507711
6.7530,7.200080,7.507711
6.7540,7.200080,7.507711
6.7550,7.200080,7.507711
6.7560,7.200080,7.507711
6.7570,7.200080,7.507711
6.7580,7.200080,7.507711
6.7590,7.200080,7.507711
6.7600,7.200080,7.507711
6.7610,7.200080,7.507711
6.7620,7.200080,7.507711
6.7630,7.200080,7.507711
6.7640,7.200080,7.507711
6.7650,7.200080,7.507711
6.7660,7.200080,7.507711
6.7670,7.200080,7.507711
6.7680,7.200080,7.507711
6.7690,7.200080,7.507711
6.7700,7.200080,7.507711
6.7710,7.200080,7.507711
6.7720,7.200080,7.507711
6.7730,7.200080,7.507711
6.7740,7.200080,7.507711
6.7750,7.200080,7.507711
6.7760,7.200080,7.507711
6.7770,7.200080,7.507711
6.7780,7.200080,7.507711
6.7790,7.200080,7.507711
6.7800,7.200080,7.507711
6.7810,7.200080,7.507711
6.7820,7.200080,7.507711
6.7830,7.200080,7.507711
6.7840,7.200080,7.507711
6.7850,7.200080,7.507711
6.7860,7.200080,7.507711
6.7870,7.200080,7.507711
6.7880,7.200080,7.507711
6.7890,7.200080,7.507711
6.7900,7.200080,7.507711
6.7910,7.200080,7.507711
6.7920,7.200080,7.507711
6.7930,7.200080,7.507711
6.7940,7.200080,7.507711
6.7950,7.200080,7.507711
6.7960,7.200080,7.507711
6.7970,7.200080,7.507711
6.7980,7.200080,7.507711
6.7990,7.200080,7.507711
6.8000,7.200080,7.507711
6.8010,7.200080,7.507711
6.8020,7.200080,7.507711
6.8030,7.200080,7.507711
6.8040,7.200080,7.507711
6.8050,7.200080,7.507711
6.8060,7.200080,7.507711
6.8070,7.200080,7.507711
6.8080,7.200080,7.507711
6.8090,7.200080,7.507711
6.8100,7.200080,7.507711
6.8110,7.200080,7.507711
6.8120,7.200080,7.507711
6.8130,7.200080,7.507711
6.8140,7.200080,7.507711
6.8150,7.200080,7.507711
6.8160,7.200080,7.507711
6.8170,7.200080,7.507711
6.8180,7.200080,7.507711
6.8190,7.200080,7.507711
6.8200,7.200080,7.507711
6.8210,7.200080,7.507711
6.8220,7.200080,7.507711
6.8230,7.200080,7.507711
6.8240,7.200080,7.507711
6.8250,7.200080,7.507711
6.8260,7.200080,7.507711
6.8270,7.200080,7.507711
6.8280,7.200080,7.507711
6.8290,7.200080,7.507711
6.8300,7.200080,7.507711
6.8310,7.200080,7.507711
6.8320,7.200080,7.507711
6.8330,7.200080,7.507711
6.8340,7.200080,7.507711
6.8350,7.200080,7.507711
6.8360,7.200080,7.507711
6.8370,7.200080,7.507711
6.8380,7.200080,7.507711
6.8390,7.200080,7.507711
6.8400,7.200080,7.507711
6.8410,7.200080,7.507711
6.8420,7.200080,7.507711
6.8430,7.200080,7.507711
6.8440,7.200080,7.507711
6.8450,7.200080,7.507711
6.8460,7.200080,7.507711
6.8470,7.200080,7.507711
6.8480,7.200080,7.507711
6.8490,7.200080,7.507711
6.8500,7.200080,7.507711
6.8510,7.200080,7.507711
6.8520,7.200080,7.507711
6.8530,7.200080,7.507711
6.8540,7.200080,7.507711
6.8550,7.200080,7.507711
6.8560,7.200080,7.507711
6.8570,7.200080,7.507711
6.8580,7.200080,7.507711
6.8590,7.200080,7.507711
6.8600,7.200080,7.507711
6.8610,7.200080,7.507711
6.8620,7.200080,7.507711
6.8630,7.200080,7.507711
6.8640,7.200080,7.507711
6.8650,7.200080,7.507711
6.8660,7.200080,7.507711
6.8670,7.200080,7.507711
6.8680,7.200080,7.507711
6.8690,7.200080,7.507711
6.8700,7.200080,7.507711
6.8710,7.200080,7.507711
6.8720,7.200080,7.507711
6.8730,7.200080,7.507711
